OMNH	Birds Specimens		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=birds	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=birds	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	84b018de-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	urn:catalog:OMNH:Birds:1									1.0	North America		7427.0	United States		McClain		17	35.18419	-97.48851									1952-09-17										WGS84																											Immature		3 miles Southwest of Norman													9		urn:catalog:OMNH:Birds:1									Skin		R. R. Graber					F		Oklahoma						17 September 1952						1952			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen												Troglodytes aedon								Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Troglodytes		aedon					House Wren				
OMNH	Birds Specimens		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=birds	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=birds	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	84b018de-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	urn:catalog:OMNH:Birds:2									2.0	North America		2913.0	United States		McClain		18	35.17108	-97.47705									1952-09-18										WGS84																											Immature		1.5 miles North of Goldsby													9		urn:catalog:OMNH:Birds:2									Skin		R. R. Graber					F		Oklahoma						18 September 1952						1952			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen												Thryothorus ludovicianus								Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus		ludovicianus					Carolina Wren				
OMNH	Birds Specimens		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=birds	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=birds	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	84b018de-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	urn:catalog:OMNH:Birds:3									3.0	North America		7427.0	United States		McClain		18	35.18419	-97.48851									1952-09-18										WGS84																											Immature		3 miles Southwest of Norman													9		urn:catalog:OMNH:Birds:3									Skin		R. R. Graber					F		Oklahoma						18 September 1952						1952			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen												Piranga rubra								Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Piranga		rubra					Summer Tanager				
OMNH	Birds Specimens		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=birds	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=birds	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	84b018de-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	urn:catalog:OMNH:Birds:4									4.0	North America		7427.0	United States		McClain		18	35.18419	-97.48851									1952-09-18										WGS84																													3 miles Southwest of Norman													9		urn:catalog:OMNH:Birds:4									Skin		R. R. Graber					M		Oklahoma						18 September 1952						1952			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen												Piranga rubra								Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Piranga		rubra					Summer Tanager				
OMNH	Birds Specimens		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=birds	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=birds	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	84b018de-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	urn:catalog:OMNH:Birds:5									5.0	North America		7427.0	United States		McClain		19	35.18419	-97.48851									1952-09-19										WGS84																													3 miles Southwest of Norman													9		urn:catalog:OMNH:Birds:5									Skin		G. M. Sutton					F		Oklahoma						19 September 1952						1952			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen												Pipilo maculatus								Animalia	Chordata	Aves	Passeriformes	Emberizidae	Pipilo		maculatus					Spotted Towhee				
OMNH	Birds Specimens		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=birds	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=birds	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	84b018de-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	urn:catalog:OMNH:Birds:6									6.0	North America		7427.0	United States		McClain		19	35.18419	-97.48851									1952-09-19										WGS84																													3 miles Southwest of Norman													9		urn:catalog:OMNH:Birds:6									Skin		G. M. Sutton					M		Oklahoma						19 September 1952						1952			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen												Setophaga ruticilla								Animalia	Chordata	Aves	Passeriformes	Parulidae	Setophaga		ruticilla					American Redstart				
OMNH	Birds Specimens		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=birds	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=birds	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	84b018de-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	urn:catalog:OMNH:Birds:7									7.0	North America		7427.0	United States		McClain		19	35.18419	-97.48851									1952-09-19										WGS84																													3 miles Southwest of Norman													9		urn:catalog:OMNH:Birds:7									Skin		G. M. Sutton					M		Oklahoma						19 September 1952						1952			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen												Oreothlypis ruficapilla								Animalia	Chordata	Aves	Passeriformes	Parulidae	Oreothlypis		ruficapilla					Nashville Warbler				
OMNH	Birds Specimens		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=birds	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=birds	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	84b018de-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	urn:catalog:OMNH:Birds:8									8.0	North America		4086.0	United States		McClain		19	35.17833	-97.47705									1952-09-19										WGS84																											Immature		2 miles North of Goldsby													9		urn:catalog:OMNH:Birds:8									Skin		R. R. Graber					F		Oklahoma						19 September 1952						1952			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen												Regulus calendula								Animalia	Chordata	Aves	Passeriformes	Regulidae	Regulus		calendula					Ruby-crowned Kinglet				
OMNH	Birds Specimens		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=birds	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=birds	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	84b018de-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	urn:catalog:OMNH:Birds:9									9.0	North America		5348.0	United States		Cleveland		20	35.27618	-97.37116									1952-09-20										WGS84																													2 miles West of Franklin Community													9		urn:catalog:OMNH:Birds:9									Skin		R. R. Graber					F		Oklahoma						20 September 1952						1952			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen												Spizella passerina								Animalia	Chordata	Aves	Passeriformes	Emberizidae	Spizella		passerina					Chipping Sparrow				
OMNH	Birds Specimens		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=birds	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=birds	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	84b018de-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	urn:catalog:OMNH:Birds:10									10.0	North America		5348.0	United States		Cleveland		20	35.27618	-97.37116									1952-09-20										WGS84																													2 miles West of Franklin Community													9		urn:catalog:OMNH:Birds:10									Skin		G. M. Sutton					M		Oklahoma						20 September 1952						1952			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen												Cyanocitta cristata								Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta		cristata					Blue Jay				
OMNH	Birds Specimens		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=birds	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=birds	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	84b018de-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	urn:catalog:OMNH:Birds:11									11.0	North America		15073.0	United States		Cleveland		20	35.21497	-97.28309									1952-09-20										WGS84																											Immature		9.5 miles East of Norman													9		urn:catalog:OMNH:Birds:11									Skin		J. W. Graber					F		Oklahoma						20 September 1952						1952			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen												Contopus cooperi								Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Contopus		cooperi					Olive-sided Flycatcher				
OMNH	Birds Specimens		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=birds	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=birds	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	84b018de-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds	urn:catalog:OMNH:Birds:12									12.0	North America		4258.0	United States		McClain		21	35.1399848	-97.4131966									1952-09-21										WGS84																											Immature		1 mile West of Noble													9		urn:catalog:OMNH:Birds:12									Skin		J. W. Graber					M		Oklahoma						21 September 1952						1952			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen												Geothlypis trichas								Animalia	Chordata	Aves	Passeriformes	Parulidae	Geothlypis		trichas					Common Yellowthroat				
