UMZC	UMZC Zoological Specimens	University Museum of Zoology Cambridge	Mathew Lowe	http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates	mwl34@cam.ac.uk	http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates	http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/	717b3b87-0ebd-46b4-812b-4a29786798d9	d9ccac00-9bc7-11de-a329-b8a03c50a862			2014-04-12	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United Kingdom	University Museum of Zoology Cambridge (Zoology)		Sat Apr 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	urn:catalog:UMZC:Vertebrates:2003.49									2003.49	North America			United States	US			14									287	native	2002-10-14																				;U.S.A.;;;;;;									1										Archer County; N. Texas													10		urn:catalog:UMZC:Vertebrates:2003.49		present							Cranial + postcranial (fragments)		Clack, J.A.						287							2002 10 14		; U.S.A.; ; ; ; ; ; Archer County; N. Texas				2002	PhysicalObject	2014-04-12	en						urn:lsid:biocol.org:col:34902	urn:lsid:biocol.org:col:34903		UMZC	Vertebrates			PreservedSpecimen												Not determined (Assemblage)							ANIMALIA:FISH & TETRAPOD ASSEMBLAGE::::Not determined	ANIMALIA	FISH & TETRAPOD ASSEMBLAGE				Not determined		(Assemblage)		species				ICZN			
UMZC	UMZC Zoological Specimens	University Museum of Zoology Cambridge	Mathew Lowe	http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates	mwl34@cam.ac.uk	http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates	http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/	717b3b87-0ebd-46b4-812b-4a29786798d9	d9ccac00-9bc7-11de-a329-b8a03c50a862			2014-04-12	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United Kingdom	University Museum of Zoology Cambridge (Zoology)		Sat Apr 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	urn:catalog:UMZC:Vertebrates:2003.50									2003.50	North America			United States	US			14									287	native	2002-10-14																				;U.S.A.;;;;;;									1										Archer County; N. Texas													10		urn:catalog:UMZC:Vertebrates:2003.50		present							Cranial + postcranial (fragments)		Clack, J.A.						287							2002 10 14		; U.S.A.; ; ; ; ; ; Archer County; N. Texas				2002	PhysicalObject	2014-04-12	en						urn:lsid:biocol.org:col:34902	urn:lsid:biocol.org:col:34903		UMZC	Vertebrates			PreservedSpecimen												Not determined (Tetrapod assemblage)							ANIMALIA:TETRAPOD ASSEMBLAGE::::Not determined	ANIMALIA	TETRAPOD ASSEMBLAGE				Not determined		(Tetrapod assemblage)		species				ICZN			
UMZC	UMZC Zoological Specimens	University Museum of Zoology Cambridge	Mathew Lowe	http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates	mwl34@cam.ac.uk	http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates	http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/	717b3b87-0ebd-46b4-812b-4a29786798d9	d9ccac00-9bc7-11de-a329-b8a03c50a862			2014-04-12	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United Kingdom	University Museum of Zoology Cambridge (Zoology)		Sat Apr 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	urn:catalog:UMZC:Vertebrates:2003.51a,b									2003.51a,b	North America			United States	US			13									286	native	2002-10-13																				;U.S.A.;;;;;;				sp.					1										OMNH site V176; East Manitou; near Lake Frederick; Oklahoma													10		urn:catalog:UMZC:Vertebrates:2003.51a,b		present							Pelvis		Clack, J.A.						286							2002 10 13		; U.S.A.; ; ; ; ; ; OMNH site V176; East Manitou; near Lake Frederick; Oklahoma				2002	PhysicalObject	2014-04-12	en						urn:lsid:biocol.org:col:34902	urn:lsid:biocol.org:col:34903		UMZC	Vertebrates			PreservedSpecimen												Dimetrodon							ANIMALIA::BASAL SYNAPSID:::Dimetrodon	ANIMALIA		BASAL SYNAPSID			Dimetrodon				genus				ICZN			
UMZC	UMZC Zoological Specimens	University Museum of Zoology Cambridge	Mathew Lowe	http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates	mwl34@cam.ac.uk	http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates	http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/	717b3b87-0ebd-46b4-812b-4a29786798d9	d9ccac00-9bc7-11de-a329-b8a03c50a862			2014-04-12	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United Kingdom	University Museum of Zoology Cambridge (Zoology)		Sat Apr 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	urn:catalog:UMZC:Vertebrates:2003.52									2003.52	North America			United States	US			15									288	native	2002-10-15																				;U.S.A.;;;;;;									1										Near Seymour; Baylor County; N. Texas													10		urn:catalog:UMZC:Vertebrates:2003.52		present							Cranial + postcranial (fragments)		Clack, J.A.						288							2002 10 15		; U.S.A.; ; ; ; ; ; Near Seymour; Baylor County; N. Texas				2002	PhysicalObject	2014-04-12	en						urn:lsid:biocol.org:col:34902	urn:lsid:biocol.org:col:34903		UMZC	Vertebrates			PreservedSpecimen												Not determined (Tetrapod assemblage)							ANIMALIA:TETRAPOD ASSEMBLAGE::::Not determined	ANIMALIA	TETRAPOD ASSEMBLAGE				Not determined		(Tetrapod assemblage)		species				ICZN			
UMZC	UMZC Zoological Specimens	University Museum of Zoology Cambridge	Mathew Lowe	http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates	mwl34@cam.ac.uk	http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates	http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/	717b3b87-0ebd-46b4-812b-4a29786798d9	d9ccac00-9bc7-11de-a329-b8a03c50a862			2014-04-12	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United Kingdom	University Museum of Zoology Cambridge (Zoology)		Sat Apr 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	urn:catalog:UMZC:Vertebrates:2003.53.1-15									2003.53.1-15	North America			United States	US			13									286	native	2002-10-13																				;U.S.A.;;;;;;				sp.					1										OMNH locality V51; Dolese Quarry; Richard's Spur plant; Slick Hills; Oklahoma;													10		urn:catalog:UMZC:Vertebrates:2003.53.1-15		present							Miscellaneous cranial + postcranial elements		Clack, J.A.						286							2002 10 13		; U.S.A.; ; ; ; ; ; OMNH locality V51; Dolese Quarry; Richard's Spur plant; Slick Hills; Oklahoma;				2002	PhysicalObject	2014-04-12	en						urn:lsid:biocol.org:col:34902	urn:lsid:biocol.org:col:34903		UMZC	Vertebrates			PreservedSpecimen												Captorhinus							ANIMALIA::BASAL AMNIOTE:::Captorhinus	ANIMALIA		BASAL AMNIOTE			Captorhinus				genus				ICZN			
UMZC	UMZC Zoological Specimens	University Museum of Zoology Cambridge	Mathew Lowe	http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates	mwl34@cam.ac.uk	http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates	http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/	717b3b87-0ebd-46b4-812b-4a29786798d9	d9ccac00-9bc7-11de-a329-b8a03c50a862			2014-04-12	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United Kingdom	University Museum of Zoology Cambridge (Zoology)		Sat Apr 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	urn:catalog:UMZC:Vertebrates:2003.53.16-30									2003.53.16-30	North America			United States	US			13									286	native	2002-10-13																				;U.S.A.;;;;;;				sp.					1										OMNH locality V51; Dolese Quarry; Richard's Spur plant; Slick Hills; Oklahoma;													10		urn:catalog:UMZC:Vertebrates:2003.53.16-30		present							Miscellaneous cranial + postcranial elements		Clack, J.A.						286							2002 10 13		; U.S.A.; ; ; ; ; ; OMNH locality V51; Dolese Quarry; Richard's Spur plant; Slick Hills; Oklahoma;				2002	PhysicalObject	2014-04-12	en						urn:lsid:biocol.org:col:34902	urn:lsid:biocol.org:col:34903		UMZC	Vertebrates			PreservedSpecimen												Captorhinus							ANIMALIA::BASAL AMNIOTE:::Captorhinus	ANIMALIA		BASAL AMNIOTE			Captorhinus				genus				ICZN			
UMZC	UMZC Zoological Specimens	University Museum of Zoology Cambridge	Mathew Lowe	http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates	mwl34@cam.ac.uk	http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates	http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/	717b3b87-0ebd-46b4-812b-4a29786798d9	d9ccac00-9bc7-11de-a329-b8a03c50a862			2014-04-12	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United Kingdom	University Museum of Zoology Cambridge (Zoology)		Sat Apr 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	urn:catalog:UMZC:Vertebrates:2003.53.30-40									2003.53.30-40	North America			United States	US			13									286	native	2002-10-13																				;U.S.A.;;;;;;				sp.					1										OMNH locality V51; Dolese Quarry; Richard's Spur plant; Slick Hills; Oklahoma;													10		urn:catalog:UMZC:Vertebrates:2003.53.30-40		present							Miscellaneous cranial + postcranial elements		Clack, J.A.						286							2002 10 13		; U.S.A.; ; ; ; ; ; OMNH locality V51; Dolese Quarry; Richard's Spur plant; Slick Hills; Oklahoma;				2002	PhysicalObject	2014-04-12	en						urn:lsid:biocol.org:col:34902	urn:lsid:biocol.org:col:34903		UMZC	Vertebrates			PreservedSpecimen												Captorhinus							ANIMALIA::BASAL AMNIOTE:::Captorhinus	ANIMALIA		BASAL AMNIOTE			Captorhinus				genus				ICZN			
UMZC	UMZC Zoological Specimens	University Museum of Zoology Cambridge	Mathew Lowe	http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates	mwl34@cam.ac.uk	http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates	http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/	717b3b87-0ebd-46b4-812b-4a29786798d9	d9ccac00-9bc7-11de-a329-b8a03c50a862			2014-04-12	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United Kingdom	University Museum of Zoology Cambridge (Zoology)		Sat Apr 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	urn:catalog:UMZC:Vertebrates:2003.54.1-14									2003.54.1-14	Australasia			Australia	AU													native																					;Australia;;;;;;									1										Middle Paddock; Queensland															urn:catalog:UMZC:Vertebrates:2003.54.1-14		present							Replicas of cranial + postcranial elements																	; Australia; ; ; ; ; ; Middle Paddock; Queensland					PhysicalObject	2014-04-12	en						urn:lsid:biocol.org:col:34902	urn:lsid:biocol.org:col:34903		UMZC	Vertebrates			PreservedSpecimen												Ossinodus pueri							ANIMALIA:STEM TETRAPOD::::Ossinodus	ANIMALIA	STEM TETRAPOD				Ossinodus		pueri		species				ICZN			
UMZC	UMZC Zoological Specimens	University Museum of Zoology Cambridge	Mathew Lowe	http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates	mwl34@cam.ac.uk	http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates	http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/	717b3b87-0ebd-46b4-812b-4a29786798d9	d9ccac00-9bc7-11de-a329-b8a03c50a862			2014-04-12	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United Kingdom	University Museum of Zoology Cambridge (Zoology)		Sat Apr 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	urn:catalog:UMZC:Vertebrates:2003.55.1R									2003.55.1R				Scotland; U.K.														native	1952																				;Scotland; U.K.;;;;;;									1										Achanarras Quarry; Caithness															urn:catalog:UMZC:Vertebrates:2003.55.1R		present							Cranial + postcranial															1952		; Scotland; U.K.; ; ; ; ; ; Achanarras Quarry; Caithness				1952	PhysicalObject	2014-04-12	en						urn:lsid:biocol.org:col:34902	urn:lsid:biocol.org:col:34903		UMZC	Vertebrates			PreservedSpecimen												Achanarella trewini							ANIMALIA:::JAMOYTIIFORM::Achanarella	ANIMALIA			JAMOYTIIFORM		Achanarella		trewini		species				ICZN			
UMZC	UMZC Zoological Specimens	University Museum of Zoology Cambridge	Mathew Lowe	http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates	mwl34@cam.ac.uk	http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates	http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/	717b3b87-0ebd-46b4-812b-4a29786798d9	d9ccac00-9bc7-11de-a329-b8a03c50a862			2014-04-12	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United Kingdom	University Museum of Zoology Cambridge (Zoology)		Sat Apr 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates	urn:catalog:UMZC:Vertebrates:2003.55.2a,bR									2003.55.2a,bR				Scotland; U.K.														native	1952																				;Scotland; U.K.;;;;;;									1										Achanarras Quarry; Caithness															urn:catalog:UMZC:Vertebrates:2003.55.2a,bR		present							Cranial + postcranial															1952		; Scotland; U.K.; ; ; ; ; ; Achanarras Quarry; Caithness				1952	PhysicalObject	2014-04-12	en						urn:lsid:biocol.org:col:34902	urn:lsid:biocol.org:col:34903		UMZC	Vertebrates			PreservedSpecimen												Achanarella trewini							ANIMALIA:::JAMOYTIIFORM::Achanarella	ANIMALIA			JAMOYTIIFORM		Achanarella		trewini		species				ICZN			
