DMNH	DMNH Birds	Delaware Museum of Natural History (DMNH) Bird Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_birds	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_birds	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	c21cd435-718a-4069-b503-776bf0e22b96	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	a383e597-c591-11e3-acd2-03413f76937f									85394	North America		739	United States	US	New Castle		8	39.789339	-75.589359							281	native	2001-10-08										WGS84		Title , Pascal	2008-11-4	VertNet Georeferencing Guidelines		Google Earth Pro	verified by curator			North America | USA | Delaware | New Castle |  |  |  |																	adult		Montchanin													10		a383e597-c591-11e3-acd2-03413f76937f		present							skeleton | tissue		Finch, Ronald M					unknown	281	Delaware						08Oct2001		North America | USA | Delaware | New Castle | Montchanin				2001	PhysicalObject		en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/bird?id=85394	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/ywsm-eq6q		DMNH	Bird	Delaware Museum of Natural History (DMNH) Bird Collection		PreservedSpecimen												Junco hyemalis							Passeriformes | Emberizidae | Junco	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco		hyemalis		species				ICZN			
DMNH	DMNH Birds	Delaware Museum of Natural History (DMNH) Bird Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_birds	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_birds	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	c21cd435-718a-4069-b503-776bf0e22b96	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	a383e722-c591-11e3-acd2-03413f76937f									85174	North America			United States	US	Talbot		12									255	native	2006-09-12																				North America | USA | Maryland | Talbot |  | Chesapeake Bay |  | Poplar Island										Poplar							adult		Sherwood; offshore													9		a383e722-c591-11e3-acd2-03413f76937f		present							feathers | skeleton | tissue | wing		Tri-State Bird Rescue	TSBR 06-2339				male	255	Maryland						12Sep2006		North America | USA | Maryland | Talbot | Poplar Island | Chesapeake Bay | Sherwood; offshore			Chesapeake Bay	2006	PhysicalObject		en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/bird?id=85174	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/ywsm-eq6q		DMNH	Bird	Delaware Museum of Natural History (DMNH) Bird Collection		PreservedSpecimen												Calidris fuscicollis							Charadriiformes | Scolopacidae | Calidris	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris		fuscicollis		species				ICZN			
DMNH	DMNH Birds	Delaware Museum of Natural History (DMNH) Bird Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_birds	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_birds	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	c21cd435-718a-4069-b503-776bf0e22b96	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	a383e8b0-c591-11e3-acd2-03413f76937f									84953	North America			United States	US	Alameda		29									120	native	2004-04-29																				North America | USA | California | Alameda |  |  |  |																	adult		Baumberg Pond Complex													4		a383e8b0-c591-11e3-acd2-03413f76937f		present							feathers | skeleton | tissue | wing		Page, Shannon					female	120	California						29Apr2004		North America | USA | California | Alameda | Baumberg Pond Complex				2004	PhysicalObject		en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/bird?id=84953	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/ywsm-eq6q		DMNH	Bird	Delaware Museum of Natural History (DMNH) Bird Collection		PreservedSpecimen												Calidris canutus							Charadriiformes | Scolopacidae | Calidris	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris		canutus		species				ICZN			
DMNH	DMNH Birds	Delaware Museum of Natural History (DMNH) Bird Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_birds	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_birds	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	c21cd435-718a-4069-b503-776bf0e22b96	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	a383ea3f-c591-11e3-acd2-03413f76937f									49900	North America		3392	United States	US	Nez Perce		29	46.4092865	-117.0149918							29	native	1949-01-29										WGS84		Fang , Janet	2005-7-12	VertNet Georeferencing Guidelines		Terrain Navigator v. 6.03 USGS 1:24,000	verified by curator			North America | USA | Idaho | Nez Perce |  |  |  |																	adult		Lewiston													1		a383ea3f-c591-11e3-acd2-03413f76937f		present							skin		Burleigh, T. D.	TDB 19808				male	29	Idaho						29Jan1949		North America | USA | Idaho | Nez Perce | Lewiston				1949	PhysicalObject		en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/bird?id=49900	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/ywsm-eq6q		DMNH	Bird	Delaware Museum of Natural History (DMNH) Bird Collection		PreservedSpecimen												Leucosticte tephrocotis littoralis							Passeriformes | Fringillidae | Leucosticte	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Leucosticte		tephrocotis	littoralis	subspecies				ICZN			
DMNH	DMNH Birds	Delaware Museum of Natural History (DMNH) Bird Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_birds	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_birds	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	c21cd435-718a-4069-b503-776bf0e22b96	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	a383ed5f-c591-11e3-acd2-03413f76937f									85409	North America		1739	United States	US	Sussex		26	38.7839966	-75.1408195							238	native	1994-08-26										WGS84		Millen, Bradley G.	2009-10-21	VertNet Georeferencing Guidelines		BioGeomancer	verified by curator			North America | USA | Delaware | Sussex |  |  |  |																	adult		Lewes Beach													8		a383ed5f-c591-11e3-acd2-03413f76937f		present							skeleton | tissue | wing		Tri-State Bird Rescue	TSBR 94-1847				male	238	Delaware						26Aug1994		North America | USA | Delaware | Sussex | Lewes Beach				1994	PhysicalObject		en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/bird?id=85409	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/ywsm-eq6q		DMNH	Bird	Delaware Museum of Natural History (DMNH) Bird Collection		PreservedSpecimen												Sterna forsteri							Charadriiformes | Sternidae | Sterna	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		forsteri		species				ICZN			
DMNH	DMNH Birds	Delaware Museum of Natural History (DMNH) Bird Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_birds	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_birds	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	c21cd435-718a-4069-b503-776bf0e22b96	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	a383eeea-c591-11e3-acd2-03413f76937f									9627	North America		4036	United States	US	Mono		4	37.9103279	-119.2578812							216	native	1938-08-04										WGS84		Stewart , Dan	2004-9-27	VertNet Georeferencing Guidelines		Terrain Navigator 5.03 USGS 1:24000	verified by curator			North America | USA | California | Mono |  |  |  |																	adult		Tioga Pass													8		a383eeea-c591-11e3-acd2-03413f76937f		present							skin		Beck, Rollo H	RHB 01340				female	216	California						04Aug1938		North America | USA | California | Mono | Tioga Pass				1938	PhysicalObject		en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/bird?id=9627	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/ywsm-eq6q		DMNH	Bird	Delaware Museum of Natural History (DMNH) Bird Collection		PreservedSpecimen												Leucosticte tephrocotis dawsoni							Passeriformes | Fringillidae | Leucosticte	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Leucosticte		tephrocotis	dawsoni	subspecies				ICZN			
DMNH	DMNH Birds	Delaware Museum of Natural History (DMNH) Bird Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_birds	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_birds	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	c21cd435-718a-4069-b503-776bf0e22b96	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	a383f076-c591-11e3-acd2-03413f76937f									85371	North America			United States	US	New Castle		22									173	native	2001-06-22																				North America | USA | Delaware | New Castle |  |  |  |																	adult		Middletown; intersection Rts. 301 & 71													6		a383f076-c591-11e3-acd2-03413f76937f		present							skeleton | tissue | wing		Nazdrowicz, Nathan					male	173	Delaware						22Jun2001		North America | USA | Delaware | New Castle | Middletown; intersection Rts. 301 & 71				2001	PhysicalObject		en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/bird?id=85371	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/ywsm-eq6q		DMNH	Bird	Delaware Museum of Natural History (DMNH) Bird Collection		PreservedSpecimen												Falco sparverius							Falconiformes | Falconidae | Falco	Animalia	Chordata	Aves	Falconiformes	Falconidae	Falco		sparverius		species				ICZN			
DMNH	DMNH Birds	Delaware Museum of Natural History (DMNH) Bird Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_birds	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_birds	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	c21cd435-718a-4069-b503-776bf0e22b96	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	a383f396-c591-11e3-acd2-03413f76937f									84908	North America			United States	US	Cape May		2									122	native	2007-05-02																				North America | USA | New Jersey | Cape May |  |  |  |																	adult		Ocean City													5		a383f396-c591-11e3-acd2-03413f76937f		present							skin | tissue		Tri-State Bird Rescue	TSBR 07-0420				male	122	New Jersey						02May2007		North America | USA | New Jersey | Cape May | Ocean City				2007	PhysicalObject		en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/bird?id=84908	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/ywsm-eq6q		DMNH	Bird	Delaware Museum of Natural History (DMNH) Bird Collection		PreservedSpecimen												Rallus longirostris crepitans							Gruiformes | Rallidae | Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		longirostris	crepitans	subspecies				ICZN			
DMNH	DMNH Birds	Delaware Museum of Natural History (DMNH) Bird Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_birds	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_birds	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	c21cd435-718a-4069-b503-776bf0e22b96	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	a383f524-c591-11e3-acd2-03413f76937f									85407	North America			United States	US	Dauphin		2									214	native	2003-08-02																				North America | USA | Pennsylvania | Dauphin |  |  |  |																	immature		Harrisburg													8		a383f524-c591-11e3-acd2-03413f76937f		present							skeleton | tissue | wing		Tri-State Bird Rescue	TSBR 03-2058				female	214	Pennsylvania						02Aug2003		North America | USA | Pennsylvania | Dauphin | Harrisburg				2003	PhysicalObject		en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/bird?id=85407	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/ywsm-eq6q		DMNH	Bird	Delaware Museum of Natural History (DMNH) Bird Collection		PreservedSpecimen												Melanerpes carolinus							Piciformes | Picidae | Melanerpes	Animalia	Chordata	Aves	Piciformes	Picidae	Melanerpes		carolinus		species				ICZN			
DMNH	DMNH Birds	Delaware Museum of Natural History (DMNH) Bird Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_birds	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_birds	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	c21cd435-718a-4069-b503-776bf0e22b96	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds	a383f6af-c591-11e3-acd2-03413f76937f									84881	North America			United States	US	Hancock		20									293	native	1999-10-20																				North America | USA | Maine | Hancock |  |  |  |																	adult		Bay of Fundy, landed on ferry btwn Bar Harbor & Yarmouth, Nova Scotia													10		a383f6af-c591-11e3-acd2-03413f76937f		present							feathers | skeleton | tissue | wing		Tri-State Bird Rescue	TSBR 99-2789				unknown	293	Maine						20Oct1999		North America | USA | Maine | Hancock | Bay of Fundy, landed on ferry btwn Bar Harbor & Yarmouth, Nova Scotia				1999	PhysicalObject		en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/bird?id=84881	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/ywsm-eq6q		DMNH	Bird	Delaware Museum of Natural History (DMNH) Bird Collection		PreservedSpecimen												Oceanites oceanicus							Procellariiformes | Hydrobatidae | Oceanites	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Oceanites		oceanicus		species				ICZN			
