ISU	ISU Mammals	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_mammals	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_mammals	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	81e4afd9-0b61-483d-b7fa-0690f06c8e14	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	MaNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Thu Jun 07 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals										1	North America			United States		McLean County			48.7288900000	-101.9727800000									1954-01-01																				North America, United States, North Dakota, McLean County																	Unknown		Normal																								Skin only - 1							Female		North Dakota							48.7288900° N		101.9727800° W			1954		2010-06-28 00:00:00.0										ISU	Mammals			PreservedSpecimen												Sciurus niger								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Sciurus		niger									
ISU	ISU Mammals	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_mammals	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_mammals	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	81e4afd9-0b61-483d-b7fa-0690f06c8e14	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	MaNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Thu Jun 07 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals										2	North America			United States		McLean County			48.7288900000	-101.9727800000									1954-01-01																				North America, United States, North Dakota, McLean County																	Unknown		Normal																								Skin only - 1							Female		North Dakota							48.7288900° N		101.9727800° W			1954		2010-06-28 00:00:00.0										ISU	Mammals			PreservedSpecimen												Sciurus niger								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Sciurus		niger									
ISU	ISU Mammals	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_mammals	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_mammals	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	81e4afd9-0b61-483d-b7fa-0690f06c8e14	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	MaNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Thu Jun 07 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals										3	North America			United States		Alachua County		31	29.6513900000	-82.3250000000									1954-07-31																				North America, United States, Florida, Alachua County																	adult		Gainesville													7			Grant's Cave								Skin only - 1							Male		Florida							29.6513900° N		82.3250000° W			1954		2010-06-28 00:00:00.0										ISU	Mammals			PreservedSpecimen												Myotis austroriparius								Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		austroriparius									
ISU	ISU Mammals	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_mammals	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_mammals	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	81e4afd9-0b61-483d-b7fa-0690f06c8e14	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	MaNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Thu Jun 07 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals										4	North America			United States				4											1954-10-04																				North America, United States, Florida																	Unknown		Florida													10											Skin only - 1							Female		Florida												1954		2010-06-28 00:00:00.0										ISU	Mammals			PreservedSpecimen												Lasiurus borealis								Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Lasiurus		borealis									
ISU	ISU Mammals	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_mammals	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_mammals	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	81e4afd9-0b61-483d-b7fa-0690f06c8e14	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	MaNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Thu Jun 07 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals										5	North America			United States				23											1956-09-23																				North America, United States, Florida																	Unknown		Florida													9											Skin only - 1							Male		Florida												1956		2010-06-28 00:00:00.0										ISU	Mammals			PreservedSpecimen												Geomys pinetus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Geomys		pinetus									
ISU	ISU Mammals	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_mammals	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_mammals	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	81e4afd9-0b61-483d-b7fa-0690f06c8e14	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	MaNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Thu Jun 07 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals										6	North America			United States		Alachua County		28	29.6513900000	-82.3250000000									1957-09-28																				North America, United States, Florida, Alachua County																	Unknown		Gainesville													9			University of Florida campus								Skin only - 1							Male		Florida							29.6513900° N		82.3250000° W			1957		2010-06-28 00:00:00.0										ISU	Mammals			PreservedSpecimen												Sigmodon hispidus								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Sigmodon		hispidus									
ISU	ISU Mammals	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_mammals	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_mammals	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	81e4afd9-0b61-483d-b7fa-0690f06c8e14	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	MaNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Thu Jun 07 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals										7	North America			United States		Alachua County		30	29.6513900000	-82.3250000000									1957-09-30																				North America, United States, Florida, Alachua County																	Unknown		Gainesville													9											Skin only - 1							Unknown		Florida							29.6513900° N		82.3250000° W			1957		2010-06-28 00:00:00.0										ISU	Mammals			PreservedSpecimen												Peromyscus polionotus								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		polionotus									
ISU	ISU Mammals	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_mammals	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_mammals	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	81e4afd9-0b61-483d-b7fa-0690f06c8e14	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	MaNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Thu Jun 07 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals										8	North America			United States		Indian River County		21	27.6383300000	-80.3975000000									1958-01-21																				North America, United States, Florida, Indian River County																	Unknown		Vero Beach													1											Skin only - 1							Female		Florida							27.6383300° N		80.3975000° W			1958		2010-06-28 00:00:00.0										ISU	Mammals			PreservedSpecimen												Oryzomys palustris								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Oryzomys		palustris									
ISU	ISU Mammals	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_mammals	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_mammals	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	81e4afd9-0b61-483d-b7fa-0690f06c8e14	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	MaNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Thu Jun 07 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals										9	North America			United States		Tompkins County			42.4405600000	-76.4969400000									1940-04-01																				North America, United States, New York, Tompkins County																	Unknown		Ithaca													4			Cornell campus								Skin only - 1							Female		New York							42.4405600° N		76.4969400° W			1940		2010-07-01 00:00:00.0										ISU	Mammals			PreservedSpecimen												Tamiasciurus hudsonicus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamiasciurus		hudsonicus									
ISU	ISU Mammals	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_mammals	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_mammals	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	81e4afd9-0b61-483d-b7fa-0690f06c8e14	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	MaNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Thu Jun 07 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals										10	North America			United States		Tompkins County		20	42.4405600000	-76.4969400000									1940-05-20																				North America, United States, New York, Tompkins County																	Unknown		Ithaca													5											Skin only - 1							Male		New York							42.4405600° N		76.4969400° W			1940		2010-07-01 00:00:00.0										ISU	Mammals			PreservedSpecimen												Tamiasciurus hudsonicus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamiasciurus		hudsonicus									
ISU	ISU Mammals	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_mammals	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_mammals	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	81e4afd9-0b61-483d-b7fa-0690f06c8e14	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	MaNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Thu Jun 07 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals										11																																																								Unknown																										Skull only - 1							Unknown																2010-07-01 00:00:00.0										ISU	Mammals			PreservedSpecimen												Tamiasciurus hudsonicus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamiasciurus		hudsonicus									
ISU	ISU Mammals	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_mammals	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_mammals	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	81e4afd9-0b61-483d-b7fa-0690f06c8e14	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	MaNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Thu Jun 07 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_mammals										12																																																								Unknown																										Skull only - 1							Unknown																2010-07-01 00:00:00.0										ISU	Mammals			PreservedSpecimen												Tamiasciurus hudsonicus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamiasciurus		hudsonicus									
