CUMV	CUMV Fish Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_fish	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_fish	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	3633e0e7-8c25-4c3d-b9c7-078c0be25665	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	FishNet,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	urn:occurrence:Arctos:CUMV:Fish:97920:2125006									97920	North America			United States		Salem County	1970-10-07	07									280	wild caught	1970-10-07												unknown	2014-02-28 00:00:00.0				unverified			North America, United States, New Jersey, Salem County				A			legacy	unknown	51										Alloway Creek,  about 3/4 mile above mouth	unknown												10		urn:occurrence:Arctos:CUMV:Fish:97920:2125006			http://arctos.database.museum/guid/CUMV:Fish:97920				Trapline ID=DLT 70-198; original identifier=OSUM 100632		whole organism (isopropanol)		Collector(s): David L. Thomas				Seine			New Jersey						1970-10-07		Alloway Creek,  about 3/4 mile above mouth				1970	PhysicalObject	2014-03-03 21:35:43.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Fish:97920	http://grbio.org/cool/i64g-wjcr			CUMV	Fish specimens			PreservedSpecimen												Menidia menidia							Animalia Chordata Actinopterygii Atheriniformes Atherinopsidae Menidiinae	Animalia	Chordata	Actinopterygii	Atheriniformes	Atherinopsidae	Menidia		menidia						ICZN			
CUMV	CUMV Fish Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_fish	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_fish	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	3633e0e7-8c25-4c3d-b9c7-078c0be25665	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	FishNet,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	urn:occurrence:Arctos:CUMV:Fish:64823:2202902									64823	North America			United States		Westmoreland County	1935-04-02	02									92	wild caught	1935-04-02												unknown	2014-02-28 00:00:00.0				unverified			North America, United States, Pennsylvania, Westmoreland County				A			legacy	unknown	3										Little Pucketa Cr., Milligantown	unknown												04		urn:occurrence:Arctos:CUMV:Fish:64823:2202902			http://arctos.database.museum/guid/CUMV:Fish:64823				Trapline ID=Z64823; original identifier=CM 8857		whole organism (isopropanol)		Collector(s): unknown							Pennsylvania						2/4/1935		Little Pucketa Cr., Milligantown				1935	PhysicalObject	2014-03-03 21:25:37.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Fish:64823	http://grbio.org/cool/i64g-wjcr			CUMV	Fish specimens			PreservedSpecimen			unformatted measurements=33-45 mm SL									Etheostoma nigrum							Animalia Chordata Actinopterygii Perciformes Percidae	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma		nigrum						ICZN			
CUMV	CUMV Fish Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_fish	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_fish	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	3633e0e7-8c25-4c3d-b9c7-078c0be25665	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	FishNet,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	urn:occurrence:Arctos:CUMV:Fish:29878:2178885									29878	North America			United States		Craven County	1956-03-25T13:30	25										wild caught	1956-03-25T13:30		*CF Cole, Davis, EE Deubler.	13:30									unknown	2014-02-28 00:00:00.0				unverified		Depth: to 1.5 ft; Water body width: 5-8 ft	North America, United States, North Carolina, Craven County				A			legacy	Edward C. Raney	34										Trib. of Ellis Lake, 4 mi. SW of Havelock at entrance to Camp Bryan	unknown												03		urn:occurrence:Arctos:CUMV:Fish:29878:2178885			http://arctos.database.museum/guid/CUMV:Fish:29878				Trapline ID=ECR 2757		whole organism (isopropanol)		Collector(s): Edward C. Raney, Charles Richard Robins, John G. New, Bruce B. Collette, et al.				10 ft seine			North Carolina						25/3/1956		Trib. of Ellis Lake, 4 mi. SW of Havelock at entrance to Camp Bryan				1956	PhysicalObject	2014-03-03 21:40:58.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Fish:29878	http://grbio.org/cool/i64g-wjcr			CUMV	Fish specimens			PreservedSpecimen			unformatted measurements=juv.									Enneacanthus gloriosus							Animalia Chordata Actinopterygii Perciformes Centrarchidae	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Enneacanthus		gloriosus						ICZN			
CUMV	CUMV Fish Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_fish	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_fish	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	3633e0e7-8c25-4c3d-b9c7-078c0be25665	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	FishNet,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	urn:occurrence:Arctos:CUMV:Fish:29985:2178933									29985	North America			United States		Craven County	1956-03-25T13:30	25										wild caught	1956-03-25T13:30		*CF Cole, Davis, EE Deubler.	13:30									unknown	2014-02-28 00:00:00.0				unverified		Depth: to 1.5 ft; Water body width: 5-8 ft	North America, United States, North Carolina, Craven County				A			legacy	Edward C. Raney	31										Trib. of Ellis Lake, 4 mi. SW of Havelock at entrance to Camp Bryan	unknown												03		urn:occurrence:Arctos:CUMV:Fish:29985:2178933			http://arctos.database.museum/guid/CUMV:Fish:29985				Trapline ID=ECR 2757		whole organism (isopropanol)		Collector(s): Edward C. Raney, Charles Richard Robins, John G. New, Bruce B. Collette, et al.				10 ft seine			North Carolina						25/3/1956		Trib. of Ellis Lake, 4 mi. SW of Havelock at entrance to Camp Bryan				1956	PhysicalObject	2014-03-03 21:32:15.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Fish:29985	http://grbio.org/cool/i64g-wjcr			CUMV	Fish specimens			PreservedSpecimen			unformatted measurements=juv.-ad.									Etheostoma fusiforme							Animalia Chordata Actinopterygii Perciformes Percidae	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma		fusiforme						ICZN			
CUMV	CUMV Fish Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_fish	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_fish	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	3633e0e7-8c25-4c3d-b9c7-078c0be25665	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	FishNet,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	urn:occurrence:Arctos:CUMV:Fish:29879:2192901									29879	North America			United States		Craven County	1956-03-25T13:30	25										wild caught	1956-03-25T13:30		*CF Cole, Davis, EE Deubler.	13:30									unknown	2014-02-28 00:00:00.0				unverified		Depth: to 1.5 ft; Water body width: 5-8 ft	North America, United States, North Carolina, Craven County				A			legacy	Edward C. Raney	14										Trib. of Ellis Lake, 4 mi. SW of Havelock at entrance to Camp Bryan	unknown												03		urn:occurrence:Arctos:CUMV:Fish:29879:2192901			http://arctos.database.museum/guid/CUMV:Fish:29879				Trapline ID=ECR 2757		whole organism (isopropanol)		Collector(s): Edward C. Raney, Charles Richard Robins, John G. New, Bruce B. Collette, et al.				10 ft seine			North Carolina						25/3/1956		Trib. of Ellis Lake, 4 mi. SW of Havelock at entrance to Camp Bryan				1956	PhysicalObject	2014-03-03 21:32:18.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Fish:29879	http://grbio.org/cool/i64g-wjcr			CUMV	Fish specimens			PreservedSpecimen			unformatted measurements=juv.									Ameiurus natalis							Animalia Chordata Actinopterygii Siluriformes Ictaluridae	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Ameiurus		natalis						ICZN			
CUMV	CUMV Fish Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_fish	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_fish	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	3633e0e7-8c25-4c3d-b9c7-078c0be25665	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	FishNet,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	urn:occurrence:Arctos:CUMV:Fish:29877:2197472									29877	North America			United States		Craven County	1956-03-25T13:30	25										wild caught	1956-03-25T13:30		*CF Cole, Davis, EE Deubler.	13:30									unknown	2014-02-28 00:00:00.0				unverified		Depth: to 1.5 ft; Water body width: 5-8 ft	North America, United States, North Carolina, Craven County				A			legacy	Edward C. Raney	1										Trib. of Ellis Lake, 4 mi. SW of Havelock at entrance to Camp Bryan	unknown												03		urn:occurrence:Arctos:CUMV:Fish:29877:2197472			http://arctos.database.museum/guid/CUMV:Fish:29877				Trapline ID=ECR 2757		whole organism (isopropanol)		Collector(s): Edward C. Raney, Charles Richard Robins, John G. New, Bruce B. Collette, et al.				10 ft seine			North Carolina						25/3/1956		Trib. of Ellis Lake, 4 mi. SW of Havelock at entrance to Camp Bryan				1956	PhysicalObject	2014-03-03 21:32:19.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Fish:29877	http://grbio.org/cool/i64g-wjcr			CUMV	Fish specimens			PreservedSpecimen			unformatted measurements=juv.									Erimyzon sucetta							Animalia Chordata Actinopterygii Cypriniformes Catostomidae Catostominae Moxostomatini	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Erimyzon		sucetta						ICZN			
CUMV	CUMV Fish Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_fish	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_fish	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	3633e0e7-8c25-4c3d-b9c7-078c0be25665	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	FishNet,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	urn:occurrence:Arctos:CUMV:Fish:29984:2196016									29984	North America			United States		Craven County	1956-03-25T13:30	25										wild caught	1956-03-25T13:30		*CF Cole, Davis, EE Deubler.	13:30									unknown	2014-02-28 00:00:00.0				unverified		Depth: to 1.5 ft; Water body width: 5-8 ft	North America, United States, North Carolina, Craven County				A			legacy	Edward C. Raney	6										Trib. of Ellis Lake, 4 mi. SW of Havelock at entrance to Camp Bryan	unknown												03		urn:occurrence:Arctos:CUMV:Fish:29984:2196016			http://arctos.database.museum/guid/CUMV:Fish:29984				Trapline ID=ECR 2757		whole organism (isopropanol)		Collector(s): Edward C. Raney, Charles Richard Robins, John G. New, Bruce B. Collette, et al.				10 ft seine			North Carolina						25/3/1956		Trib. of Ellis Lake, 4 mi. SW of Havelock at entrance to Camp Bryan				1956	PhysicalObject	2014-03-03 21:40:51.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Fish:29984	http://grbio.org/cool/i64g-wjcr			CUMV	Fish specimens			PreservedSpecimen			unformatted measurements=ad.									Hololepis serrifer							Asteraceae					Asteraceae	Hololepis		serrifer						unknown			
CUMV	CUMV Fish Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_fish	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_fish	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	3633e0e7-8c25-4c3d-b9c7-078c0be25665	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	FishNet,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	urn:occurrence:Arctos:CUMV:Fish:29876:2204957									29876	North America			United States		Craven County	1956-03-25T13:30	25										wild caught	1956-03-25T13:30		*CF Cole, Davis, EE Deubler.	13:30									unknown	2014-02-28 00:00:00.0				unverified		Depth: to 1.5 ft; Water body width: 5-8 ft	North America, United States, North Carolina, Craven County				A			legacy	Edward C. Raney	4										Trib. of Ellis Lake, 4 mi. SW of Havelock at entrance to Camp Bryan	unknown												03		urn:occurrence:Arctos:CUMV:Fish:29876:2204957			http://arctos.database.museum/guid/CUMV:Fish:29876				Trapline ID=ECR 2757		whole organism (isopropanol)		Collector(s): Edward C. Raney, Charles Richard Robins, John G. New, Bruce B. Collette, et al.				10 ft seine			North Carolina						25/3/1956		Trib. of Ellis Lake, 4 mi. SW of Havelock at entrance to Camp Bryan				1956	PhysicalObject	2014-03-03 21:40:58.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Fish:29876	http://grbio.org/cool/i64g-wjcr			CUMV	Fish specimens			PreservedSpecimen			unformatted measurements=juv.									Micropterus salmoides							Animalia Chordata Actinopterygii	Animalia	Chordata	Actinopterygii			Micropterus		salmoides						ICZN			
CUMV	CUMV Fish Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_fish	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_fish	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	3633e0e7-8c25-4c3d-b9c7-078c0be25665	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	FishNet,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	urn:occurrence:Arctos:CUMV:Fish:52003:2136760									52003	North America			United States		Champaign County	1950-08-04	04									216	wild caught	1950-08-04												unknown	2014-02-28 00:00:00.0				unverified			North America, United States, Illinois, Champaign County				A			legacy	Franklin F. Snelson Jr.	6										Camp Cr., 1 mi. S of Rt. 10 near White Heath	unknown												08		urn:occurrence:Arctos:CUMV:Fish:52003:2136760			http://arctos.database.museum/guid/CUMV:Fish:52003				Trapline ID=JNL 029		whole organism (isopropanol)		Collector(s): J. N. Layne, Thompson, Hernquist							Illinois						4/8/1950		Camp Cr., 1 mi. S of Rt. 10 near White Heath				1950	PhysicalObject	2014-03-03 21:26:17.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Fish:52003	http://grbio.org/cool/i64g-wjcr			CUMV	Fish specimens			PreservedSpecimen												Nocomis biguttatus							Animalia Chordata Actinopterygii Cypriniformes Cyprinidae	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Nocomis		biguttatus						ICZN			
CUMV	CUMV Fish Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_fish	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_fish	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	3633e0e7-8c25-4c3d-b9c7-078c0be25665	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	FishNet,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_fish	urn:occurrence:Arctos:CUMV:Fish:52006:2136761									52006	North America			United States		Champaign County	1950-08-04	04									216	wild caught	1950-08-04												unknown	2014-02-28 00:00:00.0				unverified			North America, United States, Illinois, Champaign County				A			legacy	Franklin F. Snelson Jr.	62										Camp Cr., 1 mi. S of Rt. 10 near White Heath	unknown												08		urn:occurrence:Arctos:CUMV:Fish:52006:2136761			http://arctos.database.museum/guid/CUMV:Fish:52006				Trapline ID=JNL 029		whole organism (isopropanol)		Collector(s): J. N. Layne, Thompson, Hernquist							Illinois						4/8/1950		Camp Cr., 1 mi. S of Rt. 10 near White Heath				1950	PhysicalObject	2014-03-03 21:26:17.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Fish:52006	http://grbio.org/cool/i64g-wjcr			CUMV	Fish specimens			PreservedSpecimen												Lythrurus umbratilis							Animalia Chordata Actinopterygii Cypriniformes Cyprinidae	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Lythrurus		umbratilis						ICZN			
