CCBER	CCBER Herpetology Collection		Sam Sweet	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_herps	sweet@lifesci.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_herps	http://creativecommons.org/publicdomain/zero/1.0	1050a336-b87a-44b1-b0ec-6fe5fcb3d298	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	HerpNET,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	urn:catalog:CCBER:Herps:14165									14165	North America			United States	US	Santa Barbara												native																					North America;United States of America;California;Santa Barbara;;;;									1																									urn:catalog:CCBER:Herps:14165	AOR	present							Whole (EtOH) - 1		Sweet, Samuel							California													PhysicalObject	2013-12-24	en									CCBER	Herps			PreservedSpecimen	locality											Ambystoma californiense							Animalia:Chordata:Amphibia:Caudata:Ambystomatidae:Ambystoma	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		californiense		species				ICZN			
CCBER	CCBER Herpetology Collection		Sam Sweet	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_herps	sweet@lifesci.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_herps	http://creativecommons.org/publicdomain/zero/1.0	1050a336-b87a-44b1-b0ec-6fe5fcb3d298	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	HerpNET,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	urn:catalog:CCBER:Herps:14466									14466	North America			United States	US	Santa Barbara												native																					North America;United States of America;California;Santa Barbara;;;;									1																									urn:catalog:CCBER:Herps:14466	DOR	present							Whole (EtOH) - 1		Sweet, Samuel	SSS 25821						California													PhysicalObject	2013-12-24	en									CCBER	Herps			PreservedSpecimen	locality											Ambystoma californiense							Animalia:Chordata:Amphibia:Caudata:Ambystomatidae:Ambystoma	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		californiense		species				ICZN			
CCBER	CCBER Herpetology Collection		Sam Sweet	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_herps	sweet@lifesci.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_herps	http://creativecommons.org/publicdomain/zero/1.0	1050a336-b87a-44b1-b0ec-6fe5fcb3d298	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	HerpNET,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	urn:catalog:CCBER:Herps:14857									14857	North America			United States	US	Santa Barbara												native																					North America;United States of America;California;Santa Barbara;;;;									1																									urn:catalog:CCBER:Herps:14857		present							Whole (EtOH) - 1		Sweet, Samuel	SSS 26179						California													PhysicalObject	2013-12-24	en									CCBER	Herps			PreservedSpecimen	locality											Ambystoma californiense							Animalia:Chordata:Amphibia:Caudata:Ambystomatidae:Ambystoma	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		californiense		species				ICZN			
CCBER	CCBER Herpetology Collection		Sam Sweet	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_herps	sweet@lifesci.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_herps	http://creativecommons.org/publicdomain/zero/1.0	1050a336-b87a-44b1-b0ec-6fe5fcb3d298	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	HerpNET,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	urn:catalog:CCBER:Herps:14858									14858	North America			United States	US	Santa Barbara												native																					North America;United States of America;California;Santa Barbara;;;;									1																									urn:catalog:CCBER:Herps:14858		present							Whole (EtOH) - 1		Sweet, Samuel	SSS 26180						California													PhysicalObject	2013-12-24	en									CCBER	Herps			PreservedSpecimen	locality											Ambystoma californiense							Animalia:Chordata:Amphibia:Caudata:Ambystomatidae:Ambystoma	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		californiense		species				ICZN			
CCBER	CCBER Herpetology Collection		Sam Sweet	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_herps	sweet@lifesci.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_herps	http://creativecommons.org/publicdomain/zero/1.0	1050a336-b87a-44b1-b0ec-6fe5fcb3d298	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	HerpNET,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	urn:catalog:CCBER:Herps:14859									14859	North America			United States	US	Santa Barbara												native																					North America;United States of America;California;Santa Barbara;;;;									1																									urn:catalog:CCBER:Herps:14859		present							Whole (EtOH) - 1		Sweet, Samuel	SSS 26181						California													PhysicalObject	2013-12-24	en									CCBER	Herps			PreservedSpecimen	locality											Ambystoma californiense							Animalia:Chordata:Amphibia:Caudata:Ambystomatidae:Ambystoma	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		californiense		species				ICZN			
CCBER	CCBER Herpetology Collection		Sam Sweet	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_herps	sweet@lifesci.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_herps	http://creativecommons.org/publicdomain/zero/1.0	1050a336-b87a-44b1-b0ec-6fe5fcb3d298	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	HerpNET,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	urn:catalog:CCBER:Herps:14860									14860	North America			United States	US	Santa Barbara												native																					North America;United States of America;California;Santa Barbara;;;;									1																									urn:catalog:CCBER:Herps:14860		present							Whole (EtOH) - 1		Sweet, Samuel	SSS 26182						California													PhysicalObject	2013-12-24	en									CCBER	Herps			PreservedSpecimen	locality											Ambystoma californiense							Animalia:Chordata:Amphibia:Caudata:Ambystomatidae:Ambystoma	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		californiense		species				ICZN			
CCBER	CCBER Herpetology Collection		Sam Sweet	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_herps	sweet@lifesci.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_herps	http://creativecommons.org/publicdomain/zero/1.0	1050a336-b87a-44b1-b0ec-6fe5fcb3d298	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	HerpNET,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	urn:catalog:CCBER:Herps:14861									14861	North America			United States	US	Santa Barbara												native																					North America;United States of America;California;Santa Barbara;;;;									1																									urn:catalog:CCBER:Herps:14861		present							Whole (EtOH) - 1		Sweet, Samuel	SSS 25852						California													PhysicalObject	2013-12-24	en									CCBER	Herps			PreservedSpecimen	locality											Ambystoma californiense							Animalia:Chordata:Amphibia:Caudata:Ambystomatidae:Ambystoma	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		californiense		species				ICZN			
CCBER	CCBER Herpetology Collection		Sam Sweet	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_herps	sweet@lifesci.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_herps	http://creativecommons.org/publicdomain/zero/1.0	1050a336-b87a-44b1-b0ec-6fe5fcb3d298	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	HerpNET,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	urn:catalog:CCBER:Herps:14862									14862	North America			United States	US	Santa Barbara												native																					North America;United States of America;California;Santa Barbara;;;;									1								adult																	urn:catalog:CCBER:Herps:14862		present							Whole (EtOH) - 1		Sweet, Samuel	SSS 25855						California													PhysicalObject	2013-12-24	en									CCBER	Herps			PreservedSpecimen	locality											Ambystoma californiense							Animalia:Chordata:Amphibia:Caudata:Ambystomatidae:Ambystoma	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		californiense		species				ICZN			
CCBER	CCBER Herpetology Collection		Sam Sweet	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_herps	sweet@lifesci.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_herps	http://creativecommons.org/publicdomain/zero/1.0	1050a336-b87a-44b1-b0ec-6fe5fcb3d298	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	HerpNET,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	urn:catalog:CCBER:Herps:14863									14863	North America			United States	US	Santa Barbara												native																					North America;United States of America;California;Santa Barbara;;;;									1								adult																	urn:catalog:CCBER:Herps:14863		present							Whole (EtOH) - 1		Sweet, Samuel	SSS 25856						California													PhysicalObject	2013-12-24	en									CCBER	Herps			PreservedSpecimen	locality											Ambystoma californiense							Animalia:Chordata:Amphibia:Caudata:Ambystomatidae:Ambystoma	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		californiense		species				ICZN			
CCBER	CCBER Herpetology Collection		Sam Sweet	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_herps	sweet@lifesci.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_herps	http://creativecommons.org/publicdomain/zero/1.0	1050a336-b87a-44b1-b0ec-6fe5fcb3d298	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	HerpNET,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	urn:catalog:CCBER:Herps:14864									14864	North America			United States	US	Santa Barbara												native																					North America;United States of America;California;Santa Barbara;;;;									1								adult																	urn:catalog:CCBER:Herps:14864		present							Whole (EtOH) - 1		Sweet, Samuel	SSS 25857						California													PhysicalObject	2013-12-24	en									CCBER	Herps			PreservedSpecimen	locality											Ambystoma californiense							Animalia:Chordata:Amphibia:Caudata:Ambystomatidae:Ambystoma	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		californiense		species				ICZN			
CCBER	CCBER Herpetology Collection		Sam Sweet	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_herps	sweet@lifesci.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_herps	http://creativecommons.org/publicdomain/zero/1.0	1050a336-b87a-44b1-b0ec-6fe5fcb3d298	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	HerpNET,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_herps	urn:catalog:CCBER:Herps:14865									14865	North America			United States	US	Santa Barbara												native																					North America;United States of America;California;Santa Barbara;;;;									1								adult																	urn:catalog:CCBER:Herps:14865		present							Whole (EtOH) - 1		Sweet, Samuel	SSS 25858						California													PhysicalObject	2013-12-24	en									CCBER	Herps			PreservedSpecimen	locality											Ambystoma californiense							Animalia:Chordata:Amphibia:Caudata:Ambystomatidae:Ambystoma	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		californiense		species				ICZN			
