UBCBBM	Cowan Tetrapod Collection - Mammals	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_mammals	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_mammals	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	3ad882bb-cd21-4201-8b83-3684bfc6d830	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	MaNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Apr 25 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	urn:catalog:UBCBBM:CTC:M000037									M000037	North America			Canada	CA			26	50.092049	-123.003373	in collection						208	native	1932-07-26										WGS84							requires verification			North America | Canada | BC | Lower Mainland |  |  |  |									1										Alpha Lake													7		urn:catalog:UBCBBM:CTC:M000037		present							skin; skull		I.McT. Cowan					female	208	British Columbia						26 July 1932		North America | Canada | BC | Lower Mainland | Alpha L.				1932	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=m000037				UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen			"{ ""tailLengthInMillimeters""=""55"", ""footLengthInMillimeters""=""13"", ""headBodyLengthInMillimeters""=""114"" }"									Sorex monticolus obscurus							Animalia | Chordata | Mammalia | Soricomorpha | Soricidae | Sorex	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Sorex		monticolus	obscurus	subspecies			Montane Shrew	ICZN			
UBCBBM	Cowan Tetrapod Collection - Mammals	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_mammals	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_mammals	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	3ad882bb-cd21-4201-8b83-3684bfc6d830	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	MaNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Apr 25 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	urn:catalog:UBCBBM:CTC:M000038									M000038	North America			Canada	CA	Skeena-Queen Charlotte		1	54.694951	-127.04759	in collection						121	native	1938-05-01										WGS84							requires verification			North America | Canada | BC | Skeena |  |  |  |									1										Telkwa													5		urn:catalog:UBCBBM:CTC:M000038		present							skull		H. Wearne					male	121	British Columbia						1 May 1938		North America | Canada | BC | Skeena | Telkwa				1938	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=m000038				UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen												Mustela erminea richardsonii							Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Mustela	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mustela		erminea	richardsonii	subspecies			Ermine	ICZN			
UBCBBM	Cowan Tetrapod Collection - Mammals	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_mammals	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_mammals	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	3ad882bb-cd21-4201-8b83-3684bfc6d830	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	MaNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Apr 25 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	urn:catalog:UBCBBM:CTC:M000039									M000039	North America			Canada	CA	Skeena-Queen Charlotte			54.694951	-127.04759	in collection							native	1934-12										WGS84							requires verification			North America | Canada | BC | Skeena |  |  |  |									1										Telkwa													12		urn:catalog:UBCBBM:CTC:M000039		present							skull		H. Wearne					male		British Columbia						December 1934		North America | Canada | BC | Skeena | Telkwa				1934	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=m000039				UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen												Mustela erminea richardsonii							Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Mustela	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mustela		erminea	richardsonii	subspecies			Ermine	ICZN			
UBCBBM	Cowan Tetrapod Collection - Mammals	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_mammals	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_mammals	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	3ad882bb-cd21-4201-8b83-3684bfc6d830	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	MaNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Apr 25 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	urn:catalog:UBCBBM:CTC:M000001									M000001	North America			Canada	CA	Thompson-Nicola			50.674522	-120.327267	in collection							native	1934										WGS84							requires verification			North America | Canada | BC | Thompson-Nicola |  |  |  |									1								juvenile		Kamloops															urn:catalog:UBCBBM:CTC:M000001		present							skin; skull		G.J. Spencer					male		British Columbia						1934		North America | Canada | BC | Thompson-Nicola | Kamloops				1934	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=m000001				UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen												Taxidea taxus neglecta							Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Taxidea	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Taxidea		taxus	neglecta	subspecies			American Badger	ICZN			
UBCBBM	Cowan Tetrapod Collection - Mammals	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_mammals	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_mammals	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	3ad882bb-cd21-4201-8b83-3684bfc6d830	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	MaNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Apr 25 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	urn:catalog:UBCBBM:CTC:M000002									M000002	North America			Canada	CA				49.100097	-122.732975	in collection							native											WGS84							requires verification			North America | Canada | BC | Lower Mainland |  |  |  |									1										Cloverdale															urn:catalog:UBCBBM:CTC:M000002		present							skull									British Columbia								North America | Canada | BC | Lower Mainland | Cloverdale					PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=m000002				UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen												Vulpes vulpes cascadensis							Animalia | Chordata | Mammalia | Carnivora | Canidae | Vulpes	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes		vulpes	cascadensis	subspecies			Red Fox	ICZN			
UBCBBM	Cowan Tetrapod Collection - Mammals	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_mammals	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_mammals	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	3ad882bb-cd21-4201-8b83-3684bfc6d830	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	MaNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Apr 25 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	urn:catalog:UBCBBM:CTC:M000003									M000003	North America			Canada	CA				49.100097	-122.732975	in collection							native											WGS84							requires verification			North America | Canada | BC | Lower Mainland |  |  |  |									1										Cloverdale															urn:catalog:UBCBBM:CTC:M000003		present							skull									British Columbia								North America | Canada | BC | Lower Mainland | Cloverdale					PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=m000003				UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen												Vulpes vulpes cascadensis							Animalia | Chordata | Mammalia | Carnivora | Canidae | Vulpes	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes		vulpes	cascadensis	subspecies			Red Fox	ICZN			
UBCBBM	Cowan Tetrapod Collection - Mammals	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_mammals	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_mammals	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	3ad882bb-cd21-4201-8b83-3684bfc6d830	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	MaNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Apr 25 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	urn:catalog:UBCBBM:CTC:M000004									M000004	North America			Canada	CA				49.100097	-122.732975	in collection							native											WGS84							requires verification			North America | Canada | BC | Lower Mainland |  |  |  |									1										Cloverdale															urn:catalog:UBCBBM:CTC:M000004		present							skull									British Columbia								North America | Canada | BC | Lower Mainland | Cloverdale					PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=m000004				UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen												Vulpes vulpes cascadensis							Animalia | Chordata | Mammalia | Carnivora | Canidae | Vulpes	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes		vulpes	cascadensis	subspecies			Red Fox	ICZN			
UBCBBM	Cowan Tetrapod Collection - Mammals	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_mammals	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_mammals	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	3ad882bb-cd21-4201-8b83-3684bfc6d830	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	MaNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Apr 25 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	urn:catalog:UBCBBM:CTC:M000005									M000005	North America			Canada	CA			25	49.006408	-122.264439	in collection						115	native	1931-04-25										WGS84							requires verification			North America | Canada | BC | Lower Mainland |  |  |  |									1										Huntingdon													4		urn:catalog:UBCBBM:CTC:M000005		present							skin		I.McT. Cowan					female	115	British Columbia						25 April 1931		North America | Canada | BC | Lower Mainland | Huntingdon				1931	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=m000005				UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen												Scapanus orarius orarius							Animalia | Chordata | Mammalia | Soricomorpha | Talpidae | Scapanus	Animalia	Chordata	Mammalia	Soricomorpha	Talpidae	Scapanus		orarius	orarius	subspecies			Coast Mole	ICZN			
UBCBBM	Cowan Tetrapod Collection - Mammals	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_mammals	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_mammals	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	3ad882bb-cd21-4201-8b83-3684bfc6d830	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	MaNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Apr 25 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	urn:catalog:UBCBBM:CTC:M000006									M000006	North America			Canada	CA	Thompson-Nicola					in collection							native	1938																				North America | Canada | BC | Thompson-Nicola |  |  |  |									1										North Fork Eagle River															urn:catalog:UBCBBM:CTC:M000006		present							skull		E.R. Buckell					male		British Columbia						winter 1938		North America | Canada | BC | Thompson-Nicola | North Fork Eagle River				1938	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=m000006				UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen												Martes americana abietinoides							Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Martes	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Martes		americana	abietinoides	subspecies			American Marten	ICZN			
UBCBBM	Cowan Tetrapod Collection - Mammals	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_mammals	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_mammals	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	3ad882bb-cd21-4201-8b83-3684bfc6d830	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	MaNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Apr 25 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_mammals	urn:catalog:UBCBBM:CTC:M000007									M000007	North America			Canada	CA	Thompson-Nicola					in collection							native	1938																				North America | Canada | BC | Thompson-Nicola |  |  |  |									1										North Fork Eagle River															urn:catalog:UBCBBM:CTC:M000007		present							skull		E.R. Buckell					male		British Columbia						winter 1938		North America | Canada | BC | Thompson-Nicola | North Fork Eagle River				1938	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=m000007				UBCBBM	CTC	Cowan Tetrapod Collection - Mammal		PreservedSpecimen												Martes americana abietinoides							Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Martes	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Martes		americana	abietinoides	subspecies			American Marten	ICZN			
