UAFMC	UAFMC Fish		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_fish	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	29d54fb6-ed46-4a75-9697-55b73e63beed	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	FishNet,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	urn:catalog:UAFMC:Fish:0000-0354-0010									0000-0354-0010																		native																					| UNKNOWN | UNKNOWN | UNKNOWN |  |  |  |				sp.					1										UNKNOWN;															urn:catalog:UAFMC:Fish:0000-0354-0010	TEACHING COLLECTION, COMMERCIAL PREPARATION; FISHBASE LISTS BDELLOSTOMA STOUTII LOCKINGTON, 1878 AS CALIFORNIA HAGFISH, CLASS MYXINI, ORDER MYXINIFORMES, SYNONYM FOR BDELLOSTOMA STOUTI LOCKINGTON, 1878	present							alcoholic															XX XXX XXXX		UNKNOWN | UNKNOWN | UNKNOWN | Drainage: UNKNOWN | UNKNOWN;					PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/fish?id=0000-0354-0010				UAFMC	Fish			PreservedSpecimen												Myxinidae							MYXINIFORMES | MYXINIDAE | EPTATRETUS (BDELLOSTOMA	Animalia	Chordata	Myxini	Myxiniformes	Myxinidae					family			HAGFISH	ICZN			
UAFMC	UAFMC Fish		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_fish	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	29d54fb6-ed46-4a75-9697-55b73e63beed	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	FishNet,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	urn:catalog:UAFMC:Fish:0000-0356-0002									0000-0356-0002																		native																					| UNKNOWN | UNKNOWN | UNKNOWN |  |  |  |									1										UNKNOWN															urn:catalog:UAFMC:Fish:0000-0356-0002	TEACHING COLLECTION:  2 is discarded by kinney timber rattler!!!!!!!!!!!!!!!!!!!!!!	present							alcoholic															XX XXX XXXX		UNKNOWN | UNKNOWN | UNKNOWN | Drainage: UNKNOWN | UNKNOWN					PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/fish?id=0000-0356-0002				UAFMC	Fish			PreservedSpecimen												Ditrema temminckii							PERCIFORMES | EMBIOTOCIDAE | DITREMA	Animalia	Chordata	Actinopterygii	Perciformes	Embiotocidae	Ditrema		temminckii		species			SURFPERCH	ICZN			
UAFMC	UAFMC Fish		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_fish	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	29d54fb6-ed46-4a75-9697-55b73e63beed	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	FishNet,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	urn:catalog:UAFMC:Fish:0000-0442-0003									0000-0442-0003																		native																					Unknown | Unknown | Unknown | Unknown |  |  |  |									1										UNKNOWN															urn:catalog:UAFMC:Fish:0000-0442-0003	"SWORDFISH ""SWORD"".  CATALOGED DURING 2002 INVENTORY."	present							partial skeleton							unknown								XX XXX XXXX		UNKNOWN | UNKNOWN | UNKNOWN | UNKNOWN | Drainage: UNKNOWN | UNKNOWN					PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/fish?id=0000-0442-0003				UAFMC	Fish			PreservedSpecimen			"{""measurements"":""NONE"" }"																UNKNOWN | UNKNOWN | UNKNOWN													SWORDFISH				
UAFMC	UAFMC Fish		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_fish	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	29d54fb6-ed46-4a75-9697-55b73e63beed	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	FishNet,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	urn:catalog:UAFMC:Fish:0000-0444-0001									0000-0444-0001																		native																					Unknown | Unknown | Unknown | Unknown |  |  |  |									1										UNKNOWN															urn:catalog:UAFMC:Fish:0000-0444-0001	NONE	present							body mount (taxidermy mount)							unknown								XX XXX XXXX		UNKNOWN | UNKNOWN | UNKNOWN | UNKNOWN | Drainage: UNKNOWN | UNKNOWN					PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/fish?id=0000-0444-0001				UAFMC	Fish			PreservedSpecimen			"{""measurements"":""NONE"" }"									Diodontidae							TETRAODONTIFORMES | DIODONTIDAE |				Tetraodontiformes	Diodontidae					family			PUFFER FISH				
UAFMC	UAFMC Fish		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_fish	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	29d54fb6-ed46-4a75-9697-55b73e63beed	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	FishNet,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	urn:catalog:UAFMC:Fish:0000-0444-0002									0000-0444-0002																		native																					Unknown | Unknown | Unknown | Unknown |  |  |  |									1										UNKNOWN															urn:catalog:UAFMC:Fish:0000-0444-0002		present							body mount (taxidermy mount)							unknown								XX XXX XXXX		UNKNOWN | UNKNOWN | UNKNOWN | UNKNOWN | Drainage: UNKNOWN | UNKNOWN					PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/fish?id=0000-0444-0002				UAFMC	Fish			PreservedSpecimen			"{""measurements"":""NONE"" }"																UNKNOWN | UNKNOWN | UNKNOWN													LARGEMOUTH BASS				
UAFMC	UAFMC Fish		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_fish	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	29d54fb6-ed46-4a75-9697-55b73e63beed	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	FishNet,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	urn:catalog:UAFMC:Fish:0000-0001-0071NF									0000-0001-0071NF																		native																					Unknown | Unknown | Unknown | Unknown |  |  |  |									1										UNKNOWN															urn:catalog:UAFMC:Fish:0000-0001-0071NF	YOUNG SHARK; PLASTER CAST.  Not ever seen in 30 years.	present							other							unknown								XX XXX XXXX		UNKNOWN | UNKNOWN | UNKNOWN | UNKNOWN | Drainage: UNKNOWN | UNKNOWN					PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/fish?id=0000-0001-0071nf				UAFMC	Fish			PreservedSpecimen			"{""measurements"":""2' 4"" LONG"" }"																|  |													SHARK				
UAFMC	UAFMC Fish		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_fish	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	29d54fb6-ed46-4a75-9697-55b73e63beed	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	FishNet,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	urn:catalog:UAFMC:Fish:0000-0001-0072									0000-0001-0072																		native																					Unknown | Unknown | Unknown | Unknown |  |  |  |									1										UNKNOWN															urn:catalog:UAFMC:Fish:0000-0001-0072	ON FULL LENGTH BOARD	present							body mount (taxidermy mount)							unknown								XX XXX XXXX		UNKNOWN | UNKNOWN | UNKNOWN | UNKNOWN | Drainage: UNKNOWN | UNKNOWN					PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/fish?id=0000-0001-0072				UAFMC	Fish			PreservedSpecimen			"{""measurements"":""3' 11"" LONG; MOUTH OPEN ABOUT 1/2"""" }"									Lepisosteus osseus							LEPISOSTEIFORMES | LEPISOSTEIDAE | LEPISOSTEUS	Animalia	Chordata	Actinopterygii	Lepisosteiformes	Lepisosteidae	Lepisosteus		osseus		species			LONGNOSE GAR	ICZN			
UAFMC	UAFMC Fish		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_fish	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	29d54fb6-ed46-4a75-9697-55b73e63beed	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	FishNet,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	urn:catalog:UAFMC:Fish:0000-0001-0073									0000-0001-0073																		native																					Unknown | Unknown | Unknown | Unknown |  |  |  |									1										UNKNOWN															urn:catalog:UAFMC:Fish:0000-0001-0073	ON SMALL UNFINISHED BASE; BARE SPOT BEHIND HEAD, MOUTH OPEN FULL LENGTH	present							body mount (taxidermy mount)							unknown								XX XXX XXXX		UNKNOWN | UNKNOWN | UNKNOWN | UNKNOWN | Drainage: UNKNOWN | UNKNOWN					PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/fish?id=0000-0001-0073				UAFMC	Fish			PreservedSpecimen			"{""measurements"":""3' 3"" LONG"" }"									Lepisosteus osseus							LEPISOSTEIFORMES | LEPISOSTEIDAE | LEPISOSTEUS	Animalia	Chordata	Actinopterygii	Lepisosteiformes	Lepisosteidae	Lepisosteus		osseus		species			LONGNOSE GAR	ICZN			
UAFMC	UAFMC Fish		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_fish	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	29d54fb6-ed46-4a75-9697-55b73e63beed	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	FishNet,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	urn:catalog:UAFMC:Fish:0000-0001-0074									0000-0001-0074																		native																					Unknown | Unknown | Unknown | Unknown |  |  |  |									1										UNKNOWN															urn:catalog:UAFMC:Fish:0000-0001-0074	ON 1/2 SIZE BASE, FINS ARE BROKEN	present							body mount (taxidermy mount)							unknown								XX XXX XXXX		UNKNOWN | UNKNOWN | UNKNOWN | UNKNOWN | Drainage: UNKNOWN | UNKNOWN					PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/fish?id=0000-0001-0074				UAFMC	Fish			PreservedSpecimen			"{""measurements"":""NONE"" }"									Atractosteus spatula							LEPISOSTEIFORMES | LEPISOSTEIDAE | ATRACTOSTEUS	Animalia	Chordata	Actinopterygii	Lepisosteiformes	Lepisosteidae	Atractosteus		spatula		species			ALLIGATOR GAR	ICZN			
UAFMC	UAFMC Fish		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_fish	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	29d54fb6-ed46-4a75-9697-55b73e63beed	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	FishNet,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_fish	urn:catalog:UAFMC:Fish:0000-0001-0075									0000-0001-0075																		native																					Unknown | Unknown | Unknown | Unknown |  |  |  |									1										UNKNOWN															urn:catalog:UAFMC:Fish:0000-0001-0075	ON FULL LENGTH BASE; BROKEN FINS	present							body mount (taxidermy mount)							unknown								XX XXX XXXX		UNKNOWN | UNKNOWN | UNKNOWN | UNKNOWN | Drainage: UNKNOWN | UNKNOWN					PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/fish?id=0000-0001-0075				UAFMC	Fish			PreservedSpecimen			"{""measurements"":""5' 8"" LONG"" }"									Atractosteus spatula							LEPISOSTEIFORMES | LEPISOSTEIDAE | ATRACTOSTEUS	Animalia	Chordata	Actinopterygii	Lepisosteiformes	Lepisosteidae	Atractosteus		spatula		species			ALLIGATOR GAR	ICZN			
