DMNS	DMNS Egg Collection (Arctos)	Denver Museum of Nature & Science Egg/Nest Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_egg	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c50340a3-54f9-46fa-aecb-6197bcfa1b54	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	urn:occurrence:Arctos:DMNS:Egg:6074:2060631									6074	North America			United States			1931-06-28	28									179	wild caught	1931-06-28												D. Tevuk	1931-06-28 00:00:00.0				unverified			North America, United States, Alaska				A			legacy	unknown	1										Metletavick near Beach Court	D. Tevuk												06		urn:occurrence:Arctos:DMNS:Egg:6074:2060631	Ruddy Turnstone:  nest accompanies set, built on flat dry ground.  One of eggs damaged  Identity:  Both birds at nest  Incubation:  yes  Bradbury envelope says obtained from W C Hanna    Set # 37; Coll: Tevuk  D		http://arctos.database.museum/guid/DMNS:Egg:6074				collector number=N4203		egg	<i>Arenaria interpres</i> (accepted ID) identified by unknown on 1931-06-28; method: legacy	Collector(s): D. Tevuk	N4203						Alaska						6/28/1931		Metletavick near Beach Court				1931	PhysicalObject	2013-11-13 12:55:01.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Egg:6074		73		DMNS	Bird eggs/nests			PreservedSpecimen			clutch size=4									Arenaria interpres							Animalia; Chordata; Aves; Charadriiformes; Scolopacidae; Scolopacinae; Arenariini;  (Linnaeus, 1758)	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Arenaria		interpres						ICZN			
DMNS	DMNS Egg Collection (Arctos)	Denver Museum of Nature & Science Egg/Nest Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_egg	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c50340a3-54f9-46fa-aecb-6197bcfa1b54	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	urn:occurrence:Arctos:DMNS:Egg:4233:2075769									4233	North America			United States			1905-06-01	01									152	wild caught	1905-06-01												unknown	1905-06-01 00:00:00.0				unverified			North America, United States, Alaska				A			legacy	unknown	1										Attu Island	unknown												06		urn:occurrence:Arctos:DMNS:Egg:4233:2075769	Rock Ptarmigan (aka Turner's);  nest in ground -hole in moss lined with feathers  note:  this was double entered into records as #5743 as well as 4233  ID: seen  Incubation: fresh; Coll: a native for H H Bodfish ; to   K B Mathes Collection 1923		http://arctos.database.museum/guid/DMNS:Egg:4233				collector number=1		egg	<i>Lagopus muta</i> (accepted ID) identified by unknown on 1905-06-01; method: legacy	Collector(s): unknown	1						Alaska						unknown		USA, AK, Attu Island				1905	PhysicalObject	2013-12-18 16:30:49.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Egg:4233		73		DMNS	Bird eggs/nests			PreservedSpecimen			clutch size=7									Lagopus muta							Animalia; Chordata; Aves; Galliformes; Phasianidae;	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus		muta						ICZN			
DMNS	DMNS Egg Collection (Arctos)	Denver Museum of Nature & Science Egg/Nest Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_egg	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c50340a3-54f9-46fa-aecb-6197bcfa1b54	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	urn:occurrence:Arctos:DMNS:Egg:2248:2058596									2248	Europe			Iceland			1903-06-11	11									162	wild caught	1903-06-11												R. W. Williams	1903-06-11 00:00:00.0				unverified			Europe, Iceland				A			legacy	unknown	1										North Iceland	R. W. Williams												06		urn:occurrence:Arctos:DMNS:Egg:2248:2058596	Red Phalarope;  nest slight scratch lined with grass well hidden in grass in a wet place.  ID: sure  CMNH# 787  Bradbury got set from F M Dille Feb. 1915; Coll: Williams  R for Price  A E  Grant, Park, IL		http://arctos.database.museum/guid/DMNS:Egg:2248				collector number=18		egg	<i>Phalaropus fulicarius</i> (accepted ID) identified by unknown on 1903-06-11; method: legacy	Collector(s): R. W. Williams	18												6/11/1903		North Iceland				1903	PhysicalObject	2013-11-11 17:03:57.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Egg:2248		73		DMNS	Bird eggs/nests			PreservedSpecimen			clutch size=4									Phalaropus fulicarius							Animalia; Chordata; Aves; Charadriiformes; Scolopacidae; Phalaropodinae;	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Phalaropus		fulicarius						ICZN			
DMNS	DMNS Egg Collection (Arctos)	Denver Museum of Nature & Science Egg/Nest Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_egg	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c50340a3-54f9-46fa-aecb-6197bcfa1b54	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	urn:occurrence:Arctos:DMNS:Egg:2807:2057964									2807	Europe			Iceland			1903-06-02	02									153	wild caught	1903-06-02												D. Wilby	1903-06-02 00:00:00.0				unverified			Europe, Iceland				A			legacy	unknown	1										North Iceland	D. Wilby												06		urn:occurrence:Arctos:DMNS:Egg:2807:2057964	Northern Phalarope;  nest a hollow on the ground hidden in the grass  Identity: sure  Incubation: fresh  card stamed Walter Raine, Waverley Villa, Kew Beach  Toronto Canada  Bradbury got set from M M Watson Jan. 1916; Coll: Wilby  D		http://arctos.database.museum/guid/DMNS:Egg:2807				collector number=11		egg	<i>Phalaropus lobatus</i> (accepted ID) identified by unknown on 1903-06-02; method: legacy	Collector(s): D. Wilby	11												6/2/1903		North Iceland				1903	PhysicalObject	2013-11-11 17:00:58.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Egg:2807		73		DMNS	Bird eggs/nests			PreservedSpecimen			clutch size=4									Phalaropus lobatus							Animalia; Chordata; Aves; Charadriiformes; Scolopacidae; Phalaropidinae;	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Phalaropus		lobatus						ICZN			
DMNS	DMNS Egg Collection (Arctos)	Denver Museum of Nature & Science Egg/Nest Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_egg	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c50340a3-54f9-46fa-aecb-6197bcfa1b54	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	urn:occurrence:Arctos:DMNS:Egg:749:2056445									749	Europe			Iceland			1907-05-19	19									139	wild caught	1907-05-19												unknown	1907-05-19 00:00:00.0				unverified			Europe, Iceland				A			legacy	unknown	1										North Iceland	unknown												05		urn:occurrence:Arctos:DMNS:Egg:749:2056445	Eurasian Golden Plover:  Collection of Dr. T W Richards, USN Washington DC  Bradbury got set from D E Brown April 1914; Coll: native		http://arctos.database.museum/guid/DMNS:Egg:749				collector number=1		egg	<i>Pluvialis dominica</i> (accepted ID) identified by unknown on 1907-05-19; method: legacy	Collector(s): unknown	1												5/19/1907		North Iceland				1907	PhysicalObject	2013-11-11 16:23:15.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Egg:749		73		DMNS	Bird eggs/nests			PreservedSpecimen			clutch size=4									Pluvialis dominica							Animalia; Chordata; Aves; Charadriiformes; Charadriidae; Charadriinae;	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis		dominica						ICZN			
DMNS	DMNS Egg Collection (Arctos)	Denver Museum of Nature & Science Egg/Nest Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_egg	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c50340a3-54f9-46fa-aecb-6197bcfa1b54	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	urn:occurrence:Arctos:DMNS:Egg:745:2056442									745	Europe			Iceland			1903-06-20	20									171	wild caught	1903-06-20												D. Wilby	1903-06-20 00:00:00.0				unverified			Europe, Iceland				A			legacy	unknown	1										North Iceland	D. Wilby												06		urn:occurrence:Arctos:DMNS:Egg:745:2056442	Dunlin;  nest a hollow on the ground lined with bits of grass  CMNH # 416  Id: sure  Incubation: fresh  Bradbury got set from D E Brown April 1914; Coll: Wilby  D		http://arctos.database.museum/guid/DMNS:Egg:745				collector number=89		egg	<i>Calidris alpina</i> (accepted ID) identified by unknown on 1903-06-20; method: legacy	Collector(s): D. Wilby	89												6/20/1903		North Iceland				1903	PhysicalObject	2013-11-11 16:23:14.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Egg:745		73		DMNS	Bird eggs/nests			PreservedSpecimen			clutch size=4									Calidris alpina							Animalia; Chordata; Aves; Charadriiformes; Scolopacidae; Scolopacinae; Calidridini;	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris		alpina						ICZN			
DMNS	DMNS Egg Collection (Arctos)	Denver Museum of Nature & Science Egg/Nest Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_egg	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c50340a3-54f9-46fa-aecb-6197bcfa1b54	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	urn:occurrence:Arctos:DMNS:Egg:754:2056744									754	Europe			Iceland			1903-05-16	16									136	wild caught	1903-05-16												D. Wilby	1903-05-16 00:00:00.0				unverified			Europe, Iceland				A			legacy	unknown	1										North Iceland	D. Wilby												05		urn:occurrence:Arctos:DMNS:Egg:754:2056744	Rock Ptarmigan;  nest hollow on the ground  Id: sure  Incubation: fresh  Walter Raine stamp  CMNH#384  Bradbury got set from D E Brown April 1914; Coll: Wilby  D		http://arctos.database.museum/guid/DMNS:Egg:754				collector number=0		egg	<i>Lagopus muta</i> (accepted ID) identified by unknown on 1903-05-16; method: legacy	Collector(s): D. Wilby	0												5/16/1903		North Iceland				1903	PhysicalObject	2013-11-11 16:24:41.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Egg:754		73		DMNS	Bird eggs/nests			PreservedSpecimen			clutch size=9									Lagopus muta							Animalia; Chordata; Aves; Galliformes; Phasianidae;	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lagopus		muta						ICZN			
DMNS	DMNS Egg Collection (Arctos)	Denver Museum of Nature & Science Egg/Nest Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_egg	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c50340a3-54f9-46fa-aecb-6197bcfa1b54	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	urn:occurrence:Arctos:DMNS:Egg:1138:2056531									1138	Europe			Iceland			1905-05-27	27									147	wild caught	1905-05-27												unknown	1905-05-27 00:00:00.0				unverified			Europe, Iceland				A			legacy	unknown	1										North Iceland	unknown												05		urn:occurrence:Arctos:DMNS:Egg:1138:2056531	Northern Phalarope:  CMNH # 428  from collection of Dr T WRichards USN Washington DC, Bradbury got set from R B Rockwell Aug. 1914; Coll: J  A		http://arctos.database.museum/guid/DMNS:Egg:1138				collector number=1., red # 350		egg	<i>Phalaropus lobatus</i> (accepted ID) identified by unknown on 1905-05-27; method: legacy	Collector(s): unknown	1., red # 350												5/27/1905		North Iceland				1905	PhysicalObject	2013-11-11 16:23:39.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Egg:1138		73		DMNS	Bird eggs/nests			PreservedSpecimen			clutch size=4									Phalaropus lobatus							Animalia; Chordata; Aves; Charadriiformes; Scolopacidae; Phalaropidinae;	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Phalaropus		lobatus						ICZN			
DMNS	DMNS Egg Collection (Arctos)	Denver Museum of Nature & Science Egg/Nest Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_egg	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c50340a3-54f9-46fa-aecb-6197bcfa1b54	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	urn:occurrence:Arctos:DMNS:Egg:4273:2004300									4273	North America			United States		Saguache County	1918-04-26	26									116	wild caught	1918-04-26												William C. Bradbury	1918-04-26 00:00:00.0				unverified			North America, United States, Colorado, Saguache County				A			legacy	unknown	1										no specific locality	William C. Bradbury												04		urn:occurrence:Arctos:DMNS:Egg:4273:2004300	Remarks: Rocky Mt. Jay; Bradbury  W C		http://arctos.database.museum/guid/DMNS:Egg:4273				collector number=N		egg	<i>Perisoreus canadensis</i> (accepted ID) identified by unknown on 1918-04-26; method: legacy	Collector(s): William C. Bradbury	N						Colorado						26 April 1918		no verbatim locality				1918	PhysicalObject	2013-09-26 15:41:43.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Egg:4273		73		DMNS	Bird eggs/nests			PreservedSpecimen			clutch size=3									Perisoreus canadensis							Animalia; Chordata; Aves; Passeriformes; Corvidae;	Animalia	Chordata	Aves	Passeriformes	Corvidae	Perisoreus		canadensis						ICZN			
DMNS	DMNS Egg Collection (Arctos)	Denver Museum of Nature & Science Egg/Nest Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_egg	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c50340a3-54f9-46fa-aecb-6197bcfa1b54	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg	urn:occurrence:Arctos:DMNS:Egg:4208:2004252									4208	North America			United States		Saguache County	1917-03-19	19									78	wild caught	1917-03-19												William C. Bradbury	1917-03-19 00:00:00.0				unverified			North America, United States, Colorado, Saguache County				A			legacy	unknown	1										no specific locality	William C. Bradbury												03		urn:occurrence:Arctos:DMNS:Egg:4208:2004252	Remarks: Clarks Nutcracker; Bradbury  W C  Denver CO		http://arctos.database.museum/guid/DMNS:Egg:4208				collector number=4		egg	<i>Nucifraga columbiana</i> (accepted ID) identified by unknown on 1917-03-19; method: legacy	Collector(s): William C. Bradbury	4						Colorado						19 March 1917		no verbatim locality				1917	PhysicalObject	2013-09-26 15:41:32.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Egg:4208		73		DMNS	Bird eggs/nests			PreservedSpecimen			clutch size=3									Nucifraga columbiana							Animalia; Chordata; Aves; Passeriformes; Corvidae;	Animalia	Chordata	Aves	Passeriformes	Corvidae	Nucifraga		columbiana						ICZN			
