UMMZ	UMMZ Mammal Collection	UMMZ Mammal Collection	Cody Thompson	http://ipt.vertnet.org:8080/ipt/archive.do?r=ummz_mammals	cwthomp@umich.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ummz_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6d2cfc0a-9903-40b8-802b-403398218e4a	6ea87510-0561-11d8-b851-b8a03c50a862		CC0	2015-04-06	MaNIS,VertNet	United States	University of Michigan Museum of Zoology	Michigan	Wed Oct 01 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	urn:catalog:UMMZ:Mammals:31308									31308	North America		1624	United States	US	Gratiot		1	43.2917	-84.6075							1	native	1904-01-01										NAD27				VertNet Georeferencing Guidelines		Topozone.com	requires verification			| USA | MICHIGAN | GRATIOT |  |  |  |																			ITHACA													1		urn:catalog:UMMZ:Mammals:31308		present							Skin | Skull		A.E. BARSTOW					male	1	Michigan			decimal degrees			1 JAN 1904	43.2917	USA | MICHIGAN | GRATIOT | ITHACA	-84.6075			1904	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ummz/mammals?id=31308	urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen												Glaucomys volans volans							RODENTIA | Sciuridae | GLAUCOMYS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Glaucomys		volans	volans	subspecies				ICZN			
UMMZ	UMMZ Mammal Collection	UMMZ Mammal Collection	Cody Thompson	http://ipt.vertnet.org:8080/ipt/archive.do?r=ummz_mammals	cwthomp@umich.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ummz_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6d2cfc0a-9903-40b8-802b-403398218e4a	6ea87510-0561-11d8-b851-b8a03c50a862		CC0	2015-04-06	MaNIS,VertNet	United States	University of Michigan Museum of Zoology	Michigan	Wed Oct 01 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	urn:catalog:UMMZ:Mammals:2624									2624	North America			United States	US	Cook												native																					| USA | Illinois | Cook |  |  |  |																			WEST NORTHFIELD															urn:catalog:UMMZ:Mammals:2624		present							Skin | Skull		R. KENNICOTT	2441						Illinois								USA | ILLINOIS | COOK | WEST NORTHFIELD					PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ummz/mammals?id=2624	urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen												Microtus ochrogaster ochrogaster							RODENTIA | Cricetidae | PITYMYS	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Microtus		ochrogaster	ochrogaster	subspecies				ICZN			
UMMZ	UMMZ Mammal Collection	UMMZ Mammal Collection	Cody Thompson	http://ipt.vertnet.org:8080/ipt/archive.do?r=ummz_mammals	cwthomp@umich.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ummz_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6d2cfc0a-9903-40b8-802b-403398218e4a	6ea87510-0561-11d8-b851-b8a03c50a862		CC0	2015-04-06	MaNIS,VertNet	United States	University of Michigan Museum of Zoology	Michigan	Wed Oct 01 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	urn:catalog:UMMZ:Mammals:2625									2625	North America		209242	United States	US				33.8006	-80.9645								native											NAD27				VertNet Georeferencing Guidelines	center of state	Topozone.com	requires verification			| USA | South Carolina |  |  |  |  |																																		urn:catalog:UMMZ:Mammals:2625		present							skin		W. COOPER	1364						South Carolina			decimal degrees				33.8006	USA | SOUTH CAROLINA	-80.9645				PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ummz/mammals?id=2625	urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen												Microtus pinetorum pinetorum							RODENTIA | Cricetidae | PITYMYS	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Microtus		pinetorum	pinetorum	subspecies				ICZN			
UMMZ	UMMZ Mammal Collection	UMMZ Mammal Collection	Cody Thompson	http://ipt.vertnet.org:8080/ipt/archive.do?r=ummz_mammals	cwthomp@umich.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ummz_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6d2cfc0a-9903-40b8-802b-403398218e4a	6ea87510-0561-11d8-b851-b8a03c50a862		CC0	2015-04-06	MaNIS,VertNet	United States	University of Michigan Museum of Zoology	Michigan	Wed Oct 01 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	urn:catalog:UMMZ:Mammals:2626									2626	North America		147342	United States	US				39.5417	-107.6183								native											not recorded (forced WGS84)				VertNet Georeferencing Guidelines		Rand McNally 1993 Road Atlas, Topozone.com map USGS 1:100,000	requires verification			| USA | Colorado |  |  |  |  |																			COLORADO RIVER															urn:catalog:UMMZ:Mammals:2626	NOT FOUND	present									LT. BEALE	3321						Colorado			decimal degrees				39.5417	USA | COLORADO | COLORADO RIVER	-107.6183				PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ummz/mammals?id=2626	urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen												Erethizon dorsatum							RODENTIA | ERETHIZONTIDAE | ERETHIZON	Animalia	Chordata	Mammalia	Rodentia	Erethizontidae	Erethizon		dorsatum		species				ICZN			
UMMZ	UMMZ Mammal Collection	UMMZ Mammal Collection	Cody Thompson	http://ipt.vertnet.org:8080/ipt/archive.do?r=ummz_mammals	cwthomp@umich.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ummz_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6d2cfc0a-9903-40b8-802b-403398218e4a	6ea87510-0561-11d8-b851-b8a03c50a862		CC0	2015-04-06	MaNIS,VertNet	United States	University of Michigan Museum of Zoology	Michigan	Wed Oct 01 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	urn:catalog:UMMZ:Mammals:2627									2627	North America		362102	United States	US				43.00028	-75.50028								native											NAD27				VertNet Georeferencing Guidelines	GNIS coordinates for center of state, extent to farthest boundary	GNIS gazetteer	requires verification			| USA | New York |  |  |  |  |																																		urn:catalog:UMMZ:Mammals:2627	NOT FOUND	present									W.G. BINN	1605						New York			decimal degrees				43.00028	USA | NEW YORK	-75.50028				PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ummz/mammals?id=2627	urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen												Lepus americanus virginianus							LAGOMORPHA | LEPORIDAE | LEPUS	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		americanus	virginianus	subspecies				ICZN			
UMMZ	UMMZ Mammal Collection	UMMZ Mammal Collection	Cody Thompson	http://ipt.vertnet.org:8080/ipt/archive.do?r=ummz_mammals	cwthomp@umich.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ummz_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6d2cfc0a-9903-40b8-802b-403398218e4a	6ea87510-0561-11d8-b851-b8a03c50a862		CC0	2015-04-06	MaNIS,VertNet	United States	University of Michigan Museum of Zoology	Michigan	Wed Oct 01 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	urn:catalog:UMMZ:Mammals:2628									2628	North America			United States	US													native																					| USA | Oregon |  |  |  |  |																			CAPE HATTERY															urn:catalog:UMMZ:Mammals:2628	NOT FOUND	present									DR. NEWBERRY	1185						Oregon								USA | OREGON | CAPE HATTERY					PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ummz/mammals?id=2628	urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen												Lepus americanus washingtoni							LAGOMORPHA | LEPORIDAE | LEPUS	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		americanus	washingtoni	subspecies				ICZN			
UMMZ	UMMZ Mammal Collection	UMMZ Mammal Collection	Cody Thompson	http://ipt.vertnet.org:8080/ipt/archive.do?r=ummz_mammals	cwthomp@umich.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ummz_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6d2cfc0a-9903-40b8-802b-403398218e4a	6ea87510-0561-11d8-b851-b8a03c50a862		CC0	2015-04-06	MaNIS,VertNet	United States	University of Michigan Museum of Zoology	Michigan	Wed Oct 01 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	urn:catalog:UMMZ:Mammals:2629									2629	North America		402	United States	US	Sweetwater			41.55056	-107.43028								native											NAD27				VertNet Georeferencing Guidelines		GNIS gazetteer	requires verification			| USA | Wyoming | Sweetwater |  |  |  |																			BRIDGERS PASS															urn:catalog:UMMZ:Mammals:2629	COUNTY UNSURE	present							skin		W.S. WOOD	1898						Wyoming			decimal degrees					USA | WYOMING | SWEETWATER | BRIDGERS PASS					PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ummz/mammals?id=2629	urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen												Lepus townsendi campanius							LAGOMORPHA | LEPORIDAE | LEPUS	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendi	campanius	subspecies				ICZN			
UMMZ	UMMZ Mammal Collection	UMMZ Mammal Collection	Cody Thompson	http://ipt.vertnet.org:8080/ipt/archive.do?r=ummz_mammals	cwthomp@umich.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ummz_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6d2cfc0a-9903-40b8-802b-403398218e4a	6ea87510-0561-11d8-b851-b8a03c50a862		CC0	2015-04-06	MaNIS,VertNet	United States	University of Michigan Museum of Zoology	Michigan	Wed Oct 01 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	urn:catalog:UMMZ:Mammals:2630									2630	North America		1566	United States	US	Sonoma			38.3453617	-122.9725408								native											NAD27				VertNet Georeferencing Guidelines		Terrain Navigator 5.03 USGS 1:24,000	requires verification			| USA | California | Sonoma |  |  |  |																			BODEGA															urn:catalog:UMMZ:Mammals:2630	NOT FOUND	present									T.A. SZABO	668						California			decimal degrees					USA | CALIFORNIA | SONOMA | BODEGA					PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ummz/mammals?id=2630	urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen												Lepus californicus californicus							LAGOMORPHA | LEPORIDAE | LEPUS	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		californicus	californicus	subspecies				ICZN			
UMMZ	UMMZ Mammal Collection	UMMZ Mammal Collection	Cody Thompson	http://ipt.vertnet.org:8080/ipt/archive.do?r=ummz_mammals	cwthomp@umich.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ummz_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6d2cfc0a-9903-40b8-802b-403398218e4a	6ea87510-0561-11d8-b851-b8a03c50a862		CC0	2015-04-06	MaNIS,VertNet	United States	University of Michigan Museum of Zoology	Michigan	Wed Oct 01 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	urn:catalog:UMMZ:Mammals:2631									2631	North America			United States	US													native																					| USA | DISTRICT OF COLUMBIA |  |  |  |  |																			WASHINGTON D.C.															urn:catalog:UMMZ:Mammals:2631		present							skin			906						District of Columbia								USA | DISTRICT OF COLUMBIA | WASHINGTON D.C.					PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ummz/mammals?id=2631	urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen												Sylvilagus floridanus mallurus							LAGOMORPHA | LEPORIDAE | SYLVILAGUS	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus		floridanus	mallurus	subspecies				ICZN			
UMMZ	UMMZ Mammal Collection	UMMZ Mammal Collection	Cody Thompson	http://ipt.vertnet.org:8080/ipt/archive.do?r=ummz_mammals	cwthomp@umich.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ummz_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6d2cfc0a-9903-40b8-802b-403398218e4a	6ea87510-0561-11d8-b851-b8a03c50a862		CC0	2015-04-06	MaNIS,VertNet	United States	University of Michigan Museum of Zoology	Michigan	Wed Oct 01 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_mammals	urn:catalog:UMMZ:Mammals:2632									2632	North America			United States	US													native																					| USA | Montana |  |  |  |  |																			YELLOWSTONE RIVER															urn:catalog:UMMZ:Mammals:2632	NOT FOUND	present										1799						Montana								USA | MONTANA | YELLOWSTONE RIVER					PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ummz/mammals?id=2632	urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen												Lepus							LAGOMORPHA | LEPORIDAE | LEPUS	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus				genus				ICZN			
