ROM	Ornithology Collection Passeriformes - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=birdspass	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=birdspass	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	f6e21753-5129-498f-92bd-73710b0087e3	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Wed Dec 17 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	URI:catalog:ROM:Birds:133553									133553	Asia		10128	India					26.841423	80.933833	in collection								1978-06										WGS84		Bradley G. Millen (ROM)	2013-06-04	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		GEOLocate	verification required			Asia; India; Uttar Pradesh																	ad		Lucknow													6		URI:catalog:ROM:Birds:133553							0851		skeleton		Baker, A J	AJB 2133				male		Uttar Pradesh		265000N;0805800E				19780600		Lucknow				1978	PhysicalObject	2015-05-19	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34954		ROM	Birds	Ornithology		PreservedSpecimen			Wt: 132 g; Fat: light									Acridotheres tristis tristis							Animalia; Chordata; Aves; Passeriformes; Sturnidae Sturninae; Acridotheres	Animalia	Chordata	Aves	Passeriformes	Sturnidae Sturninae	Acridotheres		tristis	tristis								
ROM	Ornithology Collection Passeriformes - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=birdspass	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=birdspass	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	f6e21753-5129-498f-92bd-73710b0087e3	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Wed Dec 17 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	URI:catalog:ROM:Birds:133550									133550	Asia		10128	India					26.841423	80.933833	in collection								1978-06										WGS84		Bradley G. Millen (ROM)	2013-06-04	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		GEOLocate	verification required			Asia; India; Uttar Pradesh																	ad		Lucknow													6		URI:catalog:ROM:Birds:133550							0855		skeleton		Baker, A J	AJB 2130				female		Uttar Pradesh		265000N;0805800E				19780600		Lucknow				1978	PhysicalObject	2015-05-19	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34954		ROM	Birds	Ornithology		PreservedSpecimen			Wt: 122 g; Fat: light									Acridotheres tristis tristis							Animalia; Chordata; Aves; Passeriformes; Sturnidae Sturninae; Acridotheres	Animalia	Chordata	Aves	Passeriformes	Sturnidae Sturninae	Acridotheres		tristis	tristis								
ROM	Ornithology Collection Passeriformes - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=birdspass	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=birdspass	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	f6e21753-5129-498f-92bd-73710b0087e3	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Wed Dec 17 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	URI:catalog:ROM:Birds:133545									133545	Asia		10128	India					26.841423	80.933833	in collection								1978-06										WGS84		Bradley G. Millen (ROM)	2013-06-04	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		GEOLocate	verification required			Asia; India; Uttar Pradesh																	ad		Lucknow													6		URI:catalog:ROM:Birds:133545							0859		skeleton		Baker, A J	AJB 2125				male		Uttar Pradesh		265000N;0805800E				19780600		Lucknow				1978	PhysicalObject	2015-05-19	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34954		ROM	Birds	Ornithology		PreservedSpecimen			Wt: 136 g; Fat: light									Acridotheres tristis tristis							Animalia; Chordata; Aves; Passeriformes; Sturnidae Sturninae; Acridotheres	Animalia	Chordata	Aves	Passeriformes	Sturnidae Sturninae	Acridotheres		tristis	tristis								
ROM	Ornithology Collection Passeriformes - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=birdspass	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=birdspass	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	f6e21753-5129-498f-92bd-73710b0087e3	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Wed Dec 17 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	URI:catalog:ROM:Birds:133542									133542	Asia		10128	India					26.841423	80.933833	in collection								1978-06										WGS84		Bradley G. Millen (ROM)	2013-06-04	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		GEOLocate	verification required			Asia; India; Uttar Pradesh																	ad		Lucknow													6		URI:catalog:ROM:Birds:133542							0863		skeleton		Baker, A J	AJB 2121				male		Uttar Pradesh		265000N;0805800E				19780600		Lucknow				1978	PhysicalObject	2015-05-19	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34954		ROM	Birds	Ornithology		PreservedSpecimen			Wt: 142 g; Fat: light									Acridotheres tristis tristis							Animalia; Chordata; Aves; Passeriformes; Sturnidae Sturninae; Acridotheres	Animalia	Chordata	Aves	Passeriformes	Sturnidae Sturninae	Acridotheres		tristis	tristis								
ROM	Ornithology Collection Passeriformes - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=birdspass	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=birdspass	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	f6e21753-5129-498f-92bd-73710b0087e3	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Wed Dec 17 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	URI:catalog:ROM:Birds:133540									133540	Asia		10128	India					26.841423	80.933833	in collection								1978-06										WGS84		Bradley G. Millen (ROM)	2013-06-04	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		GEOLocate	verification required			Asia; India; Uttar Pradesh																	ad		Lucknow													6		URI:catalog:ROM:Birds:133540							0867		skeleton		Baker, A J	AJB 2117				male		Uttar Pradesh		265000N;0805800E				19780600		Lucknow				1978	PhysicalObject	2015-05-19	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34954		ROM	Birds	Ornithology		PreservedSpecimen			Wt: 136 g; Fat: light									Acridotheres tristis tristis							Animalia; Chordata; Aves; Passeriformes; Sturnidae Sturninae; Acridotheres	Animalia	Chordata	Aves	Passeriformes	Sturnidae Sturninae	Acridotheres		tristis	tristis								
ROM	Ornithology Collection Passeriformes - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=birdspass	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=birdspass	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	f6e21753-5129-498f-92bd-73710b0087e3	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Wed Dec 17 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	URI:catalog:ROM:Birds:133552									133552	Asia		10128	India					26.841423	80.933833	in collection								1978-06										WGS84		Bradley G. Millen (ROM)	2013-06-04	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		GEOLocate	verification required			Asia; India; Uttar Pradesh																	ad		Lucknow													6		URI:catalog:ROM:Birds:133552							0871		skeleton		Baker, A J	AJB 2132				male		Uttar Pradesh		265000N;0805800E				19780600		Lucknow				1978	PhysicalObject	2015-05-19	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34954		ROM	Birds	Ornithology		PreservedSpecimen			Wt: 142 g; Fat: light									Acridotheres tristis tristis							Animalia; Chordata; Aves; Passeriformes; Sturnidae Sturninae; Acridotheres	Animalia	Chordata	Aves	Passeriformes	Sturnidae Sturninae	Acridotheres		tristis	tristis								
ROM	Ornithology Collection Passeriformes - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=birdspass	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=birdspass	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	f6e21753-5129-498f-92bd-73710b0087e3	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Wed Dec 17 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	URI:catalog:ROM:Birds:133741									133741	North America		4.2446448	Canada		Kenora District		19	51.55117	-90.08608	in collection								1979-06-19										NAD83		Bradley G. Millen (ROM)	2003-12-18	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		Energy, Mines and Resources Canada, Series A501, Lake St Joseph, 52O, 1:250,000, Edition 4, 1995	verification required			North America; Canada; Ontario; Kenora District																	ad		9 km NE Central Patricia, Patricia Portion													6		URI:catalog:ROM:Birds:133741							0875		skin		James, R D	GBM 1638	t: 3x5 mm			male		Ontario		513000N;0900900W				19790619		9 km NE Central Patricia, Patricia Portion				1979	PhysicalObject	2015-05-19	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34954		ROM	Birds	Ornithology		PreservedSpecimen			Wt: 16 g; Fat: light									Zonotrichia lincolnii lincolnii							Animalia; Chordata; Aves; Passeriformes; Emberizidae Emberizinae; Zonotrichia	Animalia	Chordata	Aves	Passeriformes	Emberizidae Emberizinae	Zonotrichia		lincolnii	lincolnii								
ROM	Ornithology Collection Passeriformes - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=birdspass	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=birdspass	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	f6e21753-5129-498f-92bd-73710b0087e3	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Wed Dec 17 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	URI:catalog:ROM:Birds:133772								1 of 4 in nest	133772	North America		4.8079152	Canada		Kenora District		19	51.49013	-90.23239	in collection								1979-06-19										NAD83		Bradley G. Millen (ROM)	2003-12-18	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		Energy, Mines and Resources Canada, Series A501, Lake St Joseph, 52O, 1:250,000, Edition 4, 1995	verification required			North America; Canada; Ontario; Kenora District																	nestl		5 km W Central Patricia, Patricia Portion													6		URI:catalog:ROM:Birds:133772							0995		skin		James, R D	GM 1652	t: 2x1 mm			male		Ontario		513000N;0900900W				19790619		5 km W Central Patricia, Patricia Portion				1979	PhysicalObject	2015-05-19	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34954		ROM	Birds	Ornithology		PreservedSpecimen			Wt: 340 g; Fat: light									Corvus brachyrhynchos brachyrhynchos							Animalia; Chordata; Aves; Passeriformes; Corvidae; Corvus	Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus		brachyrhynchos	brachyrhynchos								
ROM	Ornithology Collection Passeriformes - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=birdspass	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=birdspass	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	f6e21753-5129-498f-92bd-73710b0087e3	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Wed Dec 17 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	URI:catalog:ROM:Birds:96193									96193	North America		1.0387584	Canada		Durham RM		23	43.81776	-79.02385	in collection								1965-10-23										NAD83		Bradley G. Millen (ROM)	2004-05-28	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		Energy, Mines and Resources Canada, Series A751, Markham, 30M14, 1:50,000, Edition 9, 1994	verification required			North America; Canada; Ontario; Durham RM																	imm		Ajax, Rotary Park													10		URI:catalog:ROM:Birds:96193							0999		skin		Baldwin, D H	prep by JCB 1158	t: < 1 mm			male		Ontario		435100N;0790200W				19651023		Ajax, Rotary Park				1965	PhysicalObject	2015-05-19	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34954		ROM	Birds	Ornithology		PreservedSpecimen			Wt: 12.6 g; Fat: mod; Meas: TL: 140; WS: 211 mm; Skull Oss: SNCO									Parus atricapillus atricapillus							Animalia; Chordata; Aves; Passeriformes; Paridae; Parus	Animalia	Chordata	Aves	Passeriformes	Paridae	Parus		atricapillus	atricapillus								
ROM	Ornithology Collection Passeriformes - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=birdspass	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=birdspass	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	f6e21753-5129-498f-92bd-73710b0087e3	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Wed Dec 17 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdspass	URI:catalog:ROM:Birds:65684									65684	North America		7.9699104	Canada		Hamilton		15	43.24517	-79.85008	in collection								1889-05-15										NAD83		Bradley G. Millen (ROM)	2004-05-03	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		Energy, Mines and Resources Canada, Series A751, Hamilton-Burlington, 30M05, 1:50,000, Edition 10, 1999	verification required			North America; Canada; Ontario; Hamilton																	NA		Hamilton													5		URI:catalog:ROM:Birds:65684							1003		skin		McIlwraith, K C	JHF 7263				female		Ontario		431500N;0795100W				18890515		Hamilton				1889	PhysicalObject	2015-05-19	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34954		ROM	Birds	Ornithology		PreservedSpecimen												Anthus spinoletta rubescens							Animalia; Chordata; Aves; Passeriformes; Motacillidae; Anthus	Animalia	Chordata	Aves	Passeriformes	Motacillidae	Anthus		spinoletta	rubescens								
