UBCBBM	Cowan Tetrapod Collection - Herpetology	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_herps	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_herps	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	df9c8b86-9d36-4e29-91b3-4274dff053e5	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	HerpNET,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	urn:catalog:UBCBBM:CTC:E000001									E000001											in collection							native													C. Stinson (UBCBBM)	3/7/2009											genus in question					1								adult																	urn:catalog:UBCBBM:CTC:E000001	from turtox biological supply	present					560		alcoholic				unknown																		PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=e000001				UBCBBM	CTC	Cowan Tetrapod Collection - Herpetology		PreservedSpecimen												Caeciliidae?							Animalia | Chordata | Amphibia | Gymnophiona | Caeciliidae? | ?	Animalia	Chordata	Amphibia	Gymnophiona	Caeciliidae?					family			Cecillian sp	ICZN			
UBCBBM	Cowan Tetrapod Collection - Herpetology	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_herps	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_herps	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	df9c8b86-9d36-4e29-91b3-4274dff053e5	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	HerpNET,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	urn:catalog:UBCBBM:CTC:H000001									H000001	North America		311	Canada	CA			3	49.304009	-123.139062	in collection						62	native	1941-03-03										WGS84		C. Stinson (UBCBBM)	3/8/2013	VertNet Georeferencing Guidelines		Google Earth	verified by curator			North America | Canada | BC | Lower Mainland |  |  |  |									1										Vancouver; Beaver Lake, Stanley Park													3		urn:catalog:UBCBBM:CTC:H000001		present							alcoholic		I.McT. Cowan						62	British Columbia						3 March 1941		North America | Canada | BC | Lower Mainland				1941	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=h000001				UBCBBM	CTC	Cowan Tetrapod Collection - Herpetology		PreservedSpecimen												Taricha granulosa							Animalia | Chordata | Amphibia | Caudata | Salamandridae | Taricha	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Taricha		granulosa		species			Rough-skinned Newt	ICZN			
UBCBBM	Cowan Tetrapod Collection - Herpetology	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_herps	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_herps	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	df9c8b86-9d36-4e29-91b3-4274dff053e5	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	HerpNET,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	urn:catalog:UBCBBM:CTC:E000002									E000002											in collection							native																														1								adult																	urn:catalog:UBCBBM:CTC:E000002		present							alcoholic																						PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=e000002				UBCBBM	CTC	Cowan Tetrapod Collection - Herpetology		PreservedSpecimen												Ambystoma gracile							Animalia | Chordata | Amphibia | Caudata | Ambystomatidae | Ambystoma	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		gracile		species			Northwestern Salamander	ICZN			
UBCBBM	Cowan Tetrapod Collection - Herpetology	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_herps	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_herps	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	df9c8b86-9d36-4e29-91b3-4274dff053e5	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	HerpNET,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	urn:catalog:UBCBBM:CTC:H000002									H000002	North America		311	Canada	CA			3	49.304009	-123.139062	in collection						62	native	1941-03-03										WGS84		C. Stinson (UBCBBM)	3/8/2013	VertNet Georeferencing Guidelines		Google Earth	verified by curator			North America | Canada | BC | Lower Mainland |  |  |  |									1										Vancouver; Beaver Lake, Stanley Park													3		urn:catalog:UBCBBM:CTC:H000002		present							alcoholic		I.McT. Cowan						62	British Columbia						3 March 1941		North America | Canada | BC | Lower Mainland				1941	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=h000002				UBCBBM	CTC	Cowan Tetrapod Collection - Herpetology		PreservedSpecimen												Taricha granulosa							Animalia | Chordata | Amphibia | Caudata | Salamandridae | Taricha	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Taricha		granulosa		species			Rough-skinned Newt	ICZN			
UBCBBM	Cowan Tetrapod Collection - Herpetology	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_herps	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_herps	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	df9c8b86-9d36-4e29-91b3-4274dff053e5	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	HerpNET,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	urn:catalog:UBCBBM:CTC:E000003									E000003											in collection							native																														1								adult																	urn:catalog:UBCBBM:CTC:E000003		present							alcoholic																						PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=e000003				UBCBBM	CTC	Cowan Tetrapod Collection - Herpetology		PreservedSpecimen												Ambystoma gracile							Animalia | Chordata | Amphibia | Caudata | Ambystomatidae | Ambystoma	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		gracile		species			Northwestern Salamander	ICZN			
UBCBBM	Cowan Tetrapod Collection - Herpetology	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_herps	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_herps	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	df9c8b86-9d36-4e29-91b3-4274dff053e5	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	HerpNET,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	urn:catalog:UBCBBM:CTC:H000003									H000003	North America		311	Canada	CA			3	49.304009	-123.139062	in collection						62	native	1941-03-03										WGS84		C. Stinson (UBCBBM)	3/8/2013	VertNet Georeferencing Guidelines		Google Earth	verified by curator			North America | Canada | BC | Lower Mainland |  |  |  |									1										Vancouver; Beaver Lake, Stanley Park													3		urn:catalog:UBCBBM:CTC:H000003		present							alcoholic		I.McT. Cowan						62	British Columbia						3 March 1941		North America | Canada | BC | Lower Mainland				1941	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=h000003				UBCBBM	CTC	Cowan Tetrapod Collection - Herpetology		PreservedSpecimen												Taricha granulosa							Animalia | Chordata | Amphibia | Caudata | Salamandridae | Taricha	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Taricha		granulosa		species			Rough-skinned Newt	ICZN			
UBCBBM	Cowan Tetrapod Collection - Herpetology	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_herps	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_herps	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	df9c8b86-9d36-4e29-91b3-4274dff053e5	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	HerpNET,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	urn:catalog:UBCBBM:CTC:E000004									E000004											in collection							native																														1								larva																	urn:catalog:UBCBBM:CTC:E000004	label with specimen probably not match; same jar as E5	present							alcoholic																						PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=e000004				UBCBBM	CTC	Cowan Tetrapod Collection - Herpetology		PreservedSpecimen												Ambystoma gracile							Animalia | Chordata | Amphibia | Caudata | Ambystomatidae | Ambystoma	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		gracile		species			Northwestern Salamander	ICZN			
UBCBBM	Cowan Tetrapod Collection - Herpetology	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_herps	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_herps	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	df9c8b86-9d36-4e29-91b3-4274dff053e5	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	HerpNET,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	urn:catalog:UBCBBM:CTC:H000004									H000004	North America		12091	Canada	CA			20	48.417103	-123.457692	in collection						171	native	1941-06-20										WGS84		C. Stinson (UBCBBM)	3/8/2013	VertNet Georeferencing Guidelines		Google Earth	verified by curator			North America | Canada | BC | Vancouver Island |  |  |  |									1	Vancouver									Victoria													6		urn:catalog:UBCBBM:CTC:H000004		present							alcoholic		I.McT. Cowan						171	British Columbia						20 June 1941		North America | Canada | BC | Vancouver Island			North Pacific Ocean	1941	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=h000004				UBCBBM	CTC	Cowan Tetrapod Collection - Herpetology		PreservedSpecimen												Taricha granulosa							Animalia | Chordata | Amphibia | Caudata | Salamandridae | Taricha	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Taricha		granulosa		species			Rough-skinned Newt	ICZN			
UBCBBM	Cowan Tetrapod Collection - Herpetology	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_herps	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_herps	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	df9c8b86-9d36-4e29-91b3-4274dff053e5	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	HerpNET,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	urn:catalog:UBCBBM:CTC:E000005									E000005											in collection							native																														1								larva																	urn:catalog:UBCBBM:CTC:E000005	label with specimen probably not match; same jar as E4	present							alcoholic																						PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=e000005				UBCBBM	CTC	Cowan Tetrapod Collection - Herpetology		PreservedSpecimen												Ambystoma gracile							Animalia | Chordata | Amphibia | Caudata | Ambystomatidae | Ambystoma	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		gracile		species			Northwestern Salamander	ICZN			
UBCBBM	Cowan Tetrapod Collection - Herpetology	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_herps	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_herps	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	df9c8b86-9d36-4e29-91b3-4274dff053e5	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	HerpNET,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_herps	urn:catalog:UBCBBM:CTC:H000005									H000005	North America		12091	Canada	CA			20	48.417103	-123.457692	in collection						171	native	1941-06-20										WGS84		C. Stinson (UBCBBM)	3/8/2013	VertNet Georeferencing Guidelines		Google Earth	verified by curator			North America | Canada | BC | Vancouver Island |  |  |  |									1	Vancouver									Victoria													6		urn:catalog:UBCBBM:CTC:H000005		present							alcoholic		I.McT. Cowan						171	British Columbia						20 June 1941		North America | Canada | BC | Vancouver Island			North Pacific Ocean	1941	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=h000005				UBCBBM	CTC	Cowan Tetrapod Collection - Herpetology		PreservedSpecimen												Taricha granulosa							Animalia | Chordata | Amphibia | Caudata | Salamandridae | Taricha	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Taricha		granulosa		species			Rough-skinned Newt	ICZN			
