UCM	UCM Amphibians and Reptiles	University of Colorado Museum of Natural History Amphibians and Reptiles Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_herps	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8935e64a-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	urn:occurrence:Arctos:UCM:Herp:24605:2486523									24605	Central America			Guatemala				01									213	wild caught	1961-08-01												unknown	1961-08-01 00:00:00.0				unverified			Central America, Guatemala, Departamento Suchitepequez				A			legacy	unknown	1										Pueblo Nuevo	unknown												08		urn:occurrence:Arctos:UCM:Herp:24605:2486523	Cataloged by: C.J. McCoy, 1 March 1964		http://arctos.database.museum/guid/UCM:Herp:24605						whole organism (70% ethanol)	<i>Drymobius chloroticus</i> (accepted ID) identified by unknown; method: legacy	Collector(s): Everardo Vogel					female		Departamento Suchitepequez						1 August 1961		Guatemala, Pueblo Nuevo				1961	PhysicalObject	2014-12-05 10:09:23.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Herp:24605	urn:lsid:biocol.org:col:34854	97		UCM	Amphibian and reptile specimens			PreservedSpecimen	mask part attribute location		sex=female									Drymobius chloroticus							Animalia; Chordata; Reptilia; Squamata; Colubridae;  (Cope, 1886)	Animalia	Chordata	Reptilia	Squamata	Colubridae	Drymobius		chloroticus						ICZN			
UCM	UCM Amphibians and Reptiles	University of Colorado Museum of Natural History Amphibians and Reptiles Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_herps	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8935e64a-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	urn:occurrence:Arctos:UCM:Herp:6741:2507210									6741	North America			United States		Washington County		23									204	wild caught	1953-07-23												Todd Fielder	1953-07-23 00:00:00.0				unverified			North America, United States, Colorado, Washington County				A			legacy	unknown	1										20 miles south and 4 miles west Otis, Mathais Ranch	Todd Fielder		LatLongRemarks: Place Name Source: USGS. Quality Checker: Ryan Allen. This record has been split off from another record and therefore the geocoding tracking number for this record is duplicated 1 or more times. UTM Zone: 13. TRS: 2S, 20, 49W; Confidence Value: 5; Bulkloader cannot convert UTM - original data follows: UTM_NS=4414039; UTM_EW=680721										07		urn:occurrence:Arctos:UCM:Herp:6741:2507210			http://arctos.database.museum/guid/UCM:Herp:6741						whole organism (70% ethanol)	<i>Sceloporus undulatus garmani</i> (accepted ID) identified by unknown; method: legacy	Collector(s): T. Paul Maslin							Colorado						23 July 1953		Colorado, 20 miles south and 4 miles west Otis, Mathais Ranch				1953	PhysicalObject	2014-12-05 10:09:26.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Herp:6741	urn:lsid:biocol.org:col:34854	97		UCM	Amphibian and reptile specimens			PreservedSpecimen	mask part attribute location											Sceloporus undulatus garmani							Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;	Animalia	Chordata	Reptilia	Squamata	Iguanidae	Sceloporus		undulatus	garmani					ICZN			
UCM	UCM Amphibians and Reptiles	University of Colorado Museum of Natural History Amphibians and Reptiles Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_herps	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8935e64a-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	urn:occurrence:Arctos:UCM:Herp:6740:2507209									6740	North America			United States		Washington County		23									204	wild caught	1953-07-23												Todd Fielder	1953-07-23 00:00:00.0				unverified			North America, United States, Colorado, Washington County				A			legacy	unknown	1										20 miles south and 4 miles west Otis, Mathais Ranch	Todd Fielder		LatLongRemarks: Place Name Source: USGS. Quality Checker: Ryan Allen. This record has been split off from another record and therefore the geocoding tracking number for this record is duplicated 1 or more times. UTM Zone: 13. TRS: 2S, 20, 49W; Confidence Value: 5; Bulkloader cannot convert UTM - original data follows: UTM_NS=4414039; UTM_EW=680721										07		urn:occurrence:Arctos:UCM:Herp:6740:2507209			http://arctos.database.museum/guid/UCM:Herp:6740						whole organism (70% ethanol)	<i>Sceloporus undulatus garmani</i> (accepted ID) identified by unknown; method: legacy	Collector(s): T. Paul Maslin							Colorado						23 July 1953		Colorado, 20 miles south and 4 miles west Otis, Mathais Ranch				1953	PhysicalObject	2014-12-05 10:09:26.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Herp:6740	urn:lsid:biocol.org:col:34854	97		UCM	Amphibian and reptile specimens			PreservedSpecimen	mask part attribute location											Sceloporus undulatus garmani							Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;	Animalia	Chordata	Reptilia	Squamata	Iguanidae	Sceloporus		undulatus	garmani					ICZN			
UCM	UCM Amphibians and Reptiles	University of Colorado Museum of Natural History Amphibians and Reptiles Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_herps	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8935e64a-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	urn:occurrence:Arctos:UCM:Herp:50793:2513652									50793	North America			United States		Larimer County		17									229	wild caught	1913-08-17												Ryan Allen	1913-08-17 00:00:00.0				unverified			North America, United States, Colorado, Larimer County				A			legacy	unknown	1										Country Club NE of Ft. Collins	Ryan Allen		LatLongRemarks: Place Name Source: USGS. UTM Zone: 13. TRS: 8N, 31, 68W; Confidence Value: 4; Bulkloader cannot convert UTM - original data follows: UTM_NS=4496603; UTM_EW=496374										08		urn:occurrence:Arctos:UCM:Herp:50793:2513652	Cataloged by: J. Oldham, 5 June 1973		http://arctos.database.museum/guid/UCM:Herp:50793						whole organism (70% ethanol)	<i>Holbrookia maculata maculata</i> (accepted ID) identified by unknown; method: legacy	Collector(s): M. Hunt							Colorado						17 August 1913		Colorado, Country Club NE of FT. Collins				1913	PhysicalObject	2014-12-05 10:09:31.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Herp:50793	urn:lsid:biocol.org:col:34854	97		UCM	Amphibian and reptile specimens			PreservedSpecimen	mask part attribute location											Holbrookia maculata maculata							Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;	Animalia	Chordata	Reptilia	Squamata	Iguanidae	Holbrookia		maculata	maculata					ICZN			
UCM	UCM Amphibians and Reptiles	University of Colorado Museum of Natural History Amphibians and Reptiles Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_herps	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8935e64a-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	urn:occurrence:Arctos:UCM:Herp:64526:2461024									64526	North America			United States		Robertson County		10									130	wild caught	1975-05-10												unknown	1975-05-10 00:00:00.0				unverified			North America, United States, Texas, Robertson County				A		subspecies ID tentative	legacy	unknown	1										17.4 mi NE Easterly	unknown												05		urn:occurrence:Arctos:UCM:Herp:64526:2461024	Coloration: body color darker than typical M.f. testaceus; Cataloged by: H.C. Robeson, 1 May 2011		http://arctos.database.museum/guid/UCM:Herp:64526				collector number=REO 5011		whole organism (70% ethanol)	<i>Masticophis flagellum flagellum</i> (accepted ID) identified by unknown; method: legacy Remark: subspecies ID tentative	Collector(s): R. E. Olson	REO 5011						Texas						10 May 1975		Texas, 17.4 mi NE Easterly				1975	PhysicalObject	2014-12-05 10:09:08.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Herp:64526	urn:lsid:biocol.org:col:34854	97		UCM	Amphibian and reptile specimens			PreservedSpecimen	mask part attribute location											Masticophis flagellum flagellum							Animalia; Chordata; Reptilia; Squamata; Colubridae;	Animalia	Chordata	Reptilia	Squamata	Colubridae	Masticophis		flagellum	flagellum					ICZN			
UCM	UCM Amphibians and Reptiles	University of Colorado Museum of Natural History Amphibians and Reptiles Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_herps	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8935e64a-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	urn:occurrence:Arctos:UCM:Herp:61418:2484184									61418	North America			Mexico				10									162	wild caught	2000-06-10												unknown	2000-06-10 00:00:00.0				unverified			North America, Mexico, Chihuahua				A			legacy	unknown	1										mpio Jimenez, Rancho Soledad, 7 km SE Estacion Carillo. 1136m. 26 53' 54.1&#34; N. 103 51' 22.4&#34; W.	unknown							1136				1136	06		urn:occurrence:Arctos:UCM:Herp:61418:2484184	Cataloged by: R.L. Humphrey, 27 February 2003		http://arctos.database.museum/guid/UCM:Herp:61418				collector number=JLE 5160		whole organism (70% ethanol)	<i>Cophosaurus texanus scitulus</i> (accepted ID) identified by unknown; method: legacy	Collector(s): Julio Alberto Lemos-Espinal	JLE 5160						Chihuahua						10 June 2000		Mexico, Chihuahua, mpio Jimenez, Rancho Soledad, 7 km SE Estacion Carillo. 1136m. 26 53' 54.1&#34; N. 103 51' 22.4&#34; W.				2000	PhysicalObject	2014-12-05 10:09:18.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Herp:61418	urn:lsid:biocol.org:col:34854	97		UCM	Amphibian and reptile specimens			PreservedSpecimen	mask part attribute location											Cophosaurus texanus scitulus							Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;	Animalia	Chordata	Reptilia	Squamata	Iguanidae	Cophosaurus		texanus	scitulus					ICZN			
UCM	UCM Amphibians and Reptiles	University of Colorado Museum of Natural History Amphibians and Reptiles Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_herps	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8935e64a-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	urn:occurrence:Arctos:UCM:Herp:61410:2484183									61410	North America			Mexico				10									162	wild caught	2000-06-10												unknown	2000-06-10 00:00:00.0				unverified			North America, Mexico, Chihuahua				A			legacy	unknown	1										mpio Jimenez, Rancho Soledad, 7 km SE Estacion Carillo. 1136m. 26 53' 54.1&#34; N. 103 51' 22.4&#34; W.	unknown							1136				1136	06		urn:occurrence:Arctos:UCM:Herp:61410:2484183	Cataloged by: R.L. Humphrey, 27 February 2003		http://arctos.database.museum/guid/UCM:Herp:61410				collector number=JLE 5133		whole organism (70% ethanol)	<i>Cophosaurus texanus scitulus</i> (accepted ID) identified by unknown; method: legacy	Collector(s): Julio Alberto Lemos-Espinal	JLE 5133						Chihuahua						10 June 2000		Mexico, Chihuahua, mpio Jimenez, Rancho Soledad, 7 km SE Estacion Carillo. 1136m. 26 53' 54.1&#34; N. 103 51' 22.4&#34; W.				2000	PhysicalObject	2014-12-05 10:09:18.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Herp:61410	urn:lsid:biocol.org:col:34854	97		UCM	Amphibian and reptile specimens			PreservedSpecimen	mask part attribute location											Cophosaurus texanus scitulus							Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;	Animalia	Chordata	Reptilia	Squamata	Iguanidae	Cophosaurus		texanus	scitulus					ICZN			
UCM	UCM Amphibians and Reptiles	University of Colorado Museum of Natural History Amphibians and Reptiles Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_herps	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8935e64a-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	urn:occurrence:Arctos:UCM:Herp:61409:2484182									61409	North America			Mexico				10									162	wild caught	2000-06-10												unknown	2000-06-10 00:00:00.0				unverified			North America, Mexico, Chihuahua				A			legacy	unknown	1										mpio Jimenez, Rancho Soledad, 7 km SE Estacion Carillo. 1136m. 26 53' 54.1&#34; N. 103 51' 22.4&#34; W.	unknown							1136				1136	06		urn:occurrence:Arctos:UCM:Herp:61409:2484182	Cataloged by: R.L. Humphrey, 27 February 2003		http://arctos.database.museum/guid/UCM:Herp:61409				collector number=JLE 5131		whole organism (70% ethanol)	<i>Cophosaurus texanus scitulus</i> (accepted ID) identified by unknown; method: legacy	Collector(s): Julio Alberto Lemos-Espinal	JLE 5131						Chihuahua						10 June 2000		Mexico, Chihuahua, mpio Jimenez, Rancho Soledad, 7 km SE Estacion Carillo. 1136m. 26 53' 54.1&#34; N. 103 51' 22.4&#34; W.				2000	PhysicalObject	2014-12-05 10:09:18.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Herp:61409	urn:lsid:biocol.org:col:34854	97		UCM	Amphibian and reptile specimens			PreservedSpecimen	mask part attribute location											Cophosaurus texanus scitulus							Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;	Animalia	Chordata	Reptilia	Squamata	Iguanidae	Cophosaurus		texanus	scitulus					ICZN			
UCM	UCM Amphibians and Reptiles	University of Colorado Museum of Natural History Amphibians and Reptiles Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_herps	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8935e64a-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	urn:occurrence:Arctos:UCM:Herp:61408:2484181									61408	North America			Mexico				10									162	wild caught	2000-06-10												unknown	2000-06-10 00:00:00.0				unverified			North America, Mexico, Chihuahua				A			legacy	unknown	1										mpio Jimenez, Rancho Soledad, 7 km SE Estacion Carillo. 1136m. 26 53' 54.1&#34; N. 103 51' 22.4&#34; W.	unknown							1136				1136	06		urn:occurrence:Arctos:UCM:Herp:61408:2484181	Cataloged by: R.L. Humphrey, 27 February 2003		http://arctos.database.museum/guid/UCM:Herp:61408				collector number=JLE 5102		whole organism (70% ethanol)	<i>Cophosaurus texanus scitulus</i> (accepted ID) identified by unknown; method: legacy	Collector(s): Julio Alberto Lemos-Espinal	JLE 5102						Chihuahua						10 June 2000		Mexico, Chihuahua, mpio Jimenez, Rancho Soledad, 7 km SE Estacion Carillo. 1136m. 26 53' 54.1&#34; N. 103 51' 22.4&#34; W.				2000	PhysicalObject	2014-12-05 10:09:18.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Herp:61408	urn:lsid:biocol.org:col:34854	97		UCM	Amphibian and reptile specimens			PreservedSpecimen	mask part attribute location											Cophosaurus texanus scitulus							Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;	Animalia	Chordata	Reptilia	Squamata	Iguanidae	Cophosaurus		texanus	scitulus					ICZN			
UCM	UCM Amphibians and Reptiles	University of Colorado Museum of Natural History Amphibians and Reptiles Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_herps	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8935e64a-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_herps	urn:occurrence:Arctos:UCM:Herp:25327:2472108									25327	North America		3133.392768	United States		Jackson Parish		01	32.36124	-92.67831							92	wild caught	1964-04-01										World Geodetic System 1984		Jamie Oaks	2005-05-02 00:00:00.0	MaNIS georeferencing guidelines		topousa 5.0	unverified			North America, United States, Louisiana, Jackson Parish				A			taxonomic revision	unknown	1										Andrew's Pond, 2 miles NE Hilltop	Jamie Oaks		Extent: 0.63; LatLongRemarks: Assumed 'by air'										04		urn:occurrence:Arctos:UCM:Herp:25327:2472108	Cataloged by: Walker, 17 April 1964		http://arctos.database.museum/guid/UCM:Herp:25327						whole organism (70% ethanol)	<i>Plestiodon anthracinus</i> (accepted ID) identified by unknown; method: taxonomic revision	Collector(s): Martin Walker							Louisiana		32.36124/-92.67831	decimal degrees			1 April 1964		Louisiana, Andrew's Pond, 2 miles NE Hilltop				1964	PhysicalObject	2014-12-05 10:09:11.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Herp:25327	urn:lsid:biocol.org:col:34854	97		UCM	Amphibian and reptile specimens			PreservedSpecimen	mask part attribute location											Plestiodon anthracinus							Animalia; Chordata; Reptilia; Squamata; Scincidae;	Animalia	Chordata	Reptilia	Squamata	Scincidae	Plestiodon		anthracinus						ICZN			
