HSU	HSU Wildlife Eggs and Nests	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_eggs_nests	td6@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_eggs_nests	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	37da8155-b024-4312-9456-9f69d0873c4b	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	ORNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Thu Feb 09 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	urn:catalog:HSU:WildlifeEggsNest:2317									2317	North America			United States	US	Rolette		9									129	native	1925-05-09																				| USA | North Dakota | Rolette |  |  |  |																			Carpenter Lake, Turtle Mountains													5		urn:catalog:HSU:WildlifeEggsNest:2317		present							eggs		Geo. A. Withey						129	North Dakota								USA | North Dakota | Rolette				1925	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifeeggsnest?id=2317	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeEggsNest			PreservedSpecimen												Podiceps grisegena							Aves | Podicipediformes | Podicipedidae | Podiceps	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps		grisegena		species			Red-necked Grebe	ICZN			
HSU	HSU Wildlife Eggs and Nests	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_eggs_nests	td6@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_eggs_nests	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	37da8155-b024-4312-9456-9f69d0873c4b	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	ORNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Thu Feb 09 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	urn:catalog:HSU:WildlifeEggsNest:3498									3498	North America			United States	US	Rolette		3									155	native	1924-06-03																				| USA | North Dakota | Rolette |  |  |  |																			Carpenter Lake, Turtle Mountains													6		urn:catalog:HSU:WildlifeEggsNest:3498		present							eggs		Geo. C. Withey						155	North Dakota								USA | North Dakota | Rolette				1924	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifeeggsnest?id=3498	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeEggsNest			PreservedSpecimen												Podiceps grisegena							Aves | Podicipediformes | Podicipedidae | Podiceps	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps		grisegena		species			Red-necked Grebe	ICZN			
HSU	HSU Wildlife Eggs and Nests	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_eggs_nests	td6@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_eggs_nests	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	37da8155-b024-4312-9456-9f69d0873c4b	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	ORNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Thu Feb 09 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	urn:catalog:HSU:WildlifeEggsNest:2305									2305	North America			United States	US	Fresno		24									144	native	1918-05-24																				| USA | California | Fresno |  |  |  |																			vic. Caruthers													5		urn:catalog:HSU:WildlifeEggsNest:2305		present							eggs		Lew Ward Hudson						144	California								USA | California | Fresno				1918	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifeeggsnest?id=2305	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeEggsNest			PreservedSpecimen												Podiceps nigricollis							Aves | Podicipediformes | Podicipedidae | Podiceps	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps		nigricollis		species			Eared Grebe	ICZN			
HSU	HSU Wildlife Eggs and Nests	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_eggs_nests	td6@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_eggs_nests	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	37da8155-b024-4312-9456-9f69d0873c4b	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	ORNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Thu Feb 09 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	urn:catalog:HSU:WildlifeEggsNest:2866									2866	North America			United States	US			10									192	native	1924-07-10																				| USA | North Dakota |  |  |  |  |																			Goose Lake													7		urn:catalog:HSU:WildlifeEggsNest:2866		present							eggs		Geo. C. Withey						192	North Dakota								USA | North Dakota				1924	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifeeggsnest?id=2866	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeEggsNest			PreservedSpecimen												Podiceps nigricollis							Aves | Podicipediformes | Podicipedidae | Podiceps	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps		nigricollis		species			Eared Grebe	ICZN			
HSU	HSU Wildlife Eggs and Nests	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_eggs_nests	td6@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_eggs_nests	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	37da8155-b024-4312-9456-9f69d0873c4b	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	ORNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Thu Feb 09 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	urn:catalog:HSU:WildlifeEggsNest:2883									2883	North America			United States	US			10									192	native	1924-07-10																				| USA | North Dakota |  |  |  |  |																			Goose Lake													7		urn:catalog:HSU:WildlifeEggsNest:2883		present							eggs		Geo. C. Withey						192	North Dakota								USA | North Dakota				1924	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifeeggsnest?id=2883	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeEggsNest			PreservedSpecimen												Podiceps nigricollis							Aves | Podicipediformes | Podicipedidae | Podiceps	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps		nigricollis		species			Eared Grebe	ICZN			
HSU	HSU Wildlife Eggs and Nests	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_eggs_nests	td6@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_eggs_nests	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	37da8155-b024-4312-9456-9f69d0873c4b	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	ORNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Thu Feb 09 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	urn:catalog:HSU:WildlifeEggsNest:1628									1628	North America			United States	US	Lassen		30									211	native	1970-07-30																				| USA | California | Lassen |  |  |  |																			Eagle Lake													7		urn:catalog:HSU:WildlifeEggsNest:1628		present							eggs		G. Gould						211	California								USA | California | Lassen				1970	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifeeggsnest?id=1628	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeEggsNest			PreservedSpecimen												Podiceps nigricollis							Aves | Podicipediformes | Podicipedidae | Podiceps	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps		nigricollis		species			Eared Grebe	ICZN			
HSU	HSU Wildlife Eggs and Nests	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_eggs_nests	td6@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_eggs_nests	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	37da8155-b024-4312-9456-9f69d0873c4b	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	ORNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Thu Feb 09 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	urn:catalog:HSU:WildlifeEggsNest:3209									3209	North America			United States	US	McHenry		27									178	native	1930-06-27																				| USA | North Dakota | McHenry |  |  |  |																			NE of Deering													6		urn:catalog:HSU:WildlifeEggsNest:3209		present							eggs		Geo. C. Withey						178	North Dakota								USA | North Dakota | McHenry				1930	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifeeggsnest?id=3209	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeEggsNest			PreservedSpecimen												Podiceps nigricollis							Aves | Podicipediformes | Podicipedidae | Podiceps	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps		nigricollis		species			Eared Grebe	ICZN			
HSU	HSU Wildlife Eggs and Nests	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_eggs_nests	td6@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_eggs_nests	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	37da8155-b024-4312-9456-9f69d0873c4b	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	ORNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Thu Feb 09 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	urn:catalog:HSU:WildlifeEggsNest:1629									1629	North America			United States	US	Lassen		4									247	native	1970-09-04																				| USA | California | Lassen |  |  |  |																			Eagle Lake													9		urn:catalog:HSU:WildlifeEggsNest:1629		present							eggs		G. Gould						247	California								USA | California | Lassen				1970	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifeeggsnest?id=1629	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeEggsNest			PreservedSpecimen												Aechmophorus occidentalis							Aves | Podicipediformes | Podicipedidae | Aechmophorus	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Aechmophorus		occidentalis		species			Western Grebe	ICZN			
HSU	HSU Wildlife Eggs and Nests	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_eggs_nests	td6@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_eggs_nests	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	37da8155-b024-4312-9456-9f69d0873c4b	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	ORNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Thu Feb 09 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	urn:catalog:HSU:WildlifeEggsNest:2940									2940	Europe			United Kingdom	GB			16									167	native	1915-06-16																				| United Kingdom | Scotland |  |  |  |  |											British Isles								St. Kilda													6		urn:catalog:HSU:WildlifeEggsNest:2940		present							eggs		Wm. MacDonald						167	Scotland								United Kingdom | Scotland				1915	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifeeggsnest?id=2940	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeEggsNest			PreservedSpecimen												Fulmarus glacialis							Aves | Procellariiformes | Procellariidae | Fulmarus	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Fulmarus		glacialis		species			Northern Fulmar	ICZN			
HSU	HSU Wildlife Eggs and Nests	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_eggs_nests	td6@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_eggs_nests	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	37da8155-b024-4312-9456-9f69d0873c4b	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	ORNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Thu Feb 09 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	urn:catalog:HSU:WildlifeEggsNest:2316									2316	Europe			United Kingdom	GB			16									136	native	1907-05-16																				| United Kingdom | Scotland |  |  |  |  |											British Isles								St. Kilda													5		urn:catalog:HSU:WildlifeEggsNest:2316		present							eggs		Wm. McDonald						136	Scotland								United Kingdom | Scotland				1907	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifeeggsnest?id=2316	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeEggsNest			PreservedSpecimen												Fulmarus glacialis							Aves | Procellariiformes | Procellariidae | Fulmarus	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Fulmarus		glacialis		species			Northern Fulmar	ICZN			
HSU	HSU Wildlife Eggs and Nests	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_eggs_nests	td6@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_eggs_nests	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	37da8155-b024-4312-9456-9f69d0873c4b	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	ORNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Thu Feb 09 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	urn:catalog:HSU:WildlifeEggsNest:2301									2301	Europe			Ireland	IE			12									132	native	1901-05-12																				| Ireland |  |  |  |  |  |											British Isles								Donegal													5		urn:catalog:HSU:WildlifeEggsNest:2301		present							eggs		C. Wright						132									Ireland				1901	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifeeggsnest?id=2301	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeEggsNest			PreservedSpecimen												Puffinus puffinus							Aves | Procellariiformes | Procellariidae | Puffinus	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Puffinus		puffinus		species			Manx Shearwater	ICZN			
HSU	HSU Wildlife Eggs and Nests	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_eggs_nests	td6@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_eggs_nests	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	37da8155-b024-4312-9456-9f69d0873c4b	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	ORNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Thu Feb 09 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests	urn:catalog:HSU:WildlifeEggsNest:3345									3345	Europe			Ireland	IE			12									132	native	1901-05-12																				| Ireland |  |  |  |  |  |											British Isles								Donegal													5		urn:catalog:HSU:WildlifeEggsNest:3345		present							eggs		C. Wright						132									Ireland				1901	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifeeggsnest?id=3345	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeEggsNest			PreservedSpecimen												Puffinus puffinus							Aves | Procellariiformes | Procellariidae | Puffinus	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Puffinus		puffinus		species			Manx Shearwater	ICZN			
