UCM	UCM Bird Eggs/Nests Collection (Arctos)	University of Colorado Museum of Natural History Bird Egg/Nest Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_egg	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	472a9647-bca4-4975-a5c4-613d1064ea69	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	urn:occurrence:Arctos:UCM:Egg:2157:2583884									2157	North America			United States		Marin County		06	37.93	-122.7352							127		1980-05-06										unknown		Cynthia Carey	1980-05-06 00:00:00.0	not recorded		unknown	unverified			North America, United States, California, Marin County				A			expert	Cynthia Carey	1										Point Reyes, Chimney Rock, same place as before	Cynthia Carey							1				1	05		urn:occurrence:Arctos:UCM:Egg:2157:2583884	no images		http://arctos.database.museum/guid/UCM:Egg:2157				collector number=WCS 1B; original identifier=CC-600 (WCS 1B)		egg	<i>Zonotrichia leucophrys</i> (accepted ID) identified by Cynthia Carey; method: expert	Collector(s): Cynthia Carey	WCS 1B						California		37.93/-122.7352	decimal degrees			6 May, 1980		California, Marin County, Point Reyes, Chimney Rock, same place as before				1980	PhysicalObject	2015-01-10 17:21:29.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Egg:2157	urn:lsid:biocol.org:col:34854	104		UCM	Bird eggs/nests			PreservedSpecimen			clutch size of nest parasite=1									Zonotrichia leucophrys							Animalia; Chordata; Aves; Passeriformes; Emberizidae; Emberizinae;	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia		leucophrys						ICZN			
UCM	UCM Bird Eggs/Nests Collection (Arctos)	University of Colorado Museum of Natural History Bird Egg/Nest Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_egg	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	472a9647-bca4-4975-a5c4-613d1064ea69	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	urn:occurrence:Arctos:UCM:Egg:2156:2583883									2156	North America			United States		Marin County		06	37.93	-122.7352							127		1980-05-06										unknown		Cynthia Carey	1980-05-06 00:00:00.0	not recorded		unknown	unverified			North America, United States, California, Marin County				A			expert	Cynthia Carey	1										Point Reyes, Chimney Rock, same place as before	Cynthia Carey							1				1	05		urn:occurrence:Arctos:UCM:Egg:2156:2583883	no images		http://arctos.database.museum/guid/UCM:Egg:2156				collector number=WCS 1A; original identifier=CC-599 (WCS 1A)		egg	<i>Zonotrichia leucophrys</i> (accepted ID) identified by Cynthia Carey; method: expert	Collector(s): Cynthia Carey	WCS 1A						California		37.93/-122.7352	decimal degrees			6 May, 1980		California, Marin County, Point Reyes, Chimney Rock, same place as before				1980	PhysicalObject	2015-01-10 17:21:28.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Egg:2156	urn:lsid:biocol.org:col:34854	104		UCM	Bird eggs/nests			PreservedSpecimen			clutch size of nest parasite=1									Zonotrichia leucophrys							Animalia; Chordata; Aves; Passeriformes; Emberizidae; Emberizinae;	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia		leucophrys						ICZN			
UCM	UCM Bird Eggs/Nests Collection (Arctos)	University of Colorado Museum of Natural History Bird Egg/Nest Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_egg	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	472a9647-bca4-4975-a5c4-613d1064ea69	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	urn:occurrence:Arctos:UCM:Egg:2098:2583852									2098	North America			United States		Gunnison County		02	38.97728	-106.99757							153		1977-06-02										unknown		Cynthia Carey	1977-06-02 00:00:00.0	not recorded		unknown	unverified			North America, United States, Colorado, Gunnison County				A			expert	Cynthia Carey	1										Gothic, west side of trail leading out of Avery campground	Cynthia Carey							2930				2930	06		urn:occurrence:Arctos:UCM:Egg:2098:2583852			http://arctos.database.museum/guid/UCM:Egg:2098				collector number=43 B; original identifier=CC-647 (43 B)		egg	<i>Turdus migratorius</i> (accepted ID) identified by Cynthia Carey; method: expert	Collector(s): Cynthia Carey	43 B						Colorado		38.97728/-106.99757	decimal degrees			2 June, 1977		Colorado, Gunnison County, Gothic, west side of trail leading out of Avery campground				1977	PhysicalObject	2015-01-10 17:21:19.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Egg:2098	urn:lsid:biocol.org:col:34854	104		UCM	Bird eggs/nests			PreservedSpecimen			clutch size=4									Turdus migratorius							Animalia; Chordata; Aves; Passeriformes; Turdidae; Turdinae;	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		migratorius						ICZN			
UCM	UCM Bird Eggs/Nests Collection (Arctos)	University of Colorado Museum of Natural History Bird Egg/Nest Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_egg	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	472a9647-bca4-4975-a5c4-613d1064ea69	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	urn:occurrence:Arctos:UCM:Egg:2097:2583851									2097	North America			United States		Gunnison County		02	38.97728	-106.99757							153		1977-06-02										unknown		Cynthia Carey	1977-06-02 00:00:00.0	not recorded		unknown	unverified			North America, United States, Colorado, Gunnison County				A			expert	Cynthia Carey	1										Gothic, west side of trail leading out of Avery campground	Cynthia Carey							2930				2930	06		urn:occurrence:Arctos:UCM:Egg:2097:2583851			http://arctos.database.museum/guid/UCM:Egg:2097				collector number=43 A; original identifier=CC-646 (43 A)		egg	<i>Turdus migratorius</i> (accepted ID) identified by Cynthia Carey; method: expert	Collector(s): Cynthia Carey	43 A						Colorado		38.97728/-106.99757	decimal degrees			2 June, 1977		Colorado, Gunnison County, Gothic, west side of trail leading out of Avery campground				1977	PhysicalObject	2015-01-10 17:21:18.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Egg:2097	urn:lsid:biocol.org:col:34854	104		UCM	Bird eggs/nests			PreservedSpecimen			clutch size=4									Turdus migratorius							Animalia; Chordata; Aves; Passeriformes; Turdidae; Turdinae;	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		migratorius						ICZN			
UCM	UCM Bird Eggs/Nests Collection (Arctos)	University of Colorado Museum of Natural History Bird Egg/Nest Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_egg	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	472a9647-bca4-4975-a5c4-613d1064ea69	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	urn:occurrence:Arctos:UCM:Egg:2048:2584273									2048	North America			United States		Boulder County		26	40.0415	-105.1892							146		1977-05-26										unknown		Cynthia Carey	1977-05-26 00:00:00.0	not recorded		unknown	unverified			North America, United States, Colorado, Boulder County				A			expert	Cynthia Carey	1										Boulder, Sawhill Ponds on 75th	Cynthia Carey							1707				1707	05		urn:occurrence:Arctos:UCM:Egg:2048:2584273			http://arctos.database.museum/guid/UCM:Egg:2048				collector number=21 A; original identifier=CC-606 (21 A)		egg	<i>Turdus migratorius</i> (accepted ID) identified by Cynthia Carey; method: expert	Collector(s): Cynthia Carey	21 A						Colorado		40.0415/-105.1892	decimal degrees			26 May, 1977		Colorado, Boulder County, Boulder, Sawhill Ponds on 75th				1977	PhysicalObject	2015-01-26 13:03:08.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Egg:2048	urn:lsid:biocol.org:col:34854	104		UCM	Bird eggs/nests			PreservedSpecimen												Turdus migratorius							Animalia; Chordata; Aves; Passeriformes; Turdidae; Turdinae;	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		migratorius						ICZN			
UCM	UCM Bird Eggs/Nests Collection (Arctos)	University of Colorado Museum of Natural History Bird Egg/Nest Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_egg	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	472a9647-bca4-4975-a5c4-613d1064ea69	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	urn:occurrence:Arctos:UCM:Egg:1765:2583733									1765	North America			United States		Gunnison County		18	38.94982	-106.98579							169		1977-06-18										unknown		Cynthia Carey	1977-06-18 00:00:00.0	not recorded		unknown	unverified			North America, United States, Colorado, Gunnison County				A			expert	Cynthia Carey	1										Kettle Pond #2	Cynthia Carey							2882				2882	06		urn:occurrence:Arctos:UCM:Egg:1765:2583733	original photo file #: 6632-6641		http://arctos.database.museum/guid/UCM:Egg:1765				collector number=63B; original identifier=CC-353 (63B)		egg	<i>Agelaius phoeniceus</i> (accepted ID) identified by Cynthia Carey; method: expert	Collector(s): Cynthia Carey	63B						Colorado		38.94982/-106.98579	decimal degrees			18 June, 1977		Colorado, Gunnison County, Kettle Pond #2				1977	PhysicalObject	2015-01-10 17:20:41.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Egg:1765	urn:lsid:biocol.org:col:34854	104		UCM	Bird eggs/nests			PreservedSpecimen			clutch size=4 ; nest phenology=incubation began: 13 June 1977									Agelaius phoeniceus							Animalia; Chordata; Aves; Passeriformes; Icteridae; Agelaiini;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoeniceus						ICZN			
UCM	UCM Bird Eggs/Nests Collection (Arctos)	University of Colorado Museum of Natural History Bird Egg/Nest Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_egg	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	472a9647-bca4-4975-a5c4-613d1064ea69	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	urn:occurrence:Arctos:UCM:Egg:1764:2583732									1764	North America			United States		Gunnison County		18	38.94982	-106.98579							169		1977-06-18										unknown		Cynthia Carey	1977-06-18 00:00:00.0	not recorded		unknown	unverified			North America, United States, Colorado, Gunnison County				A			expert	Cynthia Carey	1										Kettle Pond #2	Cynthia Carey							2882				2882	06		urn:occurrence:Arctos:UCM:Egg:1764:2583732	original photo file #: 6623-6631		http://arctos.database.museum/guid/UCM:Egg:1764				collector number=63A; original identifier=CC-352 (63A)		egg	<i>Agelaius phoeniceus</i> (accepted ID) identified by Cynthia Carey; method: expert	Collector(s): Cynthia Carey	63A						Colorado		38.94982/-106.98579	decimal degrees			18 June, 1977		Colorado, Gunnison County, Kettle Pond #2				1977	PhysicalObject	2015-01-10 17:20:41.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Egg:1764	urn:lsid:biocol.org:col:34854	104		UCM	Bird eggs/nests			PreservedSpecimen			clutch size=4 ; nest phenology=incubation began: 13 June 1977									Agelaius phoeniceus							Animalia; Chordata; Aves; Passeriformes; Icteridae; Agelaiini;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoeniceus						ICZN			
UCM	UCM Bird Eggs/Nests Collection (Arctos)	University of Colorado Museum of Natural History Bird Egg/Nest Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_egg	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	472a9647-bca4-4975-a5c4-613d1064ea69	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	urn:occurrence:Arctos:UCM:Egg:1762:2583729									1762	North America			United States		Gunnison County		14	38.94982	-106.98579							165		1977-06-14										unknown		Cynthia Carey	1977-06-14 00:00:00.0	not recorded		unknown	unverified			North America, United States, Colorado, Gunnison County				A			expert	Cynthia Carey	1										Kettle Pond #2	Cynthia Carey							2882				2882	06		urn:occurrence:Arctos:UCM:Egg:1762:2583729	original photo file #: 6584-6597		http://arctos.database.museum/guid/UCM:Egg:1762				collector number=61S-B; original identifier=CC-349 (61S-B)		egg	<i>Agelaius phoeniceus</i> (accepted ID) identified by Cynthia Carey; method: expert	Collector(s): Cynthia Carey	61S-B						Colorado		38.94982/-106.98579	decimal degrees			14 June, 1977		Colorado, Gunnison County, Kettle Pond #2				1977	PhysicalObject	2015-01-10 17:20:40.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Egg:1762	urn:lsid:biocol.org:col:34854	104		UCM	Bird eggs/nests			PreservedSpecimen			clutch size=4 ; nest phenology=incubation began: 10 June 1977									Agelaius phoeniceus							Animalia; Chordata; Aves; Passeriformes; Icteridae; Agelaiini;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoeniceus						ICZN			
UCM	UCM Bird Eggs/Nests Collection (Arctos)	University of Colorado Museum of Natural History Bird Egg/Nest Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_egg	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	472a9647-bca4-4975-a5c4-613d1064ea69	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	urn:occurrence:Arctos:UCM:Egg:1761:2583728									1761	North America			United States		Gunnison County		14	38.94982	-106.98579							165		1977-06-14										unknown		Cynthia Carey	1977-06-14 00:00:00.0	not recorded		unknown	unverified			North America, United States, Colorado, Gunnison County				A			expert	Cynthia Carey	1										Kettle Pond #2	Cynthia Carey							2882				2882	06		urn:occurrence:Arctos:UCM:Egg:1761:2583728	original photo file #: 6575-6583		http://arctos.database.museum/guid/UCM:Egg:1761				collector number=61S-A; original identifier=CC-348 (61S-A)		egg	<i>Agelaius phoeniceus</i> (accepted ID) identified by Cynthia Carey; method: expert	Collector(s): Cynthia Carey	61S-A						Colorado		38.94982/-106.98579	decimal degrees			14 June, 1977		Colorado, Gunnison County, Kettle Pond #2				1977	PhysicalObject	2015-01-10 17:20:40.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Egg:1761	urn:lsid:biocol.org:col:34854	104		UCM	Bird eggs/nests			PreservedSpecimen			clutch size=4 ; nest phenology=incubation began: 10 June 1977									Agelaius phoeniceus							Animalia; Chordata; Aves; Passeriformes; Icteridae; Agelaiini;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoeniceus						ICZN			
UCM	UCM Bird Eggs/Nests Collection (Arctos)	University of Colorado Museum of Natural History Bird Egg/Nest Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_egg	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_egg	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	472a9647-bca4-4975-a5c4-613d1064ea69	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_egg	urn:occurrence:Arctos:UCM:Egg:1763:2583727									1763	North America			United States		Gunnison County		18	38.94982	-106.98579							169		1977-06-18										unknown		Cynthia Carey	1977-06-18 00:00:00.0	not recorded		unknown	unverified			North America, United States, Colorado, Gunnison County				A			expert	Cynthia Carey	1										Kettle Pond #2	Cynthia Carey							2882				2882	06		urn:occurrence:Arctos:UCM:Egg:1763:2583727	original photo file #: 6565-6574		http://arctos.database.museum/guid/UCM:Egg:1763				collector number=60S egg B; original identifier=CC-347 (60S egg B)		egg	<i>Agelaius phoeniceus</i> (accepted ID) identified by Cynthia Carey; method: expert	Collector(s): Cynthia Carey	60S egg B						Colorado		38.94982/-106.98579	decimal degrees			18 June, 1977		Colorado, Gunnison County, Kettle Pond #2				1977	PhysicalObject	2015-01-10 17:20:39.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Egg:1763	urn:lsid:biocol.org:col:34854	104		UCM	Bird eggs/nests			PreservedSpecimen			clutch size=4 ; nest phenology=incubation began: 11 June 1977									Agelaius phoeniceus							Animalia; Chordata; Aves; Passeriformes; Icteridae; Agelaiini;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoeniceus						ICZN			
