HSU	HSU Wildlife Mammals	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_mammals	tamar.danufsky@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_mammals	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	41a910f3-db13-4520-a3b2-199edb4a32ea	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	MaNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Mon Dec 05 00:00:00 UTC 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	urn:catalog:HSU:WildlifeMammals:146									146	North America			United States	US	Del Norte		18									291	native	1946-10-18																				| USA | California | Del Norte |  |  |  |																			Smith River, Siskiyou Mountains													10		urn:catalog:HSU:WildlifeMammals:146		present							skin		F. E. Wright						291	California								USA | California | Del Norte				1946	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifemammals?id=146	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeMammals			PreservedSpecimen												Sciurus griseus							Mammalia | Rodentia | Sciuridae | Sciurus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Sciurus		griseus		species			western gray squirrel	ICZN			
HSU	HSU Wildlife Mammals	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_mammals	tamar.danufsky@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_mammals	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	41a910f3-db13-4520-a3b2-199edb4a32ea	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	MaNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Mon Dec 05 00:00:00 UTC 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	urn:catalog:HSU:WildlifeMammals:148									148	North America			United States	US	Humboldt		24									144	native	1947-05-24																				| USA | California | Humboldt |  |  |  |																			10 mi N of Blue Lake													5		urn:catalog:HSU:WildlifeMammals:148		present							skin		E. Beard						144	California								USA | California | Humboldt				1947	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifemammals?id=148	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeMammals			PreservedSpecimen												Sciurus griseus							Mammalia | Rodentia | Sciuridae | Sciurus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Sciurus		griseus		species			western gray squirrel	ICZN			
HSU	HSU Wildlife Mammals	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_mammals	tamar.danufsky@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_mammals	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	41a910f3-db13-4520-a3b2-199edb4a32ea	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	MaNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Mon Dec 05 00:00:00 UTC 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	urn:catalog:HSU:WildlifeMammals:149									149	North America			United States	US	Humboldt		21									80	native	1933-03-21																				| USA | California | Humboldt |  |  |  |																			Wilson Creek, near Big Bend Ranch													3		urn:catalog:HSU:WildlifeMammals:149		present							skin		A. W. Christie						80	California								USA | California | Humboldt				1933	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifemammals?id=149	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeMammals			PreservedSpecimen												Sciurus griseus							Mammalia | Rodentia | Sciuridae | Sciurus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Sciurus		griseus		species			western gray squirrel	ICZN			
HSU	HSU Wildlife Mammals	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_mammals	tamar.danufsky@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_mammals	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	41a910f3-db13-4520-a3b2-199edb4a32ea	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	MaNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Mon Dec 05 00:00:00 UTC 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	urn:catalog:HSU:WildlifeMammals:150									150	North America			United States	US	San Diego		14									104	native	1949-04-14																				| USA | California | San Diego |  |  |  |																			San Pasqual													4		urn:catalog:HSU:WildlifeMammals:150		present							skin		A. King						104	California								USA | California | San Diego				1949	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifemammals?id=150	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeMammals			PreservedSpecimen												Didelphis virginiana							Mammalia | Didelphimorphia | Didelphidae | Didelphis	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		virginiana		species			Virginia opossum	ICZN			
HSU	HSU Wildlife Mammals	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_mammals	tamar.danufsky@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_mammals	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	41a910f3-db13-4520-a3b2-199edb4a32ea	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	MaNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Mon Dec 05 00:00:00 UTC 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	urn:catalog:HSU:WildlifeMammals:151									151	North America			United States	US	Humboldt		3									123	native	1949-05-03																				| USA | California | Humboldt |  |  |  |																			SE of Eureka													5		urn:catalog:HSU:WildlifeMammals:151		present							skin		F. Grediagan						123	California								USA | California | Humboldt				1949	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifemammals?id=151	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeMammals			PreservedSpecimen												Scapanus orarius							Mammalia | Soricomorpha | Talpidae | Scapanus	Animalia	Chordata	Mammalia	Soricomorpha	Talpidae	Scapanus		orarius		species			coast mole	ICZN			
HSU	HSU Wildlife Mammals	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_mammals	tamar.danufsky@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_mammals	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	41a910f3-db13-4520-a3b2-199edb4a32ea	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	MaNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Mon Dec 05 00:00:00 UTC 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	urn:catalog:HSU:WildlifeMammals:153									153	North America			United States	US	Humboldt		6									37	native	1933-02-06																				| USA | California | Humboldt |  |  |  |																			3 mi N of Arcata													2		urn:catalog:HSU:WildlifeMammals:153		present							skin		R. Poultney & Jay W. Jones						37	California								USA | California | Humboldt				1933	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifemammals?id=153	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeMammals			PreservedSpecimen												Scapanus orarius							Mammalia | Soricomorpha | Talpidae | Scapanus	Animalia	Chordata	Mammalia	Soricomorpha	Talpidae	Scapanus		orarius		species			coast mole	ICZN			
HSU	HSU Wildlife Mammals	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_mammals	tamar.danufsky@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_mammals	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	41a910f3-db13-4520-a3b2-199edb4a32ea	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	MaNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Mon Dec 05 00:00:00 UTC 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	urn:catalog:HSU:WildlifeMammals:155									155	North America			United States	US	Humboldt												native																					| USA | California | Humboldt |  |  |  |																			Fickle Hill, Arcata															urn:catalog:HSU:WildlifeMammals:155		present							skin		K. E. Peters							California								USA | California | Humboldt					PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifemammals?id=155	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeMammals			PreservedSpecimen												Sorex pacificus							Mammalia | Soricomorpha | Soricidae | Sorex	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Sorex		pacificus		species			Pacific shrew	ICZN			
HSU	HSU Wildlife Mammals	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_mammals	tamar.danufsky@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_mammals	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	41a910f3-db13-4520-a3b2-199edb4a32ea	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	MaNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Mon Dec 05 00:00:00 UTC 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	urn:catalog:HSU:WildlifeMammals:157									157	North America			United States	US	Humboldt		11									131	native	1949-05-11																				| USA | California | Humboldt |  |  |  |																			0.5 mi S of Arcata													5		urn:catalog:HSU:WildlifeMammals:157		present							skin		B. Trunnell						131	California								USA | California | Humboldt				1949	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifemammals?id=157	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeMammals			PreservedSpecimen												Scapanus orarius							Mammalia | Soricomorpha | Talpidae | Scapanus	Animalia	Chordata	Mammalia	Soricomorpha	Talpidae	Scapanus		orarius		species			coast mole	ICZN			
HSU	HSU Wildlife Mammals	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_mammals	tamar.danufsky@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_mammals	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	41a910f3-db13-4520-a3b2-199edb4a32ea	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	MaNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Mon Dec 05 00:00:00 UTC 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	urn:catalog:HSU:WildlifeMammals:158									158	North America			United States	US	Humboldt		3									123	native	1933-05-03																				| USA | California | Humboldt |  |  |  |																			Indianola													5		urn:catalog:HSU:WildlifeMammals:158		present							skin		D. Viale & G. Waldner						123	California								USA | California | Humboldt				1933	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifemammals?id=158	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeMammals			PreservedSpecimen												Scapanus orarius							Mammalia | Soricomorpha | Talpidae | Scapanus	Animalia	Chordata	Mammalia	Soricomorpha	Talpidae	Scapanus		orarius		species			coast mole	ICZN			
HSU	HSU Wildlife Mammals	Humboldt State University Wildlife Museum	Tamar Danufsky	http://ipt.vertnet.org:8080/ipt/archive.do?r=hsu_wildlife_mammals	tamar.danufsky@humboldt.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=hsu_wildlife_mammals	Humboldt State University Wildlife Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of Wildlife Department. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Wildlife Museum notified. Humboldt State University and its staff are not responsible for damages, injury or loss due to the use of these data.	41a910f3-db13-4520-a3b2-199edb4a32ea	c10e9f64-38b0-4cb9-98d3-92b82cb7256a			2015-03-19	MaNIS,VertNet	United States	Humboldt State University, Wildlife Department	California	Mon Dec 05 00:00:00 UTC 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_mammals	urn:catalog:HSU:WildlifeMammals:159									159	North America			United States	US	Humboldt		3									246	native	1946-09-03																				| USA | California | Humboldt |  |  |  |																			Humboldt Fur Farm, Spruce Point, Eureka													9		urn:catalog:HSU:WildlifeMammals:159		present							skin		D. Wingo						246	California								USA | California | Humboldt				1946	PhysicalObject	2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifemammals?id=159	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeMammals			PreservedSpecimen												Scapanus townsendii							Mammalia | Soricomorpha | Talpidae | Scapanus	Animalia	Chordata	Mammalia	Soricomorpha	Talpidae	Scapanus		townsendii		species			Townsend's mole	ICZN			
