OS	Oregon State University Herpetological Collection	Oregon State University Herpetological Collection	Stevan Arnold	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_herps	arnolds@bcc.orst.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	02242d2f-b43f-44d1-8e53-4c51af461f5b	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	2015-01-27	HerpNET,VertNet	United States	Oregon State University	Oregon	Thu Feb 12 00:00:00 UTC 2015	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	urn:catalog:OS:Herps:SJA 81									SJA 81								26									238	native	1977-08-26																													1								juvenile		EAGLE PT II													8		urn:catalog:OS:Herps:SJA 81		present							fluid				juvenile			unknown	238							8/26/1977		EAGLE PT II				1977	PhysicalObject	2015-02-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/os/herps?id=sja-81	http://grbio.org/cool/4pwv-vd9r			OS	Herps			PreservedSpecimen			"{""snoutVentLengthInMM"":""196"" }"									Thamnophis elegans							Thamnophis	Animalia	Chordata	Reptilia	Squamata	Colubridae	Thamnophis		elegans		species				ICZN			
OS	Oregon State University Herpetological Collection	Oregon State University Herpetological Collection	Stevan Arnold	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_herps	arnolds@bcc.orst.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	02242d2f-b43f-44d1-8e53-4c51af461f5b	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	2015-01-27	HerpNET,VertNet	United States	Oregon State University	Oregon	Thu Feb 12 00:00:00 UTC 2015	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	urn:catalog:OS:Herps:SJA 82									SJA 82								26									238	native	1977-08-26																													1								juvenile		EAGLE PT II													8		urn:catalog:OS:Herps:SJA 82		present							fluid				juvenile			unknown	238							8/26/1977		EAGLE PT II				1977	PhysicalObject	2015-02-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/os/herps?id=sja-82	http://grbio.org/cool/4pwv-vd9r			OS	Herps			PreservedSpecimen			"{""snoutVentLengthInMM"":""195"" }"									Thamnophis elegans							Thamnophis	Animalia	Chordata	Reptilia	Squamata	Colubridae	Thamnophis		elegans		species				ICZN			
OS	Oregon State University Herpetological Collection	Oregon State University Herpetological Collection	Stevan Arnold	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_herps	arnolds@bcc.orst.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	02242d2f-b43f-44d1-8e53-4c51af461f5b	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	2015-01-27	HerpNET,VertNet	United States	Oregon State University	Oregon	Thu Feb 12 00:00:00 UTC 2015	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	urn:catalog:OS:Herps:SJA 83									SJA 83								26									238	native	1977-08-26																													1								juvenile		EAGLE PT II													8		urn:catalog:OS:Herps:SJA 83		present							fluid				juvenile			unknown	238							8/26/1977		EAGLE PT II				1977	PhysicalObject	2015-02-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/os/herps?id=sja-83	http://grbio.org/cool/4pwv-vd9r			OS	Herps			PreservedSpecimen			"{""snoutVentLengthInMM"":""181"" }"									Thamnophis elegans							Thamnophis	Animalia	Chordata	Reptilia	Squamata	Colubridae	Thamnophis		elegans		species				ICZN			
OS	Oregon State University Herpetological Collection	Oregon State University Herpetological Collection	Stevan Arnold	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_herps	arnolds@bcc.orst.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	02242d2f-b43f-44d1-8e53-4c51af461f5b	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	2015-01-27	HerpNET,VertNet	United States	Oregon State University	Oregon	Thu Feb 12 00:00:00 UTC 2015	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	urn:catalog:OS:Herps:SJA 84									SJA 84								26									238	native	1977-08-26																													1								juvenile		EAGLE PT II													8		urn:catalog:OS:Herps:SJA 84		present							fluid				juvenile			unknown	238							8/26/1977		EAGLE PT II				1977	PhysicalObject	2015-02-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/os/herps?id=sja-84	http://grbio.org/cool/4pwv-vd9r			OS	Herps			PreservedSpecimen			"{""snoutVentLengthInMM"":""205"" }"									Thamnophis elegans							Thamnophis	Animalia	Chordata	Reptilia	Squamata	Colubridae	Thamnophis		elegans		species				ICZN			
OS	Oregon State University Herpetological Collection	Oregon State University Herpetological Collection	Stevan Arnold	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_herps	arnolds@bcc.orst.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	02242d2f-b43f-44d1-8e53-4c51af461f5b	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	2015-01-27	HerpNET,VertNet	United States	Oregon State University	Oregon	Thu Feb 12 00:00:00 UTC 2015	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	urn:catalog:OS:Herps:SJA 85									SJA 85								26									238	native	1977-08-26																													1								juvenile		EAGLE PT II													8		urn:catalog:OS:Herps:SJA 85		present							fluid				juvenile			unknown	238							8/26/1977		EAGLE PT II				1977	PhysicalObject	2015-02-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/os/herps?id=sja-85	http://grbio.org/cool/4pwv-vd9r			OS	Herps			PreservedSpecimen			"{""snoutVentLengthInMM"":""287"" }"									Thamnophis elegans							Thamnophis	Animalia	Chordata	Reptilia	Squamata	Colubridae	Thamnophis		elegans		species				ICZN			
OS	Oregon State University Herpetological Collection	Oregon State University Herpetological Collection	Stevan Arnold	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_herps	arnolds@bcc.orst.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	02242d2f-b43f-44d1-8e53-4c51af461f5b	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	2015-01-27	HerpNET,VertNet	United States	Oregon State University	Oregon	Thu Feb 12 00:00:00 UTC 2015	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	urn:catalog:OS:Herps:SJA 1									SJA 1	North America			United States	US	Lassen			41.1056	-121.57035								native											not recorded (forced WGS84)							requires verification			| CA | Lassen |  |  |  |  |									1								unknown		at SE corner of EL Near Eagle cmpgrnd, EL Rec Area, Lassen Nat'l For, Pikes PT USGS Quad								1554				1554			urn:catalog:OS:Herps:SJA 1		present							fluid				unknown			female		California								CA | Lassen | at SE corner of EL Near Eagle cmpgrnd, EL Rec Area, Lassen Nat'l For, Pikes PT USGS Quad					PhysicalObject	2015-02-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/os/herps?id=sja-1	http://grbio.org/cool/4pwv-vd9r			OS	Herps			PreservedSpecimen												Thamnophis elegans							Thamnophis	Animalia	Chordata	Reptilia	Squamata	Colubridae	Thamnophis		elegans		species				ICZN			
OS	Oregon State University Herpetological Collection	Oregon State University Herpetological Collection	Stevan Arnold	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_herps	arnolds@bcc.orst.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	02242d2f-b43f-44d1-8e53-4c51af461f5b	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	2015-01-27	HerpNET,VertNet	United States	Oregon State University	Oregon	Thu Feb 12 00:00:00 UTC 2015	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	urn:catalog:OS:Herps:SJA 2									SJA 2	North America			United States	US	Lassen			41.1056	-121.57035								native											not recorded (forced WGS84)							requires verification			| CA | Lassen |  |  |  |  |									1								unknown		at SE corner of EL Near Eagle cmpgrnd, EL Rec Area, Lassen Nat'l For, Pikes PT USGS Quad								1554				1554			urn:catalog:OS:Herps:SJA 2		present							fluid				unknown			female		California								CA | Lassen | at SE corner of EL Near Eagle cmpgrnd, EL Rec Area, Lassen Nat'l For, Pikes PT USGS Quad					PhysicalObject	2015-02-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/os/herps?id=sja-2	http://grbio.org/cool/4pwv-vd9r			OS	Herps			PreservedSpecimen												Thamnophis elegans							Thamnophis	Animalia	Chordata	Reptilia	Squamata	Colubridae	Thamnophis		elegans		species				ICZN			
OS	Oregon State University Herpetological Collection	Oregon State University Herpetological Collection	Stevan Arnold	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_herps	arnolds@bcc.orst.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	02242d2f-b43f-44d1-8e53-4c51af461f5b	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	2015-01-27	HerpNET,VertNet	United States	Oregon State University	Oregon	Thu Feb 12 00:00:00 UTC 2015	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	urn:catalog:OS:Herps:SJA 3									SJA 3	North America			United States	US	Lassen			41.1056	-121.57035								native											not recorded (forced WGS84)							requires verification			| CA | Lassen |  |  |  |  |									1								unknown		at SE corner of EL Near Eagle cmpgrnd, EL Rec Area, Lassen Nat'l For, Pikes PT USGS Quad								1554				1554			urn:catalog:OS:Herps:SJA 3		present							fluid				unknown			female		California								CA | Lassen | at SE corner of EL Near Eagle cmpgrnd, EL Rec Area, Lassen Nat'l For, Pikes PT USGS Quad					PhysicalObject	2015-02-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/os/herps?id=sja-3	http://grbio.org/cool/4pwv-vd9r			OS	Herps			PreservedSpecimen												Thamnophis elegans							Thamnophis	Animalia	Chordata	Reptilia	Squamata	Colubridae	Thamnophis		elegans		species				ICZN			
OS	Oregon State University Herpetological Collection	Oregon State University Herpetological Collection	Stevan Arnold	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_herps	arnolds@bcc.orst.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	02242d2f-b43f-44d1-8e53-4c51af461f5b	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	2015-01-27	HerpNET,VertNet	United States	Oregon State University	Oregon	Thu Feb 12 00:00:00 UTC 2015	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	urn:catalog:OS:Herps:SJA 4									SJA 4	North America			United States	US	Lassen			41.1056	-121.57035								native											not recorded (forced WGS84)							requires verification			| CA | Lassen |  |  |  |  |									1								unknown		at SE corner of EL Near Eagle cmpgrnd, EL Rec Area, Lassen Nat'l For, Pikes PT USGS Quad								1554				1554			urn:catalog:OS:Herps:SJA 4		present							fluid				unknown			female		California								CA | Lassen | at SE corner of EL Near Eagle cmpgrnd, EL Rec Area, Lassen Nat'l For, Pikes PT USGS Quad					PhysicalObject	2015-02-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/os/herps?id=sja-4	http://grbio.org/cool/4pwv-vd9r			OS	Herps			PreservedSpecimen												Thamnophis elegans							Thamnophis	Animalia	Chordata	Reptilia	Squamata	Colubridae	Thamnophis		elegans		species				ICZN			
OS	Oregon State University Herpetological Collection	Oregon State University Herpetological Collection	Stevan Arnold	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_herps	arnolds@bcc.orst.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	02242d2f-b43f-44d1-8e53-4c51af461f5b	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	2015-01-27	HerpNET,VertNet	United States	Oregon State University	Oregon	Thu Feb 12 00:00:00 UTC 2015	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_herps	urn:catalog:OS:Herps:SJA 5									SJA 5	North America			United States	US	Lassen			41.1056	-121.57035								native											not recorded (forced WGS84)							requires verification			| CA | Lassen |  |  |  |  |									1								unknown		at SE corner of EL Near Eagle cmpgrnd, EL Rec Area, Lassen Nat'l For, Pikes PT USGS Quad								1554				1554			urn:catalog:OS:Herps:SJA 5		present							fluid				unknown			female		California								CA | Lassen | at SE corner of EL Near Eagle cmpgrnd, EL Rec Area, Lassen Nat'l For, Pikes PT USGS Quad					PhysicalObject	2015-02-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/os/herps?id=sja-5	http://grbio.org/cool/4pwv-vd9r			OS	Herps			PreservedSpecimen												Thamnophis elegans							Thamnophis	Animalia	Chordata	Reptilia	Squamata	Colubridae	Thamnophis		elegans		species				ICZN			
