MSB	MSB Bird Collection (Arctos)	Division of Birds, Museum of Southwestern Biology (MSB), University of New Mexico, Albuquerque	Christopher Witt	http://ipt.vertnet.org:8080/ipt/archive.do?r=msb_bird	cwitt@unm.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msb_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	c9076cd3-349f-4068-a5c7-bc34449c3916	939ed180-aa7b-11db-8edf-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Museum of Southwestern Biology	New Mexico	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	urn:occurrence:Arctos:MSB:Bird:1325:1636359									1325	North America		46262	United States		Valencia County	2006-03-01	14	34.6991558	-106.8051262							73	wild caught	1925-03-14										World Geodetic System 1984		Emma Rew	2009-04-22 00:00:00.0	MaNIS georeferencing guidelines		BioGeomancer	unverified			North America, United States, New Mexico, Valencia County				A			legacy	unknown	1										Puerco Station; 6 mi SW, Gavaldone Tank	Emma Rew												03		urn:occurrence:Arctos:MSB:Bird:1325:1636359			http://arctos.database.museum/guid/MSB:Bird:1325				collector number=1074		skin	<i>Turdus migratorius</i> (accepted ID) identified by unknown on 2006-03-01; method: legacy	Collector(s): Anonymous	1074				male		New Mexico		34.6991558/-106.8051262	decimal degrees			14 MAR 1925		Puerco Station; 6 mi SW, Gavaldone Tank				1925	PhysicalObject	2014-06-16 17:57:15.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:1325	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen	mask collector		sex=male									Turdus migratorius							Animalia Chordata Aves Passeriformes Turdidae Turdinae	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		migratorius						ICZN			
MSB	MSB Bird Collection (Arctos)	Division of Birds, Museum of Southwestern Biology (MSB), University of New Mexico, Albuquerque	Christopher Witt	http://ipt.vertnet.org:8080/ipt/archive.do?r=msb_bird	cwitt@unm.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msb_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	c9076cd3-349f-4068-a5c7-bc34449c3916	939ed180-aa7b-11db-8edf-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Museum of Southwestern Biology	New Mexico	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	urn:occurrence:Arctos:MSB:Bird:1324:228623									1324	North America		46262	United States		Valencia County	2006-03-01	14	34.6991558	-106.8051262							73	wild caught	1925-03-14										World Geodetic System 1984		Emma Rew	2009-04-22 00:00:00.0	MaNIS georeferencing guidelines		BioGeomancer	unverified			North America, United States, New Mexico, Valencia County				A			legacy	unknown	1										Puerco Station; 6 mi SW, Gavaldone Tank	Emma Rew												03		urn:occurrence:Arctos:MSB:Bird:1324:228623			http://arctos.database.museum/guid/MSB:Bird:1324				collector number=1075		skin	<i>Turdus migratorius</i> (accepted ID) identified by unknown on 2006-03-01; method: legacy	Collector(s): Anonymous	1075				female		New Mexico		34.6991558/-106.8051262	decimal degrees			14 MAR 1925		Puerco Station; 6 mi SW, Gavaldone Tank				1925	PhysicalObject	2014-06-16 17:57:15.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:1324	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen	mask collector		sex=female									Turdus migratorius							Animalia Chordata Aves Passeriformes Turdidae Turdinae	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		migratorius						ICZN			
MSB	MSB Bird Collection (Arctos)	Division of Birds, Museum of Southwestern Biology (MSB), University of New Mexico, Albuquerque	Christopher Witt	http://ipt.vertnet.org:8080/ipt/archive.do?r=msb_bird	cwitt@unm.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msb_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	c9076cd3-349f-4068-a5c7-bc34449c3916	939ed180-aa7b-11db-8edf-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Museum of Southwestern Biology	New Mexico	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	urn:occurrence:Arctos:MSB:Bird:2820:461941									2820	North America		51817	United States		Bernalillo County	2006-03-01	18	35.0442049	-106.6708681							169	wild caught	1965-06-18										World Geodetic System 1984		John Emerick	2009-07-31 00:00:00.0	MaNIS georeferencing guidelines		BioGeomancer	unverified			North America, United States, New Mexico, Bernalillo County				A			legacy	unknown	1										La Madera Ski Area; Sandia Mtns	John Emerick												06		urn:occurrence:Arctos:MSB:Bird:2820:461941			http://arctos.database.museum/guid/MSB:Bird:2820				collector number=59		skin	<i>Empidonax</i> (accepted ID) identified by unknown on 2006-03-01; method: legacy	Collector(s): J. L. Tatschl	59				unknown		New Mexico		35.0442049/-106.6708681	decimal degrees			18 JUN 1965		La Madera Ski Area; Sandia Mtns				1965	PhysicalObject	2014-06-16 18:12:48.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:2820	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen			sex=unknown									Empidonax							Animalia Chordata Aves Passeriformes Tyrannidae Fluvicolinae	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Empidonax								ICZN			
MSB	MSB Bird Collection (Arctos)	Division of Birds, Museum of Southwestern Biology (MSB), University of New Mexico, Albuquerque	Christopher Witt	http://ipt.vertnet.org:8080/ipt/archive.do?r=msb_bird	cwitt@unm.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msb_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	c9076cd3-349f-4068-a5c7-bc34449c3916	939ed180-aa7b-11db-8edf-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Museum of Southwestern Biology	New Mexico	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	urn:occurrence:Arctos:MSB:Bird:10342:915855									10342	North America			United States			2006-03-01	04									309	wild caught	1932-11-04												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, Texas				A			legacy	unknown	1										Sarigosa	unknown												11		urn:occurrence:Arctos:MSB:Bird:10342:915855			http://arctos.database.museum/guid/MSB:Bird:10342				USGS: U.S. Geological Survey=BS/FC 342; collector number=SEA 665		skin	<i>Campylorhynchus brunneicapillus</i> (accepted ID) identified by unknown on 2006-03-01; method: legacy	Collector(s): S. E. Adams	SEA 665				male		Texas						4 NOV 1932		Sarigosa				1932	PhysicalObject	2014-10-22 14:58:39.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:10342	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen			sex=male									Campylorhynchus brunneicapillus							Animalia; Chordata; Aves; Passeriformes; Troglodytidae;	Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Campylorhynchus		brunneicapillus						ICZN			
MSB	MSB Bird Collection (Arctos)	Division of Birds, Museum of Southwestern Biology (MSB), University of New Mexico, Albuquerque	Christopher Witt	http://ipt.vertnet.org:8080/ipt/archive.do?r=msb_bird	cwitt@unm.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msb_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	c9076cd3-349f-4068-a5c7-bc34449c3916	939ed180-aa7b-11db-8edf-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Museum of Southwestern Biology	New Mexico	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	urn:occurrence:Arctos:MSB:Bird:10681:466446									10681	North America			United States			2006-03-01	04									309	wild caught	1932-11-04												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, Texas				A			legacy	unknown	1										Sarigosa	unknown												11		urn:occurrence:Arctos:MSB:Bird:10681:466446			http://arctos.database.museum/guid/MSB:Bird:10681				USGS: U.S. Geological Survey=BS/FC 681; collector number=SEA 668		skin	<i>Spizella breweri</i> (accepted ID) identified by unknown on 2006-03-01; method: legacy	Collector(s): Shaler E. Aldous	SEA 668				female		Texas						4 NOV 1932		Sarigosa				1932	PhysicalObject	2014-10-22 14:58:39.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:10681	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen			sex=female									Spizella breweri							Animalia; Chordata; Aves; Passeriformes; Emberizidae; Emberizinae;  Cassin, 1856	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Spizella		breweri						ICZN			
MSB	MSB Bird Collection (Arctos)	Division of Birds, Museum of Southwestern Biology (MSB), University of New Mexico, Albuquerque	Christopher Witt	http://ipt.vertnet.org:8080/ipt/archive.do?r=msb_bird	cwitt@unm.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msb_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	c9076cd3-349f-4068-a5c7-bc34449c3916	939ed180-aa7b-11db-8edf-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Museum of Southwestern Biology	New Mexico	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	urn:occurrence:Arctos:MSB:Bird:1431:1470779									1431	North America		5284	United States		Chaves County	2006-03-01	07	33.1973286	-104.3385015							97	wild caught	1949-04-07										World Geodetic System 1984		Terria Clay	2009-03-26 00:00:00.0	MaNIS georeferencing guidelines		BioGeomancer	unverified			North America, United States, New Mexico, Chaves County				A			legacy	unknown	1										Dexter; 2 mi [E]	Terria Clay												04		urn:occurrence:Arctos:MSB:Bird:1431:1470779			http://arctos.database.museum/guid/MSB:Bird:1431				collector number=1856		skin	<i>Xanthocephalus xanthocephalus</i> (accepted ID) identified by unknown on 2006-03-01; method: legacy	Collector(s): Anonymous	1856				male		New Mexico		33.1973286/-104.3385015	decimal degrees			7 APR 1949		Dexter; 2 mi [E]				1949	PhysicalObject	2014-06-16 18:16:35.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:1431	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen	mask collector		sex=male									Xanthocephalus xanthocephalus							Animalia Chordata Aves Passeriformes Icteridae Agelaiini	Animalia	Chordata	Aves	Passeriformes	Icteridae	Xanthocephalus		xanthocephalus						ICZN			
MSB	MSB Bird Collection (Arctos)	Division of Birds, Museum of Southwestern Biology (MSB), University of New Mexico, Albuquerque	Christopher Witt	http://ipt.vertnet.org:8080/ipt/archive.do?r=msb_bird	cwitt@unm.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msb_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	c9076cd3-349f-4068-a5c7-bc34449c3916	939ed180-aa7b-11db-8edf-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Museum of Southwestern Biology	New Mexico	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	urn:occurrence:Arctos:MSB:Bird:22014:1217499									22014	North America			United States		Jeff Davis County	2006-03-01	20									171	wild caught	1997-06-20												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, Texas, Jeff Davis County				A			legacy	unknown	1										Fort Davis, ca. 8 mi NW	unknown												06		urn:occurrence:Arctos:MSB:Bird:22014:1217499			http://arctos.database.museum/guid/MSB:Bird:22014				NK=43125; preparator number=T-2698		skull; postcranial skeleton; tissue (frozen)		Collector(s): Linda Hedges					male		Texas						20 JUN 1997		Fort Davis, ca. 8 mi NW				1997	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:22014	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen			sex: male									Molothrus aeneus							Animalia Chordata Aves Passeriformes Icteridae		Chordata	Aves	Passeriformes	Icteridae	Molothrus		aeneus						ICZN			
MSB	MSB Bird Collection (Arctos)	Division of Birds, Museum of Southwestern Biology (MSB), University of New Mexico, Albuquerque	Christopher Witt	http://ipt.vertnet.org:8080/ipt/archive.do?r=msb_bird	cwitt@unm.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msb_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	c9076cd3-349f-4068-a5c7-bc34449c3916	939ed180-aa7b-11db-8edf-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Museum of Southwestern Biology	New Mexico	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	urn:occurrence:Arctos:MSB:Bird:568:565691									568	North America		12955	United States		De Baca County	2006-03-01	28	34.6874279	-104.38797							363	wild caught	1960-12-28										World Geodetic System 1984		Terria Clay	2009-03-26 00:00:00.0	MaNIS georeferencing guidelines		BioGeomancer	unverified			North America, United States, New Mexico, De Baca County				A			legacy	unknown	1										Alamogordo Reservoir	Terria Clay												12		urn:occurrence:Arctos:MSB:Bird:568:565691			http://arctos.database.museum/guid/MSB:Bird:568						skin	<i>Mergus merganser</i> (accepted ID) identified by unknown on 2006-03-01; method: legacy	Collector(s): Anonymous					male		New Mexico		34.6874279/-104.38797	decimal degrees			28 DEC 1960		Alamogordo Reservoir				1960	PhysicalObject	2014-06-16 18:27:08.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:568	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen	mask collector		sex=male									Mergus merganser							Animalia Chordata Aves Anseriformes Anatidae Anatinae Mergini	Animalia	Chordata	Aves	Anseriformes	Anatidae	Mergus		merganser						ICZN			
MSB	MSB Bird Collection (Arctos)	Division of Birds, Museum of Southwestern Biology (MSB), University of New Mexico, Albuquerque	Christopher Witt	http://ipt.vertnet.org:8080/ipt/archive.do?r=msb_bird	cwitt@unm.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msb_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	c9076cd3-349f-4068-a5c7-bc34449c3916	939ed180-aa7b-11db-8edf-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Museum of Southwestern Biology	New Mexico	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	urn:occurrence:Arctos:MSB:Bird:15579:726597									15579	North America		654.438806504825	United States		Yuma County	2006-03-01	19	32.6975472	-113.9535427							324	wild caught	1972-11-19										World Geodetic System 1984		Gary W. Shugart	2009-09-15 00:00:00.0	MaNIS georeferencing guidelines		GNIS latlong download May 08 for placename, some adjusted in BioGeomancer, if offset, calculated air mi from placename latlong	unverified			North America, United States, Arizona, Yuma County				A			legacy	unknown	1										Tacna-Roll; S of	Gary W. Shugart												11		urn:occurrence:Arctos:MSB:Bird:15579:726597			http://arctos.database.museum/guid/MSB:Bird:15579				collector number=4278		skin		Collector(s): Amadeo M. Rea	4278				female		Arizona		32.6975472/-113.9535427	decimal degrees			19 NOV 1972		Tacna-Roll; S of				1972	PhysicalObject	2011-09-21 06:50:28.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:15579	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen			sex: female									Auriparus flaviceps							Animalia Chordata Aves Passeriformes Remizidae		Chordata	Aves	Passeriformes	Remizidae	Auriparus		flaviceps						ICZN			
MSB	MSB Bird Collection (Arctos)	Division of Birds, Museum of Southwestern Biology (MSB), University of New Mexico, Albuquerque	Christopher Witt	http://ipt.vertnet.org:8080/ipt/archive.do?r=msb_bird	cwitt@unm.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msb_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	c9076cd3-349f-4068-a5c7-bc34449c3916	939ed180-aa7b-11db-8edf-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Museum of Southwestern Biology	New Mexico	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird	urn:occurrence:Arctos:MSB:Bird:14896:35240									14896	North America		814.399374914785	United States		Maricopa County	2006-03-01	05	33.2933797	-112.1754274							340	wild caught	1968-12-05										World Geodetic System 1984		Gary W. Shugart	2009-09-15 00:00:00.0	MaNIS georeferencing guidelines		GNIS latlong download May 08 for placename, some adjusted in BioGeomancer, if offset, calculated air mi from placename latlong	unverified			North America, United States, Arizona, Maricopa County				A			legacy	unknown	1										Komatke	Gary W. Shugart												12		urn:occurrence:Arctos:MSB:Bird:14896:35240	AMR2563		http://arctos.database.museum/guid/MSB:Bird:14896						skin		Collector(s): Larry Antone; Preparator(s): Irma Barehand					female		Arizona		33.2933797/-112.1754274	decimal degrees			5 DEC 1968		Komatke				1968	PhysicalObject	2011-09-21 06:50:30.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:14896	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen			sex: female									Melanerpes uropygialis							Animalia Chordata Aves Piciformes Picidae		Chordata	Aves	Piciformes	Picidae	Melanerpes		uropygialis						ICZN			
