YPM	Vertebrate Paleontology Division, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vp	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vp		9643f840-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	VertNet,Paleo	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	urn:uuid:0002b92a-838f-44dd-a6df-572f46f83d6a	http://deliver.odai.yale.edu/content/repository/YPM/id/348738/format/3								YPM VPPU 013416.A	North America			Canada		Bonaventure County								Upper Devonian		Devonian												Escuminac Fm											North America; Canada; Quebec; Bonaventure County; Scaumenac Bay									1										Scaumenac Bay														Scaumenac Bay	urn:uuid:0002b92a-838f-44dd-a6df-572f46f83d6a	fish, counterpart										T. Roy							Quebec													PhysicalObject	2013-04-07T10:45:08.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Eusthenopteron foordi (YPM VPPU 013416.A)					YPM	VP		YPM	FossilSpecimen			"{ ""mm_repository_id"": ""348738"" }"									Eusthenopteron foordi							Animalia; Chordata; Vertebrata; Gnathostomata-Teleostomi; Sarcopterygii; Osteolepimorpha; Osteolepiformes; Eusthenopteridae	Animalia	Chordata	Sarcopterygii	Osteolepiformes	Eusthenopteridae	Eusthenopteron		foordi		Species		Whiteaves, 1881		ICZN			
YPM	Vertebrate Paleontology Division, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vp	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vp		9643f840-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	VertNet,Paleo	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	urn:uuid:0002bc5f-d38d-48f0-8a32-a448ebfcad31									YPM VP 030235																																																1																									urn:uuid:0002bc5f-d38d-48f0-8a32-a448ebfcad31																															PhysicalObject	2010-02-17T11:45:16.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	undetermined (YPM VP 030235)					YPM	VP		YPM	FossilSpecimen												undetermined																					ICZN			
YPM	Vertebrate Paleontology Division, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vp	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vp		9643f840-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	VertNet,Paleo	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	urn:uuid:0002d090-c631-4b8e-9b6e-f1a5ea9b3bc7									YPM VPPU 013915	Europe			England		Herefordshire										Devonian												Lower Old Red Sandstone											Europe; England; Herefordshire; Newton									1										near Newton														Newton	urn:uuid:0002d090-c631-4b8e-9b6e-f1a5ea9b3bc7	dorsal shield																														PhysicalObject	2012-01-11T12:59:06.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Pteraspis rostrata (YPM VPPU 013915)					YPM	VP		YPM	FossilSpecimen												Pteraspis rostrata							Animalia; Chordata; Vertebrata; Agnatha; Pteraspidomorphi; Heterostraci; Pteraspidae	Animalia	Chordata	Pteraspidomorphi	Heterostraci	Pteraspidae	Pteraspis		rostrata		Species		(Agassiz)		ICZN			
YPM	Vertebrate Paleontology Division, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vp	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vp		9643f840-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	VertNet,Paleo	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	urn:uuid:00033d45-9dbd-4976-9cb6-0801d4568705									YPM VP 017571	North America			USA		Big Horn County		20						Eocene		Tertiary			1961-07-20					61-0523				Willwood Fm											North America; USA; Wyoming; Big Horn County; Pelycodus locality									1										Pelycodus locality [?=Willwood locality 27]													7	Pelycodus locality	urn:uuid:00033d45-9dbd-4976-9cb6-0801d4568705	partial R ramus w/ M/1-2										G. Morgan, Yale 1961 Buffalo Basin (Willwood) Expedition							Wyoming												1961	PhysicalObject	2012-01-13T15:48:33.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Rodentia (YPM VP 017571)					YPM	VP		YPM	FossilSpecimen												Rodentia							Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Anagalida-Simplicidentata; Rodentia	Animalia	Chordata	Mammalia	Rodentia						Order		Bowdich, 1821	rodents	ICZN			
YPM	Vertebrate Paleontology Division, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vp	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vp		9643f840-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	VertNet,Paleo	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	urn:uuid:000373d6-17f6-408c-b6f6-ec1db793f7fb									YPM VP 020926	Africa			Egypt				28						Lower Oligocene		Tertiary			1962-11-28					63-0016				Jebel el Qatrani Fm											Africa; Egypt; Fayum Province									1										Yale Fayum Quarry G, 1 mile north of Yale Fayum camp [1961-62] and AMNH quarry A													11		urn:uuid:000373d6-17f6-408c-b6f6-ec1db793f7fb	R I/1										E. L. Simons, Yale Fayum Expedition, 1962-1963							Fayum Province												1962	PhysicalObject	2007-05-05T10:37:55.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Propliopithecus markgrafi (YPM VP 020926)					YPM	VP		YPM	FossilSpecimen												Propliopithecus markgrafi							Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Archonta; Primates; Euprimates; Haplorhini-Anthropoidea; Pliopithecidae; Propliopithecinae	Animalia	Chordata	Mammalia	Primates	Pliopithecidae	Propliopithecus		markgrafi		Species		(Schlosser, 1910)		ICZN			
YPM	Vertebrate Paleontology Division, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vp	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vp		9643f840-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	VertNet,Paleo	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	urn:uuid:0003e374-6271-4dad-b8d2-73f23b9be00b									YPM VPPU 015144	South America			Argentina		Guer Aike Department		25				Santacrucian		Miocene		Tertiary			1896-09-25									Santa Cruz Fm											South America; Argentina; Santa Cruz Province; Guer Aike Department									1										10 miles south of Coy Inlet, 2 miles north of Corriguen Aike													9		urn:uuid:0003e374-6271-4dad-b8d2-73f23b9be00b	rami										J. B. Hatcher, Princeton 1896-1897 Patagonian Expedition							Santa Cruz Province												1896	PhysicalObject	2015-04-04T23:35:36.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Nesodon imbricatus (YPM VPPU 015144)					YPM	VP		YPM	FossilSpecimen												Nesodon imbricatus							Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Ungulata-Meridiungulata; Notoungulata; Toxodontia; Toxodontidae; Nesodontinae	Animalia	Chordata	Mammalia	Notoungulata	Toxodontidae	Nesodon		imbricatus		Species		Owen		ICZN			
YPM	Vertebrate Paleontology Division, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vp	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vp		9643f840-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	VertNet,Paleo	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	urn:uuid:00053816-526a-4148-a7f9-96065e64a8ba									YPM VP 054940	North America			USA		Sweetwater County		24				Bridgerian		Eocene		Tertiary			1871-09-24									Bridger Fm											North America; USA; Wyoming; Sweetwater County									1										Henry's Fork, Bridger Basin													9		urn:uuid:00053816-526a-4148-a7f9-96065e64a8ba	ramus fragment w/ M/x										H. D. Ziegler, Yale College Scientific Expedition 1871							Wyoming												1871	PhysicalObject	2013-03-11T11:59:14.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Hyopsodus sp. (YPM VP 054940)					YPM	VP		YPM	FossilSpecimen												Hyopsodus sp.							Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Ungulata-Eparctocyona; Condylarthra; Hyopsodontidae; Hyopsodontinae	Animalia	Chordata	Mammalia	Condylarthra	Hyopsodontidae	Hyopsodus		sp.		Species				ICZN			
YPM	Vertebrate Paleontology Division, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vp	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vp		9643f840-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	VertNet,Paleo	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	urn:uuid:00066f51-d3c4-498e-b40a-8cc0d46082fd	http://deliver.odai.yale.edu/content/repository/YPM/id/349782/format/3								YPM VPPU 015186	South America			Argentina		Guer Aike Department	1932	22				Santacrucian		Miocene		Tertiary			1896-08-22									Santa Cruz Fm											South America; Argentina; Santa Cruz Province; Guer Aike Department					Sinclair, William J. & Farr, Marcus S. 1932. Aves of the Santa Cruz beds. Reports of the Princeton University Expeditions to Patagonia, 1896-1899. 7 (2): 157 -191.			W. J. Sinclair, M. S. Farr	1										17 miles north of Cape Fairweather (Cabo Buen Tiempo)													8		urn:uuid:00066f51-d3c4-498e-b40a-8cc0d46082fd	axis										J. B. Hatcher, Princeton 1896-1897 Patagonian Expedition							Santa Cruz Province												1896	PhysicalObject	2013-04-07T10:45:08.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Phororhacos sp. (YPM VPPU 015186)					YPM	VP		YPM	FossilSpecimen			"{ ""mm_repository_id"": ""349782"" }"									Phororhacos sp.							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Gruiformes; Cariamae; Phorusrhacidae	Animalia	Chordata	Aves	Gruiformes	Phorusrhacidae	Phororhacos		sp.		Species				ICZN			
YPM	Vertebrate Paleontology Division, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vp	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vp		9643f840-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	VertNet,Paleo	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	urn:uuid:00073542-5aa8-47dc-b89f-64685d72feec									YPM VPPU 019124	North America			USA		Park County		28						Paleocene		Tertiary			1964-08-28									Polecat Bench Fm											North America; USA; Wyoming; Park County									1										Bighorn Basin, S22 T57N R100W													8		urn:uuid:00073542-5aa8-47dc-b89f-64685d72feec	left ramus with P/3-4; M/1-3										Princeton 1964 Expedition, Princeton 1964 Expedition							Wyoming												1964	PhysicalObject	2014-04-01T13:19:02.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Plesiadapis sp. (YPM VPPU 019124)					YPM	VP		YPM	FossilSpecimen												Plesiadapis sp.							Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Archonta; Primates; Plesiadapidae	Animalia	Chordata	Mammalia	Primates	Plesiadapidae	Plesiadapis		sp.		Species				ICZN			
YPM	Vertebrate Paleontology Division, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vp	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vp		9643f840-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	VertNet,Paleo	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vp	urn:uuid:0009f5de-4281-469c-9c55-bfda9ccfaf1b									YPM VPPU 018879	Europe			Italy					43.7833	7.6167				Late Pleistocene		Quaternary			1901																				Europe; Italy									1										Grotte des Enfants, first and westernmost cave of group in sea cliff at Balzi Rossi, 5 km west of Ventimiglia, .5 km southwest of Grimaldi village, close to the French frontier at Ponte San Luigi, Liguria															urn:uuid:0009f5de-4281-469c-9c55-bfda9ccfaf1b	skull and jaws								cast		L. de Villeneuve																			1901	PhysicalObject	2009-05-10T15:19:00.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Homo sapiens (YPM VPPU 018879)					YPM	VP		YPM	FossilSpecimen												Homo sapiens							Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Archonta; Primates; Euprimates; Haplorhini-Anthropoidea; Hominidae; Homininae	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo		sapiens		Species		Linnaeus, 1758		ICZN			
