MLZ	MLZ Bird Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_bird	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	905589dd-1f8f-4aee-95e6-5672466e348d	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	ORNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Wed Jul 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	urn:occurrence:Arctos:MLZ:Bird:66380:1039705									66380	North America		6237	United States		Santa Barbara County		21	34.63917	-120.45694							52	wild caught	1979-02-21												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, California, Santa Barbara County				A			legacy	unknown	1								adult		Lompoc	unknown												02		urn:occurrence:Arctos:MLZ:Bird:66380:1039705	WT: 22.2G   L WING SPREAD		http://arctos.database.museum/guid/MLZ:Bird:66380				MLZ: Moore Laboratory of Zoology=NR; collector number=790221-30		skin	<i>Zonotrichia leucophrys</i> (accepted ID) identified by unknown; method: legacy	Collector(s): unknown	790221-30				female		California						21 FEB 1979		LOMPOC				1979	PhysicalObject	2014-10-16 17:26:36.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Bird:66380	urn:lsid:biocol.org:col:35295			MLZ	Bird specimens			PreservedSpecimen			sex=female ; age class=adult									Zonotrichia leucophrys							Animalia; Chordata; Aves; Passeriformes; Emberizidae; Emberizinae;	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia		leucophrys						ICZN			
MLZ	MLZ Bird Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_bird	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	905589dd-1f8f-4aee-95e6-5672466e348d	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	ORNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Wed Jul 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	urn:occurrence:Arctos:MLZ:Bird:30613:417667									30613	North America		1939	Mexico				25	22.628486	-104.825655							176	wild caught	1941-06-25												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, Mexico, Nayarit				A			legacy	Chester C. Lamb	1										10 mi NW Santa Teresa	unknown							1676.4				1676.4	06		urn:occurrence:Arctos:MLZ:Bird:30613:417667			http://arctos.database.museum/guid/MLZ:Bird:30613				MLZ: Moore Laboratory of Zoology=M-D'''316; collector number=4004		skin	<i>Cyanocorax dickeyi</i> (accepted ID) identified by Chester C. Lamb; method: legacy	Collector(s): Chester C. Lamb	4004				female		Nayarit						25 JUN 1941		SANTA TERESA: 10 MI NW				1941	PhysicalObject	2015-02-03 14:08:01.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Bird:30613	urn:lsid:biocol.org:col:35295			MLZ	Bird specimens			PreservedSpecimen			sex=female									Cyanocorax dickeyi							Animalia; Chordata; Aves; Passeriformes; Corvidae;	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocorax		dickeyi						ICZN			
MLZ	MLZ Bird Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_bird	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	905589dd-1f8f-4aee-95e6-5672466e348d	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	ORNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Wed Jul 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	urn:occurrence:Arctos:MLZ:Bird:28898:451552									28898	North America		1939	Mexico				25	22.628486	-104.825655							176	wild caught	1941-06-25												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, Mexico, Nayarit				A			legacy	Chester C. Lamb	1								adult		10 mi NW Santa Teresa	unknown							1676.4				1676.4	06		urn:occurrence:Arctos:MLZ:Bird:28898:451552			http://arctos.database.museum/guid/MLZ:Bird:28898				MLZ: Moore Laboratory of Zoology=M-C'''36; collector number=3996		skin	<i>Geococcyx velox</i> (accepted ID) identified by Chester C. Lamb; method: legacy	Collector(s): Chester C. Lamb	3996				male		Nayarit						25 JUN 1941		SANTA TERESA: 10 MI NW				1941	PhysicalObject	2015-02-03 14:08:01.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Bird:28898	urn:lsid:biocol.org:col:35295			MLZ	Bird specimens			PreservedSpecimen			sex=male ; age class=adult									Geococcyx velox							Animalia; Chordata; Aves; Cuculiformes; Cuculidae; Neomorphinae;	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Geococcyx		velox						ICZN			
MLZ	MLZ Bird Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_bird	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	905589dd-1f8f-4aee-95e6-5672466e348d	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	ORNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Wed Jul 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	urn:occurrence:Arctos:MLZ:Bird:29146:481562									29146	North America		1939	Mexico				25	22.628486	-104.825655							176	wild caught	1941-06-25												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, Mexico, Nayarit				A			legacy	Chester C. Lamb	1								adult		10 mi NW Santa Teresa	unknown							1676.4				1676.4	06		urn:occurrence:Arctos:MLZ:Bird:29146:481562	FAMILY PREVIOUSLY ID'D AS EMBERIZIDAE		http://arctos.database.museum/guid/MLZ:Bird:29146				MLZ: Moore Laboratory of Zoology=M-C'''284; collector number=3997		skin	<i>Piranga flava</i> (accepted ID) identified by Chester C. Lamb; method: legacy	Collector(s): Chester C. Lamb	3997				male		Nayarit						25 JUN 1941		SANTA TERESA: 10 MI NW				1941	PhysicalObject	2015-02-03 14:08:01.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Bird:29146	urn:lsid:biocol.org:col:35295			MLZ	Bird specimens			PreservedSpecimen			sex=male ; age class=adult									Piranga flava							Animalia; Chordata; Aves; Passeriformes; Thraupidae;	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Piranga		flava						ICZN			
MLZ	MLZ Bird Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_bird	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	905589dd-1f8f-4aee-95e6-5672466e348d	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	ORNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Wed Jul 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	urn:occurrence:Arctos:MLZ:Bird:29215:651461									29215	North America		1939	Mexico				25	22.628486	-104.825655							176	wild caught	1941-06-25												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, Mexico, Nayarit				A			legacy	Chester C. Lamb	1								adult		10 mi NW Santa Teresa	unknown							1676.4				1676.4	06		urn:occurrence:Arctos:MLZ:Bird:29215:651461			http://arctos.database.museum/guid/MLZ:Bird:29215				MLZ: Moore Laboratory of Zoology=M-C'''353; collector number=4010		skin	<i>Myiarchus tuberculifer</i> (accepted ID) identified by Chester C. Lamb; method: legacy	Collector(s): Chester C. Lamb	4010				female		Nayarit						25 JUN 1941		SANTA TERESA: 10 MI NW				1941	PhysicalObject	2015-02-03 14:08:01.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Bird:29215	urn:lsid:biocol.org:col:35295			MLZ	Bird specimens			PreservedSpecimen			sex=female ; age class=adult									Myiarchus tuberculifer							Animalia; Chordata; Aves; Passeriformes; Tyrannidae; Tyranninae;	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiarchus		tuberculifer						ICZN			
MLZ	MLZ Bird Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_bird	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	905589dd-1f8f-4aee-95e6-5672466e348d	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	ORNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Wed Jul 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	urn:occurrence:Arctos:MLZ:Bird:29237:873857									29237	North America		1939	Mexico				25	22.628486	-104.825655							176	wild caught	1941-06-25												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, Mexico, Nayarit				A			legacy	Chester C. Lamb	1								adult		10 mi NW Santa Teresa	unknown							1676.4				1676.4	06		urn:occurrence:Arctos:MLZ:Bird:29237:873857			http://arctos.database.museum/guid/MLZ:Bird:29237				MLZ: Moore Laboratory of Zoology=M-C'''375; collector number=4006		skin	<i>Mitrephanes phaeocercus</i> (accepted ID) identified by Chester C. Lamb; method: legacy	Collector(s): Chester C. Lamb	4006				male		Nayarit						25 JUN 1941		SANTA TERESA: 10 MI NW				1941	PhysicalObject	2015-02-03 14:08:01.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Bird:29237	urn:lsid:biocol.org:col:35295			MLZ	Bird specimens			PreservedSpecimen			sex=male ; age class=adult									Mitrephanes phaeocercus							Animalia; Chordata; Aves; Passeriformes; Tyrannidae; Fluvicolinae;	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Mitrephanes		phaeocercus						ICZN			
MLZ	MLZ Bird Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_bird	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	905589dd-1f8f-4aee-95e6-5672466e348d	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	ORNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Wed Jul 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	urn:occurrence:Arctos:MLZ:Bird:29297:951260									29297	North America		1939	Mexico			2014-07-02	25	22.628486	-104.825655							176	wild caught	1941-06-25												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, Mexico, Nayarit				A			taxonomic revision	James M. Maley	1								adult		10 mi NW Santa Teresa	unknown							1676.4				1676.4	06		urn:occurrence:Arctos:MLZ:Bird:29297:951260	GENUS PREVIOUSLY ID'D AS PICULUS		http://arctos.database.museum/guid/MLZ:Bird:29297				MLZ: Moore Laboratory of Zoology=M-C'''435; collector number=4002		skin	<i>Colaptes auricularis</i> (accepted ID) identified by James M. Maley on 2014-07-02; method: taxonomic revision<br><i>Piculus auricularis</i> identified by Chester C. Lamb; method: legacy	Collector(s): Chester C. Lamb	4002				female		Nayarit						25 JUN 1941		SANTA TERESA: 10 MI NW				1941	PhysicalObject	2015-02-03 14:08:01.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Bird:29297	urn:lsid:biocol.org:col:35295			MLZ	Bird specimens			PreservedSpecimen			sex=female ; age class=adult									Colaptes auricularis							Animalia; Chordata; Aves; Piciformes; Picidae;	Animalia	Chordata	Aves	Piciformes	Picidae	Colaptes		auricularis						ICZN			
MLZ	MLZ Bird Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_bird	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	905589dd-1f8f-4aee-95e6-5672466e348d	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	ORNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Wed Jul 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	urn:occurrence:Arctos:MLZ:Bird:29001:1138653									29001	North America		1939	Mexico				25	22.628486	-104.825655							176	wild caught	1941-06-25												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, Mexico, Nayarit				A			legacy	Chester C. Lamb	1										10 mi NW Santa Teresa	unknown							1676.4				1676.4	06		urn:occurrence:Arctos:MLZ:Bird:29001:1138653			http://arctos.database.museum/guid/MLZ:Bird:29001				MLZ: Moore Laboratory of Zoology=M-C'''139; collector number=3998		skin	<i>Vireo solitarius</i> (accepted ID) identified by Chester C. Lamb; method: legacy	Collector(s): Chester C. Lamb	3998				male		Nayarit						25 JUN 1941		SANTA TERESA: 10 MI NW				1941	PhysicalObject	2015-02-03 14:08:01.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Bird:29001	urn:lsid:biocol.org:col:35295			MLZ	Bird specimens			PreservedSpecimen			sex=male									Vireo solitarius							Animalia; Chordata; Aves; Passeriformes; Vireonidae; Vireoninae;	Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo		solitarius						ICZN			
MLZ	MLZ Bird Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_bird	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	905589dd-1f8f-4aee-95e6-5672466e348d	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	ORNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Wed Jul 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	urn:occurrence:Arctos:MLZ:Bird:28979:1258773									28979	North America		1939	Mexico				25	22.628486	-104.825655							176	wild caught	1941-06-25												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, Mexico, Nayarit				A			legacy	Chester C. Lamb	1										10 mi NW Santa Teresa	unknown							1676.4				1676.4	06		urn:occurrence:Arctos:MLZ:Bird:28979:1258773			http://arctos.database.museum/guid/MLZ:Bird:28979				MLZ: Moore Laboratory of Zoology=M-C'''117; collector number=4000		skin	<i>Basileuterus rufifrons</i> (accepted ID) identified by Chester C. Lamb; method: legacy	Collector(s): Chester C. Lamb	4000				male		Nayarit						25 JUN 1941		SANTA TERESA: 10 MI NW				1941	PhysicalObject	2015-02-03 14:08:01.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Bird:28979	urn:lsid:biocol.org:col:35295			MLZ	Bird specimens			PreservedSpecimen			sex=male									Basileuterus rufifrons							Animalia; Chordata; Aves; Passeriformes; Parulidae;	Animalia	Chordata	Aves	Passeriformes	Parulidae	Basileuterus		rufifrons						ICZN			
MLZ	MLZ Bird Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_bird	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	905589dd-1f8f-4aee-95e6-5672466e348d	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	ORNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Wed Jul 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_bird	urn:occurrence:Arctos:MLZ:Bird:29192:1274495									29192	North America		1939	Mexico				25	22.628486	-104.825655							176	wild caught	1941-06-25												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, Mexico, Nayarit				A			legacy	Chester C. Lamb	1								adult		10 mi NW Santa Teresa	unknown							1676.4				1676.4	06		urn:occurrence:Arctos:MLZ:Bird:29192:1274495			http://arctos.database.museum/guid/MLZ:Bird:29192				MLZ: Moore Laboratory of Zoology=M-C'''330; collector number=4003		skin	<i>Contopus pertinax</i> (accepted ID) identified by Chester C. Lamb; method: legacy	Collector(s): Chester C. Lamb	4003				male		Nayarit						25 JUN 1941		SANTA TERESA: 10 MI NW				1941	PhysicalObject	2015-02-03 14:08:01.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Bird:29192	urn:lsid:biocol.org:col:35295			MLZ	Bird specimens			PreservedSpecimen			sex=male ; age class=adult									Contopus pertinax							Animalia; Chordata; Aves; Passeriformes; Tyrannidae; Fluvicolinae;	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Contopus		pertinax						ICZN			
