Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/eml.do?r=ds28	http://danbif.au.dk/ipt/archive.do?r=ds28	The Danish Newt Collection	ZMUC	Zoological Museum University of Copenhagen (ZMUC) collection of Danish newts.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	557		HerpNET	bb7fa3c2-7853-49c2-ada7-a890859764c1	urn:catalog:ZMUC:AMP:-3224						PreservedSpecimen			-3224	AMP		Europe			Denmark				1968-12-20	21	56.529999	8.300000														Landbohoejskolen coll.																										ZMUC										Lemvig																					7							Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Ventral.jpg/quickview		Pauli																								1893														28									Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		vulgaris		Triturus vulgaris						Linn̩																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/eml.do?r=ds28	http://danbif.au.dk/ipt/archive.do?r=ds28	The Danish Newt Collection	ZMUC	Zoological Museum University of Copenhagen (ZMUC) collection of Danish newts.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	557		HerpNET	8760522f-2a42-4638-9b43-2c59530f2ac0	urn:catalog:ZMUC:AMP:-3225						PreservedSpecimen			-3225	AMP		Europe			Denmark				1968-12-20	21	56.529999	8.300000														Landbohoejskolen coll.																										ZMUC										Lemvig																					7							Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Ventral.jpg/quickview		Pauli																								1893														28									Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		vulgaris		Triturus vulgaris						Linn̩																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/eml.do?r=ds28	http://danbif.au.dk/ipt/archive.do?r=ds28	The Danish Newt Collection	ZMUC	Zoological Museum University of Copenhagen (ZMUC) collection of Danish newts.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	557		HerpNET	a37a3014-f5af-47a7-9830-5fe3eadd8b66	urn:catalog:ZMUC:AMP:-3226						PreservedSpecimen			-3226	AMP		Europe			Denmark				1968-12-20	21	56.529999	8.300000														Landbohoejskolen coll.																										ZMUC										Lemvig																					7							Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Ventral.jpg/quickview		Pauli																								1893														28									Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		vulgaris		Triturus vulgaris						Linn̩																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/eml.do?r=ds28	http://danbif.au.dk/ipt/archive.do?r=ds28	The Danish Newt Collection	ZMUC	Zoological Museum University of Copenhagen (ZMUC) collection of Danish newts.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	557		HerpNET	b092f8fd-23cd-4776-96cb-55106d93c784	urn:catalog:ZMUC:AMP:-3249						PreservedSpecimen			-3249	AMP		Europe			Denmark				1968-12-20																	From Landbohoejskolen																										ZMUC										s.l.																												Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Cristatus_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Cristatus_Ventral.jpg/quickview																										1900														28									Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		cristatus		Triturus cristatus						Linn̩																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/eml.do?r=ds28	http://danbif.au.dk/ipt/archive.do?r=ds28	The Danish Newt Collection	ZMUC	Zoological Museum University of Copenhagen (ZMUC) collection of Danish newts.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	557		HerpNET	580b4d81-b05e-4d17-8845-f25c0e9e9736	urn:catalog:ZMUC:AMP:8001						PreservedSpecimen			8001	AMP		Europe			Denmark				1946-03-15	7	55.980000	12.380000														Larvae																										ZMUC										Fredensborg, Kammerjaegerdam																					8							Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Cristatus_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Cristatus_Ventral.jpg/quickview		Kaiser, E. W.																								1942														28									Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		cristatus		Triturus cristatus						Linn̩																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/eml.do?r=ds28	http://danbif.au.dk/ipt/archive.do?r=ds28	The Danish Newt Collection	ZMUC	Zoological Museum University of Copenhagen (ZMUC) collection of Danish newts.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	557		HerpNET	72837773-8112-4c43-b51b-48d4dfd08081	urn:catalog:ZMUC:AMP:8002						PreservedSpecimen			8002	AMP		Europe			Denmark				1946-03-15	7	55.980000	12.380000														Larvae																										ZMUC										Fredensborg, Kammerjaegerdam																					8							Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Cristatus_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Cristatus_Ventral.jpg/quickview		Kaiser, E. W.																								1942														28									Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		cristatus		Triturus cristatus						Linn̩																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/eml.do?r=ds28	http://danbif.au.dk/ipt/archive.do?r=ds28	The Danish Newt Collection	ZMUC	Zoological Museum University of Copenhagen (ZMUC) collection of Danish newts.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	557		HerpNET	f3363a4d-dff2-496f-a93d-d3a598fd3f1f	urn:catalog:ZMUC:AMP:8003						PreservedSpecimen			8003	AMP		Europe			Denmark				1946-03-15	7	55.980000	12.380000														Larvae																										ZMUC										Fredensborg, Kammerjaegerdam																					8							Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Cristatus_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Cristatus_Ventral.jpg/quickview		Kaiser, E. W.																								1942														28									Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		cristatus		Triturus cristatus						Linn̩																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/eml.do?r=ds28	http://danbif.au.dk/ipt/archive.do?r=ds28	The Danish Newt Collection	ZMUC	Zoological Museum University of Copenhagen (ZMUC) collection of Danish newts.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	557		HerpNET	725cdddd-ec7e-49cb-aefa-6a0e8b5b7a2e	urn:catalog:ZMUC:AMP:8004						PreservedSpecimen			8004	AMP		Europe			Denmark				1946-03-19	7	55.310001	15.180000														Adult male																										ZMUC										Christiansoe, Pond near Store Taarn																					8							Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Ventral.jpg/quickview		Johansen, P.																								1945														28									Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		vulgaris		Triturus vulgaris						Linn̩																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/eml.do?r=ds28	http://danbif.au.dk/ipt/archive.do?r=ds28	The Danish Newt Collection	ZMUC	Zoological Museum University of Copenhagen (ZMUC) collection of Danish newts.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	557		HerpNET	b99b03fe-a787-4a95-8f4d-5f562cdf7f51	urn:catalog:ZMUC:AMP:8005						PreservedSpecimen			8005	AMP		Europe			Denmark				1946-09-04	11	55.860001	11.160000																																								ZMUC										Sejroe, Skellebjerggaard																					8							Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Ventral.jpg/quickview		Andersen, P. Holm																								1946														28									Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		vulgaris		Triturus vulgaris						Linn̩																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/eml.do?r=ds28	http://danbif.au.dk/ipt/archive.do?r=ds28	The Danish Newt Collection	ZMUC	Zoological Museum University of Copenhagen (ZMUC) collection of Danish newts.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	557		HerpNET	11d9c6cc-e56b-4a47-9c16-fde47e18c8de	urn:catalog:ZMUC:AMP:8006						PreservedSpecimen			8006	AMP		Europe			Denmark				1946-09-14	5	55.860001	11.180000																																								ZMUC										Sejroe, S. E. coast in pond, near former dairy																					9							Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Ventral.jpg/quickview		Johansen, Frits																								1946														28									Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		vulgaris		Triturus vulgaris						Linn̩																
