UBCBBM	Cowan Tetrapod Collection - Birds	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_birds	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_birds	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	ba0c046d-52bb-4262-a495-652988c9f3f7	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	ORNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Jul 19 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	urn:catalog:UBCBBM:CTC:B000083									B000083	North America			Canada	CA	Thompson-Nicola		1	50.799167	-120.457778	in collection						244	native	1934-09-01										WGS84							requires verification			North America | Canada | BC | Thompson-Nicola |  |  |  |									1										Lac du Bois; Kamloops													9		urn:catalog:UBCBBM:CTC:B000083		present							skin		G.J. Spencer					male	244	British Columbia								North America | Canada | BC | Thompson-Nicola				1934	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=b000083				UBCBBM	CTC	Cowan Tetrapod Collection - Avian		PreservedSpecimen												Anas platyrhynchos platyrhynchos							Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas		platyrhynchos	platyrhynchos	subspecies			Mallard	ICZN			
UBCBBM	Cowan Tetrapod Collection - Birds	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_birds	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_birds	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	ba0c046d-52bb-4262-a495-652988c9f3f7	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	ORNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Jul 19 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	urn:catalog:UBCBBM:CTC:B000084									B000084								30			in collection						30	native	1906-01-30																													1																							1		urn:catalog:UBCBBM:CTC:B000084	bought in London market	present					3357		skin		R.H. Nicholl					male	30													1906	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=b000084				UBCBBM	CTC	Cowan Tetrapod Collection - Avian		PreservedSpecimen												Anas penelope							Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas		penelope		species			Eurasian Wigeon	ICZN			
UBCBBM	Cowan Tetrapod Collection - Birds	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_birds	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_birds	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	ba0c046d-52bb-4262-a495-652988c9f3f7	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	ORNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Jul 19 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	urn:catalog:UBCBBM:CTC:B000085									B000085								14			in collection						73	native	1906-03-14																													1																							3		urn:catalog:UBCBBM:CTC:B000085	bought in London market	present					3354		skin		R.H. Nicholl					male	73													1906	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=b000085				UBCBBM	CTC	Cowan Tetrapod Collection - Avian		PreservedSpecimen												Anas crecca crecca							Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas		crecca	crecca	subspecies			Green-winged Teal	ICZN			
UBCBBM	Cowan Tetrapod Collection - Birds	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_birds	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_birds	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	ba0c046d-52bb-4262-a495-652988c9f3f7	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	ORNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Jul 19 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	urn:catalog:UBCBBM:CTC:B000086									B000086								24			in collection						329	native	1904-11-24																													1																							11		urn:catalog:UBCBBM:CTC:B000086	bought in London market	present					3355		skin		R.H. Nicholl					female	329													1904	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=b000086				UBCBBM	CTC	Cowan Tetrapod Collection - Avian		PreservedSpecimen												Anas crecca crecca							Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas		crecca	crecca	subspecies			Green-winged Teal	ICZN			
UBCBBM	Cowan Tetrapod Collection - Birds	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_birds	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_birds	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	ba0c046d-52bb-4262-a495-652988c9f3f7	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	ORNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Jul 19 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	urn:catalog:UBCBBM:CTC:B000087									B000087	North America			Canada	CA	Thompson-Nicola		1	50.799167	-120.457778	in collection						244	native	1934-09-01										WGS84							requires verification			North America | Canada | BC | Thompson-Nicola |  |  |  |									1										Lac du Bois; Kamloops													9		urn:catalog:UBCBBM:CTC:B000087		present							skin		G.J. Spencer					female	244	British Columbia								North America | Canada | BC | Thompson-Nicola				1934	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=b000087				UBCBBM	CTC	Cowan Tetrapod Collection - Avian		PreservedSpecimen												Anas crecca carolinensis							Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas		crecca	carolinensis	subspecies			Green-winged Teal	ICZN			
UBCBBM	Cowan Tetrapod Collection - Birds	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_birds	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_birds	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	ba0c046d-52bb-4262-a495-652988c9f3f7	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	ORNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Jul 19 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	urn:catalog:UBCBBM:CTC:B000088									B000088	North America			Canada	CA	Thompson-Nicola			50.799167	-120.457778	in collection							native	1934-08										WGS84							requires verification			North America | Canada | BC | Thompson-Nicola |  |  |  |									1										Lac du Bois; Kamloops													8		urn:catalog:UBCBBM:CTC:B000088		present							skin		G.J. Spencer							British Columbia								North America | Canada | BC | Thompson-Nicola				1934	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=b000088				UBCBBM	CTC	Cowan Tetrapod Collection - Avian		PreservedSpecimen												Anas discors							Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas		discors		species			Blue-winged Teal	ICZN			
UBCBBM	Cowan Tetrapod Collection - Birds	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_birds	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_birds	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	ba0c046d-52bb-4262-a495-652988c9f3f7	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	ORNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Jul 19 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	urn:catalog:UBCBBM:CTC:B000089									B000089	North America			Canada	CA			11	49.165433	-123.94043	in collection						345	native	1910-12-11										WGS84							requires verification			North America | Canada | BC | Vancouver Island |  |  |  |									1	Vancouver									Nanaimo													12		urn:catalog:UBCBBM:CTC:B000089		present					3566		skin		R.H. Nicholl					male	345	British Columbia								North America | Canada | BC | Vancouver Island			North Pacific Ocean	1910	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=b000089				UBCBBM	CTC	Cowan Tetrapod Collection - Avian		PreservedSpecimen												Anas clypeata							Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas		clypeata		species			Northern Shoveler	ICZN			
UBCBBM	Cowan Tetrapod Collection - Birds	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_birds	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_birds	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	ba0c046d-52bb-4262-a495-652988c9f3f7	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	ORNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Jul 19 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	urn:catalog:UBCBBM:CTC:B000090									B000090	North America			Canada	CA			11	49.165433	-123.94043	in collection						345	native	1910-12-11										WGS84							requires verification			North America | Canada | BC | Vancouver Island |  |  |  |									1	Vancouver									Nanaimo													12		urn:catalog:UBCBBM:CTC:B000090		present					3567		skin		R.H. Nicholl					female	345	British Columbia								North America | Canada | BC | Vancouver Island			North Pacific Ocean	1910	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=b000090				UBCBBM	CTC	Cowan Tetrapod Collection - Avian		PreservedSpecimen												Anas clypeata							Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas		clypeata		species			Northern Shoveler	ICZN			
UBCBBM	Cowan Tetrapod Collection - Birds	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_birds	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_birds	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	ba0c046d-52bb-4262-a495-652988c9f3f7	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	ORNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Jul 19 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	urn:catalog:UBCBBM:CTC:B000091									B000091								19			in collection						78	native	1910-03-19																													1																							3		urn:catalog:UBCBBM:CTC:B000091	bought in market in London  England	present					3353		skin		R.H. Nicholl					male	78													1910	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=b000091				UBCBBM	CTC	Cowan Tetrapod Collection - Avian		PreservedSpecimen												Anas falcata							Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas		falcata		species			Falcated Duck	ICZN			
UBCBBM	Cowan Tetrapod Collection - Birds	Cowan Tetrapod Collection at the University of British Columbia Beaty Biodiversity Museum (UBCBBM)	Ildiko Szabo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ubc_bbm_ctc_birds	ildiko@zoology.ubc.ca	http://ipt.vertnet.org:8080/ipt/eml.do?r=ubc_bbm_ctc_birds	University of British Columbia Beaty Biodiversity Museum data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the University of British Columbia Beaty Biodiversity Museum. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the University of British Columbia Beaty Biodiversity Museum notified. The University of British Columbia Beaty Biodiversity Museum and its staff are not responsible for damages, injury or loss due to the use of these data.	ba0c046d-52bb-4262-a495-652988c9f3f7	b542788f-0dc2-4a2b-b652-fceced449591			2015-04-04	ORNIS,VertNet	Canada	University of British Columbia Beaty Biodiversity Museum	British Columbia	Thu Jul 19 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds	urn:catalog:UBCBBM:CTC:B000001									B000001	North America			Canada	CA			11	49.006408	-122.264439	in collection						285	native	1940-10-11										WGS84							requires verification			North America | Canada | BC | Lower Mainland |  |  |  |									1								adult		Huntingdon													10		urn:catalog:UBCBBM:CTC:B000001		present							skin		I. McTaggart-Cowan					male	285	British Columbia								North America | Canada | BC | Lower Mainland				1940	PhysicalObject	2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=b000001				UBCBBM	CTC	Cowan Tetrapod Collection - Avian		PreservedSpecimen												Turdus migratorius							Animalia | Chordata | Aves | Passeriformes | Turdidae | Turdus	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		migratorius		species			American Robin	ICZN			
