OMNH	Reptile Specimens		Cameron Siler	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=reptile	camsiler@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=reptile	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	ad0d4b56-c620-45a5-9152-7a0da3bd48e8	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	urn:catalog:OMNH:Reptiles:202									202.0			1019.45	United States		Floyd			38.29686737	-85.97496796																			WGS84		Jennifer Mui (FMNH)	01/06/05	MaNIS/HerpNET/ORNIS Georeferencing Guidelines		MapTech Terrain Navigator 1:24,000																					Adult		Georgetown															urn:catalog:OMNH:Reptiles:202									70% ethanol							Female		Indiana														2013-11-15	English		Sam Noble Oklahoma Museum of Natural History					Reptiles		OMNH	Reptiles			Preserved												Regina septemvittata											Serpentes	Natricidae	Regina		septemvittata									
OMNH	Reptile Specimens		Cameron Siler	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=reptile	camsiler@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=reptile	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	ad0d4b56-c620-45a5-9152-7a0da3bd48e8	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	urn:catalog:OMNH:Reptiles:344									344.0																															Jessa L. Watters (SNOMNH)	7/29/10	MaNIS/HerpNET/ORNIS Georeferencing Guidelines	Not enough locality info																						Adult or juvenile																	urn:catalog:OMNH:Reptiles:344									70% Ethanol																							2013-11-15	English		Sam Noble Oklahoma Museum of Natural History					Reptiles		OMNH	Reptiles			Preserved												Apalone spinifera											Testudinata	Trionychidae	Apalone		spinifera									
OMNH	Reptile Specimens		Cameron Siler	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=reptile	camsiler@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=reptile	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	ad0d4b56-c620-45a5-9152-7a0da3bd48e8	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	urn:catalog:OMNH:Reptiles:351									351.0				United States																											Jessa L. Watters (SNOMNH)	7/29/10	MaNIS/HerpNET/ORNIS Georeferencing Guidelines	Not enough locality info																																							urn:catalog:OMNH:Reptiles:351											Ruth Holzaffel							Oklahoma												1924		2013-11-15	English		Sam Noble Oklahoma Museum of Natural History					Reptiles		OMNH	Reptiles															Nerodia erythrogaster											Serpentes	Natricidae	Nerodia		erythrogaster									
OMNH	Reptile Specimens		Cameron Siler	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=reptile	camsiler@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=reptile	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	ad0d4b56-c620-45a5-9152-7a0da3bd48e8	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	urn:catalog:OMNH:Reptiles:352									352.0				United States																											Jessa L. Watters (SNOMNH)	7/29/10	MaNIS/HerpNET/ORNIS Georeferencing Guidelines	Not enough locality info																																							urn:catalog:OMNH:Reptiles:352																		Oklahoma												1924		2013-11-15	English		Sam Noble Oklahoma Museum of Natural History					Reptiles		OMNH	Reptiles															Opheodrys aestivus											Serpentes	Colubridae	Opheodrys		aestivus									
OMNH	Reptile Specimens		Cameron Siler	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=reptile	camsiler@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=reptile	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	ad0d4b56-c620-45a5-9152-7a0da3bd48e8	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	urn:catalog:OMNH:Reptiles:353									353.0				United States																											Jessa L. Watters (SNOMNH)	7/29/10	MaNIS/HerpNET/ORNIS Georeferencing Guidelines	Not enough locality info																																							urn:catalog:OMNH:Reptiles:353																		Oklahoma												1924		2013-11-15	English		Sam Noble Oklahoma Museum of Natural History					Reptiles		OMNH	Reptiles															Aspidoscelis sexlineatus											Squamata	Teiidae	Aspidoscelis		sexlineatus									
OMNH	Reptile Specimens		Cameron Siler	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=reptile	camsiler@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=reptile	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	ad0d4b56-c620-45a5-9152-7a0da3bd48e8	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	urn:catalog:OMNH:Reptiles:354									354.0				United States																											Jessa L. Watters (SNOMNH)	7/29/10	MaNIS/HerpNET/ORNIS Georeferencing Guidelines	Not enough locality info																						Adult or juvenile																	urn:catalog:OMNH:Reptiles:354									70% Ethanol									Oklahoma												1924		2013-11-15	English		Sam Noble Oklahoma Museum of Natural History					Reptiles		OMNH	Reptiles			Preserved												Sceloporus undulatus											Squamata	Phrynosomatidae	Sceloporus		undulatus									
OMNH	Reptile Specimens		Cameron Siler	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=reptile	camsiler@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=reptile	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	ad0d4b56-c620-45a5-9152-7a0da3bd48e8	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	urn:catalog:OMNH:Reptiles:355									355.0			20972.9	United States		Cleveland			35.24666977	-97.32330322																			WGS84		Scott Hoy (KUNHM)	7/5/05	MaNIS/HerpNET/ORNIS Georeferencing Guidelines	Coordinates for midpoint of Co., extent is .5 Co. distance	USGS Map 1:24,000 (Denver 35097-B3-TF 024)																					Adult or juvenile																	urn:catalog:OMNH:Reptiles:355									70% Ethanol									Oklahoma												1924		2013-11-15	English		Sam Noble Oklahoma Museum of Natural History					Reptiles		OMNH	Reptiles			Preserved												Scincella lateralis											Squamata	Scincidae	Scincella		lateralis									
OMNH	Reptile Specimens		Cameron Siler	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=reptile	camsiler@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=reptile	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	ad0d4b56-c620-45a5-9152-7a0da3bd48e8	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	urn:catalog:OMNH:Reptiles:356									356.0			6810.73	United States		Cleveland		11	35.1445694	-97.46891022									1924-04-11										WGS84		Scott Hoy (KUNHM)	8/4/05	MaNIS/HerpNET/ORNIS Georeferencing Guidelines	assumed by hwy 35	USGS Map 1:24,000 (Washington 35097-A4-TF 024)																							4.0 mi S Norman													April		urn:catalog:OMNH:Reptiles:356											Arthur I. Ortenburger							Oklahoma												1924		2013-11-15	English		Sam Noble Oklahoma Museum of Natural History					Reptiles		OMNH	Reptiles															Thamnophis proximus											Serpentes	Natricidae	Thamnophis		proximus									
OMNH	Reptile Specimens		Cameron Siler	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=reptile	camsiler@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=reptile	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	ad0d4b56-c620-45a5-9152-7a0da3bd48e8	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	urn:catalog:OMNH:Reptiles:357									357.0			2787.38	United States		Carter			34.17599487	-97.13149261																			WGS84		Scott Hoy (KUNHM)	8/8/05	MaNIS/HerpNET/ORNIS Georeferencing Guidelines		USGS Map 1:24,000 (Ardmore West 34097-B2-TF 024)												Arthur I. Ortenburger									Adult or juvenile		Ardmore													April		urn:catalog:OMNH:Reptiles:357									70% Ethanol		Tweed Jolly							Oklahoma												1924		2013-11-15	English		Sam Noble Oklahoma Museum of Natural History					Reptiles		OMNH	Reptiles			Preserved												Crotaphytus collaris											Squamata	Crotaphytidae	Crotaphytus		collaris									
OMNH	Reptile Specimens		Cameron Siler	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=reptile	camsiler@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=reptile	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	ad0d4b56-c620-45a5-9152-7a0da3bd48e8	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=reptile	urn:catalog:OMNH:Reptiles:358									358.0			2787.38	United States		Carter			34.17599487	-97.13149261																			WGS84		Scott Hoy (KUNHM)	8/8/05	MaNIS/HerpNET/ORNIS Georeferencing Guidelines		USGS Map 1:24,000 (Ardmore West 34097-B2-TF 024)												Arthur I. Ortenburger									Adult or juvenile		Ardmore													April		urn:catalog:OMNH:Reptiles:358									70% Ethanol		Tweed Jolly							Oklahoma												1924		2013-11-15	English		Sam Noble Oklahoma Museum of Natural History					Reptiles		OMNH	Reptiles			Preserved												Crotaphytus collaris											Squamata	Crotaphytidae	Crotaphytus		collaris									
