ROM	Mammalogy Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=mamm	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=mamm	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	c5c4a23e-2035-4416-ab64-032d6df52ddb	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	URI:catalog:ROM:Mammals:56886									56886	Africa		3.1491936	Cameroon				16	4.2	9.18333									1970-03-16										WGS84		Elisa Bonaccorso (KUNHM)	20020909	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		GeoNet Name Server gazetteer	unverified			Africa; Cameroon																	adult		Cameroon Mountain			MaNIS-07 Upload										3		URI:catalog:ROM:Mammals:56886									skin; skull		Ngam, VN	R7				male								19700316		Cameroon Mountain				1970	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34909		ROM	Mammals	Mammalogy		PreservedSpecimen												Lophuromys sikapusi							Animalia; Chordata; Mammalia; Rodentia; Muridae; Lophuromys	Animalia	Chordata	Mammalia	Rodentia	Muridae	Lophuromys		sikapusi									
ROM	Mammalogy Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=mamm	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=mamm	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	c5c4a23e-2035-4416-ab64-032d6df52ddb	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	URI:catalog:ROM:Mammals:56891									56891	Africa			Cameroon				21											1970-03-21										not recorded		Elisa Bonaccorso, R. Ezono, Monica Papes (KUNHM)	20030127	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		Not recorded.	not georeferenced			Africa; Cameroon																	adult		Great Soppo, Baca Town Bush			SMW NoGeoref Upload										3		URI:catalog:ROM:Mammals:56891									skin; skull		Ngam, VN	R15				male								19700321		Great Soppo, Baca Town Bush				1970	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34909		ROM	Mammals	Mammalogy		PreservedSpecimen												Lophuromys nudicaudus							Animalia; Chordata; Mammalia; Rodentia; Muridae; Lophuromys	Animalia	Chordata	Mammalia	Rodentia	Muridae	Lophuromys		nudicaudus									
ROM	Mammalogy Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=mamm	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=mamm	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	c5c4a23e-2035-4416-ab64-032d6df52ddb	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	URI:catalog:ROM:Mammals:56887									56887	Africa		3.1491936	Cameroon				15	4.2	9.18333									1970-03-15										WGS84		Elisa Bonaccorso (KUNHM)	20020909	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		GeoNet Name Server gazetteer	unverified			Africa; Cameroon																	adult		Cameroon Mountain			MaNIS-07 Upload										3		URI:catalog:ROM:Mammals:56887									skin; skull		Ngam, VN	R3				male								19700315		Cameroon Mountain				1970	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34909		ROM	Mammals	Mammalogy		PreservedSpecimen												Lophuromys sikapusi							Animalia; Chordata; Mammalia; Rodentia; Muridae; Lophuromys	Animalia	Chordata	Mammalia	Rodentia	Muridae	Lophuromys		sikapusi									
ROM	Mammalogy Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=mamm	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=mamm	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	c5c4a23e-2035-4416-ab64-032d6df52ddb	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	URI:catalog:ROM:Mammals:56888									56888	Africa		3.1491936	Cameroon				17	4.2	9.18333									1970-03-17										WGS84		Elisa Bonaccorso (KUNHM)	20020909	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		GeoNet Name Server gazetteer	unverified			Africa; Cameroon																	adult		Cameroon Mountain			MaNIS-07 Upload										3		URI:catalog:ROM:Mammals:56888									skin; skull		Ngam, VN	R9				male								19700317		Cameroon Mountain				1970	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34909		ROM	Mammals	Mammalogy		PreservedSpecimen												Lophuromys sikapusi							Animalia; Chordata; Mammalia; Rodentia; Muridae; Lophuromys	Animalia	Chordata	Mammalia	Rodentia	Muridae	Lophuromys		sikapusi									
ROM	Mammalogy Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=mamm	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=mamm	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	c5c4a23e-2035-4416-ab64-032d6df52ddb	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	URI:catalog:ROM:Mammals:56890									56890	Africa		3.1491936	Cameroon				16	4.2	9.18333									1970-03-16										WGS84		Elisa Bonaccorso (KUNHM)	20020909	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		GeoNet Name Server gazetteer	unverified			Africa; Cameroon																	adult		Cameroon Mountain			MaNIS-07 Upload										3		URI:catalog:ROM:Mammals:56890									skin; skull		Ngam, VN	R8				male								19700316		Cameroon Mountain				1970	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34909		ROM	Mammals	Mammalogy		PreservedSpecimen												Lophuromys sikapusi							Animalia; Chordata; Mammalia; Rodentia; Muridae; Lophuromys	Animalia	Chordata	Mammalia	Rodentia	Muridae	Lophuromys		sikapusi									
ROM	Mammalogy Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=mamm	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=mamm	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	c5c4a23e-2035-4416-ab64-032d6df52ddb	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	URI:catalog:ROM:Mammals:56892									56892	Africa		3.1491936	Cameroon				15	4.2	9.18333									1970-03-15										WGS84		Elisa Bonaccorso (KUNHM)	20020909	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		GeoNet Name Server gazetteer	unverified			Africa; Cameroon																	adult		Cameroon Mountain			MaNIS-07 Upload										3		URI:catalog:ROM:Mammals:56892									skin; skull		Ngam, VN	R1				male								19700315		Cameroon Mountain				1970	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34909		ROM	Mammals	Mammalogy		PreservedSpecimen												Lophuromys sikapusi							Animalia; Chordata; Mammalia; Rodentia; Muridae; Lophuromys	Animalia	Chordata	Mammalia	Rodentia	Muridae	Lophuromys		sikapusi									
ROM	Mammalogy Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=mamm	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=mamm	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	c5c4a23e-2035-4416-ab64-032d6df52ddb	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	URI:catalog:ROM:Mammals:56893									56893	Africa		3.1491936	Cameroon				17	4.2	9.18333									1970-03-17										WGS84		Elisa Bonaccorso (KUNHM)	20020909	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		GeoNet Name Server gazetteer	unverified			Africa; Cameroon																	adult		Cameroon Mountain			MaNIS-07 Upload										3		URI:catalog:ROM:Mammals:56893									skin; skull		Ngam, VN	R10				male								19700317		Cameroon Mountain				1970	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34909		ROM	Mammals	Mammalogy		PreservedSpecimen												Lophuromys sikapusi							Animalia; Chordata; Mammalia; Rodentia; Muridae; Lophuromys	Animalia	Chordata	Mammalia	Rodentia	Muridae	Lophuromys		sikapusi									
ROM	Mammalogy Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=mamm	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=mamm	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	c5c4a23e-2035-4416-ab64-032d6df52ddb	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	URI:catalog:ROM:Mammals:56896									56896	Africa		3.1491936	Cameroon				15	4.2	9.18333									1970-03-15										WGS84		Elisa Bonaccorso (KUNHM)	20020909	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		GeoNet Name Server gazetteer	unverified			Africa; Cameroon																	adult		Cameroon Mountain			MaNIS-07 Upload										3		URI:catalog:ROM:Mammals:56896									skin; skull		Ngam, VN	R2				male								19700315		Cameroon Mountain				1970	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34909		ROM	Mammals	Mammalogy		PreservedSpecimen												Lophuromys sikapusi							Animalia; Chordata; Mammalia; Rodentia; Muridae; Lophuromys	Animalia	Chordata	Mammalia	Rodentia	Muridae	Lophuromys		sikapusi									
ROM	Mammalogy Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=mamm	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=mamm	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	c5c4a23e-2035-4416-ab64-032d6df52ddb	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	URI:catalog:ROM:Mammals:28124									28124	Africa		3.9264336	Ghana				01	5.01667	-2.35									1957-09-01										WGS84		Elisa Bonaccorso (KUNHM)	20021009	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		GeoNet Name Server gazetteer	unverified			Africa; Ghana																	adult		Near Bou, Southwest Ghana			MaNIS-07 Upload										9		URI:catalog:ROM:Mammals:28124									skin; skull; flat		Bateman, RM	A2	testes-15			male								19570901		Near Bou, Southwest Ghana				1957	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34909		ROM	Mammals	Mammalogy		PreservedSpecimen												Lophuromys sikapusi							Animalia; Chordata; Mammalia; Rodentia; Muridae; Lophuromys	Animalia	Chordata	Mammalia	Rodentia	Muridae	Lophuromys		sikapusi	sikapusi ?								
ROM	Mammalogy Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=mamm	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=mamm	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	c5c4a23e-2035-4416-ab64-032d6df52ddb	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	http://gbif.rom.on.ca:8180/ipt/resource.do?r=mamm	URI:catalog:ROM:Mammals:28126									28126	Africa			Ghana				09											1957-09-09										not recorded		Elisa Bonaccorso (KUNHM)	20021009	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		Not recorded.	not georeferenced			Africa; Ghana																	adult		21 mi E of Kamasi, Bovidi Forest Reserve			SMW NoGeoref Upload										9		URI:catalog:ROM:Mammals:28126									skin; skull; flat		Foster, JB	A4				female								19570909		21 mi E of Kamasi, Bovidi Forest Reserve				1957	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:34909		ROM	Mammals	Mammalogy		PreservedSpecimen												Lophuromys sikapusi							Animalia; Chordata; Mammalia; Rodentia; Muridae; Lophuromys	Animalia	Chordata	Mammalia	Rodentia	Muridae	Lophuromys		sikapusi	sikapusi ?								
