KU	KUBI Ornithology Tissue Collection	University of Kansas Bird Tissue Collection	Mark Robbins	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ornithology_tissue	mrobbins@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ornithology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	16e1958f-cb0a-445d-98cf-4073b344f268	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	KU:BirdsTissue:2									2			29635	USA		Morton		27	37.1515605	-101.7766571																			WGS84				MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		BioGeomancer	requires verification			USA;Kansas;Morton																			Cimarron National Grassland, Greenwood Pasture													5		KU:BirdsTissue:2	Tissue number 2						87595		Tissue; skin		Rice, N.H.	NHR 149				male?		Kansas			decimal degrees			27 May 1996						1996	PhysicalObject	2008-09-03 0:00:00	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute Ornithology Tissue Collection		http://grbio.org/cool/iakn-125z			KU	BirdsTissue	KUBI Ornithology Tissue Collection		PreservedSpecimen												Chordeiles minor							Animalia Chordata Aves Strigiformes Caprimulgidae	Animalia	Chordata	Aves	Strigiformes	Caprimulgidae	Chordeiles		minor									
KU	KUBI Ornithology Tissue Collection	University of Kansas Bird Tissue Collection	Mark Robbins	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ornithology_tissue	mrobbins@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ornithology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	16e1958f-cb0a-445d-98cf-4073b344f268	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	KU:BirdsTissue:3									3			29635	USA		Morton		27	37.1515605	-101.7766571																			WGS84				MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		BioGeomancer	requires verification			USA;Kansas;Morton																			Cimarron National Grassland, Greenwood Pasture													5		KU:BirdsTissue:3	Tissue number 3						87594		Tissue; skin		Rice, N.H.	NHR 150				male?		Kansas			decimal degrees			27 May 1996						1996	PhysicalObject	2008-09-03 0:00:00	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute Ornithology Tissue Collection		http://grbio.org/cool/iakn-125z			KU	BirdsTissue	KUBI Ornithology Tissue Collection		PreservedSpecimen												Chordeiles minor							Animalia Chordata Aves Strigiformes Caprimulgidae	Animalia	Chordata	Aves	Strigiformes	Caprimulgidae	Chordeiles		minor									
KU	KUBI Ornithology Tissue Collection	University of Kansas Bird Tissue Collection	Mark Robbins	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ornithology_tissue	mrobbins@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ornithology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	16e1958f-cb0a-445d-98cf-4073b344f268	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	KU:BirdsTissue:4									4																																																																									KU:BirdsTissue:4									Tissue; skin			NHR 153				male															PhysicalObject	2014-08-11 0:00:00	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute Ornithology Tissue Collection		http://grbio.org/cool/iakn-125z			KU	BirdsTissue	KUBI Ornithology Tissue Collection		PreservedSpecimen												Quiscalus mexicanus							Animalia Chordata Aves Passeriformes Fringillidae	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Quiscalus		mexicanus									
KU	KUBI Ornithology Tissue Collection	University of Kansas Bird Tissue Collection	Mark Robbins	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ornithology_tissue	mrobbins@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ornithology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	16e1958f-cb0a-445d-98cf-4073b344f268	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	KU:BirdsTissue:6									6			7342	USA		Linn		5	38.3044865	-94.6362305																			WGS84				MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices	Highway 152 located NNW of Trading Post	BioGeomancer	requires verification			USA;Kansas;Linn																			4.5 mi. ENE Trading Post, along highway 152													5		KU:BirdsTissue:6	Tissue number 6						89150		Tissue		D.O.R.	NHR 155				male?		Kansas			decimal degrees			05 May 1996						1996	PhysicalObject	2008-09-03 0:00:00	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute Ornithology Tissue Collection		http://grbio.org/cool/iakn-125z			KU	BirdsTissue	KUBI Ornithology Tissue Collection		PreservedSpecimen												Zonotrichia leucophrys							Animalia Chordata Aves Passeriformes Fringillidae	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Zonotrichia		leucophrys									
KU	KUBI Ornithology Tissue Collection	University of Kansas Bird Tissue Collection	Mark Robbins	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ornithology_tissue	mrobbins@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ornithology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	16e1958f-cb0a-445d-98cf-4073b344f268	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	KU:BirdsTissue:7									7			8022	USA		Ottawa		14	39.0124788	-97.5941925																			WGS84				MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		BioGeomancer	requires verification			USA;Kansas;Ottawa																			Bennington, 2 mi S													6		KU:BirdsTissue:7	Tissue number 7						88570		Tissue		Rice, N.H.	NHR 156				male?		Kansas			decimal degrees			14 June 1996						1996	PhysicalObject	2008-09-03 0:00:00	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute Ornithology Tissue Collection		http://grbio.org/cool/iakn-125z			KU	BirdsTissue	KUBI Ornithology Tissue Collection		PreservedSpecimen												Chordeiles minor							Animalia Chordata Aves Strigiformes Caprimulgidae	Animalia	Chordata	Aves	Strigiformes	Caprimulgidae	Chordeiles		minor									
KU	KUBI Ornithology Tissue Collection	University of Kansas Bird Tissue Collection	Mark Robbins	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ornithology_tissue	mrobbins@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ornithology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	16e1958f-cb0a-445d-98cf-4073b344f268	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	KU:BirdsTissue:9									9			8022	USA		Ottawa		14	39.0124788	-97.5941925																			WGS84				MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		BioGeomancer	requires verification			USA;Kansas;Ottawa																			Bennington, 2 mi S													6		KU:BirdsTissue:9	with KU # 88566; Tissue number 9						88567		Tissue; skin		Rice, N.H.	NNR 158				female		Kansas			decimal degrees			14 June 1996						1996	PhysicalObject	2008-09-03 0:00:00	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute Ornithology Tissue Collection		http://grbio.org/cool/iakn-125z			KU	BirdsTissue	KUBI Ornithology Tissue Collection		PreservedSpecimen												Bartramia longicauda							Animalia Chordata Aves Ciconiiformes Scolopacidae	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Bartramia		longicauda									
KU	KUBI Ornithology Tissue Collection	University of Kansas Bird Tissue Collection	Mark Robbins	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ornithology_tissue	mrobbins@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ornithology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	16e1958f-cb0a-445d-98cf-4073b344f268	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	KU:BirdsTissue:10									10			50	USA		Rooks		18	39.3916878	-99.4492323																			WGS84				MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		BioGeomancer	requires verification			USA;Kansas;Rooks																			Webster Reservoir, 0.5 mi S Highway 24 on Road 6													7		KU:BirdsTissue:10	Tissue number 10						88571		Tissue; skin		Rice, N.H.	MBR 4061				male?		Kansas			decimal degrees			18 July 1996						1996	PhysicalObject	2008-09-03 0:00:00	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute Ornithology Tissue Collection		http://grbio.org/cool/iakn-125z			KU	BirdsTissue	KUBI Ornithology Tissue Collection		PreservedSpecimen												Phalaenoptilus nuttallii							Animalia Chordata Aves Strigiformes Caprimulgidae	Animalia	Chordata	Aves	Strigiformes	Caprimulgidae	Phalaenoptilus		nuttallii									
KU	KUBI Ornithology Tissue Collection	University of Kansas Bird Tissue Collection	Mark Robbins	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ornithology_tissue	mrobbins@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ornithology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	16e1958f-cb0a-445d-98cf-4073b344f268	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	KU:BirdsTissue:11									11																																																																									KU:BirdsTissue:11									Tissue			DMW 60				female															PhysicalObject	2014-08-11 0:00:00	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute Ornithology Tissue Collection		http://grbio.org/cool/iakn-125z			KU	BirdsTissue	KUBI Ornithology Tissue Collection		PreservedSpecimen												Tringa semipalmata							Animalia Chordata Aves Ciconiiformes Scolopacidae	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Tringa		semipalmata									
KU	KUBI Ornithology Tissue Collection	University of Kansas Bird Tissue Collection	Mark Robbins	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ornithology_tissue	mrobbins@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ornithology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	16e1958f-cb0a-445d-98cf-4073b344f268	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	KU:BirdsTissue:12									12			30916	USA		Republic		2	39.6666666666667	-97.9																			not recorded				MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices			unverified			USA;Kansas;Republic																			Jamestown W.M.A.													5		KU:BirdsTissue:12	Tissue number 12						88565		Tissue		Robbins, M.B.	MBR 4062				male?		Kansas			decimal degrees			02 May 1996	39 40' N		97 54' W			1996	PhysicalObject	2008-09-03 0:00:00	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute Ornithology Tissue Collection		http://grbio.org/cool/iakn-125z			KU	BirdsTissue	KUBI Ornithology Tissue Collection		PreservedSpecimen												Tringa semipalmata							Animalia Chordata Aves Ciconiiformes Scolopacidae	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Tringa		semipalmata									
KU	KUBI Ornithology Tissue Collection	University of Kansas Bird Tissue Collection	Mark Robbins	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ornithology_tissue	mrobbins@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ornithology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	16e1958f-cb0a-445d-98cf-4073b344f268	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	ORNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ornithology_tissue	KU:BirdsTissue:13									13			50	USA		Rooks		30	39.3916878	-99.4492323																			WGS84				MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices		BioGeomancer	requires verification			USA;Kansas;Rooks																			Webster Reservoir, 0.5 mi S Highway 24 on Road 6													7		KU:BirdsTissue:13	Tissue number 13						88572		Tissue; skin		Rice, N.H.	NHR 160				male?		Kansas			decimal degrees			30 July 1996						1996	PhysicalObject	2008-09-03 0:00:00	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute Ornithology Tissue Collection		http://grbio.org/cool/iakn-125z			KU	BirdsTissue	KUBI Ornithology Tissue Collection		PreservedSpecimen												Phalaenoptilus nuttallii							Animalia Chordata Aves Strigiformes Caprimulgidae	Animalia	Chordata	Aves	Strigiformes	Caprimulgidae	Phalaenoptilus		nuttallii									
