Tue May 14 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	UCMP Vertebrate Collection	UCMP	The UCMP collection includes vertebrate fossils from the Devonian to the Recent and from localities around the globe. Currently, more than 218,000 vertebrate specimen records from more than 11,300 localities around the globe are online. Live views of data, additional data fields not served in GBIF, and links to images and archival resources are available at http://ucmpdb.berkeley.edu	Patricia Holroyd	University of California Museum of Paleontology	pholroyd@berkeley.edu	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	214670	University of California Museum of Paleontology	MaNIS,ORNIS,HerpNET,FishNet	5bfd549f-03c4-4c73-889f-d75573059c3c	urn:catalog:UCMP:V:316029						FossilSpecimen			316029	V		North America			United States	US	San Bernardino									Miocene		Tertiary		native		1970																		North America;United States;California;San Bernardino County;;;;								"""Miller, S.T."""	1			UCMP					Miocene		Tertiary			KD-2 Quarry		urn:location:UCMP:V:RV6631																								UCR 16029		"""palate w r I1, l+r P1-4, M1-3"""			"""Woodburne, M.O."""												California									North America; United States; California; San Bernardino County; ; ; KD-2 Quarry			1970							present															Animalia;Chordata;Mammalia;Perissodactyla;Equidae;Merychippus	Animalia	Chordata	Mammalia	Perissodactyla	Equidae	Merychippus				Merychippus			genus				ICZN															
Tue May 14 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	UCMP Vertebrate Collection	UCMP	The UCMP collection includes vertebrate fossils from the Devonian to the Recent and from localities around the globe. Currently, more than 218,000 vertebrate specimen records from more than 11,300 localities around the globe are online. Live views of data, additional data fields not served in GBIF, and links to images and archival resources are available at http://ucmpdb.berkeley.edu	Patricia Holroyd	University of California Museum of Paleontology	pholroyd@berkeley.edu	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	214670	University of California Museum of Paleontology	MaNIS,ORNIS,HerpNET,FishNet	80aef472-9a2b-4772-8b6a-2f44c0508653	urn:catalog:UCMP:V:316030						FossilSpecimen			316030	V		North America			United States		Humboldt County		1975							Miocene	Cenozoic	Tertiary		native		1974-09								Virgin Valley										North America;United States;Nevada;Humboldt County;;;;								"""Daily, W.R."""	1			UCMP					Miocene	Cenozoic	Tertiary			Virgin Valley 3		urn:location:UCMP:V:RV7402																			9					UCR 16030		lateral medial phalanx			"""Daily, W.R."""												Nevada									North America; United States; Nevada; Humboldt County; ; ; Virgin Valley 3			1974							present															Animalia;;Mammalia;Perissodactyla;Equidae;	Animalia		Mammalia	Perissodactyla	Equidae					Equidae			family				ICZN															
Tue May 14 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	UCMP Vertebrate Collection	UCMP	The UCMP collection includes vertebrate fossils from the Devonian to the Recent and from localities around the globe. Currently, more than 218,000 vertebrate specimen records from more than 11,300 localities around the globe are online. Live views of data, additional data fields not served in GBIF, and links to images and archival resources are available at http://ucmpdb.berkeley.edu	Patricia Holroyd	University of California Museum of Paleontology	pholroyd@berkeley.edu	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	214670	University of California Museum of Paleontology	MaNIS,ORNIS,HerpNET,FishNet	51e3870e-c40c-4cc3-bff3-b6cb078e0f65	urn:catalog:UCMP:V:316031						FossilSpecimen			316031	V		North America			United States		Humboldt County		1975							Miocene	Cenozoic	Tertiary		native		1974-09								Virgin Valley										North America;United States;Nevada;Humboldt County;;;;								"""Daily, W.R."""	1			UCMP					Miocene	Cenozoic	Tertiary			Virgin Valley 3		urn:location:UCMP:V:RV7402																			9					UCR 16031		?prox tarsometatarsus			"""Daily, W.R."""												Nevada									North America; United States; Nevada; Humboldt County; ; ; Virgin Valley 3			1974							present															Animalia;;Aves;;;	Animalia		Aves							Aves			class				ICZN															
Tue May 14 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	UCMP Vertebrate Collection	UCMP	The UCMP collection includes vertebrate fossils from the Devonian to the Recent and from localities around the globe. Currently, more than 218,000 vertebrate specimen records from more than 11,300 localities around the globe are online. Live views of data, additional data fields not served in GBIF, and links to images and archival resources are available at http://ucmpdb.berkeley.edu	Patricia Holroyd	University of California Museum of Paleontology	pholroyd@berkeley.edu	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	214670	University of California Museum of Paleontology	MaNIS,ORNIS,HerpNET,FishNet	7d5a081a-347d-45fb-bff6-d802e901e046	urn:catalog:UCMP:V:316032						FossilSpecimen			316032	V		North America			United States		Humboldt County		1975							Miocene	Cenozoic	Tertiary		native		1974-09								Virgin Valley										North America;United States;Nevada;Humboldt County;;;;								"""Daily, W.R."""	1			UCMP					Miocene	Cenozoic	Tertiary			Virgin Valley 3		urn:location:UCMP:V:RV7402																			9					UCR 16032		sesamoid	Ungulata		"""Daily, W.R."""												Nevada									North America; United States; Nevada; Humboldt County; ; ; Virgin Valley 3			1974							present															Animalia;;Mammalia;;;	Animalia		Mammalia							Mammalia			class				ICZN															
Tue May 14 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	UCMP Vertebrate Collection	UCMP	The UCMP collection includes vertebrate fossils from the Devonian to the Recent and from localities around the globe. Currently, more than 218,000 vertebrate specimen records from more than 11,300 localities around the globe are online. Live views of data, additional data fields not served in GBIF, and links to images and archival resources are available at http://ucmpdb.berkeley.edu	Patricia Holroyd	University of California Museum of Paleontology	pholroyd@berkeley.edu	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	214670	University of California Museum of Paleontology	MaNIS,ORNIS,HerpNET,FishNet	8f1bea3c-147b-42f8-be5d-9eb49b8daa4f	urn:catalog:UCMP:V:316033						FossilSpecimen			316033	V		North America			United States		Humboldt County		1975							Miocene	Cenozoic	Tertiary		native		1974-09								Virgin Valley										North America;United States;Nevada;Humboldt County;;;;								"""Daily, W.R."""	1			UCMP					Miocene	Cenozoic	Tertiary			Virgin Valley 3		urn:location:UCMP:V:RV7402																			9					UCR 16033		molar			"""Daily, W.R."""												Nevada									North America; United States; Nevada; Humboldt County; ; ; Virgin Valley 3			1974							present															Animalia;;Mammalia;Lagomorpha;;	Animalia		Mammalia	Lagomorpha						Lagomorpha			order				ICZN															
Tue May 14 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	UCMP Vertebrate Collection	UCMP	The UCMP collection includes vertebrate fossils from the Devonian to the Recent and from localities around the globe. Currently, more than 218,000 vertebrate specimen records from more than 11,300 localities around the globe are online. Live views of data, additional data fields not served in GBIF, and links to images and archival resources are available at http://ucmpdb.berkeley.edu	Patricia Holroyd	University of California Museum of Paleontology	pholroyd@berkeley.edu	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	214670	University of California Museum of Paleontology	MaNIS,ORNIS,HerpNET,FishNet	2e74bba5-33d1-4361-938f-65dcac552c0f	urn:catalog:UCMP:V:316034						FossilSpecimen			316034	V		North America			United States		Humboldt County		1975							Miocene	Cenozoic	Tertiary		native		1974-09								Virgin Valley										North America;United States;Nevada;Humboldt County;;;;								"""Daily, W.R."""	1			UCMP					Miocene	Cenozoic	Tertiary			Virgin Valley 3		urn:location:UCMP:V:RV7402																			9					UCR 16034		molar			"""Daily, W.R."""												Nevada									North America; United States; Nevada; Humboldt County; ; ; Virgin Valley 3			1974							present															Animalia;;Mammalia;Lagomorpha;;	Animalia		Mammalia	Lagomorpha						Lagomorpha			order				ICZN															
Tue May 14 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	UCMP Vertebrate Collection	UCMP	The UCMP collection includes vertebrate fossils from the Devonian to the Recent and from localities around the globe. Currently, more than 218,000 vertebrate specimen records from more than 11,300 localities around the globe are online. Live views of data, additional data fields not served in GBIF, and links to images and archival resources are available at http://ucmpdb.berkeley.edu	Patricia Holroyd	University of California Museum of Paleontology	pholroyd@berkeley.edu	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	214670	University of California Museum of Paleontology	MaNIS,ORNIS,HerpNET,FishNet	a97cc3c8-8035-42de-9a64-2b8e5328f2d8	urn:catalog:UCMP:V:316035						FossilSpecimen			316035	V		North America			United States		Humboldt County		1975							Miocene	Cenozoic	Tertiary		native		1974-09								Virgin Valley										North America;United States;Nevada;Humboldt County;;;;								"""Daily, W.R."""	1			UCMP					Miocene	Cenozoic	Tertiary			Virgin Valley 3		urn:location:UCMP:V:RV7402																			9					UCR 16035		tarsal			"""Daily, W.R."""												Nevada									North America; United States; Nevada; Humboldt County; ; ; Virgin Valley 3			1974							present															Animalia;;Mammalia;Perissodactyla;Equidae;	Animalia		Mammalia	Perissodactyla	Equidae					Equidae			family				ICZN															
Tue May 14 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	UCMP Vertebrate Collection	UCMP	The UCMP collection includes vertebrate fossils from the Devonian to the Recent and from localities around the globe. Currently, more than 218,000 vertebrate specimen records from more than 11,300 localities around the globe are online. Live views of data, additional data fields not served in GBIF, and links to images and archival resources are available at http://ucmpdb.berkeley.edu	Patricia Holroyd	University of California Museum of Paleontology	pholroyd@berkeley.edu	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	214670	University of California Museum of Paleontology	MaNIS,ORNIS,HerpNET,FishNet	4bed5e72-2010-4cc0-8237-4006e7c7b138	urn:catalog:UCMP:V:316036						FossilSpecimen			316036	V		North America			United States		Humboldt County		1975							Miocene	Cenozoic	Tertiary		native		1974-09								Virgin Valley										North America;United States;Nevada;Humboldt County;;;;								"""Daily, W.R."""	1			UCMP					Miocene	Cenozoic	Tertiary			Virgin Valley 3		urn:location:UCMP:V:RV7402																			9					UCR 16036		incisor			"""Daily, W.R."""												Nevada									North America; United States; Nevada; Humboldt County; ; ; Virgin Valley 3			1974							present															Animalia;;Mammalia;Perissodactyla;Equidae;Hypohippus	Animalia		Mammalia	Perissodactyla	Equidae	Hypohippus				Hypohippus			genus				ICZN															
Tue May 14 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	UCMP Vertebrate Collection	UCMP	The UCMP collection includes vertebrate fossils from the Devonian to the Recent and from localities around the globe. Currently, more than 218,000 vertebrate specimen records from more than 11,300 localities around the globe are online. Live views of data, additional data fields not served in GBIF, and links to images and archival resources are available at http://ucmpdb.berkeley.edu	Patricia Holroyd	University of California Museum of Paleontology	pholroyd@berkeley.edu	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	214670	University of California Museum of Paleontology	MaNIS,ORNIS,HerpNET,FishNet	a3e0f91c-47f2-4063-bea4-5f253219ab6a	urn:catalog:UCMP:V:316037						FossilSpecimen			316037	V		North America			United States		Humboldt County		1975							Miocene	Cenozoic	Tertiary		native		1974-09								Virgin Valley										North America;United States;Nevada;Humboldt County;;;;								"""Daily, W.R."""	1			UCMP					Miocene	Cenozoic	Tertiary			Virgin Valley 3		urn:location:UCMP:V:RV7402																			9					UCR 16037		astragalus			"""Daily, W.R."""												Nevada									North America; United States; Nevada; Humboldt County; ; ; Virgin Valley 3			1974							present															Animalia;;Mammalia;Artiodactyla;Antilocapridae;	Animalia		Mammalia	Artiodactyla	Antilocapridae					Antilocapridae			family				ICZN															
Tue May 14 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	UCMP Vertebrate Collection	UCMP	The UCMP collection includes vertebrate fossils from the Devonian to the Recent and from localities around the globe. Currently, more than 218,000 vertebrate specimen records from more than 11,300 localities around the globe are online. Live views of data, additional data fields not served in GBIF, and links to images and archival resources are available at http://ucmpdb.berkeley.edu	Patricia Holroyd	University of California Museum of Paleontology	pholroyd@berkeley.edu	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	214670	University of California Museum of Paleontology	MaNIS,ORNIS,HerpNET,FishNet	b63a9569-3bf1-4a65-8f62-910eb8088fb2	urn:catalog:UCMP:V:316038						FossilSpecimen			316038	V		North America			United States		Humboldt County		1975							Miocene	Cenozoic	Tertiary		native		1974-09								Virgin Valley										North America;United States;Nevada;Humboldt County;;;;								"""Daily, W.R."""	1			UCMP					Miocene	Cenozoic	Tertiary			Virgin Valley 3		urn:location:UCMP:V:RV7402																			9					UCR 16038		prox humerus			"""Daily, W.R."""												Nevada									North America; United States; Nevada; Humboldt County; ; ; Virgin Valley 3			1974							present															Animalia;;Reptilia;Testudines;;	Animalia		Reptilia	Testudines						Testudines			order				ICZN															
