FHSM	FHSM Mammals Collection	Fort Hays Sternberg Museum Mammal Collection (FHSM-M)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_mammals	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e6e5f8-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	MaNIS,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	fb08b0ad-100b-11e3-9860-4cd443d04e13									37735	North America			United States	US	Taylor		19	40.5997200	-94.6423200							200	native	2005-07-19					618					not recorded (forced WGS84)							requires verification			North America | USA | Iowa | Taylor |  |  |  |																			4 3/4 MI S, 4 1/2 MI E OF BEDFORD													7		fb08b0ad-100b-11e3-9860-4cd443d04e13		present							SS - 1		THOMPSON, CODY						200	Iowa								North America | USA | IOWA | TAYLOR				2005	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-m?id=37735	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-M	Fort Hays Sternberg Museum Mammalogy Collection		PreservedSpecimen												Blarina brevicauda							| SORICOMORPHA | SORICIDAE | BLARINA	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		brevicauda		species				ICZN			
FHSM	FHSM Mammals Collection	Fort Hays Sternberg Museum Mammal Collection (FHSM-M)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_mammals	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e6e5f8-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	MaNIS,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	fb08b2bb-100b-11e3-9860-4cd443d04e13									38427	North America			United States	US	Republic		20	39.6682740	-97.9027000							171	native	2007-06-20					1656					not recorded (forced WGS84)							requires verification			North America | USA | Kansas | Republic |  |  |  |																			7 MI S, 1/2 MI W COURTLAND, JAMESTOWN MARSH WATERFOWL REFUGE													6		fb08b2bb-100b-11e3-9860-4cd443d04e13		present							SS - 1		SCHMIDT, C.J.						171	Kansas								North America | USA | KANSAS | REPUBLIC				2007	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-m?id=38427	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-M	Fort Hays Sternberg Museum Mammalogy Collection		PreservedSpecimen												Peromyscus leucopus							| RODENTIA | CRICETIDAE | PEROMYSCUS	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		leucopus		species				ICZN			
FHSM	FHSM Mammals Collection	Fort Hays Sternberg Museum Mammal Collection (FHSM-M)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_mammals	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e6e5f8-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	MaNIS,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	fb08b4cd-100b-11e3-9860-4cd443d04e13									37501	North America			United States	US	Scott		18	38.6574300	100.9251900							199	native	2007-07-18					1284					not recorded (forced WGS84)							requires verification			North America | USA | KANSAS | SCOTT |  |  |  |																			12 MI N, 1 MI W OF SCOTT CITY													7		fb08b4cd-100b-11e3-9860-4cd443d04e13		present							SS - 1		K. PHELPS, C. SCHMIDT						199	Kansas								North America | USA | KANSAS | SCOTT				2007	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-m?id=37501	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-M	Fort Hays Sternberg Museum Mammalogy Collection		PreservedSpecimen												Perognathus flavus bunkeri							| RODENTIA | HETEROMYIDAE | PEROGNATHUS	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Perognathus		flavus	bunkeri	subspecies				ICZN			
FHSM	FHSM Mammals Collection	Fort Hays Sternberg Museum Mammal Collection (FHSM-M)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_mammals	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e6e5f8-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	MaNIS,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	fb08b6e3-100b-11e3-9860-4cd443d04e13									38731	North America			United States	US	Ellis		6	39.1036300	-99.1275200							250	native	2008-09-06					1764					not recorded (forced WGS84)							requires verification			North America | USA | Kansas | Ellis |  |  |  |																			10 MI N, 1/2 MI E EMMERAM													9		fb08b6e3-100b-11e3-9860-4cd443d04e13		present							AL - 1		SCHWENKE, ZACHARY						250	Kansas								North America | USA | KANSAS | ELLIS				2008	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-m?id=38731	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-M	Fort Hays Sternberg Museum Mammalogy Collection		PreservedSpecimen												Blarina hylophaga							| SORICOMORPHA | SORICIDAE | BLARINA	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		hylophaga		species				ICZN			
FHSM	FHSM Mammals Collection	Fort Hays Sternberg Museum Mammal Collection (FHSM-M)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_mammals	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e6e5f8-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	MaNIS,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	fb08b8f3-100b-11e3-9860-4cd443d04e13									37030	North America			United States	US	Trego		12	38.7356987	99.5994034							163	native	2002-06-12										not recorded (forced WGS84)							requires verification			North America | USA | Kansas | Trego |  |  |  |																			10 1/2 MI S, 16 MI E OF TREGO CENTER													6		fb08b8f3-100b-11e3-9860-4cd443d04e13		present							SS - 1		HOFFMAN, JUSTIN						163	Kansas								North America | USA | KANSAS | TREGO				2002	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-m?id=37030	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-M	Fort Hays Sternberg Museum Mammalogy Collection		PreservedSpecimen												Geomys bursarius bursarius							| RODENTIA | GEOMYIDAE | GEOMYS	Animalia	Chordata	Mammalia	Rodentia	Geomyidae	Geomys		bursarius	bursarius	subspecies				ICZN			
FHSM	FHSM Mammals Collection	Fort Hays Sternberg Museum Mammal Collection (FHSM-M)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_mammals	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e6e5f8-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	MaNIS,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	fb08bb00-100b-11e3-9860-4cd443d04e13									37257	North America			United States	US	Gage		30	40.2881685	-96.8341827							151	native	2004-05-30										not recorded (forced WGS84)							requires verification			North America | USA | Nebraska | Gage |  |  |  |																			6 MI W BEATRICE, HOMESTEAD NATIONAL MONUMENT (HOME)													5		fb08bb00-100b-11e3-9860-4cd443d04e13		present							AL - 1		ROBBINS, L W						151	Nebraska								North America | USA | NEBRASKA | GAGE				2004	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-m?id=37257	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-M	Fort Hays Sternberg Museum Mammalogy Collection		PreservedSpecimen												Sorex cinereus							| SORICOMORPHA | SORICIDAE | SOREX	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Sorex		cinereus		species				ICZN			
FHSM	FHSM Mammals Collection	Fort Hays Sternberg Museum Mammal Collection (FHSM-M)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_mammals	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e6e5f8-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	MaNIS,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	fb08bd08-100b-11e3-9860-4cd443d04e13									37018	North America			United States	US	Hamilton		30	38.0115142	-101.9263593							181	native	2002-06-30										not recorded (forced WGS84)							requires verification			North America | USA | Kansas | Hamilton |  |  |  |																			2 MI S, 4 1/2 MI E COOLIDGE													6		fb08bd08-100b-11e3-9860-4cd443d04e13		present							SS - 1		HOFFMAN, JUSTIN						181	Kansas								North America | USA | KANSAS | HAMILTON				2002	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-m?id=37018	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-M	Fort Hays Sternberg Museum Mammalogy Collection		PreservedSpecimen												Geomys bursarius bursarius							| RODENTIA | GEOMYIDAE | GEOMYS	Animalia	Chordata	Mammalia	Rodentia	Geomyidae	Geomys		bursarius	bursarius	subspecies				ICZN			
FHSM	FHSM Mammals Collection	Fort Hays Sternberg Museum Mammal Collection (FHSM-M)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_mammals	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e6e5f8-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	MaNIS,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	fb08bf18-100b-11e3-9860-4cd443d04e13									37119	North America			United States	US	Finney		29	38.2042007	100.3728027							272	native	2002-09-29										not recorded (forced WGS84)							requires verification			North America | USA | Kansas | Finney |  |  |  |																			9 1/2 MI N, 5 MI W OF KALVESTA													9		fb08bf18-100b-11e3-9860-4cd443d04e13		present							SS - 1		MCGUIRK, NICHOLAS						272	Kansas								North America | USA | KANSAS | FINNEY				2002	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-m?id=37119	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-M	Fort Hays Sternberg Museum Mammalogy Collection		PreservedSpecimen												Peromyscus maniculatus							| RODENTIA | CRICETIDAE | PEROMYSCUS	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		maniculatus		species				ICZN			
FHSM	FHSM Mammals Collection	Fort Hays Sternberg Museum Mammal Collection (FHSM-M)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_mammals	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e6e5f8-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	MaNIS,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	fb08c122-100b-11e3-9860-4cd443d04e13									36936	North America			United States	US	Ellis		8	38.8479847	-99.1541699							98	native	2001-04-08										not recorded (forced WGS84)							requires verification			North America | USA | Kansas | Ellis |  |  |  |																			1/2 MI SW VICTORIA													4		fb08c122-100b-11e3-9860-4cd443d04e13		present							SS - 1		UNKNOWN						98	Kansas								North America | USA | KANSAS | ELLIS				2001	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-m?id=36936	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-M	Fort Hays Sternberg Museum Mammalogy Collection		PreservedSpecimen												Sylvilagus floridanus similis							| LAGOMORPHA | LEPORIDAE | SYLVILAGUS	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus		floridanus	similis	subspecies				ICZN			
FHSM	FHSM Mammals Collection	Fort Hays Sternberg Museum Mammal Collection (FHSM-M)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_mammals	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e6e5f8-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	MaNIS,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_mammals	fb08cf76-100b-11e3-9860-4cd443d04e13									37211	North America			United States	US	Greene		19	37.0979076	-93.4119415							171	native	2004-06-19										not recorded (forced WGS84)							requires verification			North America | USA | Missouri | Greene |  |  |  |																			3 MI W OF BATTLEFIELD, WILSON'S CREEK NATIONAL BATTLEFIELD (WICR)													6		fb08cf76-100b-11e3-9860-4cd443d04e13		present							SS - 1		ROBBINS, L W						171	Missouri								North America | USA | MISSOURI | GREENE				2004	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-m?id=37211	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-M	Fort Hays Sternberg Museum Mammalogy Collection		PreservedSpecimen												Neotoma floridana							| RODENTIA | CRICETIDAE | NEOTOMA	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Neotoma		floridana		species				ICZN			
