SMNS	SMNS Herpetologie	Staatliches Museum für Naturkunde Stuttgart	Dr. Andreas Schlüter	http://ipt.vertnet.org:8080/ipt/archive.do?r=smns_herps	schlueter.smns@naturkundemuseum-bw.de	http://ipt.vertnet.org:8080/ipt/eml.do?r=smns_herps	Staatliches Museum für Naturkunde Stuttgart (SMNS) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SMNS. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SMNS notified. The SMNS and its staff are not responsible for damages, injury or loss due to the use of these data.	9cd0014c-b7b1-4ed1-bef7-0225acfa4ef2	99ea0c90-61e5-11dc-a64c-b8a03c50a862			2015-01-27	HerpNET,VertNet	Germany	Staatliches Museum für Naturkunde Stuttgart	Baden-Wurtemberg	Fri Apr 27 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	urn:catalog:SMNS:Herpetologie:13									13	Asia			Indonesia	ID													native																					| Indonesia |  |  |  |  |  |																			Indonesia, Nias															urn:catalog:SMNS:Herpetologie:13		present									Kibler															Indonesia | Indonesia, Nias				1906	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/smns/herpetologie?id=13	urn:lsid:biocol.org:col:34840	urn:lsid:biocol.org:col:34841		SMNS	Herpetologie			PreservedSpecimen												Hemidactylus triedrus							Animalia | Chordata | Reptilia | Squamata | Gekkonidae | Hemidactylus	Animalia	Chordata	Reptilia	Squamata	Gekkonidae	Hemidactylus		triedrus		species				ICZN			
SMNS	SMNS Herpetologie	Staatliches Museum für Naturkunde Stuttgart	Dr. Andreas Schlüter	http://ipt.vertnet.org:8080/ipt/archive.do?r=smns_herps	schlueter.smns@naturkundemuseum-bw.de	http://ipt.vertnet.org:8080/ipt/eml.do?r=smns_herps	Staatliches Museum für Naturkunde Stuttgart (SMNS) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SMNS. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SMNS notified. The SMNS and its staff are not responsible for damages, injury or loss due to the use of these data.	9cd0014c-b7b1-4ed1-bef7-0225acfa4ef2	99ea0c90-61e5-11dc-a64c-b8a03c50a862			2015-01-27	HerpNET,VertNet	Germany	Staatliches Museum für Naturkunde Stuttgart	Baden-Wurtemberg	Fri Apr 27 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	urn:catalog:SMNS:Herpetologie:14									14	Asia		7501	India	IN				24.7	75.1								native											WGS84					extent is half way to Kanjarda		requires verification			| India | Madhya Pradesh |  |  |  |  |																			Dekan															urn:catalog:SMNS:Herpetologie:14		present									Dobson							Madhya Pradesh							24,70000	India | Madhya Pradesh | Dekan	75,10000			1877	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/smns/herpetologie?id=14	urn:lsid:biocol.org:col:34840	urn:lsid:biocol.org:col:34841		SMNS	Herpetologie			PreservedSpecimen												Hemidactylus triedrus							Animalia | Chordata | Reptilia | Squamata | Gekkonidae | Hemidactylus	Animalia	Chordata	Reptilia	Squamata	Gekkonidae	Hemidactylus		triedrus		species				ICZN			
SMNS	SMNS Herpetologie	Staatliches Museum für Naturkunde Stuttgart	Dr. Andreas Schlüter	http://ipt.vertnet.org:8080/ipt/archive.do?r=smns_herps	schlueter.smns@naturkundemuseum-bw.de	http://ipt.vertnet.org:8080/ipt/eml.do?r=smns_herps	Staatliches Museum für Naturkunde Stuttgart (SMNS) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SMNS. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SMNS notified. The SMNS and its staff are not responsible for damages, injury or loss due to the use of these data.	9cd0014c-b7b1-4ed1-bef7-0225acfa4ef2	99ea0c90-61e5-11dc-a64c-b8a03c50a862			2015-01-27	HerpNET,VertNet	Germany	Staatliches Museum für Naturkunde Stuttgart	Baden-Wurtemberg	Fri Apr 27 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	urn:catalog:SMNS:Herpetologie:15									15	Asia			India	IN													native																					| India | Tamil Nadu |  |  |  |  |																			Tirunelveli , Tinnevally=Tirunelveli															urn:catalog:SMNS:Herpetologie:15		present									Fielsted							Tamil Nadu								India | Tamil Nadu | Tirunelveli , Tinnevally=Tirunelveli				1875	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/smns/herpetologie?id=15	urn:lsid:biocol.org:col:34840	urn:lsid:biocol.org:col:34841		SMNS	Herpetologie			PreservedSpecimen												Hemidactylus triedrus							Animalia | Chordata | Reptilia | Squamata | Gekkonidae | Hemidactylus	Animalia	Chordata	Reptilia	Squamata	Gekkonidae	Hemidactylus		triedrus		species				ICZN			
SMNS	SMNS Herpetologie	Staatliches Museum für Naturkunde Stuttgart	Dr. Andreas Schlüter	http://ipt.vertnet.org:8080/ipt/archive.do?r=smns_herps	schlueter.smns@naturkundemuseum-bw.de	http://ipt.vertnet.org:8080/ipt/eml.do?r=smns_herps	Staatliches Museum für Naturkunde Stuttgart (SMNS) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SMNS. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SMNS notified. The SMNS and its staff are not responsible for damages, injury or loss due to the use of these data.	9cd0014c-b7b1-4ed1-bef7-0225acfa4ef2	99ea0c90-61e5-11dc-a64c-b8a03c50a862			2015-01-27	HerpNET,VertNet	Germany	Staatliches Museum für Naturkunde Stuttgart	Baden-Wurtemberg	Fri Apr 27 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	urn:catalog:SMNS:Herpetologie:1									1	Asia		20428	Israel	IL				32.03333	34.75								native											WGS84					extent is whole way to Herzliyya, as the original extent of Jaffa at that time is unknown		requires verification			| Israel |  |  |  |  |  |																			Jaffa															urn:catalog:SMNS:Herpetologie:1		present									Grossmann														32,03333	Israel | Jaffa	34,75000			1898	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/smns/herpetologie?id=1	urn:lsid:biocol.org:col:34840	urn:lsid:biocol.org:col:34841		SMNS	Herpetologie			PreservedSpecimen												Hemidactylus turcicus							Animalia | Chordata | Reptilia | Squamata | Gekkonidae | Hemidactylus	Animalia	Chordata	Reptilia	Squamata	Gekkonidae	Hemidactylus		turcicus		species				ICZN			
SMNS	SMNS Herpetologie	Staatliches Museum für Naturkunde Stuttgart	Dr. Andreas Schlüter	http://ipt.vertnet.org:8080/ipt/archive.do?r=smns_herps	schlueter.smns@naturkundemuseum-bw.de	http://ipt.vertnet.org:8080/ipt/eml.do?r=smns_herps	Staatliches Museum für Naturkunde Stuttgart (SMNS) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SMNS. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SMNS notified. The SMNS and its staff are not responsible for damages, injury or loss due to the use of these data.	9cd0014c-b7b1-4ed1-bef7-0225acfa4ef2	99ea0c90-61e5-11dc-a64c-b8a03c50a862			2015-01-27	HerpNET,VertNet	Germany	Staatliches Museum für Naturkunde Stuttgart	Baden-Wurtemberg	Fri Apr 27 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	urn:catalog:SMNS:Herpetologie:2									2	Africa			Ghana	GH													native																					| Ghana |  |  |  |  |  |																			Akusi															urn:catalog:SMNS:Herpetologie:2		present									Schilling															Ghana | Akusi				1911	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/smns/herpetologie?id=2	urn:lsid:biocol.org:col:34840	urn:lsid:biocol.org:col:34841		SMNS	Herpetologie			PreservedSpecimen												Hemidactylus brookii							Animalia | Chordata | Reptilia | Squamata | Gekkonidae | Hemidactylus	Animalia	Chordata	Reptilia	Squamata	Gekkonidae	Hemidactylus		brookii		species				ICZN			
SMNS	SMNS Herpetologie	Staatliches Museum für Naturkunde Stuttgart	Dr. Andreas Schlüter	http://ipt.vertnet.org:8080/ipt/archive.do?r=smns_herps	schlueter.smns@naturkundemuseum-bw.de	http://ipt.vertnet.org:8080/ipt/eml.do?r=smns_herps	Staatliches Museum für Naturkunde Stuttgart (SMNS) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SMNS. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SMNS notified. The SMNS and its staff are not responsible for damages, injury or loss due to the use of these data.	9cd0014c-b7b1-4ed1-bef7-0225acfa4ef2	99ea0c90-61e5-11dc-a64c-b8a03c50a862			2015-01-27	HerpNET,VertNet	Germany	Staatliches Museum für Naturkunde Stuttgart	Baden-Wurtemberg	Fri Apr 27 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	urn:catalog:SMNS:Herpetologie:3									3	Asia			Turkey	TR													native																					| TURKEY |  |  |  |  |  |																			Turkey, Akebir															urn:catalog:SMNS:Herpetologie:3		present									Lindner, Erwin															Turkey | Turkey, Akebir				1934	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/smns/herpetologie?id=3	urn:lsid:biocol.org:col:34840	urn:lsid:biocol.org:col:34841		SMNS	Herpetologie			PreservedSpecimen												Hemidactylus turcicus							Animalia | Chordata | Reptilia | Squamata | Gekkonidae | Hemidactylus	Animalia	Chordata	Reptilia	Squamata	Gekkonidae	Hemidactylus		turcicus		species				ICZN			
SMNS	SMNS Herpetologie	Staatliches Museum für Naturkunde Stuttgart	Dr. Andreas Schlüter	http://ipt.vertnet.org:8080/ipt/archive.do?r=smns_herps	schlueter.smns@naturkundemuseum-bw.de	http://ipt.vertnet.org:8080/ipt/eml.do?r=smns_herps	Staatliches Museum für Naturkunde Stuttgart (SMNS) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SMNS. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SMNS notified. The SMNS and its staff are not responsible for damages, injury or loss due to the use of these data.	9cd0014c-b7b1-4ed1-bef7-0225acfa4ef2	99ea0c90-61e5-11dc-a64c-b8a03c50a862			2015-01-27	HerpNET,VertNet	Germany	Staatliches Museum für Naturkunde Stuttgart	Baden-Wurtemberg	Fri Apr 27 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	urn:catalog:SMNS:Herpetologie:4									4			38396			Larnaca			34.88333	33.51667								native											WGS84							requires verification			| Cyprus |  | Larnaca |  |  |  |																			Larnaca															urn:catalog:SMNS:Herpetologie:4		present									Hesse														34,88333	Cyprus | Larnaca | Larnaca	33,51667			1896	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/smns/herpetologie?id=4	urn:lsid:biocol.org:col:34840	urn:lsid:biocol.org:col:34841		SMNS	Herpetologie			PreservedSpecimen												Hemidactylus turcicus							Animalia | Chordata | Reptilia | Squamata | Gekkonidae | Hemidactylus	Animalia	Chordata	Reptilia	Squamata	Gekkonidae	Hemidactylus		turcicus		species				ICZN			
SMNS	SMNS Herpetologie	Staatliches Museum für Naturkunde Stuttgart	Dr. Andreas Schlüter	http://ipt.vertnet.org:8080/ipt/archive.do?r=smns_herps	schlueter.smns@naturkundemuseum-bw.de	http://ipt.vertnet.org:8080/ipt/eml.do?r=smns_herps	Staatliches Museum für Naturkunde Stuttgart (SMNS) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SMNS. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SMNS notified. The SMNS and its staff are not responsible for damages, injury or loss due to the use of these data.	9cd0014c-b7b1-4ed1-bef7-0225acfa4ef2	99ea0c90-61e5-11dc-a64c-b8a03c50a862			2015-01-27	HerpNET,VertNet	Germany	Staatliches Museum für Naturkunde Stuttgart	Baden-Wurtemberg	Fri Apr 27 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	urn:catalog:SMNS:Herpetologie:5									5	Asia			Cyprus	CY													native																					| Cyprus |  | Nicosia |  |  |  |										Cyprus									Nicosia															urn:catalog:SMNS:Herpetologie:5		present									Hesse							Nicosia								Cyprus | Nicosia | Nicosia			Mediterranean Sea	1896	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/smns/herpetologie?id=5	urn:lsid:biocol.org:col:34840	urn:lsid:biocol.org:col:34841		SMNS	Herpetologie			PreservedSpecimen												Hemidactylus turcicus							Animalia | Chordata | Reptilia | Squamata | Gekkonidae | Hemidactylus	Animalia	Chordata	Reptilia	Squamata	Gekkonidae	Hemidactylus		turcicus		species				ICZN			
SMNS	SMNS Herpetologie	Staatliches Museum für Naturkunde Stuttgart	Dr. Andreas Schlüter	http://ipt.vertnet.org:8080/ipt/archive.do?r=smns_herps	schlueter.smns@naturkundemuseum-bw.de	http://ipt.vertnet.org:8080/ipt/eml.do?r=smns_herps	Staatliches Museum für Naturkunde Stuttgart (SMNS) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SMNS. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SMNS notified. The SMNS and its staff are not responsible for damages, injury or loss due to the use of these data.	9cd0014c-b7b1-4ed1-bef7-0225acfa4ef2	99ea0c90-61e5-11dc-a64c-b8a03c50a862			2015-01-27	HerpNET,VertNet	Germany	Staatliches Museum für Naturkunde Stuttgart	Baden-Wurtemberg	Fri Apr 27 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	urn:catalog:SMNS:Herpetologie:6									6	Asia		407397	Syrian Arab Republic	SY				34.8	39								native											WGS84							requires verification			| Syria |  |  |  |  |  |																			Syria															urn:catalog:SMNS:Herpetologie:6		present																							34,80000	Syria | Syria	39,00000			1887	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/smns/herpetologie?id=6	urn:lsid:biocol.org:col:34840	urn:lsid:biocol.org:col:34841		SMNS	Herpetologie			PreservedSpecimen												Hemidactylus turcicus							Animalia | Chordata | Reptilia | Squamata | Gekkonidae | Hemidactylus	Animalia	Chordata	Reptilia	Squamata	Gekkonidae	Hemidactylus		turcicus		species				ICZN			
SMNS	SMNS Herpetologie	Staatliches Museum für Naturkunde Stuttgart	Dr. Andreas Schlüter	http://ipt.vertnet.org:8080/ipt/archive.do?r=smns_herps	schlueter.smns@naturkundemuseum-bw.de	http://ipt.vertnet.org:8080/ipt/eml.do?r=smns_herps	Staatliches Museum für Naturkunde Stuttgart (SMNS) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SMNS. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SMNS notified. The SMNS and its staff are not responsible for damages, injury or loss due to the use of these data.	9cd0014c-b7b1-4ed1-bef7-0225acfa4ef2	99ea0c90-61e5-11dc-a64c-b8a03c50a862			2015-01-27	HerpNET,VertNet	Germany	Staatliches Museum für Naturkunde Stuttgart	Baden-Wurtemberg	Fri Apr 27 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=smns_herps	urn:catalog:SMNS:Herpetologie:7									7	Asia		32422	Israel	IL				32.58333	35								native											WGS84							requires verification			| Israel |  |  |  |  |  |																			Haifa															urn:catalog:SMNS:Herpetologie:7		present									Simon, H.														32,58333	Israel | Haifa	35,00000			1894	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/smns/herpetologie?id=7	urn:lsid:biocol.org:col:34840	urn:lsid:biocol.org:col:34841		SMNS	Herpetologie			PreservedSpecimen												Hemidactylus turcicus							Animalia | Chordata | Reptilia | Squamata | Gekkonidae | Hemidactylus	Animalia	Chordata	Reptilia	Squamata	Gekkonidae	Hemidactylus		turcicus		species				ICZN			
