CUML	Macaulay Library Audio and Video Collection	Cite the source of recordings as Macaulay Library (ML).<br><br>  When possible, include the following data in your citation:<br><br>  ML Media-collection Catalog-number<br> Common Name - Scientific name<br> Recordist<br> Location<br> Date<br> Macaulay Library/Cornell<br><br>  For example:<br><br>  ML Audio 2081<br> Green Heron - Butorides virescens<br> Sutherland, Charles A<br> United States, New York, Tompkins, 3 km NE of Ithaca, Sapsucker Woods Pond<br> 29 July 1962<br> Macaulay Library, www.macaulaylibrary.org<br> Cornell Lab of Ornithology<br><br>  To cite an online recording, use the URL from the specimen record page. This URL is a stable globally unique identifier, or GUID, and also approximates the format for a life science identifier(LSID): <br><br>  institution_collection_catalog# <br> (e.g. macaulaylibrary.org/video/12345).<br><br>  The long url form should not be used. <br> (e.g. macaulaylibrary.org/video/12345/cardinal-new-york-2011).<br><br>  For more information: http://macaulaylibrary.org/cite-recordings	Edwin Scholes III, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=cuml_sound_film	edwin.scholes@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cuml_sound_film	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530		CC0	2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Macaulay Library	New York	Thu Oct 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	urn:catalog:CUML:Sound/Film:366	http://macaulaylibrary.org/audio/366								366				Malaysia					3	102								native	1976-10										not recorded (forced WGS84)							requires verification			;Malaysia;Negeri Sembilan;;;;;									1										PASOH FOREST RESERVE													10		urn:catalog:CUML:Sound/Film:366		present									Ben King							Negeri Sembilan						Oct 1976		Malaysia; Negeri Sembilan; ; PASOH FOREST RESERVE				1976	Sound	2014-10-16	en					http://macaulaylibrary.org/audio/366	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation												Lalage fimbriata								Animalia	Chordata	Aves	Passeriformes	Campephagidae	Lalage		fimbriata		species			Lesser Cuckooshrike	ICZN			
CUML	Macaulay Library Audio and Video Collection	Cite the source of recordings as Macaulay Library (ML).<br><br>  When possible, include the following data in your citation:<br><br>  ML Media-collection Catalog-number<br> Common Name - Scientific name<br> Recordist<br> Location<br> Date<br> Macaulay Library/Cornell<br><br>  For example:<br><br>  ML Audio 2081<br> Green Heron - Butorides virescens<br> Sutherland, Charles A<br> United States, New York, Tompkins, 3 km NE of Ithaca, Sapsucker Woods Pond<br> 29 July 1962<br> Macaulay Library, www.macaulaylibrary.org<br> Cornell Lab of Ornithology<br><br>  To cite an online recording, use the URL from the specimen record page. This URL is a stable globally unique identifier, or GUID, and also approximates the format for a life science identifier(LSID): <br><br>  institution_collection_catalog# <br> (e.g. macaulaylibrary.org/video/12345).<br><br>  The long url form should not be used. <br> (e.g. macaulaylibrary.org/video/12345/cardinal-new-york-2011).<br><br>  For more information: http://macaulaylibrary.org/cite-recordings	Edwin Scholes III, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=cuml_sound_film	edwin.scholes@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cuml_sound_film	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530		CC0	2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Macaulay Library	New York	Thu Oct 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	urn:catalog:CUML:Sound/Film:367	http://macaulaylibrary.org/audio/367								367				Malaysia					3	102								native	1976-10										not recorded (forced WGS84)							requires verification			;Malaysia;Negeri Sembilan;;;;;									1										PASOH FOREST RESERVE													10		urn:catalog:CUML:Sound/Film:367		present									Ben King							Negeri Sembilan						Oct 1976		Malaysia; Negeri Sembilan; ; PASOH FOREST RESERVE				1976	Sound	2014-10-16	en					http://macaulaylibrary.org/audio/367	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation												Harpactes diardii								Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Harpactes		diardii		species			Diard's Trogon	ICZN			
CUML	Macaulay Library Audio and Video Collection	Cite the source of recordings as Macaulay Library (ML).<br><br>  When possible, include the following data in your citation:<br><br>  ML Media-collection Catalog-number<br> Common Name - Scientific name<br> Recordist<br> Location<br> Date<br> Macaulay Library/Cornell<br><br>  For example:<br><br>  ML Audio 2081<br> Green Heron - Butorides virescens<br> Sutherland, Charles A<br> United States, New York, Tompkins, 3 km NE of Ithaca, Sapsucker Woods Pond<br> 29 July 1962<br> Macaulay Library, www.macaulaylibrary.org<br> Cornell Lab of Ornithology<br><br>  To cite an online recording, use the URL from the specimen record page. This URL is a stable globally unique identifier, or GUID, and also approximates the format for a life science identifier(LSID): <br><br>  institution_collection_catalog# <br> (e.g. macaulaylibrary.org/video/12345).<br><br>  The long url form should not be used. <br> (e.g. macaulaylibrary.org/video/12345/cardinal-new-york-2011).<br><br>  For more information: http://macaulaylibrary.org/cite-recordings	Edwin Scholes III, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=cuml_sound_film	edwin.scholes@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cuml_sound_film	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530		CC0	2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Macaulay Library	New York	Thu Oct 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	urn:catalog:CUML:Sound/Film:368	http://macaulaylibrary.org/audio/368								368				Malaysia					3	102								native	1976-10										not recorded (forced WGS84)							requires verification			;Malaysia;Negeri Sembilan;;;;;				sp.					1										Pasoh Forest Reserve													10		urn:catalog:CUML:Sound/Film:368	Recordist believed this bird may be Pycnonotus brunneus.	present									Ben King							Negeri Sembilan						Oct 1976		Malaysia; Negeri Sembilan; ; Pasoh Forest Reserve				1976	Sound	2014-10-16	en					http://macaulaylibrary.org/audio/368	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation												Aves								Animalia	Chordata	Aves							class			Unidentified Bird	ICZN			
CUML	Macaulay Library Audio and Video Collection	Cite the source of recordings as Macaulay Library (ML).<br><br>  When possible, include the following data in your citation:<br><br>  ML Media-collection Catalog-number<br> Common Name - Scientific name<br> Recordist<br> Location<br> Date<br> Macaulay Library/Cornell<br><br>  For example:<br><br>  ML Audio 2081<br> Green Heron - Butorides virescens<br> Sutherland, Charles A<br> United States, New York, Tompkins, 3 km NE of Ithaca, Sapsucker Woods Pond<br> 29 July 1962<br> Macaulay Library, www.macaulaylibrary.org<br> Cornell Lab of Ornithology<br><br>  To cite an online recording, use the URL from the specimen record page. This URL is a stable globally unique identifier, or GUID, and also approximates the format for a life science identifier(LSID): <br><br>  institution_collection_catalog# <br> (e.g. macaulaylibrary.org/video/12345).<br><br>  The long url form should not be used. <br> (e.g. macaulaylibrary.org/video/12345/cardinal-new-york-2011).<br><br>  For more information: http://macaulaylibrary.org/cite-recordings	Edwin Scholes III, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=cuml_sound_film	edwin.scholes@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cuml_sound_film	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530		CC0	2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Macaulay Library	New York	Thu Oct 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	urn:catalog:CUML:Sound/Film:369	http://macaulaylibrary.org/audio/369								369				Malaysia					3	102								native	1976-10										not recorded (forced WGS84)							requires verification			;Malaysia;Negeri Sembilan;;;;;									1										PASOH FOREST RESERVE													10		urn:catalog:CUML:Sound/Film:369		present									Ben King							Negeri Sembilan						Oct 1976		Malaysia; Negeri Sembilan; ; PASOH FOREST RESERVE				1976	Sound	2014-10-16	en					http://macaulaylibrary.org/audio/369	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation												Nyctyornis amictus								Animalia	Chordata	Aves	Coraciiformes	Meropidae	Nyctyornis		amictus		species			Red-bearded Bee-eater	ICZN			
CUML	Macaulay Library Audio and Video Collection	Cite the source of recordings as Macaulay Library (ML).<br><br>  When possible, include the following data in your citation:<br><br>  ML Media-collection Catalog-number<br> Common Name - Scientific name<br> Recordist<br> Location<br> Date<br> Macaulay Library/Cornell<br><br>  For example:<br><br>  ML Audio 2081<br> Green Heron - Butorides virescens<br> Sutherland, Charles A<br> United States, New York, Tompkins, 3 km NE of Ithaca, Sapsucker Woods Pond<br> 29 July 1962<br> Macaulay Library, www.macaulaylibrary.org<br> Cornell Lab of Ornithology<br><br>  To cite an online recording, use the URL from the specimen record page. This URL is a stable globally unique identifier, or GUID, and also approximates the format for a life science identifier(LSID): <br><br>  institution_collection_catalog# <br> (e.g. macaulaylibrary.org/video/12345).<br><br>  The long url form should not be used. <br> (e.g. macaulaylibrary.org/video/12345/cardinal-new-york-2011).<br><br>  For more information: http://macaulaylibrary.org/cite-recordings	Edwin Scholes III, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=cuml_sound_film	edwin.scholes@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cuml_sound_film	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530		CC0	2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Macaulay Library	New York	Thu Oct 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	urn:catalog:CUML:Sound/Film:739	http://macaulaylibrary.org/audio/739							call	739	Asia			Sri Lanka	LK			23									54	native	1978-02-23																				;Sri Lanka;;;;;;									1										SINHARAJA FOREST													2		urn:catalog:CUML:Sound/Film:739	NOTES:  General climate: HUMID;  Cover density: THICK;   1 ADULT(S); MALE(S)?	present									Ben King						54							23 Feb 1978		Sri Lanka; ; ; SINHARAJA FOREST			Indian Ocean	1978	Sound	2014-10-16	en					http://macaulaylibrary.org/audio/739	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation												Batrachostomus moniliger								Animalia	Chordata	Aves	Strigiformes	Podargidae	Batrachostomus		moniliger		species			Ceylon Frogmouth	ICZN			
CUML	Macaulay Library Audio and Video Collection	Cite the source of recordings as Macaulay Library (ML).<br><br>  When possible, include the following data in your citation:<br><br>  ML Media-collection Catalog-number<br> Common Name - Scientific name<br> Recordist<br> Location<br> Date<br> Macaulay Library/Cornell<br><br>  For example:<br><br>  ML Audio 2081<br> Green Heron - Butorides virescens<br> Sutherland, Charles A<br> United States, New York, Tompkins, 3 km NE of Ithaca, Sapsucker Woods Pond<br> 29 July 1962<br> Macaulay Library, www.macaulaylibrary.org<br> Cornell Lab of Ornithology<br><br>  To cite an online recording, use the URL from the specimen record page. This URL is a stable globally unique identifier, or GUID, and also approximates the format for a life science identifier(LSID): <br><br>  institution_collection_catalog# <br> (e.g. macaulaylibrary.org/video/12345).<br><br>  The long url form should not be used. <br> (e.g. macaulaylibrary.org/video/12345/cardinal-new-york-2011).<br><br>  For more information: http://macaulaylibrary.org/cite-recordings	Edwin Scholes III, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=cuml_sound_film	edwin.scholes@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cuml_sound_film	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530		CC0	2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Macaulay Library	New York	Thu Oct 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	urn:catalog:CUML:Sound/Film:1	http://macaulaylibrary.org/audio/1							call	1	North America			United States	US			19	42.3666667	-123.25							109	native	1977-04-19										not recorded (forced WGS84)							requires verification			;United States;Oregon;;;;;									1										Savage Creek Rd.; Bureau Land Mgt.													4		urn:catalog:CUML:Sound/Film:1	"NOTES:  Range status: NORMAL;  Beh. context: UNKNOWN; Frequency of sound: SPORADIC;  General climate: WET;  Cover density: MEDIUM;     BNA: Advertisement call or Crow is heard. It is a two-note whistle described as ""quee-ark"" , ""queerk"", ""queeark"", ""querk"" or ""plu-ark"".  CZ 06/02/2004."	present									William Ward						109	Oregon						19 Apr 1977		United States; Oregon; ; Savage Creek Rd.; Bureau Land Mgt.				1977	Sound	2014-10-16	en					http://macaulaylibrary.org/audio/1	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation												Oreortyx pictus								Animalia	Chordata	Aves	Galliformes	Odontophoridae	Oreortyx		pictus		species			Mountain Quail	ICZN			
CUML	Macaulay Library Audio and Video Collection	Cite the source of recordings as Macaulay Library (ML).<br><br>  When possible, include the following data in your citation:<br><br>  ML Media-collection Catalog-number<br> Common Name - Scientific name<br> Recordist<br> Location<br> Date<br> Macaulay Library/Cornell<br><br>  For example:<br><br>  ML Audio 2081<br> Green Heron - Butorides virescens<br> Sutherland, Charles A<br> United States, New York, Tompkins, 3 km NE of Ithaca, Sapsucker Woods Pond<br> 29 July 1962<br> Macaulay Library, www.macaulaylibrary.org<br> Cornell Lab of Ornithology<br><br>  To cite an online recording, use the URL from the specimen record page. This URL is a stable globally unique identifier, or GUID, and also approximates the format for a life science identifier(LSID): <br><br>  institution_collection_catalog# <br> (e.g. macaulaylibrary.org/video/12345).<br><br>  The long url form should not be used. <br> (e.g. macaulaylibrary.org/video/12345/cardinal-new-york-2011).<br><br>  For more information: http://macaulaylibrary.org/cite-recordings	Edwin Scholes III, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=cuml_sound_film	edwin.scholes@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cuml_sound_film	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530		CC0	2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Macaulay Library	New York	Thu Oct 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	urn:catalog:CUML:Sound/Film:2	http://macaulaylibrary.org/audio/2							call	2	North America			United States	US			30	41.8333333	-121.4166667							120	native	1977-04-30										not recorded (forced WGS84)							requires verification			;United States;California;;;;;									1										TULE LAKE NATL WILDLIFE REFUGE													4		urn:catalog:CUML:Sound/Film:2	NOTES:  Range status: NORMAL;  Breeding status: UNKNOWN;  General climate: DRY;  Cover density: OPEN; THESE TERNS WERE FLYING AND CIRCLING OVER A CORNER OF THE LAKE, SOMETIMES SPLASHING INTO THE WATER FOR A SMALL FISH. TWICE, DURING THE TAPING, THEY ATTACKED A CALIFORNIA GULL WHICH APPEARED IN THE AREA.  8 ADULT(S); Sex: UNKNOWN	present									William Ward						120	California						30 Apr 1977		United States; California; ; TULE LAKE NATL WILDLIFE REFUGE				1977	Sound	2014-10-16	en					http://macaulaylibrary.org/audio/2	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation												Sterna forsteri								Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		forsteri		species			Forster's Tern	ICZN			
CUML	Macaulay Library Audio and Video Collection	Cite the source of recordings as Macaulay Library (ML).<br><br>  When possible, include the following data in your citation:<br><br>  ML Media-collection Catalog-number<br> Common Name - Scientific name<br> Recordist<br> Location<br> Date<br> Macaulay Library/Cornell<br><br>  For example:<br><br>  ML Audio 2081<br> Green Heron - Butorides virescens<br> Sutherland, Charles A<br> United States, New York, Tompkins, 3 km NE of Ithaca, Sapsucker Woods Pond<br> 29 July 1962<br> Macaulay Library, www.macaulaylibrary.org<br> Cornell Lab of Ornithology<br><br>  To cite an online recording, use the URL from the specimen record page. This URL is a stable globally unique identifier, or GUID, and also approximates the format for a life science identifier(LSID): <br><br>  institution_collection_catalog# <br> (e.g. macaulaylibrary.org/video/12345).<br><br>  The long url form should not be used. <br> (e.g. macaulaylibrary.org/video/12345/cardinal-new-york-2011).<br><br>  For more information: http://macaulaylibrary.org/cite-recordings	Edwin Scholes III, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=cuml_sound_film	edwin.scholes@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cuml_sound_film	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530		CC0	2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Macaulay Library	New York	Thu Oct 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	urn:catalog:CUML:Sound/Film:3	http://macaulaylibrary.org/audio/3							call;counter singing	3	North America			United States	US			19	42.3666667	-123.25							109	native	1977-04-19										not recorded (forced WGS84)							requires verification			;United States;Oregon;;;;;									1										Savage Creek Rd.; Bureau Land Mgt.													4		urn:catalog:CUML:Sound/Film:3	"NOTES:  Range status: NORMAL;  Breeding status: UNKNOWN;  Frequency of sound: SPORADIC;  General climate: WET;  Cover density: MEDIUM; TWO FLICKERS CALLING ALTERNATELY.  ONE BILL DRUMMING ON 40FT SNAG.  2 ADULT(S); MALE(S)  BNA: The ""Long Call"" is heard throughout the recording, along with one episode of drumming.  CZ 11/03/2004."	present									William Ward						109	Oregon						19 Apr 1977		United States; Oregon; ; Savage Creek Rd.; Bureau Land Mgt.				1977	Sound	2014-10-16	en					http://macaulaylibrary.org/audio/3	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation												Colaptes auratus								Animalia	Chordata	Aves	Piciformes	Picidae	Colaptes		auratus		species			Northern Flicker	ICZN			
CUML	Macaulay Library Audio and Video Collection	Cite the source of recordings as Macaulay Library (ML).<br><br>  When possible, include the following data in your citation:<br><br>  ML Media-collection Catalog-number<br> Common Name - Scientific name<br> Recordist<br> Location<br> Date<br> Macaulay Library/Cornell<br><br>  For example:<br><br>  ML Audio 2081<br> Green Heron - Butorides virescens<br> Sutherland, Charles A<br> United States, New York, Tompkins, 3 km NE of Ithaca, Sapsucker Woods Pond<br> 29 July 1962<br> Macaulay Library, www.macaulaylibrary.org<br> Cornell Lab of Ornithology<br><br>  To cite an online recording, use the URL from the specimen record page. This URL is a stable globally unique identifier, or GUID, and also approximates the format for a life science identifier(LSID): <br><br>  institution_collection_catalog# <br> (e.g. macaulaylibrary.org/video/12345).<br><br>  The long url form should not be used. <br> (e.g. macaulaylibrary.org/video/12345/cardinal-new-york-2011).<br><br>  For more information: http://macaulaylibrary.org/cite-recordings	Edwin Scholes III, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=cuml_sound_film	edwin.scholes@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cuml_sound_film	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530		CC0	2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Macaulay Library	New York	Thu Oct 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	urn:catalog:CUML:Sound/Film:4	http://macaulaylibrary.org/audio/4							call	4	North America			United States	US			19	42.3666667	-123.25							109	native	1977-04-19										not recorded (forced WGS84)							requires verification			;United States;Oregon;;;;;									1										Savage Creek Rd.; Bureau Land Mgt.													4		urn:catalog:CUML:Sound/Film:4	"NOTES:  Range status: NORMAL;  Breeding status: UNKNOWN;  Frequency of sound: SPORADIC;  General climate: WET;  Cover density: MEDIUM;   4 ADULT(S); Sex: UNKNOWN  BNA: Some tapping and drumming, as well as possibly ""Waka"" calls.  CZ  19/02/2004."	present									William Ward						109	Oregon						19 Apr 1977		United States; Oregon; ; Savage Creek Rd.; Bureau Land Mgt.				1977	Sound	2014-10-16	en					http://macaulaylibrary.org/audio/4	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation												Melanerpes formicivorus								Animalia	Chordata	Aves	Piciformes	Picidae	Melanerpes		formicivorus		species			Acorn Woodpecker	ICZN			
CUML	Macaulay Library Audio and Video Collection	Cite the source of recordings as Macaulay Library (ML).<br><br>  When possible, include the following data in your citation:<br><br>  ML Media-collection Catalog-number<br> Common Name - Scientific name<br> Recordist<br> Location<br> Date<br> Macaulay Library/Cornell<br><br>  For example:<br><br>  ML Audio 2081<br> Green Heron - Butorides virescens<br> Sutherland, Charles A<br> United States, New York, Tompkins, 3 km NE of Ithaca, Sapsucker Woods Pond<br> 29 July 1962<br> Macaulay Library, www.macaulaylibrary.org<br> Cornell Lab of Ornithology<br><br>  To cite an online recording, use the URL from the specimen record page. This URL is a stable globally unique identifier, or GUID, and also approximates the format for a life science identifier(LSID): <br><br>  institution_collection_catalog# <br> (e.g. macaulaylibrary.org/video/12345).<br><br>  The long url form should not be used. <br> (e.g. macaulaylibrary.org/video/12345/cardinal-new-york-2011).<br><br>  For more information: http://macaulaylibrary.org/cite-recordings	Edwin Scholes III, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=cuml_sound_film	edwin.scholes@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cuml_sound_film	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530		CC0	2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Macaulay Library	New York	Thu Oct 16 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film	urn:catalog:CUML:Sound/Film:5	http://macaulaylibrary.org/audio/5							song	5	North America			United States	US			19	42.3666667	-123.25							109	native	1977-04-19										not recorded (forced WGS84)							requires verification			;United States;Oregon;;;;;									1										Savage Creek Rd.; Bureau Land Mgt.													4		urn:catalog:CUML:Sound/Film:5	NOTES:  Range status: NORMAL;  Frequency of sound: SPORADIC;  General climate: WET;    BNA: Male song. mf	present									William Ward						109	Oregon						19 Apr 1977		United States; Oregon; ; Savage Creek Rd.; Bureau Land Mgt.				1977	Sound	2014-10-16	en					http://macaulaylibrary.org/audio/5	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation												Chamaea fasciata								Animalia	Chordata	Aves	Passeriformes	Sylviidae	Chamaea		fasciata		species			Wrentit	ICZN			
