SDNHM	SDNHM Herpetology Collection	San Diego Natural History Museum Herpetology Collection	Bradford Hollingsworth	http://ipt.vertnet.org:8080/ipt/archive.do?r=sdnhm_herps	bhollingsworth@sdnhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sdnhm_herps	SDNHM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curator at the San Diego Natural History Museum. If any record is used in an analysis or report, an acknowledgment should be made that the data originated from the San Diego Natural History Museum.  SDNHM and its staff are not responsible for damages, injury or loss due to the use of these data. For more information, please consult our Terms &amp;amp; Conditions (http://www.sdnhm.org/science/herpetology/collections/search-collection/)	84b4d6e4-f762-11e1-a439-00145eb45e9a	8a471700-4ce8-11db-b80e-b8a03c50a862			2015-01-27	HerpNET,VertNet	United States	San Diego Natural History Museum	California	Wed Mar 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	urn:catalog:SDNHM:Herps:70108									70108	North America			United States	US	San Diego		1									213	native	1971-08-01																				North America | USA | California | San Diego |  |  |  |																			Nate Harrison Grade; Station 17													8		urn:catalog:SDNHM:Herps:70108	Palomar Mountain	present							alcoholic		Banta, B. H. et al.						213	California						1971-8-1		North America | USA | California | San Diego | Nate Harrison Grade; Station 17				1971	PhysicalObject	2015-02-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/sdnhm/herps?id=70108	urn:lsid:biocol.org:col:34836			SDNHM	Herps			PreservedSpecimen												Uta stansburiana							|  | Reptilia | Squamata | Phrynosomatidae | Uta	Animalia	Chordata	Reptilia	Squamata	Phrynosomatidae	Uta		stansburiana		species				ICZN			
SDNHM	SDNHM Herpetology Collection	San Diego Natural History Museum Herpetology Collection	Bradford Hollingsworth	http://ipt.vertnet.org:8080/ipt/archive.do?r=sdnhm_herps	bhollingsworth@sdnhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sdnhm_herps	SDNHM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curator at the San Diego Natural History Museum. If any record is used in an analysis or report, an acknowledgment should be made that the data originated from the San Diego Natural History Museum.  SDNHM and its staff are not responsible for damages, injury or loss due to the use of these data. For more information, please consult our Terms &amp;amp; Conditions (http://www.sdnhm.org/science/herpetology/collections/search-collection/)	84b4d6e4-f762-11e1-a439-00145eb45e9a	8a471700-4ce8-11db-b80e-b8a03c50a862			2015-01-27	HerpNET,VertNet	United States	San Diego Natural History Museum	California	Wed Mar 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	urn:catalog:SDNHM:Herps:74607									74607	North America			United States	US	San Diego		1	33.33486	-116.95541							213	native	1971-08-01										NAD83			2005-8-8		DetBy: Rebecca Lybrand (SDNHM) Lat/Long Remarks: Named point coordinates calculated from midpoint of Nate Harrison Grade; Nate Harrison Grade assumed to be Nate Harrison Grade Rd. and Nate Harrison Rd. up to Boucher lookout No GeoRef Because (if applies): n/a Det Ref (if appies): TOPO! USGS 1:24000 Method: MaNIS/HerpNET/ORNIS Georeferencing Guidelines GeoRef in HerpNet: Yes	TOPO! USGS 1:24000 . . See also Remarks.	requires verification			North America | USA | California | San Diego |  |  |  |																			Nate Harrison Grade; Station 16													8		urn:catalog:SDNHM:Herps:74607	Palomar Mountain	present							alcoholic		Banta, B. et al.						213	California						1971-8-1		North America | USA | California | San Diego | Nate Harrison Grade; Station 16				1971	PhysicalObject	2015-02-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/sdnhm/herps?id=74607	urn:lsid:biocol.org:col:34836			SDNHM	Herps			PreservedSpecimen												Plestiodon skiltonianus							|  | Reptilia | Squamata | Scincidae | Plestiodon	Animalia	Chordata	Reptilia	Squamata	Scincidae	Plestiodon		skiltonianus		species				ICZN			
SDNHM	SDNHM Herpetology Collection	San Diego Natural History Museum Herpetology Collection	Bradford Hollingsworth	http://ipt.vertnet.org:8080/ipt/archive.do?r=sdnhm_herps	bhollingsworth@sdnhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sdnhm_herps	SDNHM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curator at the San Diego Natural History Museum. If any record is used in an analysis or report, an acknowledgment should be made that the data originated from the San Diego Natural History Museum.  SDNHM and its staff are not responsible for damages, injury or loss due to the use of these data. For more information, please consult our Terms &amp;amp; Conditions (http://www.sdnhm.org/science/herpetology/collections/search-collection/)	84b4d6e4-f762-11e1-a439-00145eb45e9a	8a471700-4ce8-11db-b80e-b8a03c50a862			2015-01-27	HerpNET,VertNet	United States	San Diego Natural History Museum	California	Wed Mar 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	urn:catalog:SDNHM:Herps:74367									74367	North America			United States	US	San Diego		5	33.33486	-116.95541							156	native	1971-06-05										NAD83			2005-8-8		DetBy: Rebecca Lybrand (SDNHM) Lat/Long Remarks: Named point coordinates calculated from midpoint of Nate Harrison Grade; Nate Harrison Grade assumed to be Nate Harrison Grade Rd. and Nate Harrison Rd. up to Boucher lookout No GeoRef Because (if applies): n/a Det Ref (if appies): TOPO! USGS 1:24000 Method: MaNIS/HerpNET/ORNIS Georeferencing Guidelines GeoRef in HerpNet: Yes	TOPO! USGS 1:24000 . . See also Remarks.	requires verification			North America | USA | California | San Diego |  |  |  |																			Nate Harrison Grade; Station 62													6		urn:catalog:SDNHM:Herps:74367	Palomar Mountain	present							alcoholic		Banta, B. et al.						156	California						1971-6-5		North America | USA | California | San Diego | Nate Harrison Grade; Station 62				1971	PhysicalObject	2015-02-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/sdnhm/herps?id=74367	urn:lsid:biocol.org:col:34836			SDNHM	Herps			PreservedSpecimen												Aspidoscelis hyperythra							|  | Reptilia | Squamata | Teiidae | Aspidoscelis	Animalia	Chordata	Reptilia	Squamata	Teiidae	Aspidoscelis		hyperythra		species				ICZN			
SDNHM	SDNHM Herpetology Collection	San Diego Natural History Museum Herpetology Collection	Bradford Hollingsworth	http://ipt.vertnet.org:8080/ipt/archive.do?r=sdnhm_herps	bhollingsworth@sdnhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sdnhm_herps	SDNHM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curator at the San Diego Natural History Museum. If any record is used in an analysis or report, an acknowledgment should be made that the data originated from the San Diego Natural History Museum.  SDNHM and its staff are not responsible for damages, injury or loss due to the use of these data. For more information, please consult our Terms &amp;amp; Conditions (http://www.sdnhm.org/science/herpetology/collections/search-collection/)	84b4d6e4-f762-11e1-a439-00145eb45e9a	8a471700-4ce8-11db-b80e-b8a03c50a862			2015-01-27	HerpNET,VertNet	United States	San Diego Natural History Museum	California	Wed Mar 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	urn:catalog:SDNHM:Herps:75664									75664	North America			United States	US	Imperial		1	32.76775	-116.07526							121	native	2010-05-01										WGS84							requires verification			North America | USA | California | Imperial |  |  |  |																			Ocotillo; 5.1 mi NW of													5		urn:catalog:SDNHM:Herps:75664	DOR	present							alcoholic		Hollingsworth, Bradford; Reinbold, Maggie						121	California						2010-5-1		North America | USA | California | Imperial | Ocotillo; 5.1 mi NW of				2010	PhysicalObject	2015-02-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/sdnhm/herps?id=75664	urn:lsid:biocol.org:col:34836			SDNHM	Herps			PreservedSpecimen												Chionactis occipitalis							|  | Reptilia | Squamata | Colubridae | Chionactis	Animalia	Chordata	Reptilia	Squamata	Colubridae	Chionactis		occipitalis		species				ICZN			
SDNHM	SDNHM Herpetology Collection	San Diego Natural History Museum Herpetology Collection	Bradford Hollingsworth	http://ipt.vertnet.org:8080/ipt/archive.do?r=sdnhm_herps	bhollingsworth@sdnhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sdnhm_herps	SDNHM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curator at the San Diego Natural History Museum. If any record is used in an analysis or report, an acknowledgment should be made that the data originated from the San Diego Natural History Museum.  SDNHM and its staff are not responsible for damages, injury or loss due to the use of these data. For more information, please consult our Terms &amp;amp; Conditions (http://www.sdnhm.org/science/herpetology/collections/search-collection/)	84b4d6e4-f762-11e1-a439-00145eb45e9a	8a471700-4ce8-11db-b80e-b8a03c50a862			2015-01-27	HerpNET,VertNet	United States	San Diego Natural History Museum	California	Wed Mar 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	urn:catalog:SDNHM:Herps:75546									75546	North America			United States	US	San Diego		18	33.46885	-117.48012							261	native	1999-09-18										WGS84			2005-8-8		DetBy: Rebecca Lybrand (SDNHM) Lat/Long Remarks: Coordinates obtained using TOPO! No GeoRef Because (if applies): n/a Det Ref (if appies): TOPO! USGS 1:24000 Method: MaNIS/HerpNET/ORNIS Georeferencing Guidelines GeoRef in HerpNet: Yes	TOPO! USGS 1:24000 . . See also Remarks.	requires verification			North America | USA | California | San Diego |  |  |  |																			Camp Pendleton			Site 15; C										9		urn:catalog:SDNHM:Herps:75546	None	present							alcoholic		United States Geological Survey						261	California						1999-9-18		North America | USA | California | San Diego | Camp Pendleton				1999	PhysicalObject	2015-02-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/sdnhm/herps?id=75546	urn:lsid:biocol.org:col:34836			SDNHM	Herps			PreservedSpecimen												Aspidoscelis hyperythra							|  | Reptilia | Squamata | Teiidae | Aspidoscelis	Animalia	Chordata	Reptilia	Squamata	Teiidae	Aspidoscelis		hyperythra		species				ICZN			
SDNHM	SDNHM Herpetology Collection	San Diego Natural History Museum Herpetology Collection	Bradford Hollingsworth	http://ipt.vertnet.org:8080/ipt/archive.do?r=sdnhm_herps	bhollingsworth@sdnhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sdnhm_herps	SDNHM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curator at the San Diego Natural History Museum. If any record is used in an analysis or report, an acknowledgment should be made that the data originated from the San Diego Natural History Museum.  SDNHM and its staff are not responsible for damages, injury or loss due to the use of these data. For more information, please consult our Terms &amp;amp; Conditions (http://www.sdnhm.org/science/herpetology/collections/search-collection/)	84b4d6e4-f762-11e1-a439-00145eb45e9a	8a471700-4ce8-11db-b80e-b8a03c50a862			2015-01-27	HerpNET,VertNet	United States	San Diego Natural History Museum	California	Wed Mar 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	urn:catalog:SDNHM:Herps:71670									71670	North America			United States	US	San Diego		17	33.33486	-116.95541							290	native	1970-10-17										NAD83			2005-8-8		DetBy: Rebecca Lybrand (SDNHM) Lat/Long Remarks: Named point coordinates calculated from midpoint of Nate Harrison Grade; Nate Harrison Grade assumed to be Nate Harrison Grade Rd. and Nate Harrison Rd. up to Boucher lookout No GeoRef Because (if applies): n/a Det Ref (if appies): TOPO! USGS 1:24000 Method: MaNIS/HerpNET/ORNIS Georeferencing Guidelines GeoRef in HerpNet: Yes	TOPO! USGS 1:24000 . . See also Remarks.	requires verification			North America | USA | California | San Diego |  |  |  |																			Nate Harrison Grade; Station 56													10		urn:catalog:SDNHM:Herps:71670	Palomar Mountain	present							alcoholic		Banta, B. H. et al.						290	California						1970-10-17		North America | USA | California | San Diego | Nate Harrison Grade; Station 56				1970	PhysicalObject	2015-02-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/sdnhm/herps?id=71670	urn:lsid:biocol.org:col:34836			SDNHM	Herps			PreservedSpecimen												Uta stansburiana							|  | Reptilia | Squamata | Phrynosomatidae | Uta	Animalia	Chordata	Reptilia	Squamata	Phrynosomatidae	Uta		stansburiana		species				ICZN			
SDNHM	SDNHM Herpetology Collection	San Diego Natural History Museum Herpetology Collection	Bradford Hollingsworth	http://ipt.vertnet.org:8080/ipt/archive.do?r=sdnhm_herps	bhollingsworth@sdnhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sdnhm_herps	SDNHM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curator at the San Diego Natural History Museum. If any record is used in an analysis or report, an acknowledgment should be made that the data originated from the San Diego Natural History Museum.  SDNHM and its staff are not responsible for damages, injury or loss due to the use of these data. For more information, please consult our Terms &amp;amp; Conditions (http://www.sdnhm.org/science/herpetology/collections/search-collection/)	84b4d6e4-f762-11e1-a439-00145eb45e9a	8a471700-4ce8-11db-b80e-b8a03c50a862			2015-01-27	HerpNET,VertNet	United States	San Diego Natural History Museum	California	Wed Mar 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	urn:catalog:SDNHM:Herps:73461									73461	North America			United States	US	San Diego		16	33.33486	-116.95541							136	native	1970-05-16										NAD83			2005-8-8		DetBy: Rebecca Lybrand (SDNHM) Lat/Long Remarks: Named point coordinates calculated from midpoint of Nate Harrison Grade; Nate Harrison Grade assumed to be Nate Harrison Grade Rd. and Nate Harrison Rd. up to Boucher lookout No GeoRef Because (if applies): n/a Det Ref (if appies): TOPO! USGS 1:24000 Method: MaNIS/HerpNET/ORNIS Georeferencing Guidelines GeoRef in HerpNet: Yes	TOPO! USGS 1:24000 . . See also Remarks.	requires verification			North America | USA | California | San Diego |  |  |  |																			Nate Harrison Grade; Station 60													5		urn:catalog:SDNHM:Herps:73461	Palomar Mountain	present							alcoholic		Banta, B. et al.						136	California						1970-5-16		North America | USA | California | San Diego | Nate Harrison Grade; Station 60				1970	PhysicalObject	2015-02-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/sdnhm/herps?id=73461	urn:lsid:biocol.org:col:34836			SDNHM	Herps			PreservedSpecimen												Aspidoscelis hyperythra							|  | Reptilia | Squamata | Teiidae | Aspidoscelis	Animalia	Chordata	Reptilia	Squamata	Teiidae	Aspidoscelis		hyperythra		species				ICZN			
SDNHM	SDNHM Herpetology Collection	San Diego Natural History Museum Herpetology Collection	Bradford Hollingsworth	http://ipt.vertnet.org:8080/ipt/archive.do?r=sdnhm_herps	bhollingsworth@sdnhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sdnhm_herps	SDNHM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curator at the San Diego Natural History Museum. If any record is used in an analysis or report, an acknowledgment should be made that the data originated from the San Diego Natural History Museum.  SDNHM and its staff are not responsible for damages, injury or loss due to the use of these data. For more information, please consult our Terms &amp;amp; Conditions (http://www.sdnhm.org/science/herpetology/collections/search-collection/)	84b4d6e4-f762-11e1-a439-00145eb45e9a	8a471700-4ce8-11db-b80e-b8a03c50a862			2015-01-27	HerpNET,VertNet	United States	San Diego Natural History Museum	California	Wed Mar 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	urn:catalog:SDNHM:Herps:69859									69859	North America			United States	US	San Diego		11	33.33486	-116.95541							345	native	1971-12-11										NAD83			2005-8-8		DetBy: Rebecca Lybrand (SDNHM) Lat/Long Remarks: Named point coordinates calculated from midpoint of Nate Harrison Grade; Nate Harrison Grade assumed to be Nate Harrison Grade Rd. and Nate Harrison Rd. up to Boucher lookout No GeoRef Because (if applies): n/a Det Ref (if appies): TOPO! USGS 1:24000 Method: MaNIS/HerpNET/ORNIS Georeferencing Guidelines GeoRef in HerpNet: Yes	TOPO! USGS 1:24000 . . See also Remarks.	requires verification			North America | USA | California | San Diego |  |  |  |																			Nate Harrison Grade; Station 15													12		urn:catalog:SDNHM:Herps:69859	Palomar Mountain	present							alcoholic		Banta, B. H. et al.						345	California						1971-12-11		North America | USA | California | San Diego | Nate Harrison Grade; Station 15				1971	PhysicalObject	2015-02-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/sdnhm/herps?id=69859	urn:lsid:biocol.org:col:34836			SDNHM	Herps			PreservedSpecimen												Uta stansburiana							|  | Reptilia | Squamata | Phrynosomatidae | Uta	Animalia	Chordata	Reptilia	Squamata	Phrynosomatidae	Uta		stansburiana		species				ICZN			
SDNHM	SDNHM Herpetology Collection	San Diego Natural History Museum Herpetology Collection	Bradford Hollingsworth	http://ipt.vertnet.org:8080/ipt/archive.do?r=sdnhm_herps	bhollingsworth@sdnhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sdnhm_herps	SDNHM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curator at the San Diego Natural History Museum. If any record is used in an analysis or report, an acknowledgment should be made that the data originated from the San Diego Natural History Museum.  SDNHM and its staff are not responsible for damages, injury or loss due to the use of these data. For more information, please consult our Terms &amp;amp; Conditions (http://www.sdnhm.org/science/herpetology/collections/search-collection/)	84b4d6e4-f762-11e1-a439-00145eb45e9a	8a471700-4ce8-11db-b80e-b8a03c50a862			2015-01-27	HerpNET,VertNet	United States	San Diego Natural History Museum	California	Wed Mar 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	urn:catalog:SDNHM:Herps:75406									75406	North America			United States	US	San Diego		21	32.6895	-116.818							202	native	2006-07-21										WGS84			2005-8-8		DetBy: Rebecca Lybrand (SDNHM) Lat/Long Remarks: Coordinates obtained using TOPO! No GeoRef Because (if applies): n/a Det Ref (if appies): TOPO! USGS 1:24000 Method: MaNIS/HerpNET/ORNIS Georeferencing Guidelines GeoRef in HerpNet: Yes	TOPO! USGS 1:24000 . . See also Remarks.	requires verification			North America | USA | California | San Diego |  |  |  |																			Rancho Jamul; Array 35													7		urn:catalog:SDNHM:Herps:75406	None	present							alcoholic		Matsuda, Tritia						202	California						2006-7-21		North America | USA | California | San Diego | Rancho Jamul; Array 35				2006	PhysicalObject	2015-02-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/sdnhm/herps?id=75406	urn:lsid:biocol.org:col:34836			SDNHM	Herps			PreservedSpecimen												Aspidoscelis hyperythra							|  | Reptilia | Squamata | Teiidae | Aspidoscelis	Animalia	Chordata	Reptilia	Squamata	Teiidae	Aspidoscelis		hyperythra		species				ICZN			
SDNHM	SDNHM Herpetology Collection	San Diego Natural History Museum Herpetology Collection	Bradford Hollingsworth	http://ipt.vertnet.org:8080/ipt/archive.do?r=sdnhm_herps	bhollingsworth@sdnhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sdnhm_herps	SDNHM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curator at the San Diego Natural History Museum. If any record is used in an analysis or report, an acknowledgment should be made that the data originated from the San Diego Natural History Museum.  SDNHM and its staff are not responsible for damages, injury or loss due to the use of these data. For more information, please consult our Terms &amp;amp; Conditions (http://www.sdnhm.org/science/herpetology/collections/search-collection/)	84b4d6e4-f762-11e1-a439-00145eb45e9a	8a471700-4ce8-11db-b80e-b8a03c50a862			2015-01-27	HerpNET,VertNet	United States	San Diego Natural History Museum	California	Wed Mar 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm_herps	urn:catalog:SDNHM:Herps:70276									70276	North America			United States	US	San Diego		11	33.33486	-116.95541							192	native	1970-07-11										NAD83			2005-8-8		DetBy: Rebecca Lybrand (SDNHM) Lat/Long Remarks: Named point coordinates calculated from midpoint of Nate Harrison Grade; Nate Harrison Grade assumed to be Nate Harrison Grade Rd. and Nate Harrison Rd. up to Boucher lookout No GeoRef Because (if applies): n/a Det Ref (if appies): TOPO! USGS 1:24000 Method: MaNIS/HerpNET/ORNIS Georeferencing Guidelines GeoRef in HerpNet: Yes	TOPO! USGS 1:24000 . . See also Remarks.	requires verification			North America | USA | California | San Diego |  |  |  |																			Nate Harrison Grade; Station 24													7		urn:catalog:SDNHM:Herps:70276	Palomar Mountain	present							alcoholic		Banta, B. H. et al.						192	California						1970-7-11		North America | USA | California | San Diego | Nate Harrison Grade; Station 24				1970	PhysicalObject	2015-02-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/sdnhm/herps?id=70276	urn:lsid:biocol.org:col:34836			SDNHM	Herps			PreservedSpecimen												Uta stansburiana							|  | Reptilia | Squamata | Phrynosomatidae | Uta	Animalia	Chordata	Reptilia	Squamata	Phrynosomatidae	Uta		stansburiana		species				ICZN			
