PMNS	Perot Museum of Nature and Science	Perot Museum of Nature and Science, Natural History Collections, Dallas, Texas, USA	Karen Morton	http://ipt.vertnet.org:8080/ipt/archive.do?r=perot_verts	Karen.Morton@perotmuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=perot_verts	Data records from the Perot Museum of Nature and Science (Perot Museum) may be used by individual researchers or research groups for non-commercial purposes, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the Collection Manager or appropriate curatorial staff.  If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged, the Perot Museum notified, and a copy of any resulting publication or report sent to the Collection Manager at the Perot Museum. The Perot Museum does not guarantee the accuracy of these data. Individual researchers should verify individual records by making direct reference to corresponding museum specimens. The Perot Museum and its staff are not responsible for damages, injury, or loss due to the use of these data.	1ebf1564-949e-49ca-9f8b-e11ef68238db	410d186f-903a-44fd-b84f-61c47c88bcaf			2013-05-01	ORNIS,HerpNET,VertNet	United States	Perot Museum of Nature and Science	Texas	Wed May 01 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	urn:catalog:PMNS:BIRDS:ORN000245									ORN000245	North America			United States	US	Dallas		12									12	native	1938-01-12																				;USA;TX;Dallas;;;;									1										6 mi. South of Dallas													1		urn:catalog:PMNS:BIRDS:ORN000245		present									Miller, F.; Mayer, W.						12	Texas						1/12/1938		6 mi. South of Dallas				1938	PhysicalObject	2013-05-01	en									PMNS	BIRDS			PreservedSpecimen												Euphagus carolinus							Animalia;Chordata;Aves;Passeriformes;Icteridae;Euphagus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Euphagus		carolinus		species				ICZN			
PMNS	Perot Museum of Nature and Science	Perot Museum of Nature and Science, Natural History Collections, Dallas, Texas, USA	Karen Morton	http://ipt.vertnet.org:8080/ipt/archive.do?r=perot_verts	Karen.Morton@perotmuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=perot_verts	Data records from the Perot Museum of Nature and Science (Perot Museum) may be used by individual researchers or research groups for non-commercial purposes, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the Collection Manager or appropriate curatorial staff.  If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged, the Perot Museum notified, and a copy of any resulting publication or report sent to the Collection Manager at the Perot Museum. The Perot Museum does not guarantee the accuracy of these data. Individual researchers should verify individual records by making direct reference to corresponding museum specimens. The Perot Museum and its staff are not responsible for damages, injury, or loss due to the use of these data.	1ebf1564-949e-49ca-9f8b-e11ef68238db	410d186f-903a-44fd-b84f-61c47c88bcaf			2013-05-01	ORNIS,HerpNET,VertNet	United States	Perot Museum of Nature and Science	Texas	Wed May 01 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	urn:catalog:PMNS:BIRDS:ORN000246									ORN000246	North America			United States	US	Dallas		22									22	native	1938-01-22																				;USA;TX;Dallas;;;;									1										12 mi. South of Dallas													1		urn:catalog:PMNS:BIRDS:ORN000246		present									Miller, F.; Mayer, W.						22	Texas						1/22/1938		12 mi. South of Dallas				1938	PhysicalObject	2013-05-01	en									PMNS	BIRDS			PreservedSpecimen												Junco hyemalis							Animalia;Chordata;Aves;Passeriformes;Emberizidae;Junco	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco		hyemalis		species				ICZN			
PMNS	Perot Museum of Nature and Science	Perot Museum of Nature and Science, Natural History Collections, Dallas, Texas, USA	Karen Morton	http://ipt.vertnet.org:8080/ipt/archive.do?r=perot_verts	Karen.Morton@perotmuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=perot_verts	Data records from the Perot Museum of Nature and Science (Perot Museum) may be used by individual researchers or research groups for non-commercial purposes, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the Collection Manager or appropriate curatorial staff.  If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged, the Perot Museum notified, and a copy of any resulting publication or report sent to the Collection Manager at the Perot Museum. The Perot Museum does not guarantee the accuracy of these data. Individual researchers should verify individual records by making direct reference to corresponding museum specimens. The Perot Museum and its staff are not responsible for damages, injury, or loss due to the use of these data.	1ebf1564-949e-49ca-9f8b-e11ef68238db	410d186f-903a-44fd-b84f-61c47c88bcaf			2013-05-01	ORNIS,HerpNET,VertNet	United States	Perot Museum of Nature and Science	Texas	Wed May 01 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	urn:catalog:PMNS:BIRDS:ORN000247									ORN000247	North America			United States	US	Dallas		22									22	native	1938-01-22																				;USA;TX;Dallas;;;;									1										12 mi. South of Dallas													1		urn:catalog:PMNS:BIRDS:ORN000247		present									Miller, F.; Mayer, W.						22	Texas						1/22/1938		12 mi. South of Dallas				1938	PhysicalObject	2013-05-01	en									PMNS	BIRDS			PreservedSpecimen												Dendroica coronata							Animalia;Chordata;Aves;Passeriformes;Parulidae;Dendroica	Animalia	Chordata	Aves	Passeriformes	Parulidae	Dendroica		coronata		species				ICZN			
PMNS	Perot Museum of Nature and Science	Perot Museum of Nature and Science, Natural History Collections, Dallas, Texas, USA	Karen Morton	http://ipt.vertnet.org:8080/ipt/archive.do?r=perot_verts	Karen.Morton@perotmuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=perot_verts	Data records from the Perot Museum of Nature and Science (Perot Museum) may be used by individual researchers or research groups for non-commercial purposes, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the Collection Manager or appropriate curatorial staff.  If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged, the Perot Museum notified, and a copy of any resulting publication or report sent to the Collection Manager at the Perot Museum. The Perot Museum does not guarantee the accuracy of these data. Individual researchers should verify individual records by making direct reference to corresponding museum specimens. The Perot Museum and its staff are not responsible for damages, injury, or loss due to the use of these data.	1ebf1564-949e-49ca-9f8b-e11ef68238db	410d186f-903a-44fd-b84f-61c47c88bcaf			2013-05-01	ORNIS,HerpNET,VertNet	United States	Perot Museum of Nature and Science	Texas	Wed May 01 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	urn:catalog:PMNS:BIRDS:ORN000248									ORN000248	North America			United States	US	Dallas		22									22	native	1938-01-22																				;USA;TX;Dallas;;;;									1										12 mi. South of Dallas													1		urn:catalog:PMNS:BIRDS:ORN000248		present									Miller, F.; Mayer, W.						22	Texas						1/22/1938		12 mi. South of Dallas				1938	PhysicalObject	2013-05-01	en									PMNS	BIRDS			PreservedSpecimen												Junco hyemalis							Animalia;Chordata;Aves;Passeriformes;Emberizidae;Junco	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Junco		hyemalis		species				ICZN			
PMNS	Perot Museum of Nature and Science	Perot Museum of Nature and Science, Natural History Collections, Dallas, Texas, USA	Karen Morton	http://ipt.vertnet.org:8080/ipt/archive.do?r=perot_verts	Karen.Morton@perotmuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=perot_verts	Data records from the Perot Museum of Nature and Science (Perot Museum) may be used by individual researchers or research groups for non-commercial purposes, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the Collection Manager or appropriate curatorial staff.  If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged, the Perot Museum notified, and a copy of any resulting publication or report sent to the Collection Manager at the Perot Museum. The Perot Museum does not guarantee the accuracy of these data. Individual researchers should verify individual records by making direct reference to corresponding museum specimens. The Perot Museum and its staff are not responsible for damages, injury, or loss due to the use of these data.	1ebf1564-949e-49ca-9f8b-e11ef68238db	410d186f-903a-44fd-b84f-61c47c88bcaf			2013-05-01	ORNIS,HerpNET,VertNet	United States	Perot Museum of Nature and Science	Texas	Wed May 01 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	urn:catalog:PMNS:BIRDS:ORN000249									ORN000249	North America			United States	US	Henderson		4									35	native	1938-02-04																				;USA;TX;Henderson;;;;									1										Koon Kreek Klub													2		urn:catalog:PMNS:BIRDS:ORN000249		present									Miller, F.; Mayer, W.						35	Texas						2/4/1938		Koon Kreek Klub				1938	PhysicalObject	2013-05-01	en									PMNS	BIRDS			PreservedSpecimen												Lanius ludovicianus							Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius	Animalia	Chordata	Aves	Passeriformes	Laniidae	Lanius		ludovicianus		species				ICZN			
PMNS	Perot Museum of Nature and Science	Perot Museum of Nature and Science, Natural History Collections, Dallas, Texas, USA	Karen Morton	http://ipt.vertnet.org:8080/ipt/archive.do?r=perot_verts	Karen.Morton@perotmuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=perot_verts	Data records from the Perot Museum of Nature and Science (Perot Museum) may be used by individual researchers or research groups for non-commercial purposes, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the Collection Manager or appropriate curatorial staff.  If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged, the Perot Museum notified, and a copy of any resulting publication or report sent to the Collection Manager at the Perot Museum. The Perot Museum does not guarantee the accuracy of these data. Individual researchers should verify individual records by making direct reference to corresponding museum specimens. The Perot Museum and its staff are not responsible for damages, injury, or loss due to the use of these data.	1ebf1564-949e-49ca-9f8b-e11ef68238db	410d186f-903a-44fd-b84f-61c47c88bcaf			2013-05-01	ORNIS,HerpNET,VertNet	United States	Perot Museum of Nature and Science	Texas	Wed May 01 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	urn:catalog:PMNS:BIRDS:ORN000250									ORN000250	North America			United States	US	Henderson		4									35	native	1938-02-04																				;USA;TX;Henderson;;;;									1										Koon Kreek Klub													2		urn:catalog:PMNS:BIRDS:ORN000250		present									Miller, F.; Mayer, W.						35	Texas						2/4/1938		Koon Kreek Klub				1938	PhysicalObject	2013-05-01	en									PMNS	BIRDS			PreservedSpecimen												Melanerpes carolinus							Animalia;Chordata;Aves;Piciformes;Picidae;Melanerpes	Animalia	Chordata	Aves	Piciformes	Picidae	Melanerpes		carolinus		species				ICZN			
PMNS	Perot Museum of Nature and Science	Perot Museum of Nature and Science, Natural History Collections, Dallas, Texas, USA	Karen Morton	http://ipt.vertnet.org:8080/ipt/archive.do?r=perot_verts	Karen.Morton@perotmuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=perot_verts	Data records from the Perot Museum of Nature and Science (Perot Museum) may be used by individual researchers or research groups for non-commercial purposes, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the Collection Manager or appropriate curatorial staff.  If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged, the Perot Museum notified, and a copy of any resulting publication or report sent to the Collection Manager at the Perot Museum. The Perot Museum does not guarantee the accuracy of these data. Individual researchers should verify individual records by making direct reference to corresponding museum specimens. The Perot Museum and its staff are not responsible for damages, injury, or loss due to the use of these data.	1ebf1564-949e-49ca-9f8b-e11ef68238db	410d186f-903a-44fd-b84f-61c47c88bcaf			2013-05-01	ORNIS,HerpNET,VertNet	United States	Perot Museum of Nature and Science	Texas	Wed May 01 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	urn:catalog:PMNS:BIRDS:ORN000251									ORN000251	North America			United States	US	Henderson		4									35	native	1938-02-04																				;USA;TX;Henderson;;;;									1										Koon Kreek Klub													2		urn:catalog:PMNS:BIRDS:ORN000251		present									Miller, F.; Mayer, W.						35	Texas						2/4/1938		Koon Kreek Klub				1938	PhysicalObject	2013-05-01	en									PMNS	BIRDS			PreservedSpecimen												Melanerpes erythrocephalus							Animalia;Chordata;Aves;Piciformes;Picidae;Melanerpes	Animalia	Chordata	Aves	Piciformes	Picidae	Melanerpes		erythrocephalus		species				ICZN			
PMNS	Perot Museum of Nature and Science	Perot Museum of Nature and Science, Natural History Collections, Dallas, Texas, USA	Karen Morton	http://ipt.vertnet.org:8080/ipt/archive.do?r=perot_verts	Karen.Morton@perotmuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=perot_verts	Data records from the Perot Museum of Nature and Science (Perot Museum) may be used by individual researchers or research groups for non-commercial purposes, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the Collection Manager or appropriate curatorial staff.  If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged, the Perot Museum notified, and a copy of any resulting publication or report sent to the Collection Manager at the Perot Museum. The Perot Museum does not guarantee the accuracy of these data. Individual researchers should verify individual records by making direct reference to corresponding museum specimens. The Perot Museum and its staff are not responsible for damages, injury, or loss due to the use of these data.	1ebf1564-949e-49ca-9f8b-e11ef68238db	410d186f-903a-44fd-b84f-61c47c88bcaf			2013-05-01	ORNIS,HerpNET,VertNet	United States	Perot Museum of Nature and Science	Texas	Wed May 01 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	urn:catalog:PMNS:BIRDS:ORN000252									ORN000252	North America			United States	US	Henderson		4									35	native	1938-02-04																				;USA;TX;Henderson;;;;									1										Koon Kreek Klub													2		urn:catalog:PMNS:BIRDS:ORN000252		present									Miller, F.; Mayer, W.						35	Texas						2/4/1938		Koon Kreek Klub				1938	PhysicalObject	2013-05-01	en									PMNS	BIRDS			PreservedSpecimen												Cardinalis cardinalis							Animalia;Chordata;Aves;Passeriformes;Cardinalidae;Cardinalis	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis		cardinalis		species				ICZN			
PMNS	Perot Museum of Nature and Science	Perot Museum of Nature and Science, Natural History Collections, Dallas, Texas, USA	Karen Morton	http://ipt.vertnet.org:8080/ipt/archive.do?r=perot_verts	Karen.Morton@perotmuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=perot_verts	Data records from the Perot Museum of Nature and Science (Perot Museum) may be used by individual researchers or research groups for non-commercial purposes, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the Collection Manager or appropriate curatorial staff.  If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged, the Perot Museum notified, and a copy of any resulting publication or report sent to the Collection Manager at the Perot Museum. The Perot Museum does not guarantee the accuracy of these data. Individual researchers should verify individual records by making direct reference to corresponding museum specimens. The Perot Museum and its staff are not responsible for damages, injury, or loss due to the use of these data.	1ebf1564-949e-49ca-9f8b-e11ef68238db	410d186f-903a-44fd-b84f-61c47c88bcaf			2013-05-01	ORNIS,HerpNET,VertNet	United States	Perot Museum of Nature and Science	Texas	Wed May 01 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	urn:catalog:PMNS:BIRDS:ORN000253									ORN000253	North America			United States	US	Henderson		4									35	native	1938-02-04																				;USA;TX;Henderson;;;;									1										Koon Kreek Klub													2		urn:catalog:PMNS:BIRDS:ORN000253		present									Miller, F.; Mayer, W.						35	Texas						2/4/1938		Koon Kreek Klub				1938	PhysicalObject	2013-05-01	en									PMNS	BIRDS			PreservedSpecimen												Passerella iliaca							Animalia;Chordata;Aves;Passeriformes;Emberizidae;Passerella	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Passerella		iliaca		species				ICZN			
PMNS	Perot Museum of Nature and Science	Perot Museum of Nature and Science, Natural History Collections, Dallas, Texas, USA	Karen Morton	http://ipt.vertnet.org:8080/ipt/archive.do?r=perot_verts	Karen.Morton@perotmuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=perot_verts	Data records from the Perot Museum of Nature and Science (Perot Museum) may be used by individual researchers or research groups for non-commercial purposes, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the Collection Manager or appropriate curatorial staff.  If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged, the Perot Museum notified, and a copy of any resulting publication or report sent to the Collection Manager at the Perot Museum. The Perot Museum does not guarantee the accuracy of these data. Individual researchers should verify individual records by making direct reference to corresponding museum specimens. The Perot Museum and its staff are not responsible for damages, injury, or loss due to the use of these data.	1ebf1564-949e-49ca-9f8b-e11ef68238db	410d186f-903a-44fd-b84f-61c47c88bcaf			2013-05-01	ORNIS,HerpNET,VertNet	United States	Perot Museum of Nature and Science	Texas	Wed May 01 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=perot_verts	urn:catalog:PMNS:BIRDS:ORN000254									ORN000254	North America			United States	US	Henderson		4									35	native	1938-02-04																				;USA;TX;Henderson;;;;									1										Koon Kreek Klub													2		urn:catalog:PMNS:BIRDS:ORN000254		present									Miller, F.; Mayer, W.						35	Texas						2/4/1938		Koon Kreek Klub				1938	PhysicalObject	2013-05-01	en									PMNS	BIRDS			PreservedSpecimen												Zonotrichia albicollis							Animalia;Chordata;Aves;Passeriformes;Emberizidae;Zonotrichia	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia		albicollis		species				ICZN			
