ZMUC	The Danish Newt Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds28	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds28	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84c4638e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/resource.do?r=ds28	urn:catalog:ZMUC:AMP:-3224									-3224	Europe			Denmark			1968-12-20	21	56.529999	8.300000													Landbohoejskolen coll.																																			Lemvig													7		urn:catalog:ZMUC:AMP:-3224									Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Ventral.jpg/quickview	Pauli																			1893		2005-01-18 14:48:39.0									28	ZMUC	AMP			PreservedSpecimen												Triturus vulgaris								Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		vulgaris				Linn̩					
ZMUC	The Danish Newt Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds28	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds28	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84c4638e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/resource.do?r=ds28	urn:catalog:ZMUC:AMP:-3225									-3225	Europe			Denmark			1968-12-20	21	56.529999	8.300000													Landbohoejskolen coll.																																			Lemvig													7		urn:catalog:ZMUC:AMP:-3225									Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Ventral.jpg/quickview	Pauli																			1893		2005-01-18 14:48:39.0									28	ZMUC	AMP			PreservedSpecimen												Triturus vulgaris								Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		vulgaris				Linn̩					
ZMUC	The Danish Newt Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds28	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds28	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84c4638e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/resource.do?r=ds28	urn:catalog:ZMUC:AMP:-3226									-3226	Europe			Denmark			1968-12-20	21	56.529999	8.300000													Landbohoejskolen coll.																																			Lemvig													7		urn:catalog:ZMUC:AMP:-3226									Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Ventral.jpg/quickview	Pauli																			1893		2005-01-18 14:48:39.0									28	ZMUC	AMP			PreservedSpecimen												Triturus vulgaris								Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		vulgaris				Linn̩					
ZMUC	The Danish Newt Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds28	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds28	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84c4638e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/resource.do?r=ds28	urn:catalog:ZMUC:AMP:-3249									-3249	Europe			Denmark			1968-12-20																From Landbohoejskolen																																			s.l.															urn:catalog:ZMUC:AMP:-3249									Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Cristatus_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Cristatus_Ventral.jpg/quickview																				1900		2005-01-18 14:48:39.0									28	ZMUC	AMP			PreservedSpecimen												Triturus cristatus								Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		cristatus				Linn̩					
ZMUC	The Danish Newt Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds28	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds28	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84c4638e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/resource.do?r=ds28	urn:catalog:ZMUC:AMP:8001									8001	Europe			Denmark			1946-03-15	7	55.980000	12.380000													Larvae																																			Fredensborg, Kammerjaegerdam													8		urn:catalog:ZMUC:AMP:8001									Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Cristatus_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Cristatus_Ventral.jpg/quickview	Kaiser, E. W.																			1942		2005-01-18 14:48:39.0									28	ZMUC	AMP			PreservedSpecimen												Triturus cristatus								Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		cristatus				Linn̩					
ZMUC	The Danish Newt Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds28	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds28	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84c4638e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/resource.do?r=ds28	urn:catalog:ZMUC:AMP:8002									8002	Europe			Denmark			1946-03-15	7	55.980000	12.380000													Larvae																																			Fredensborg, Kammerjaegerdam													8		urn:catalog:ZMUC:AMP:8002									Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Cristatus_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Cristatus_Ventral.jpg/quickview	Kaiser, E. W.																			1942		2005-01-18 14:48:39.0									28	ZMUC	AMP			PreservedSpecimen												Triturus cristatus								Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		cristatus				Linn̩					
ZMUC	The Danish Newt Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds28	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds28	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84c4638e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/resource.do?r=ds28	urn:catalog:ZMUC:AMP:8003									8003	Europe			Denmark			1946-03-15	7	55.980000	12.380000													Larvae																																			Fredensborg, Kammerjaegerdam													8		urn:catalog:ZMUC:AMP:8003									Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Cristatus_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Cristatus_Ventral.jpg/quickview	Kaiser, E. W.																			1942		2005-01-18 14:48:39.0									28	ZMUC	AMP			PreservedSpecimen												Triturus cristatus								Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		cristatus				Linn̩					
ZMUC	The Danish Newt Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds28	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds28	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84c4638e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/resource.do?r=ds28	urn:catalog:ZMUC:AMP:8004									8004	Europe			Denmark			1946-03-19	7	55.310001	15.180000													Adult male																																			Christiansoe, Pond near Store Taarn													8		urn:catalog:ZMUC:AMP:8004									Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Ventral.jpg/quickview	Johansen, P.																			1945		2005-01-18 14:48:39.0									28	ZMUC	AMP			PreservedSpecimen												Triturus vulgaris								Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		vulgaris				Linn̩					
ZMUC	The Danish Newt Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds28	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds28	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84c4638e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/resource.do?r=ds28	urn:catalog:ZMUC:AMP:8005									8005	Europe			Denmark			1946-09-04	11	55.860001	11.160000																																																Sejroe, Skellebjerggaard													8		urn:catalog:ZMUC:AMP:8005									Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Ventral.jpg/quickview	Andersen, P. Holm																			1946		2005-01-18 14:48:39.0									28	ZMUC	AMP			PreservedSpecimen												Triturus vulgaris								Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		vulgaris				Linn̩					
ZMUC	The Danish Newt Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds28	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds28	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84c4638e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds28	http://danbif.au.dk/ipt/resource.do?r=ds28	urn:catalog:ZMUC:AMP:8006									8006	Europe			Denmark			1946-09-14	5	55.860001	11.180000																																																Sejroe, S. E. coast in pond, near former dairy													9		urn:catalog:ZMUC:AMP:8006									Alcohol	http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Dorsal.jpg/quickview  http://192.38.112.87:8079/Repository/DanBIF_Collections/resource290654/folder431002/Vulgaris_Ventral.jpg/quickview	Johansen, Frits																			1946		2005-01-18 14:48:39.0									28	ZMUC	AMP			PreservedSpecimen												Triturus vulgaris								Animalia	Vertebrata	Amphibia	Caudata	Salamandridae	Triturus		vulgaris				Linn̩					
