TCWC	Biodiversity Research and Teaching Collections - TCWC Vertebrates	Biodiversity Research and Teaching Collections, Department of Wildlife and Fisheries Sciences, Texas A&M University, College Station, TX, USA.	Heather Prestridge	http://ipt.vertnet.org:8080/ipt/archive.do?r=tcwc_verts	hlprestridge@tamu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tcwc_verts	http://creativecommons.org/publicdomain/zero/1.0	b6015b60-6f96-43a9-88e5-2f41854e8f07	2b8e48b0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Texas A&M University Biodiversity Research and Teaching Collections	Texas	Tue Feb 17 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	urn:catalog:TCWC:Birds:14886									14886	North America			United States	US	Waller												native																					| USA | Texas | Waller |  |  |  |																			AVIARY BIRD															urn:catalog:TCWC:Birds:14886	Fred Collins Aviary	present							sk | tissue		BDMarks	1276				male		Texas								USA | Texas | Waller | AVIARY BIRD				2008	PhysicalObject	2015-02-01	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tcwc/birds?id=14886	urn:lsid:biocol.org:col:34844	urn:lsid:biocol.org:col:34958		TCWC	Birds			PreservedSpecimen			"{""fat"":""heavy"", ""gonads"":""12x12mm"", ""weight"":""280"" }"									Ara maracana							Psittaciformes | Psittacidae |  | Ara	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara		maracana		species				ICZN			
TCWC	Biodiversity Research and Teaching Collections - TCWC Vertebrates	Biodiversity Research and Teaching Collections, Department of Wildlife and Fisheries Sciences, Texas A&M University, College Station, TX, USA.	Heather Prestridge	http://ipt.vertnet.org:8080/ipt/archive.do?r=tcwc_verts	hlprestridge@tamu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tcwc_verts	http://creativecommons.org/publicdomain/zero/1.0	b6015b60-6f96-43a9-88e5-2f41854e8f07	2b8e48b0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Texas A&M University Biodiversity Research and Teaching Collections	Texas	Tue Feb 17 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	urn:catalog:TCWC:Birds:14887									14887	North America			United States	US	Waller		25									206	native	2006-07-25																				| USA | Texas | Waller |  |  |  |																			AVIARY BIRD													7		urn:catalog:TCWC:Birds:14887	Hatched 1993	present							sk | tissue		KAArnold	7470				female	206	Texas								USA | Texas | Waller | AVIARY BIRD				2006	PhysicalObject	2015-02-01	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tcwc/birds?id=14887	urn:lsid:biocol.org:col:34844	urn:lsid:biocol.org:col:34958		TCWC	Birds			PreservedSpecimen			"{""fat"":""0"", ""gonads"":""20x10mm"", ""weight"":""200"" }"									Chalcopsitta atra							Psittaciformes | Psittacidae |  | Chalcopsitta	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Chalcopsitta		atra		species				ICZN			
TCWC	Biodiversity Research and Teaching Collections - TCWC Vertebrates	Biodiversity Research and Teaching Collections, Department of Wildlife and Fisheries Sciences, Texas A&M University, College Station, TX, USA.	Heather Prestridge	http://ipt.vertnet.org:8080/ipt/archive.do?r=tcwc_verts	hlprestridge@tamu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tcwc_verts	http://creativecommons.org/publicdomain/zero/1.0	b6015b60-6f96-43a9-88e5-2f41854e8f07	2b8e48b0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Texas A&M University Biodiversity Research and Teaching Collections	Texas	Tue Feb 17 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	urn:catalog:TCWC:Birds:14888									14888	North America			United States	US	Waller												native																					| USA | Texas | Waller |  |  |  |																			AVIARY BIRD															urn:catalog:TCWC:Birds:14888	Fred Collins Aviary	present							sk | tissue		KAArnold	7471				male		Texas								USA | Texas | Waller | AVIARY BIRD				2006	PhysicalObject	2015-02-01	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tcwc/birds?id=14888	urn:lsid:biocol.org:col:34844	urn:lsid:biocol.org:col:34958		TCWC	Birds			PreservedSpecimen			"{""fat"":""0"", ""gonads"":""4x1.5mm"", ""weight"":""199"" }"									Chalcopsitta duvenbodei							Psittaciformes | Psittacidae |  | Chalcopsitta	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Chalcopsitta		duvenbodei		species				ICZN			
TCWC	Biodiversity Research and Teaching Collections - TCWC Vertebrates	Biodiversity Research and Teaching Collections, Department of Wildlife and Fisheries Sciences, Texas A&M University, College Station, TX, USA.	Heather Prestridge	http://ipt.vertnet.org:8080/ipt/archive.do?r=tcwc_verts	hlprestridge@tamu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tcwc_verts	http://creativecommons.org/publicdomain/zero/1.0	b6015b60-6f96-43a9-88e5-2f41854e8f07	2b8e48b0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Texas A&M University Biodiversity Research and Teaching Collections	Texas	Tue Feb 17 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	urn:catalog:TCWC:Birds:14889									14889	South America			Argentina	AR			11									162	native	2009-06-11																				| Argentina | La Pampa |  |  |  |  |																																6		urn:catalog:TCWC:Birds:14889	Del Gatlin--NEED LOCALITY DATA	present							sk | tissue		BDMarks	1291					162	La Pampa								Argentina | La Pampa				2009	PhysicalObject	2015-01-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tcwc/birds?id=14889	urn:lsid:biocol.org:col:34844	urn:lsid:biocol.org:col:34958		TCWC	Birds			PreservedSpecimen												Anas sibilatrix							Anseriformes | Anatidae |  | Anas	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas		sibilatrix		species				ICZN			
TCWC	Biodiversity Research and Teaching Collections - TCWC Vertebrates	Biodiversity Research and Teaching Collections, Department of Wildlife and Fisheries Sciences, Texas A&M University, College Station, TX, USA.	Heather Prestridge	http://ipt.vertnet.org:8080/ipt/archive.do?r=tcwc_verts	hlprestridge@tamu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tcwc_verts	http://creativecommons.org/publicdomain/zero/1.0	b6015b60-6f96-43a9-88e5-2f41854e8f07	2b8e48b0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Texas A&M University Biodiversity Research and Teaching Collections	Texas	Tue Feb 17 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	urn:catalog:TCWC:Birds:14890									14890	North America			United States	US	Aransas		4									94	native	2007-04-04																				| USA | Texas | Aransas |  |  |  |																			Rockport, Key Alegro													4		urn:catalog:TCWC:Birds:14890	ARK	present							sk | tissue		BDMarks	1302					94	Texas								USA | Texas | Aransas | Rockport, Key Alegro				2007	PhysicalObject	2015-02-01	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tcwc/birds?id=14890	urn:lsid:biocol.org:col:34844	urn:lsid:biocol.org:col:34958		TCWC	Birds			PreservedSpecimen			"{""fat"":""trace"", ""weight"":""18.9"" }"									Dendrocygna autumnalis							Anseriformes | Anatidae |  | Dendrocygna	Animalia	Chordata	Aves	Anseriformes	Anatidae	Dendrocygna		autumnalis		species				ICZN			
TCWC	Biodiversity Research and Teaching Collections - TCWC Vertebrates	Biodiversity Research and Teaching Collections, Department of Wildlife and Fisheries Sciences, Texas A&M University, College Station, TX, USA.	Heather Prestridge	http://ipt.vertnet.org:8080/ipt/archive.do?r=tcwc_verts	hlprestridge@tamu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tcwc_verts	http://creativecommons.org/publicdomain/zero/1.0	b6015b60-6f96-43a9-88e5-2f41854e8f07	2b8e48b0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Texas A&M University Biodiversity Research and Teaching Collections	Texas	Tue Feb 17 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	urn:catalog:TCWC:Birds:14891									14891	North America			United States	US	Brazos		17									168	native	2009-06-17																				| USA | Texas | Brazos |  |  |  |																			Bryan, 310 Tee Dr.													6		urn:catalog:TCWC:Birds:14891		present							sk | tissue		BDMarks	1290				male	168	Texas								USA | Texas | Brazos | Bryan, 310 Tee Dr.				2009	PhysicalObject	2015-02-01	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tcwc/birds?id=14891	urn:lsid:biocol.org:col:34844	urn:lsid:biocol.org:col:34958		TCWC	Birds			PreservedSpecimen			"{""fat"":""moderate"", ""gonads"":""2x1mm"", ""weight"":""47"" }"									Columbina inca							Columbiformes | Columbidae |  | Columbina	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columbina		inca		species				ICZN			
TCWC	Biodiversity Research and Teaching Collections - TCWC Vertebrates	Biodiversity Research and Teaching Collections, Department of Wildlife and Fisheries Sciences, Texas A&M University, College Station, TX, USA.	Heather Prestridge	http://ipt.vertnet.org:8080/ipt/archive.do?r=tcwc_verts	hlprestridge@tamu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tcwc_verts	http://creativecommons.org/publicdomain/zero/1.0	b6015b60-6f96-43a9-88e5-2f41854e8f07	2b8e48b0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Texas A&M University Biodiversity Research and Teaching Collections	Texas	Tue Feb 17 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	urn:catalog:TCWC:Birds:14892									14892	North America			United States	US	Brazos		12									163	native	2009-06-12																				| USA | Texas | Brazos |  |  |  |																			College Station, Jct. Rock Prairie Rd. and FM 2154													6		urn:catalog:TCWC:Birds:14892		present							sk | tissue		BDMarks	1258				female	163	Texas								USA | Texas | Brazos | College Station, Jct. Rock Prairie Rd. and FM 2154				2009	PhysicalObject	2015-02-01	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tcwc/birds?id=14892	urn:lsid:biocol.org:col:34844	urn:lsid:biocol.org:col:34958		TCWC	Birds			PreservedSpecimen			"{""fat"":""light"", ""gonads"":""5x2mm, smooth"", ""weight"":""143.6"" }"									Streptopelia decaocto							Columbiformes | Columbidae |  | Streptopelia	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia		decaocto		species				ICZN			
TCWC	Biodiversity Research and Teaching Collections - TCWC Vertebrates	Biodiversity Research and Teaching Collections, Department of Wildlife and Fisheries Sciences, Texas A&M University, College Station, TX, USA.	Heather Prestridge	http://ipt.vertnet.org:8080/ipt/archive.do?r=tcwc_verts	hlprestridge@tamu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tcwc_verts	http://creativecommons.org/publicdomain/zero/1.0	b6015b60-6f96-43a9-88e5-2f41854e8f07	2b8e48b0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Texas A&M University Biodiversity Research and Teaching Collections	Texas	Tue Feb 17 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	urn:catalog:TCWC:Birds:14893									14893	North America			United States	US	Nueces		27									300	native	2007-10-27																				| USA | Texas | Nueces |  |  |  |																			Port Aransas, El Cortez Pond													10		urn:catalog:TCWC:Birds:14893		present							sk | tissue		TJHibbitts	2159				female	300	Texas								USA | Texas | Nueces | Port Aransas, El Cortez Pond				2007	PhysicalObject	2015-02-01	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tcwc/birds?id=14893	urn:lsid:biocol.org:col:34844	urn:lsid:biocol.org:col:34958		TCWC	Birds			PreservedSpecimen			"{""fat"":""none"", ""gonads"":""8x4mm"", ""weight"":""572"" }"									Anhinga anhinga							Pelecaniformes | Phalacrocoracidae |  | Anhinga	Animalia	Chordata	Aves	Suliformes	Anhingidae	Anhinga		anhinga		species				ICZN			
TCWC	Biodiversity Research and Teaching Collections - TCWC Vertebrates	Biodiversity Research and Teaching Collections, Department of Wildlife and Fisheries Sciences, Texas A&M University, College Station, TX, USA.	Heather Prestridge	http://ipt.vertnet.org:8080/ipt/archive.do?r=tcwc_verts	hlprestridge@tamu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tcwc_verts	http://creativecommons.org/publicdomain/zero/1.0	b6015b60-6f96-43a9-88e5-2f41854e8f07	2b8e48b0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Texas A&M University Biodiversity Research and Teaching Collections	Texas	Tue Feb 17 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	urn:catalog:TCWC:Birds:14854									14854	South America			Argentina	AR			11									162	native	2009-06-11																				| Argentina | La Pampa |  |  |  |  |																																6		urn:catalog:TCWC:Birds:14854	On permanent loan to Del Gatlin, TAMU	present							sk | tissue								162	La Pampa								Argentina | La Pampa				2009	PhysicalObject	2015-01-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tcwc/birds?id=14854	urn:lsid:biocol.org:col:34844	urn:lsid:biocol.org:col:34958		TCWC	Birds			PreservedSpecimen												Patagioenas maculosa							Columbiformes | Columbidae |  | Patagioenas	Animalia	Chordata	Aves	Columbiformes	Columbidae	Patagioenas		maculosa		species				ICZN			
TCWC	Biodiversity Research and Teaching Collections - TCWC Vertebrates	Biodiversity Research and Teaching Collections, Department of Wildlife and Fisheries Sciences, Texas A&M University, College Station, TX, USA.	Heather Prestridge	http://ipt.vertnet.org:8080/ipt/archive.do?r=tcwc_verts	hlprestridge@tamu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tcwc_verts	http://creativecommons.org/publicdomain/zero/1.0	b6015b60-6f96-43a9-88e5-2f41854e8f07	2b8e48b0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Texas A&M University Biodiversity Research and Teaching Collections	Texas	Tue Feb 17 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=tcwc_verts	urn:catalog:TCWC:Birds:14855									14855	South America			Argentina	AR			11									162	native	2009-06-11																				| Argentina | La Pampa |  |  |  |  |																																6		urn:catalog:TCWC:Birds:14855	On permanent loan to Del Gatlin, TAMU	present							sk | tissue								162	La Pampa								Argentina | La Pampa				2009	PhysicalObject	2015-01-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tcwc/birds?id=14855	urn:lsid:biocol.org:col:34844	urn:lsid:biocol.org:col:34958		TCWC	Birds			PreservedSpecimen												Patagioenas picazuro							Columbiformes | Columbidae |  | Patagioenas	Animalia	Chordata	Aves	Columbiformes	Columbidae	Patagioenas		picazuro		species				ICZN			
