TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:79									79	North America			United States	US	Travis		7									311	native	1946-11-07																				| USA | Texas | Travis |  |  |  |																			Austin, Pease Pk.													11		urn:catalog:TNHC:Herpetology:79		present							alcoholic		Flury						311	Texas						11/07/46-11/07/46		USA | Texas | Travis | Austin, Pease Pk.				1946	PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=79	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Virginia striatula							Virginia	Animalia	Chordata	Reptilia	Squamata	Colubridae	Virginia		striatula		species				ICZN			
TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:80									80	North America			United States	US	Travis		7									311	native	1946-11-07																				| USA | Texas | Travis |  |  |  |																			Austin, Pease Pk.													11		urn:catalog:TNHC:Herpetology:80		present							alcoholic		Flury						311	Texas						11/07/46-11/07/46		USA | Texas | Travis | Austin, Pease Pk.				1946	PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=80	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Virginia striatula							Virginia	Animalia	Chordata	Reptilia	Squamata	Colubridae	Virginia		striatula		species				ICZN			
TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:81									81	North America			United States	US	Travis		7									311	native	1946-11-07																				| USA | Texas | Travis |  |  |  |																			Austin, Pease Pk.													11		urn:catalog:TNHC:Herpetology:81		present							alcoholic		Flury						311	Texas						11/07/46-11/07/46		USA | Texas | Travis | Austin, Pease Pk.				1946	PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=81	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Virginia striatula							Virginia	Animalia	Chordata	Reptilia	Squamata	Colubridae	Virginia		striatula		species				ICZN			
TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:82									82	North America			United States	US	Travis		7									311	native	1946-11-07																				| USA | Texas | Travis |  |  |  |																			Austin, Pease Pk.													11		urn:catalog:TNHC:Herpetology:82		present							alcoholic		Flury						311	Texas						11/07/46-11/07/46		USA | Texas | Travis | Austin, Pease Pk.				1946	PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=82	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Virginia striatula							Virginia	Animalia	Chordata	Reptilia	Squamata	Colubridae	Virginia		striatula		species				ICZN			
TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:83									83	North America			United States	US	Travis		12									316	native	1946-11-12																				| USA | Texas | Travis |  |  |  |																			Austin													11		urn:catalog:TNHC:Herpetology:83		present							alcoholic								316	Texas						11/12/46-11/12/46		USA | Texas | Travis | Austin				1946	PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=83	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Micrurus tener							Micrurus	Animalia	Chordata	Reptilia	Squamata	Elapidae	Micrurus		tener		species				ICZN			
TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:84									84	North America			United States	US	Travis		13									317	native	1946-11-13																				| USA | Texas | Travis |  |  |  |																			Austin, Zilker Park													11		urn:catalog:TNHC:Herpetology:84		present							alcoholic		Frazer						317	Texas						11/13/46-11/13/46		USA | Texas | Travis | Austin, Zilker Park				1946	PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=84	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Anolis carolinensis							Anolis	Animalia	Chordata	Reptilia	Squamata	Polychrotidae	Anolis		carolinensis		species				ICZN			
TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:85									85	North America			United States	US	Nueces		28									332	native	1946-11-28																				| USA | Texas | Nueces |  |  |  |																			Port Aransas, 5 mi SW on Mustang Island, Fresh Water Pond													11		urn:catalog:TNHC:Herpetology:85		present							alcoholic		Blair						332	Texas						11/28/46-11/28/46		USA | Texas | Nueces | Port Aransas, 5 mi SW on Mustang Island, Fresh Water Pond				1946	PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=85	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Bufo speciosus							Bufo	Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo		speciosus		species				ICZN			
TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:86									86	North America			United States	US	Jim Wells		30									334	native	1946-11-30																				| USA | Texas | Jim Wells |  |  |  |																			Alice, in town													11		urn:catalog:TNHC:Herpetology:86		present							alcoholic		Blair						334	Texas						11/30/46-11/30/46		USA | Texas | Jim Wells | Alice, in town				1946	PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=86	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Bufo speciosus							Bufo	Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo		speciosus		species				ICZN			
TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:87									87	North America			United States	US	Atascosa		1									335	native	1946-12-01																				| USA | Texas | Atascosa |  |  |  |																			Pleasanton, 5 mi SE													12		urn:catalog:TNHC:Herpetology:87		present							alcoholic		Blair	SM 540					335	Texas						12/01/46-12/01/46		USA | Texas | Atascosa | Pleasanton, 5 mi SE				1946	PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=87	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Pituophis melanoleucus							Pituophis	Animalia	Chordata	Reptilia	Squamata	Colubridae	Pituophis		melanoleucus		species				ICZN			
TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:88									88	North America			United States	US	Kendall		15									349	native	1946-12-15																				| USA | Texas | Kendall |  |  |  |																			Boerne, 11 mi E													12		urn:catalog:TNHC:Herpetology:88	caught in limestone sinkhole	present							alcoholic		Pietsch						349	Texas						12/15/46-12/15/46		USA | Texas | Kendall | Boerne, 11 mi E				1946	PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=88	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Plethodon albagula							Plethodon	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		albagula		species				ICZN			
TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:89									89	North America			United States	US	Kendall		15									349	native	1946-12-15																				| USA | Texas | Kendall |  |  |  |																			Boerne, 11 mi E													12		urn:catalog:TNHC:Herpetology:89	caught in limestone sinkhole	present							alcoholic		Pietsch						349	Texas						12/15/46-12/15/46		USA | Texas | Kendall | Boerne, 11 mi E				1946	PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=89	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Plethodon albagula							Plethodon	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		albagula		species				ICZN			
TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:90									90	North America			United States	US	Cameron		28									362	native	1946-12-28																				| USA | Texas | Cameron |  |  |  |																			Harlingen, 4 mi S													12		urn:catalog:TNHC:Herpetology:90		present							alcoholic		A. G. Flury						362	Texas						12/28/46-12/28/46		USA | Texas | Cameron | Harlingen, 4 mi S				1946	PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=90	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Siren intermedia							Siren	Animalia	Chordata	Amphibia	Caudata	Sirenidae	Siren		intermedia		species				ICZN			
TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:91									91	North America			United States	US	Williamson												native																					| USA | Texas | Williamson |  |  |  |																			Georgetown, 8 mi S on side rd to Florence															urn:catalog:TNHC:Herpetology:91		present							alcoholic		Flury	WHW 249						Texas						00/00/00-00/00/00		USA | Texas | Williamson | Georgetown, 8 mi S on side rd to Florence					PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=91	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Masticophis flagellum							Masticophis	Animalia	Chordata	Reptilia	Squamata	Colubridae	Masticophis		flagellum		species				ICZN			
TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:92									92	North America			United States	US	Cameron		29									363	native	1946-12-29																				| USA | Texas | Cameron |  |  |  |																			Brownsville, 6 mi N on Los Fresnos Rd at Abandoned Sugar Mill													12		urn:catalog:TNHC:Herpetology:92		present							alcoholic		Brown						363	Texas						12/29/46-12/29/46		USA | Texas | Cameron | Brownsville, 6 mi N on Los Fresnos Rd at Abandoned Sugar Mill				1946	PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=92	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Eleutherodactylus cystignathoides							Syrrhophus	Animalia	Chordata	Amphibia	Anura	Eleutherodactylidae	Eleutherodactylus		cystignathoides		species				ICZN			
TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:93									93	North America			United States	US	Cameron		29									363	native	1946-12-29																				| USA | Texas | Cameron |  |  |  |																			Brownsville, 6 mi N on Los Fresnos Rd at Abandoned Sugar Mill													12		urn:catalog:TNHC:Herpetology:93		present							alcoholic		Brown						363	Texas						12/29/46-12/29/46		USA | Texas | Cameron | Brownsville, 6 mi N on Los Fresnos Rd at Abandoned Sugar Mill				1946	PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=93	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Eleutherodactylus cystignathoides							Syrrhophus	Animalia	Chordata	Amphibia	Anura	Eleutherodactylidae	Eleutherodactylus		cystignathoides		species				ICZN			
TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:1									1	North America			United States	US	Alachua		26									269	native	1934-09-26																				| USA | Florida | Alachua |  |  |  |																			Gainesville, 6 mi E at Biology Station													9		urn:catalog:TNHC:Herpetology:1		present							alcoholic		W. F. Blair						269	Florida						09/26/34-09/26/34		USA | Florida | Alachua | Gainesville, 6 mi E at Biology Station				1934	PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=1	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Rhineura floridana							Rhineura	Animalia	Chordata	Reptilia	Squamata	Rhineuridae	Rhineura		floridana		species				ICZN			
TNHC	TNHC Herpetology Collection	TNHC Herpetology Collection	David Cannatella	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_herps	catfish@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	852628c6-f762-11e1-a439-00145eb45e9a	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-04-11	HerpNET,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_herps	urn:catalog:TNHC:Herpetology:2									2	North America			United States	US	Alachua		19									292	native	1934-10-19																				| USA | Florida | Alachua |  |  |  |																			Newman's Lake													10		urn:catalog:TNHC:Herpetology:2		present							alcoholic		W. F. Blair						292	Florida						10/19/34-10/19/34		USA | Florida | Alachua | Newman's Lake				1934	PhysicalObject	2015-04-15	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/herpetology?id=2	urn:lsid:biocol.org:col:34885	urn:lsid:biocol.org:col:34886		TNHC	Herpetology			PreservedSpecimen												Hyla cinerea							Hyla	Animalia	Chordata	Amphibia	Anura	Hylidae	Hyla		cinerea		species				ICZN			
