FMNH	Field Museum of Natural History (Zoology) Mammal Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_mammals	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_mammals	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	41fc5c40-5e81-496f-9733-6b5681b3b7a5	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Field Museum of Natural History	Illinois	Fri Jul 06 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	d873e24e-7723-436f-826e-f91b4ea926c8									114646	Asia			Philippine Is																																			Asia, Philippine Is																																		d873e24e-7723-436f-826e-f91b4ea926c8									skull																						PhysicalObject	2010-9-13T11:51:58.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Mammals	mammals-14-may-2015	FMNH	Mammals		FMNH	PreservedSpecimen												Paradoxurus							Animalia Chordata Mammalia Carnivora Viverridae	Animalia	Chordata	Mammalia	Carnivora	Viverridae	Paradoxurus								ICZN			
FMNH	Field Museum of Natural History (Zoology) Mammal Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_mammals	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_mammals	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	41fc5c40-5e81-496f-9733-6b5681b3b7a5	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Field Museum of Natural History	Illinois	Fri Jul 06 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	58b61e7a-60c5-4b88-8cea-2e73803c77f0									48193																																																																									58b61e7a-60c5-4b88-8cea-2e73803c77f0									skull,skel							Male															PhysicalObject	2010-9-17T11:26:31.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Mammals	mammals-14-may-2015	FMNH	Mammals		FMNH	PreservedSpecimen												Homo sapiens							Animalia Chordata Mammalia Primates Hominidae	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo		sapiens						ICZN			
FMNH	Field Museum of Natural History (Zoology) Mammal Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_mammals	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_mammals	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	41fc5c40-5e81-496f-9733-6b5681b3b7a5	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Field Museum of Natural History	Illinois	Fri Jul 06 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	bfbe8946-4d88-42c5-b489-295b6e2443cd									174944	South America			Peru		Paucartambo		2001	-13.023617	-71.491850																													South America, Peru, Cusco, Paucartambo: Consuelo, 15.9 km SW Pilcopata																			Consuelo, 15.9 km SW Pilcopata												1000	10		bfbe8946-4d88-42c5-b489-295b6e2443cd									skin,skull,carc,tiss		S. Solari	2179				Female	2001	Cusco							13° 01.417' S		71° 29.511' W			2001	PhysicalObject	2015-3-5T14:14:26.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Mammals	mammals-14-may-2015	FMNH	Mammals		FMNH	PreservedSpecimen												Molossus rufus							Animalia Chordata Mammalia Chiroptera Molossidae	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Molossus		rufus						ICZN			
FMNH	Field Museum of Natural History (Zoology) Mammal Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_mammals	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_mammals	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	41fc5c40-5e81-496f-9733-6b5681b3b7a5	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Field Museum of Natural History	Illinois	Fri Jul 06 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	cdb3275d-343b-44d6-9106-075fa60d00c5									174945	South America			Peru		Paucartambo		2001	-13.023617	-71.491850																													South America, Peru, Cusco, Paucartambo: Consuelo, 15.9 km SW Pilcopata																			Consuelo, 15.9 km SW Pilcopata												1000	10		cdb3275d-343b-44d6-9106-075fa60d00c5									skin,skull,skel,tiss		B. D. Patterson	4046				Male	2001	Cusco							13° 01.417' S		71° 29.511' W			2001	PhysicalObject	2015-3-5T14:14:26.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Mammals	mammals-14-may-2015	FMNH	Mammals		FMNH	PreservedSpecimen												Molossus rufus							Animalia Chordata Mammalia Chiroptera Molossidae	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Molossus		rufus						ICZN			
FMNH	Field Museum of Natural History (Zoology) Mammal Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_mammals	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_mammals	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	41fc5c40-5e81-496f-9733-6b5681b3b7a5	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Field Museum of Natural History	Illinois	Fri Jul 06 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	09bfd8f3-127d-4614-b857-7b20cd162eb1									190679				Zoo																																			Zoo, Australia																																		09bfd8f3-127d-4614-b857-7b20cd162eb1									alc		Zoo Catalogue	ZC618				Female															PhysicalObject	2014-10-28T11:49:49.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Mammals	mammals-14-may-2015	FMNH	Mammals		FMNH	PreservedSpecimen												Macropus rufogriseus							Animalia Chordata Mammalia Diprotodontia Macropodidae	Animalia	Chordata	Mammalia	Diprotodontia	Macropodidae	Macropus	Notamacropus	rufogriseus						ICZN			
FMNH	Field Museum of Natural History (Zoology) Mammal Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_mammals	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_mammals	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	41fc5c40-5e81-496f-9733-6b5681b3b7a5	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Field Museum of Natural History	Illinois	Fri Jul 06 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	07344639-a7a9-4452-b96e-ed6cfd34c861									89236	South America			Colombia				1957	2.4	-76.416666666667																													South America, Colombia, Cauca: La Quintana																			La Quintana												2500	12		07344639-a7a9-4452-b96e-ed6cfd34c861									skin,skull		K. von Sneidern	23484				Male	1957	Cauca												1957	PhysicalObject	2014-10-31T09:09:10.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Mammals	mammals-14-may-2015	FMNH	Mammals		FMNH	PreservedSpecimen												Nasuella olivacea olivacea							Animalia Chordata Mammalia Carnivora Procyonidae	Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasuella		olivacea						ICZN			
FMNH	Field Museum of Natural History (Zoology) Mammal Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_mammals	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_mammals	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	41fc5c40-5e81-496f-9733-6b5681b3b7a5	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Field Museum of Natural History	Illinois	Fri Jul 06 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	53b24a6a-34ee-4986-b0ea-a3b4198120bd									70749	South America			Colombia		Bogota		1952	4.5666666666667	-74.083333333333																													South America, Colombia, Cundinamarca, Bogota: San Cristobal																			San Cristobal													7		53b24a6a-34ee-4986-b0ea-a3b4198120bd									skin,skull		P. Hershkovitz	6442				Female	1952	Cundinamarca												1952	PhysicalObject	2014-10-31T09:09:10.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Mammals	mammals-14-may-2015	FMNH	Mammals		FMNH	PreservedSpecimen												Nasuella olivacea olivacea							Animalia Chordata Mammalia Carnivora Procyonidae	Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasuella		olivacea						ICZN			
FMNH	Field Museum of Natural History (Zoology) Mammal Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_mammals	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_mammals	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	41fc5c40-5e81-496f-9733-6b5681b3b7a5	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Field Museum of Natural History	Illinois	Fri Jul 06 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	74b05ec9-90cd-4788-9040-3534a6446223									70745	South America			Colombia		Guasca		1952	4.6666666666667	-73.55																													South America, Colombia, Cundinamarca, Guasca: Rio Balcones																			Rio Balcones													6		74b05ec9-90cd-4788-9040-3534a6446223									skin,skull,skel		P. Hershkovitz	6422				Male	1952	Cundinamarca												1952	PhysicalObject	2014-10-31T09:09:10.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Mammals	mammals-14-may-2015	FMNH	Mammals		FMNH	PreservedSpecimen												Nasuella olivacea olivacea							Animalia Chordata Mammalia Carnivora Procyonidae	Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasuella		olivacea						ICZN			
FMNH	Field Museum of Natural History (Zoology) Mammal Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_mammals	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_mammals	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	41fc5c40-5e81-496f-9733-6b5681b3b7a5	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Field Museum of Natural History	Illinois	Fri Jul 06 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	7c875ab4-3b80-4d22-a9c2-8cc7d40a1ed9									70731	South America			Colombia				1951																															South America, Colombia, Huila: Rio Encarnacion																			Rio Encarnacion													5		7c875ab4-3b80-4d22-a9c2-8cc7d40a1ed9									skin,skull,skel		P. Hershkovitz	5144				Male	1951	Huila												1951	PhysicalObject	2014-10-31T09:09:10.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Mammals	mammals-14-may-2015	FMNH	Mammals		FMNH	PreservedSpecimen												Nasua nasua candace							Animalia Chordata Mammalia Carnivora Procyonidae	Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasua		nasua						ICZN			
FMNH	Field Museum of Natural History (Zoology) Mammal Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_mammals	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_mammals	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	41fc5c40-5e81-496f-9733-6b5681b3b7a5	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Field Museum of Natural History	Illinois	Fri Jul 06 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	d34b1a3b-cc01-40d6-a158-b9363a4b39ca									17515	Africa			Kenya		Kirinyaga Dist		1906	-0.3	37.34																													Africa, Kenya, Central Prov, Kirinyaga Dist: Mt Kenya, S side																			Mt Kenya, S side															d34b1a3b-cc01-40d6-a158-b9363a4b39ca									skin,skull		C. E. Akeley	330				Male	1906	Central Prov												1906	PhysicalObject	2014-10-27T15:17:15.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Mammals	mammals-14-may-2015	FMNH	Mammals		FMNH	PreservedSpecimen												Cricetomys ansorgei kenyensis							Animalia Chordata Mammalia Rodentia Nesomyidae	Animalia	Chordata	Mammalia	Rodentia	Nesomyidae	Cricetomys		ansorgei						ICZN			
FMNH	Field Museum of Natural History (Zoology) Mammal Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_mammals	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_mammals	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	41fc5c40-5e81-496f-9733-6b5681b3b7a5	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Field Museum of Natural History	Illinois	Fri Jul 06 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	3412ca05-ebbf-4ad8-a9dc-6a4d618d4871									17516	Africa			Kenya		Kirinyaga Dist		1906	-0.3	37.34																													Africa, Kenya, Central Prov, Kirinyaga Dist: Mt Kenya, S side																			Mt Kenya, S side															3412ca05-ebbf-4ad8-a9dc-6a4d618d4871									skin,skull		C. E. Akeley	332				Male	1906	Central Prov												1906	PhysicalObject	2014-10-27T15:17:15.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Mammals	mammals-14-may-2015	FMNH	Mammals		FMNH	PreservedSpecimen												Cricetomys ansorgei kenyensis							Animalia Chordata Mammalia Rodentia Nesomyidae	Animalia	Chordata	Mammalia	Rodentia	Nesomyidae	Cricetomys		ansorgei						ICZN			
FMNH	Field Museum of Natural History (Zoology) Mammal Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_mammals	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_mammals	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	41fc5c40-5e81-496f-9733-6b5681b3b7a5	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Field Museum of Natural History	Illinois	Fri Jul 06 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals	2b485c4d-4bf7-4778-bd51-de8eaef50a7a									17518	Africa			Kenya		Kirinyaga Dist		1906	-0.3	37.34																													Africa, Kenya, Central Prov, Kirinyaga Dist: Mt Kenya, S side																			Mt Kenya, S side															2b485c4d-4bf7-4778-bd51-de8eaef50a7a									skin,skull		C. E. Akeley	336				Female	1906	Central Prov												1906	PhysicalObject	2014-10-27T15:17:15.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Mammals	mammals-14-may-2015	FMNH	Mammals		FMNH	PreservedSpecimen												Cricetomys ansorgei kenyensis							Animalia Chordata Mammalia Rodentia Nesomyidae	Animalia	Chordata	Mammalia	Rodentia	Nesomyidae	Cricetomys		ansorgei						ICZN			
