KU	KUBI Ichthyology Tissue Collection	University of Kansas Biodiversity Institute Ichthyology Collection	Andrew Bentley	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ichthyology_tissue	abentley@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ichthyology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	56caf05f-1364-4f24-85f6-0c82520c2792	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	379f4491-b27c-4745-a809-1d85aecfdaf0	http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67224081022586977145.att.jpg								4009	Pacific Ocean			Fiji			2006-11-1	27	-18.1483333	178.3985000									2002-1-27					G02-15					WGS84										Pacific Ocean, Fiji, Viti Levu								Greenfield, David W											Barrier reef off Suva Point north of wreck in main channel						8				5			1		379f4491-b27c-4745-a809-1d85aecfdaf0							CAS 219782		Tissue - 100		Greenfield, David W; Longenecker, Ken; Cole, C F; Langston, Ross							Viti Levu												2002	PhysicalObject	2012-10-31 08:47:37.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUIT	University of Kansas Biodiversity Institute Fish Tissue Collection		PreservedSpecimen												Eviota fasciola								Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Eviota		fasciola				Karnella & Lachner, 1981					
KU	KUBI Ichthyology Tissue Collection	University of Kansas Biodiversity Institute Ichthyology Collection	Andrew Bentley	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ichthyology_tissue	abentley@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ichthyology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	56caf05f-1364-4f24-85f6-0c82520c2792	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	179fb36b-0696-4cd2-8559-11b624d2f85f									6582	North America			United States of America		Baldwin		16	30.868184	-87.638439									1988-7-16					EOW 88-17					WGS84										North America, United States of America, Alabama, Baldwin								Wiley, Edward O											Dyas Creek on Baldwin county road 61													7		179fb36b-0696-4cd2-8559-11b624d2f85f							KU 35591		Tissue - 100		Wiley, Edward O							Alabama												1988	PhysicalObject	2009-10-23 04:23:44.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUIT	University of Kansas Biodiversity Institute Fish Tissue Collection		PreservedSpecimen												Fundulus escambiae								Animalia	Chordata	Actinopterygii	Atheriniformes	Fundulidae	Fundulus		escambiae				(Bollman) 1897					
KU	KUBI Ichthyology Tissue Collection	University of Kansas Biodiversity Institute Ichthyology Collection	Andrew Bentley	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ichthyology_tissue	abentley@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ichthyology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	56caf05f-1364-4f24-85f6-0c82520c2792	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	13b13d21-139c-4358-9f9d-b0d8c7a3cf99									6563	North America			United States of America		Okaloosa		24	30.862986	-86.671681									1987-6-24					EOW 87-19					WGS84										North America, United States of America, Florida, Okaloosa								Wiley, Edward O											Blackwater swamp, 4.5 miles N of Baker on FL Hwy 189													6		13b13d21-139c-4358-9f9d-b0d8c7a3cf99							Whole sp. - No voucher		Tissue - 100		Wiley, Edward O							Florida												1987	PhysicalObject	2011-09-01 12:19:19.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUIT	University of Kansas Biodiversity Institute Fish Tissue Collection		PreservedSpecimen												Fundulus escambiae								Animalia	Chordata	Actinopterygii	Atheriniformes	Fundulidae	Fundulus		escambiae				(Bollman) 1897					
KU	KUBI Ichthyology Tissue Collection	University of Kansas Biodiversity Institute Ichthyology Collection	Andrew Bentley	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ichthyology_tissue	abentley@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ichthyology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	56caf05f-1364-4f24-85f6-0c82520c2792	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	5dfc5f48-ea1d-4a78-b847-38c8c7be9384									6585	North America			United States of America		Baldwin		16	30.868184	-87.638439									1988-7-16					EOW 88-17					WGS84										North America, United States of America, Alabama, Baldwin								Wiley, Edward O											Dyas Creek on Baldwin county road 61													7		5dfc5f48-ea1d-4a78-b847-38c8c7be9384							KU 35591		Tissue - 100		Wiley, Edward O							Alabama												1988	PhysicalObject	2009-10-23 04:24:05.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUIT	University of Kansas Biodiversity Institute Fish Tissue Collection		PreservedSpecimen												Fundulus escambiae								Animalia	Chordata	Actinopterygii	Atheriniformes	Fundulidae	Fundulus		escambiae				(Bollman) 1897					
KU	KUBI Ichthyology Tissue Collection	University of Kansas Biodiversity Institute Ichthyology Collection	Andrew Bentley	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ichthyology_tissue	abentley@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ichthyology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	56caf05f-1364-4f24-85f6-0c82520c2792	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	74c60ea6-9b91-41d4-bd94-983fa4e6a22c									2428	North America			United States of America		Oakland		18	42.60142	-83.44026									1997-5-18		Leaves, sand, to mud Substrate.  Depth to 4 ft, slight Turbidility . 3:30--4:00 m EDT Temp of water 8 degrees C			MJG1 97-4					WGS84										North America, United States of America, Michigan, Oakland																			Union Lake just off of Union Lake Road													5		74c60ea6-9b91-41d4-bd94-983fa4e6a22c							KU 26922		Tissue - 100		Ghedotti, Michael J; Grose, Michael J; Moots, Kate A							Michigan											Huron R.	1997	PhysicalObject	2011-07-11 11:00:09.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUIT	University of Kansas Biodiversity Institute Fish Tissue Collection		PreservedSpecimen			32 mm SL									Etheostoma exile								Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma		exile				(Girard) 1859					
KU	KUBI Ichthyology Tissue Collection	University of Kansas Biodiversity Institute Ichthyology Collection	Andrew Bentley	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ichthyology_tissue	abentley@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ichthyology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	56caf05f-1364-4f24-85f6-0c82520c2792	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	1b7e10e4-8cd0-493a-9722-685748f6fd17									721	Pacific Ocean			Tonga				3	-21.0000000	-175.2152778									1993-10-3					JTW 93-03					WGS84										Pacific Ocean, Tonga, Tongatapu																			West side of Hakau Mama'o reef													10		1b7e10e4-8cd0-493a-9722-685748f6fd17							Whole sp. - No voucher		Tissue - 100		Williams, Jeff T; Smith, Dave G; Baldwin, Carole							Tongatapu												1993	PhysicalObject	2011-09-01 12:29:05.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUIT	University of Kansas Biodiversity Institute Fish Tissue Collection		PreservedSpecimen												Limnichthys sp.								Animalia	Chordata	Actinopterygii	Perciformes	Creediidae	Limnichthys		sp.									
KU	KUBI Ichthyology Tissue Collection	University of Kansas Biodiversity Institute Ichthyology Collection	Andrew Bentley	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ichthyology_tissue	abentley@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ichthyology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	56caf05f-1364-4f24-85f6-0c82520c2792	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	92c8086b-2fdb-4276-9c0c-1270af52e024									6580	North America			United States of America		Baldwin		16	30.868184	-87.638439									1988-7-16					EOW 88-17					WGS84										North America, United States of America, Alabama, Baldwin								Wiley, Edward O											Dyas Creek on Baldwin county road 61													7		92c8086b-2fdb-4276-9c0c-1270af52e024							KU 35591		Tissue - 100		Wiley, Edward O							Alabama												1988	PhysicalObject	2009-10-23 04:24:25.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUIT	University of Kansas Biodiversity Institute Fish Tissue Collection		PreservedSpecimen												Fundulus escambiae								Animalia	Chordata	Actinopterygii	Atheriniformes	Fundulidae	Fundulus		escambiae				(Bollman) 1897					
KU	KUBI Ichthyology Tissue Collection	University of Kansas Biodiversity Institute Ichthyology Collection	Andrew Bentley	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ichthyology_tissue	abentley@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ichthyology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	56caf05f-1364-4f24-85f6-0c82520c2792	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	db8ecf57-bd5c-41b3-b852-2c9bb106a5c6	http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp62893510969872995049.att.JPG								4019	Pacific Ocean			Fiji			2005-8-30	26	-18.1483333	178.3985000									2002-1-26					G02-12					WGS84										Pacific Ocean, Fiji, Viti Levu								Williams, Jeff T											Barrier reef off Suva Point north of wreck in main channel						13				9			1		db8ecf57-bd5c-41b3-b852-2c9bb106a5c6							CAS 222394		Tissue - 100		Greenfield, David W; Longenecker, Ken; Cole, K S; Langston, Ross; Korovulavula, J; Holcroft Benson, Nancy I							Viti Levu												2002	PhysicalObject	2012-10-31 08:48:47.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUIT	University of Kansas Biodiversity Institute Fish Tissue Collection		PreservedSpecimen												Cirripectes stigmaticus								Animalia	Chordata	Actinopterygii	Perciformes	Blenniidae	Cirripectes		stigmaticus				Strasburg & Schultz, 1953					
KU	KUBI Ichthyology Tissue Collection	University of Kansas Biodiversity Institute Ichthyology Collection	Andrew Bentley	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ichthyology_tissue	abentley@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ichthyology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	56caf05f-1364-4f24-85f6-0c82520c2792	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	bf61f136-956c-4c9e-a3e8-e4fd7ff88b5d	http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67364006842314194085.att.jpg								4375	Pacific Ocean			Fiji				28	-18.1598333	178.3993333									2002-1-28					G02-18					WGS84										Pacific Ocean, Fiji, Viti Levu								Greenfield, David W											Barrier reef off Suva Point						28				19			1		bf61f136-956c-4c9e-a3e8-e4fd7ff88b5d							KU 32930		Tissue - 100		Greenfield, David W; Longenecker, Ken; Cole, K S; Langston, Ross							Viti Levu												2002	PhysicalObject	2006-02-10 09:24:22.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUIT	University of Kansas Biodiversity Institute Fish Tissue Collection		PreservedSpecimen			33mm SL									Serranocirrhitus latus								Animalia	Chordata	Actinopterygii	Perciformes	Serranidae	Serranocirrhitus		latus				Watanabe, 1949					
KU	KUBI Ichthyology Tissue Collection	University of Kansas Biodiversity Institute Ichthyology Collection	Andrew Bentley	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_ichthyology_tissue	abentley@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_ichthyology_tissue	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	56caf05f-1364-4f24-85f6-0c82520c2792	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_ichthyology_tissue	9a73549c-f1a0-4514-965f-a4451f921ef4	http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp66878876346361399008.att.jpg								4025	Pacific Ocean			Fiji				27	-18.1483333	178.3985000									2002-1-27					G02-15					WGS84										Pacific Ocean, Fiji, Viti Levu								Bentley, Andrew C											Barrier reef off Suva Point north of wreck in main channel						8				5			1		9a73549c-f1a0-4514-965f-a4451f921ef4									Tissue - 100		Greenfield, David W; Longenecker, Ken; Cole, C F; Langston, Ross							Viti Levu												2002	PhysicalObject	2012-06-28 04:37:54.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUIT	University of Kansas Biodiversity Institute Fish Tissue Collection		PreservedSpecimen												Pomacentridae								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae												
