DMNS	DMNS Bird Collection (Arctos)	Denver Museum of Nature & Science Bird Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_bird	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	2f54cb88-4167-499a-81fb-0a2d02465212	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	urn:occurrence:Arctos:DMNS:Bird:409:757091									409	North America			United States		Larimer County		06	40.3977777778	-105.0744444444							340	wild caught	1910-12-06										unknown		unknown	1910-12-06 00:00:00.0	not recorded		unknown	unverified			North America, United States, Colorado, Larimer County				A			legacy	unknown	1										Loveland	unknown							1518.5136				1518.5136	12		urn:occurrence:Arctos:DMNS:Bird:409:757091			http://arctos.database.museum/guid/DMNS:Bird:409						body mount	<i>Mergus merganser</i> (accepted ID) identified by unknown; method: legacy	Collector(s): J. F. Campion					male		Colorado		40d 23m 52s N/105d 4m 28s W	deg. min. sec.			6 Dec 1910		no verbatim locality recorded				1910	PhysicalObject	2014-11-05 15:55:58.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Bird:409	urn:lsid:biocol.org:col:35013			DMNS	Bird specimens			PreservedSpecimen			sex=male									Mergus merganser							Animalia; Chordata; Aves; Anseriformes; Anatidae; Anatinae; Mergini;	Animalia	Chordata	Aves	Anseriformes	Anatidae	Mergus		merganser						ICZN			
DMNS	DMNS Bird Collection (Arctos)	Denver Museum of Nature & Science Bird Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_bird	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	2f54cb88-4167-499a-81fb-0a2d02465212	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	urn:occurrence:Arctos:DMNS:Bird:29964:32812									29964	North America			United States		Franklin County		02									61	wild caught	1931-03-02												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, Idaho, Franklin County				A			legacy	unknown	1										near Preston	unknown												03		urn:occurrence:Arctos:DMNS:Bird:29964:32812			http://arctos.database.museum/guid/DMNS:Bird:29964						unknown	<i>Agelaius phoeniceus</i> (accepted ID) identified by unknown; method: legacy	Collector(s): Pierce Brodkorb					male		Idaho						2 Mar 1931		no verbatim locality recorded				1931	PhysicalObject	2010-05-21 11:11:34.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Bird:29964	urn:lsid:biocol.org:col:35013			DMNS	Bird specimens			PreservedSpecimen			sex=male									Agelaius phoeniceus							Animalia; Chordata; Aves; Passeriformes; Icteridae; Agelaiini;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoeniceus						ICZN			
DMNS	DMNS Bird Collection (Arctos)	Denver Museum of Nature & Science Bird Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_bird	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	2f54cb88-4167-499a-81fb-0a2d02465212	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	urn:occurrence:Arctos:DMNS:Bird:12520:636404									12520	North America			United States		Denver County		20	39.7391666667	-104.9841666667							233	wild caught	1888-08-20										unknown		unknown	1888-08-20 00:00:00.0	not recorded		unknown	unverified			North America, United States, Colorado, Denver County				A			legacy	unknown	1										Denver	unknown							1603.248				1603.248	08		urn:occurrence:Arctos:DMNS:Bird:12520:636404	(melanistic) in notes		http://arctos.database.museum/guid/DMNS:Bird:12520						unknown	<i>Buteo swainsoni</i> (accepted ID) identified by unknown; method: legacy	Collector(s): Horace G. Smith					female		Colorado		39d 44m 21s N/104d 59m 3s W	deg. min. sec.			20 Aug 1888		no verbatim locality recorded				1888	PhysicalObject	2014-10-24 09:22:14.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Bird:12520	urn:lsid:biocol.org:col:35013			DMNS	Bird specimens			PreservedSpecimen			sex=female									Buteo swainsoni							Animalia; Chordata; Aves; Falconiformes; Accipitridae; Accipitrinae;	Animalia	Chordata	Aves	Falconiformes	Accipitridae	Buteo		swainsoni						ICZN			
DMNS	DMNS Bird Collection (Arctos)	Denver Museum of Nature & Science Bird Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_bird	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	2f54cb88-4167-499a-81fb-0a2d02465212	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	urn:occurrence:Arctos:DMNS:Bird:28904:1100807									28904	North America			United States		Jefferson County		12	43.8688888889	-112.2608333333							316	wild caught	1931-11-12										unknown		unknown	1931-11-12 00:00:00.0	not recorded		unknown	unverified			North America, United States, Idaho, Jefferson County				A			legacy	unknown	1								immature		Mud Lake; Camas Creek 7 mi. SW of Hamer	unknown							1463.04				1463.04	11		urn:occurrence:Arctos:DMNS:Bird:28904:1100807	Cleveland Mus. of Nat. Hist. #45116; Subsp. carolinensis by HCO 1942		http://arctos.database.museum/guid/DMNS:Bird:28904				collector number=PB8341		study skin	<i>Bombycilla garrulus</i> (accepted ID) identified by unknown; method: legacy	Collector(s): Pierce Brodkorb	PB8341				male		Idaho		43d 52m 8s N/112d 15m 39s W	deg. min. sec.			12 Nov 1931		no verbatim locality recorded				1931	PhysicalObject	2014-05-09 17:10:35.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Bird:28904	urn:lsid:biocol.org:col:35013			DMNS	Bird specimens			PreservedSpecimen			sex=male ; age class=immature									Bombycilla garrulus							Animalia; Chordata; Aves; Passeriformes; Bombycillidae;	Animalia	Chordata	Aves	Passeriformes	Bombycillidae	Bombycilla		garrulus						ICZN			
DMNS	DMNS Bird Collection (Arctos)	Denver Museum of Nature & Science Bird Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_bird	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	2f54cb88-4167-499a-81fb-0a2d02465212	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	urn:occurrence:Arctos:DMNS:Bird:28905:443810									28905	North America			United States		Jefferson County		12	43.8688888889	-112.2608333333							316	wild caught	1931-11-12										unknown		unknown	1931-11-12 00:00:00.0	not recorded		unknown	unverified			North America, United States, Idaho, Jefferson County				A			legacy	unknown	1								adult		Mud Lake; Camas Creek 7 mi. SW of Hamer	unknown							1463.04				1463.04	11		urn:occurrence:Arctos:DMNS:Bird:28905:443810	Cleveland Mus. of Nat. Hist. #45118; Subsp. carolinensis by HCO 1942		http://arctos.database.museum/guid/DMNS:Bird:28905				collector number=PB8340		study skin	<i>Bombycilla garrulus</i> (accepted ID) identified by unknown; method: legacy	Collector(s): Pierce Brodkorb	PB8340				female		Idaho		43d 52m 8s N/112d 15m 39s W	deg. min. sec.			12 Nov 1931		no verbatim locality recorded				1931	PhysicalObject	2014-05-09 17:10:35.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Bird:28905	urn:lsid:biocol.org:col:35013			DMNS	Bird specimens			PreservedSpecimen			sex=female ; age class=adult									Bombycilla garrulus							Animalia; Chordata; Aves; Passeriformes; Bombycillidae;	Animalia	Chordata	Aves	Passeriformes	Bombycillidae	Bombycilla		garrulus						ICZN			
DMNS	DMNS Bird Collection (Arctos)	Denver Museum of Nature & Science Bird Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_bird	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	2f54cb88-4167-499a-81fb-0a2d02465212	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	urn:occurrence:Arctos:DMNS:Bird:28906:265569									28906	North America			United States		Jefferson County		12	43.8688888889	-112.2608333333							316	wild caught	1931-11-12										unknown		unknown	1931-11-12 00:00:00.0	not recorded		unknown	unverified			North America, United States, Idaho, Jefferson County				A			legacy	unknown	1								adult		Mud Lake; Camas Creek 7 mi. SW of Hamer	unknown							1463.04				1463.04	11		urn:occurrence:Arctos:DMNS:Bird:28906:265569	Cleveland Mus. of Nat. Hist. #45115; Subsp. carolinensis by HCO 1942		http://arctos.database.museum/guid/DMNS:Bird:28906				collector number=PB8344		study skin	<i>Bombycilla garrulus</i> (accepted ID) identified by unknown; method: legacy	Collector(s): Pierce Brodkorb	PB8344				male		Idaho		43d 52m 8s N/112d 15m 39s W	deg. min. sec.			12 Nov 1931		no verbatim locality recorded				1931	PhysicalObject	2014-05-09 17:10:35.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Bird:28906	urn:lsid:biocol.org:col:35013			DMNS	Bird specimens			PreservedSpecimen			sex=male ; age class=adult									Bombycilla garrulus							Animalia; Chordata; Aves; Passeriformes; Bombycillidae;	Animalia	Chordata	Aves	Passeriformes	Bombycillidae	Bombycilla		garrulus						ICZN			
DMNS	DMNS Bird Collection (Arctos)	Denver Museum of Nature & Science Bird Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_bird	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	2f54cb88-4167-499a-81fb-0a2d02465212	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	urn:occurrence:Arctos:DMNS:Bird:42398:226638									42398	North America			United States		Arapahoe County		18	39.6172222222	-104.9502777778							261	wild caught	1999-09-18										unknown		unknown	1999-09-18 00:00:00.0	not recorded		unknown	unverified			North America, United States, Colorado, Arapahoe County				A			legacy	unknown	1								immature		Greenwood Village	unknown							1661.16				1661.16	09		urn:occurrence:Arctos:DMNS:Bird:42398:226638	Salvaged window kill; much fat; in molt; age ?; gonads not found		http://arctos.database.museum/guid/DMNS:Bird:42398				preparator number=XB1857		study skin	<i>Pipilo chlorurus</i> (accepted ID) identified by unknown; method: legacy	Collector(s): William G. Alther; Preparator(s): Donald L. Lutze					unknown		Colorado		39d 37m 2s N/104d 57m 1s W	deg. min. sec.			18 Sep 1999		no verbatim locality recorded				1999	PhysicalObject	2014-05-09 17:11:18.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Bird:42398	urn:lsid:biocol.org:col:35013			DMNS	Bird specimens			PreservedSpecimen			sex=unknown ; age class=immature ; unformatted measurements=173-76=31.0; ; verbatim preservation date=15 Nov 2001									Pipilo chlorurus							Animalia; Chordata; Aves; Passeriformes; Emberizidae;	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Pipilo		chlorurus						ICZN			
DMNS	DMNS Bird Collection (Arctos)	Denver Museum of Nature & Science Bird Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_bird	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	2f54cb88-4167-499a-81fb-0a2d02465212	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	urn:occurrence:Arctos:DMNS:Bird:10348:168403									10348	North America		1000	United States		Arapahoe County		11	39.713684	-104.807155							132	wild caught	1924-05-11												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Colorado, Arapahoe County				A			legacy	unknown	1										Gully Ranch, 10 miles east of Denver	unknown		Gullie's Ranch										05		urn:occurrence:Arctos:DMNS:Bird:10348:168403	10 miles east of Denver		http://arctos.database.museum/guid/DMNS:Bird:10348						unknown	<i>Zonotrichia leucophrys</i> (accepted ID) identified by unknown; method: legacy	Collector(s): Alfred M. Bailey					female		Colorado						11 May 1924		no verbatim locality recorded				1924	PhysicalObject	2013-05-28 13:30:42.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Bird:10348	urn:lsid:biocol.org:col:35013			DMNS	Bird specimens			PreservedSpecimen			sex=female									Zonotrichia leucophrys							Animalia; Chordata; Aves; Passeriformes; Emberizidae; Emberizinae;	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia		leucophrys						ICZN			
DMNS	DMNS Bird Collection (Arctos)	Denver Museum of Nature & Science Bird Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_bird	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	2f54cb88-4167-499a-81fb-0a2d02465212	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	urn:occurrence:Arctos:DMNS:Bird:10373:1770122									10373	North America		1000	United States		Arapahoe County		15	39.713684	-104.807155							136	wild caught	1924-05-15												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Colorado, Arapahoe County				A			legacy	unknown	1										Gully Ranch, 10 miles east of Denver	unknown		Gullie's Ranch										05		urn:occurrence:Arctos:DMNS:Bird:10373:1770122	10 miles east of Denver		http://arctos.database.museum/guid/DMNS:Bird:10373						unknown	<i>Eremophila alpestris</i> (accepted ID) identified by unknown; method: legacy	Collector(s): Frederick G. Brandenburg					male		Colorado						15 May 1924		no verbatim locality recorded				1924	PhysicalObject	2013-05-28 13:30:42.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Bird:10373	urn:lsid:biocol.org:col:35013			DMNS	Bird specimens			PreservedSpecimen			sex=male									Eremophila alpestris							Animalia; Chordata; Aves; Passeriformes; Alaudidae;	Animalia	Chordata	Aves	Passeriformes	Alaudidae	Eremophila		alpestris						ICZN			
DMNS	DMNS Bird Collection (Arctos)	Denver Museum of Nature & Science Bird Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_bird	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	2f54cb88-4167-499a-81fb-0a2d02465212	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_bird	urn:occurrence:Arctos:DMNS:Bird:10370:1676879									10370	North America		1000	United States		Arapahoe County		15	39.713684	-104.807155							136	wild caught	1924-05-15												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Colorado, Arapahoe County				A			legacy	unknown	1										Gully Ranch, 10 miles east of Denver	unknown		Gullie's Ranch										05		urn:occurrence:Arctos:DMNS:Bird:10370:1676879	10 miles east of Denver		http://arctos.database.museum/guid/DMNS:Bird:10370						unknown	<i>Eremophila alpestris</i> (accepted ID) identified by unknown; method: legacy	Collector(s): Frederick G. Brandenburg					male		Colorado						15 May 1924		no verbatim locality recorded				1924	PhysicalObject	2013-05-28 13:30:42.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Bird:10370	urn:lsid:biocol.org:col:35013			DMNS	Bird specimens			PreservedSpecimen			sex=male									Eremophila alpestris							Animalia; Chordata; Aves; Passeriformes; Alaudidae;	Animalia	Chordata	Aves	Passeriformes	Alaudidae	Eremophila		alpestris						ICZN			
