TTRS	TTRS Mammals		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_mammals	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_mammals	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	ec4ab3fa-ba4c-4e10-8e13-350c75739f3e	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	2015-01-27	MaNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Wed May 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	ark:/99999/f3f4a1b8-0e60-4c03-90ea-e88b41007a36									10	North America			United States	US	Leon		25	30.6568894	-84.2137241							56	native	1967-02-25										WGS84					Digitized to named place using Google Maps		requires verification			| United States | FL | Leon |  |  |  |									1										TTRS													2		ark:/99999/f3f4a1b8-0e60-4c03-90ea-e88b41007a36	Preparer's identifier VBB-646	present							skin		W.W. Baker					female	56	Florida								United States | FL | Leon | TTRS				1967	PhysicalObject	2015-02-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttrs/mammals?id=10				TTRS	Mammals			PreservedSpecimen												Cryptotis parva							Insectivora | Cryptotis	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Cryptotis		parva		species			Least Shrew	ICZN			
TTRS	TTRS Mammals		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_mammals	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_mammals	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	ec4ab3fa-ba4c-4e10-8e13-350c75739f3e	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	2015-01-27	MaNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Wed May 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	ark:/99999/60fd8679-0e46-4b27-84c8-7e42994d747b	http://www.morphbank.net/Browse/ByImage/?specimenId=797414								11	North America			United States	US	Leon		25	30.6568894	-84.2137241							56	native	1967-02-25										WGS84					Digitized to named place using Google Maps		requires verification			| United States | FL | Leon |  |  |  |									1										TTRS													2		ark:/99999/60fd8679-0e46-4b27-84c8-7e42994d747b	Preparer's identifier VBB-647	present							skin		W.W. Baker					female	56	Florida								United States | FL | Leon | TTRS				1967	PhysicalObject	2015-02-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttrs/mammals?id=11				TTRS	Mammals			PreservedSpecimen												Cryptotis parva							Insectivora | Cryptotis	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Cryptotis		parva		species			Least Shrew	ICZN			
TTRS	TTRS Mammals		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_mammals	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_mammals	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	ec4ab3fa-ba4c-4e10-8e13-350c75739f3e	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	2015-01-27	MaNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Wed May 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	ark:/99999/7c90c2ef-7e51-4b6e-b7a9-15cb55e3c441									12	North America			United States	US	Leon		26	30.6656912	-84.2189635							57	native	1967-02-26										WGS84							requires verification			| United States | FL | Leon |  |  |  |									1										TTRS, NB66-C4X													2		ark:/99999/7c90c2ef-7e51-4b6e-b7a9-15cb55e3c441	Preparer's identifier VBB-594	present							skin		W.W. Baker					female	57	Florida								United States | FL | Leon | TTRS, NB66-C4X				1967	PhysicalObject	2015-02-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttrs/mammals?id=12				TTRS	Mammals			PreservedSpecimen												Cryptotis parva							Insectivora | Cryptotis	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Cryptotis		parva		species			Least Shrew	ICZN			
TTRS	TTRS Mammals		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_mammals	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_mammals	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	ec4ab3fa-ba4c-4e10-8e13-350c75739f3e	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	2015-01-27	MaNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Wed May 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	ark:/99999/92feba7c-6671-4503-ba42-a19ef42f3258									13	North America			United States	US	Leon		25	30.6649777	-84.2192515							56	native	1967-02-25										WGS84							requires verification			| United States | FL | Leon |  |  |  |									1										TTRS, NB66													2		ark:/99999/92feba7c-6671-4503-ba42-a19ef42f3258	Preparer's identifier VBB-648	present							skin		W.W. Baker						56	Florida								United States | FL | Leon | TTRS, NB66				1967	PhysicalObject	2015-02-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttrs/mammals?id=13				TTRS	Mammals			PreservedSpecimen												Cryptotis parva							Insectivora | Cryptotis	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Cryptotis		parva		species			Least Shrew	ICZN			
TTRS	TTRS Mammals		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_mammals	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_mammals	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	ec4ab3fa-ba4c-4e10-8e13-350c75739f3e	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	2015-01-27	MaNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Wed May 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	ark:/99999/396da4b8-5b1e-457c-998c-9fce4eac13dd	http://www.morphbank.net/Browse/ByImage/?specimenId=797418								14	North America			United States	US	Leon		26	30.6654025	-84.2189866							85	native	1967-03-26										WGS84							requires verification			| United States | FL | Leon |  |  |  |									1										TTRS, NB66-D4A													3		ark:/99999/396da4b8-5b1e-457c-998c-9fce4eac13dd	Preparer's identifier VBB-590	present							skin		W.W. Baker					female	85	Florida								United States | FL | Leon | TTRS, NB66-D4A				1967	PhysicalObject	2015-02-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttrs/mammals?id=14				TTRS	Mammals			PreservedSpecimen												Cryptotis parva							Insectivora | Cryptotis	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Cryptotis		parva		species			Least Shrew	ICZN			
TTRS	TTRS Mammals		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_mammals	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_mammals	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	ec4ab3fa-ba4c-4e10-8e13-350c75739f3e	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	2015-01-27	MaNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Wed May 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	ark:/99999/a776d3fe-c83e-4d8e-bf7f-313c03e6feba									15	North America			United States	US	Leon		29	30.6649777	-84.2192515							88	native	1967-03-29										WGS84							requires verification			| United States | FL | Leon |  |  |  |									1										TTRS, NB66													3		ark:/99999/a776d3fe-c83e-4d8e-bf7f-313c03e6feba	Remarks: ad.; Preparer's identifier VBB-592	present							skin		W.W. Baker					male	88	Florida								United States | FL | Leon | TTRS, NB66				1967	PhysicalObject	2015-02-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttrs/mammals?id=15				TTRS	Mammals			PreservedSpecimen												Cryptotis parva							Insectivora | Cryptotis	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Cryptotis		parva		species			Least Shrew	ICZN			
TTRS	TTRS Mammals		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_mammals	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_mammals	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	ec4ab3fa-ba4c-4e10-8e13-350c75739f3e	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	2015-01-27	MaNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Wed May 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	ark:/99999/f36fdaa4-1d2f-44dc-84dc-7fc1b101da6f	http://www.morphbank.net/Browse/ByImage/?specimenId=797422								16	North America			United States	US	Leon		27	30.6653636	-84.2183708							58	native	1967-02-27										WGS84							requires verification			| United States | FL | Leon |  |  |  |									1										TTRS, NB66-D3A													2		ark:/99999/f36fdaa4-1d2f-44dc-84dc-7fc1b101da6f	Preparer's identifier VBB-591	present							skin		W.W. Baker					male	58	Florida								United States | FL | Leon | TTRS, NB66-D3A				1967	PhysicalObject	2015-02-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttrs/mammals?id=16				TTRS	Mammals			PreservedSpecimen												Cryptotis parva							Insectivora | Cryptotis	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Cryptotis		parva		species			Least Shrew	ICZN			
TTRS	TTRS Mammals		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_mammals	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_mammals	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	ec4ab3fa-ba4c-4e10-8e13-350c75739f3e	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	2015-01-27	MaNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Wed May 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	ark:/99999/4d947c73-2bfe-4a7d-8eec-fafb854f72d0	http://www.morphbank.net/Browse/ByImage/?specimenId=797858								17	North America			United States	US	Leon		22	30.6659056	-84.2183261							53	native	1967-02-22										WGS84							requires verification			| United States | FL | Leon |  |  |  |									1										TTRS, MB66-B3													2		ark:/99999/4d947c73-2bfe-4a7d-8eec-fafb854f72d0	Preparer's identifier WWB-509	present							skin		W.W. Baker					female	53	Florida								United States | FL | Leon | TTRS, MB66-B3				1967	PhysicalObject	2015-02-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttrs/mammals?id=17				TTRS	Mammals			PreservedSpecimen												Blarina brevicauda							Insectivora | Blarina	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		brevicauda		species			Shorttail Shrew	ICZN			
TTRS	TTRS Mammals		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_mammals	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_mammals	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	ec4ab3fa-ba4c-4e10-8e13-350c75739f3e	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	2015-01-27	MaNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Wed May 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	ark:/99999/128cd6f3-24b4-4425-998a-4e751bf366ce									18	North America			United States	US	Leon		28	30.6658703	-84.2176909							87	native	1967-03-28										WGS84							requires verification			| United States | FL | Leon |  |  |  |									1										TTRS, MB66-B2X													3		ark:/99999/128cd6f3-24b4-4425-998a-4e751bf366ce	Preparer's identifier WWB-515	present							skin		W.W. Baker					female	87	Florida								United States | FL | Leon | TTRS, MB66-B2X				1967	PhysicalObject	2015-02-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttrs/mammals?id=18				TTRS	Mammals			PreservedSpecimen												Cryptotis parva							Insectivora | Cryptotis	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Cryptotis		parva		species			Least Shrew	ICZN			
TTRS	TTRS Mammals		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_mammals	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_mammals	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	ec4ab3fa-ba4c-4e10-8e13-350c75739f3e	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	2015-01-27	MaNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Wed May 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_mammals	ark:/99999/48eb8877-b1cc-4c26-8524-eaeaff273017									4	North America			United States	US	Leon		28	30.6460214	-84.2232565							28	native	1967-01-28										WGS84							requires verification			| United States | FL | Leon |  |  |  |									1										TTRS, Tripsacum field													1		ark:/99999/48eb8877-b1cc-4c26-8524-eaeaff273017	Preparer's identifier VBB-633	present							skin		W.W. Baker					male	28	Florida								United States | FL | Leon | TTRS, Tripsacum field				1967	PhysicalObject	2015-02-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttrs/mammals?id=4				TTRS	Mammals			PreservedSpecimen												Cryptotis parva							Insectivora | Cryptotis	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Cryptotis		parva		species			Least Shrew	ICZN			
