DMNS	DMNS Mammal Collection (Arctos)	Denver Museum of Nature & Science Mammal Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_mamm	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	urn:occurrence:Arctos:DMNS:Mamm:12470:58160									12470	North America			United States		Denver County	2011-08-23	23	39.748059	-104.943768							235	wild caught	2011-08-23										World Geodetic System 1984		John R. Demboski	2011-08-23 00:00:00.0	BioGeoMancer		GPS	verified by collector			North America, United States, Colorado, Denver County				A			expert	John R. Demboski	1										Denver, 2001 Colorado Boulevard, Denver Museum of Nature & Science, northwest corner of building	John R. Demboski							1619				1619	08		urn:occurrence:Arctos:DMNS:Mamm:12470:58160	No ecto/endoparasites found.		http://arctos.database.museum/guid/DMNS:Mamm:12470				DZTM: Denver Zoology Tissue Mammal=1582		liver (frozen); heart (frozen); kidney (frozen); study skin; baculum; skeleton	<i>Sciurus niger</i> (accepted ID) identified by John R. Demboski on 2011-08-23; method: expert	Collector(s): John R. Demboski; Preparator(s): Robin Starr				salvage	male		Colorado		39.748059/-104.943768	decimal degrees			23 August 2011		Denver Museum of Nature & Science, 2001 Colorado Blvd, northwest corner of building				2011	PhysicalObject	2014-06-03 16:46:02.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Mamm:12470	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens			PreservedSpecimen			sex=male ; total length=487 mm; tail length=213 mm; hind foot with claw=69 mm; ear from notch=32 mm; weight=543.0 g; verbatim preservation date=19 October 2011 ; reproductive data=Testes: 6 mm; abdominal									Sciurus niger							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Sciurinae;	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Sciurus		niger						ICZN			
DMNS	DMNS Mammal Collection (Arctos)	Denver Museum of Nature & Science Mammal Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_mamm	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	urn:occurrence:Arctos:DMNS:Mamm:8985:154820									8985	North America		275	United States		Sweetwater County	1992-07-23	23	41.056011	-109.332649							205	wild caught	1992-07-23												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Wyoming, Sweetwater County				A			field	Tom Christiansen	1										Spring Creek, 50 miles south of Rock Springs	unknown							2278.38				2278.38	07		urn:occurrence:Arctos:DMNS:Mamm:8985:154820			http://arctos.database.museum/guid/DMNS:Mamm:8985				preparator number=XM459		skeleton	<i>Lemmiscus curtatus levidensis</i> (accepted ID) identified by Tom Christiansen on 1992-07-23; method: field	Collector(s): Tom Christiansen, Wyoming Game and Fish Department; Preparator(s): Marilyn Allison							Wyoming						23 July 1992		North America, United States, Wyoming, Sweetwater County, Spring Creek, 50 miles south of Rock Springs, T12N R106W NE1/4 Sec. 3				1992	PhysicalObject	2014-01-31 17:47:21.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Mamm:8985	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens			PreservedSpecimen			total length=126 mm; hind foot with claw=17 mm; weight=27.1 g; tail length=20 mm; ear from notch=10 mm									Lemmiscus curtatus levidensis							Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Arvicolinae;	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Lemmiscus		curtatus	levidensis					ICZN			
DMNS	DMNS Mammal Collection (Arctos)	Denver Museum of Nature & Science Mammal Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_mamm	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	urn:occurrence:Arctos:DMNS:Mamm:7441:803009									7441	North America			United States		Denver County	1981-02-13	13									44	captive	1981-02-13												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, Colorado, Denver County				A			ID of kin	Denver Zoo	1										Denver, Denver Zoo	unknown												02		urn:occurrence:Arctos:DMNS:Mamm:7441:803009	Possible heart failure		http://arctos.database.museum/guid/DMNS:Mamm:7441				preparator number=JAG14		skeleton; study skin	<i>Arctictis binturong</i> (accepted ID) identified by Denver Zoo on 1981-02-13; method: ID of kin	Collector(s): Denver Zoo; Preparator(s): Jeff A. Garcia					male		Colorado						13 February 1981		North America, United States, Colorado, Denver County, Denver, Denver Zoo				1981	PhysicalObject	2015-01-06 11:18:15.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Mamm:7441	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens			PreservedSpecimen			sex=male ; weight=14.1 kg; verbatim preservation date=6 December 1985									Arctictis binturong							Animalia; Chordata; Mammalia; Carnivora; Viverridae; Paradoxurinae;  (Raffles, 1821)	Animalia	Chordata	Mammalia	Carnivora	Viverridae	Arctictis		binturong						ICZN			
DMNS	DMNS Mammal Collection (Arctos)	Denver Museum of Nature & Science Mammal Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_mamm	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	urn:occurrence:Arctos:DMNS:Mamm:6896:1503384									6896	North America			United States		Denver County	1981-01-02	02									2	captive	1981-01-02												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, Colorado, Denver County				A			ID of kin	Denver Zoo	1										Denver, Denver Zoo	unknown												01		urn:occurrence:Arctos:DMNS:Mamm:6896:1503384			http://arctos.database.museum/guid/DMNS:Mamm:6896						skeleton; study skin	<i>Panthera onca</i> (accepted ID) identified by Denver Zoo on 1981-01-02; method: ID of kin	Collector(s): Denver Zoo; Preparator(s): Ray Currasco					male		Colorado						2 January 1981		North America, United States, Colorado, Denver County, Denver, Denver Zoo				1981	PhysicalObject	2015-01-06 11:18:15.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Mamm:6896	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens			PreservedSpecimen			sex=male ; weight=97 lb									Panthera onca							Animalia; Chordata; Mammalia; Carnivora; Felidae;	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera		onca						ICZN			
DMNS	DMNS Mammal Collection (Arctos)	Denver Museum of Nature & Science Mammal Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_mamm	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	urn:occurrence:Arctos:DMNS:Mamm:9013:1095918									9013	North America			United States		Denver County	1996-11-15	15									320	captive	1996-11-15												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, Colorado, Denver County				A			expert	Denver Zoo	1										Denver, Denver Zoo	unknown												11		urn:occurrence:Arctos:DMNS:Mamm:9013:1095918	Necropsy# 269-96		http://arctos.database.museum/guid/DMNS:Mamm:9013				original identifier=ISIS#10444; preparator number=XM.455		skull; axis vertebra; atlas vertebra	<i>Equus grevyi</i> (accepted ID) identified by Denver Zoo on 1996-11-15; method: expert	Collector(s): Denver Zoo; Preparator(s): Marilyn Allison					male		Colorado						15 November 1996		North America, United States, Colorado, Denver County, Denver, Denver Zoo				1996	PhysicalObject	2015-01-06 11:18:15.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Mamm:9013	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens			PreservedSpecimen			sex=male									Equus grevyi							Animalia; Chordata; Mammalia; Perissodactyla; Equidae;	Animalia	Chordata	Mammalia	Perissodactyla	Equidae	Equus		grevyi						ICZN			
DMNS	DMNS Mammal Collection (Arctos)	Denver Museum of Nature & Science Mammal Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_mamm	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	urn:occurrence:Arctos:DMNS:Mamm:5927:368094									5927	North America			United States		Denver County	1973-10-05	05									278	captive	1973-10-05												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, Colorado, Denver County				A			ID of kin	Denver Zoo	1										Denver, Denver Zoo	unknown												10		urn:occurrence:Arctos:DMNS:Mamm:5927:368094			http://arctos.database.museum/guid/DMNS:Mamm:5927						study skin	<i>Panthera tigris</i> (accepted ID) identified by Denver Zoo on 1973-10-05; method: ID of kin	Collector(s): Denver Zoo					female		Colorado						5 October 1973		North America, United States, Colorado, Denver County, Denver, Denver Zoo				1973	PhysicalObject	2015-01-06 11:18:15.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Mamm:5927	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens			PreservedSpecimen			sex=female									Panthera tigris							Animalia; Chordata; Mammalia; Carnivora; Felidae; Pantherinae;	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera		tigris						ICZN			
DMNS	DMNS Mammal Collection (Arctos)	Denver Museum of Nature & Science Mammal Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_mamm	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	urn:occurrence:Arctos:DMNS:Mamm:6084:717325									6084	North America			United States		Denver County	1973-02-15	15									46	captive	1973-02-15												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, Colorado, Denver County				A			field	Denver Zoo	1										Denver, Denver Zoo	unknown												02		urn:occurrence:Arctos:DMNS:Mamm:6084:717325			http://arctos.database.museum/guid/DMNS:Mamm:6084						study skin	<i>Acinonyx jubatus</i> (accepted ID) identified by Denver Zoo on 1973-02-15; method: field	Collector(s): Denver Zoo							Colorado						15 February 1973		North America, United States, Colorado, Denver County, Denver, Denver Zoo				1973	PhysicalObject	2015-01-06 11:18:15.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Mamm:6084	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens			PreservedSpecimen												Acinonyx jubatus							Animalia; Chordata; Mammalia; Carnivora; Felidae;	Animalia	Chordata	Mammalia	Carnivora	Felidae	Acinonyx		jubatus						ICZN			
DMNS	DMNS Mammal Collection (Arctos)	Denver Museum of Nature & Science Mammal Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_mamm	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	urn:occurrence:Arctos:DMNS:Mamm:6046:1031094									6046	North America			United States		Denver County	1971-04-30											captive	1971-04-01/1971-04-30			1971-04-01/1971-04-30									unknown	2012-07-08 00:00:00.0				unverified			North America, United States, Colorado, Denver County				A			ID of kin	Denver Zoo	1										Denver, Denver Zoo	unknown														urn:occurrence:Arctos:DMNS:Mamm:6046:1031094			http://arctos.database.museum/guid/DMNS:Mamm:6046						unknown	<i>Panthera leo</i> (accepted ID) identified by Denver Zoo on 1971-04-30; method: ID of kin	Collector(s): Denver Zoo							Colorado						April, 1971		North America, United States, Colorado, Denver County, Denver, Denver Zoo					PhysicalObject	2015-01-06 11:18:15.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Mamm:6046	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens			PreservedSpecimen												Panthera leo							Animalia; Chordata; Mammalia; Carnivora; Felidae;	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera		leo						ICZN			
DMNS	DMNS Mammal Collection (Arctos)	Denver Museum of Nature & Science Mammal Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_mamm	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	urn:occurrence:Arctos:DMNS:Mamm:10223:238904									10223	North America			United States		Denver County	1999-06-08	08									159	wild caught	1999-06-08												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, Colorado, Denver County				A			field	John W. Pape	1										Denver, Denver Zoo	unknown												06		urn:occurrence:Arctos:DMNS:Mamm:10223:238904	Cranium broken.		http://arctos.database.museum/guid/DMNS:Mamm:10223				collector number=Field #11601; preparator number=XM.1792		skull; study skin	<i>Eptesicus fuscus pallidus</i> (accepted ID) identified by John W. Pape on 1999-06-08; method: field	Collector(s): John W. Pape, Colorado Department of Public Health and Environment; Preparator(s): Dolly L. Crawford	Field #11601				female		Colorado						8 June 1999		North America, United States, Colorado, Denver County, Denver, Denver Zoo				1999	PhysicalObject	2015-01-06 11:18:15.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Mamm:10223	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens			PreservedSpecimen			sex=female ; hind foot with claw=9 mm; weight=12 g; tragus length=6 mm; tail length=37 mm; total length=110 mm; ear from notch=15 mm; forearm length=45 mm; verbatim preservation date=23 January 2001									Eptesicus fuscus pallidus							Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Eptesicus		fuscus	pallidus					ICZN			
DMNS	DMNS Mammal Collection (Arctos)	Denver Museum of Nature & Science Mammal Collection	John Demboski	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmns_mamm	john.demboski@dmns.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmns_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt; For Terms of Use specific to the Denver Museum of Nature &amp; Science, see http://www.dmns.org/conditions-of-use	5f3463d2-51b6-4a8a-b252-9bab4388934e	a2ef6dd1-8886-48c9-8025-c62bac973cc7		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Denver Museum of Nature & Science	Colorado	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_mamm	urn:occurrence:Arctos:DMNS:Mamm:6400:1075402									6400	North America			United States		Denver County	1977-09-20	20									263	captive	1977-09-20												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, Colorado, Denver County				A			ID of kin	Denver Zoo	1										Denver, Denver Zoo	unknown												09		urn:occurrence:Arctos:DMNS:Mamm:6400:1075402			http://arctos.database.museum/guid/DMNS:Mamm:6400							<i>Nycticebus coucang</i> (accepted ID) identified by Denver Zoo on 1977-09-20; method: ID of kin	Collector(s): Denver Zoo					male		Colorado						20 September 1977		North America, United States, Colorado, Denver County, Denver, Denver Zoo				1977	PhysicalObject	2015-01-06 11:18:15.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Mamm:6400	urn:lsid:biocol.org:col:35013			DMNS	Mammal specimens			PreservedSpecimen			sex=male									Nycticebus coucang							Animalia; Chordata; Mammalia; Primates; Loridae;	Animalia	Chordata	Mammalia	Primates	Loridae	Nycticebus		coucang						ICZN			
