FMNH	Field Museum of Natural History (Zoology) Bird Egg Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds_eggs	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds_eggs	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	43e0bba3-9edb-4b00-b490-84924e55a222	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Thu Mar 05 00:00:00 UTC 2015	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	7fa19b62-282c-49f2-abf4-c871db20d798									17812	North America			USA		Ocean Co		10																															North America, USA, New Jersey, Ocean Co: Barnegat																			Barnegat													6		7fa19b62-282c-49f2-abf4-c871db20d798																	10	New Jersey					-							1877	PhysicalObject	2014-6-25T13:29:32.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-eggs-13-may-2015	FMNH	Birds-Eggs		FMNH	PreservedSpecimen												Sterna albifrons antillarum							Animalia Chordata Aves Charadriiformes Laridae	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		albifrons						ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Egg Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds_eggs	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds_eggs	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	43e0bba3-9edb-4b00-b490-84924e55a222	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Thu Mar 05 00:00:00 UTC 2015	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	c943f1f8-7d85-424b-964a-611702e28cde									17813	North America			USA		Ocean Co		10																															North America, USA, New Jersey, Ocean Co: Barnegat																			Barnegat													6		c943f1f8-7d85-424b-964a-611702e28cde																	10	New Jersey					-							1877	PhysicalObject	2014-6-25T13:29:32.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-eggs-13-may-2015	FMNH	Birds-Eggs		FMNH	PreservedSpecimen												Sterna albifrons antillarum							Animalia Chordata Aves Charadriiformes Laridae	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		albifrons						ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Egg Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds_eggs	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds_eggs	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	43e0bba3-9edb-4b00-b490-84924e55a222	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Thu Mar 05 00:00:00 UTC 2015	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	9bc79331-4ee1-483e-892b-c50d8327e214									17814	North America			USA		Ocean Co		10																															North America, USA, New Jersey, Ocean Co: Barnegat																			Barnegat													6		9bc79331-4ee1-483e-892b-c50d8327e214																	10	New Jersey					-							1877	PhysicalObject	2014-6-25T13:29:32.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-eggs-13-may-2015	FMNH	Birds-Eggs		FMNH	PreservedSpecimen												Sterna albifrons antillarum							Animalia Chordata Aves Charadriiformes Laridae	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		albifrons						ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Egg Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds_eggs	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds_eggs	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	43e0bba3-9edb-4b00-b490-84924e55a222	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Thu Mar 05 00:00:00 UTC 2015	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	4acf537b-f284-422b-94e6-3706af8184ca									17815	North America			USA		Ocean Co		10																															North America, USA, New Jersey, Ocean Co: Barnegat																			Barnegat													6		4acf537b-f284-422b-94e6-3706af8184ca																	10	New Jersey					-							1877	PhysicalObject	2014-6-25T13:29:32.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-eggs-13-may-2015	FMNH	Birds-Eggs		FMNH	PreservedSpecimen												Sterna albifrons antillarum							Animalia Chordata Aves Charadriiformes Laridae	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		albifrons						ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Egg Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds_eggs	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds_eggs	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	43e0bba3-9edb-4b00-b490-84924e55a222	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Thu Mar 05 00:00:00 UTC 2015	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	4ff11666-9e31-4bea-a917-3b63f5b69b53									17816	North America			USA		Ocean Co		10																															North America, USA, New Jersey, Ocean Co: Barnegat																			Barnegat													6		4ff11666-9e31-4bea-a917-3b63f5b69b53																	10	New Jersey					-							1877	PhysicalObject	2014-6-25T13:29:32.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-eggs-13-may-2015	FMNH	Birds-Eggs		FMNH	PreservedSpecimen												Sterna albifrons antillarum							Animalia Chordata Aves Charadriiformes Laridae	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		albifrons						ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Egg Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds_eggs	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds_eggs	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	43e0bba3-9edb-4b00-b490-84924e55a222	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Thu Mar 05 00:00:00 UTC 2015	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	c45bede2-0e4c-41f7-bc52-7d33f0e7516c									17817	North America			USA		Ocean Co		10																															North America, USA, New Jersey, Ocean Co: Barnegat																			Barnegat													6		c45bede2-0e4c-41f7-bc52-7d33f0e7516c																	10	New Jersey					-							1877	PhysicalObject	2014-6-25T13:29:32.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-eggs-13-may-2015	FMNH	Birds-Eggs		FMNH	PreservedSpecimen												Sterna albifrons antillarum							Animalia Chordata Aves Charadriiformes Laridae	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		albifrons						ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Egg Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds_eggs	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds_eggs	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	43e0bba3-9edb-4b00-b490-84924e55a222	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Thu Mar 05 00:00:00 UTC 2015	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	6daa6230-9bb7-49bc-80bd-2cacbd7943fe									17843	North America			USA		Ocean Co		10																															North America, USA, New Jersey, Ocean Co: Barnegat																			Barnegat													6		6daa6230-9bb7-49bc-80bd-2cacbd7943fe																	10	New Jersey					-							1877	PhysicalObject	2014-6-25T13:29:33.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-eggs-13-may-2015	FMNH	Birds-Eggs		FMNH	PreservedSpecimen												Sterna albifrons antillarum							Animalia Chordata Aves Charadriiformes Laridae	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		albifrons						ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Egg Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds_eggs	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds_eggs	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	43e0bba3-9edb-4b00-b490-84924e55a222	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Thu Mar 05 00:00:00 UTC 2015	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	a7d52d88-0397-4e03-8441-b2d12f5120cc									17844	North America			USA		Ocean Co		10																															North America, USA, New Jersey, Ocean Co: Barnegat																			Barnegat													6		a7d52d88-0397-4e03-8441-b2d12f5120cc																	10	New Jersey					-							1877	PhysicalObject	2014-6-25T13:29:33.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-eggs-13-may-2015	FMNH	Birds-Eggs		FMNH	PreservedSpecimen												Sterna albifrons antillarum							Animalia Chordata Aves Charadriiformes Laridae	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		albifrons						ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Egg Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds_eggs	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds_eggs	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	43e0bba3-9edb-4b00-b490-84924e55a222	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Thu Mar 05 00:00:00 UTC 2015	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	0dbbe39a-652b-48f3-8bfb-c06186efdc74									17845	North America			USA		Ocean Co		10																															North America, USA, New Jersey, Ocean Co: Barnegat																			Barnegat													6		0dbbe39a-652b-48f3-8bfb-c06186efdc74																	10	New Jersey					-							1877	PhysicalObject	2014-6-25T13:29:33.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-eggs-13-may-2015	FMNH	Birds-Eggs		FMNH	PreservedSpecimen												Sterna albifrons antillarum							Animalia Chordata Aves Charadriiformes Laridae	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		albifrons						ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Egg Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds_eggs	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds_eggs	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	43e0bba3-9edb-4b00-b490-84924e55a222	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Thu Mar 05 00:00:00 UTC 2015	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds_eggs	590f1ab3-ad88-4540-b704-b93cefe02f6a									4887	Asia			Japan					0.616666667	10.65																													Asia, Japan, Bonin Is																																9		590f1ab3-ad88-4540-b704-b93cefe02f6a																		Bonin Is					-							1910	PhysicalObject	2014-12-10T09:04:15.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-eggs-13-may-2015	FMNH	Birds-Eggs		FMNH	PreservedSpecimen												Diomedea albatrus							Animalia Chordata Aves Procellariiformes Diomedeidae	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Diomedea		albatrus						ICZN			
