UCM	UCM Mammals Collection	University of Colorado Museum of Natural History Mammals Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_mammals	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	88d8974c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	urn:occurrence:Arctos:UCM:Mamm:19526:2538990									19526	North America			United States		Teller County	1992	15									228	wild caught	1992-08-15												G. L. Ranck	1992-08-15 00:00:00.0				unverified			North America, United States, Colorado, Teller County				A			legacy	G. L. Ranck	1										Trail Creek, 1 mi N of Florissant, 8400 ft	G. L. Ranck							2560.32				2560.32	08		urn:occurrence:Arctos:UCM:Mamm:19526:2538990	Cataloged by: D. Wagner, R. Levy, A. Seeberger, 1 June 2013		http://arctos.database.museum/guid/UCM:Mamm:19526				collector number=GLR 6133; original identifier=Regis 396		skull; study skin	<i>Microtus montanus nanus</i> (accepted ID) identified by G. L. Ranck on 1992; method: legacy	Collector(s): G. L. Ranck	GLR 6133				female		Colorado						15 August 1992		Colorado, Teller county, Trail Creek, 1 mi N of Florissant, 8400 ft				1992	PhysicalObject	2014-12-05 09:57:26.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Mamm:19526	urn:lsid:biocol.org:col:34854	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		sex=female ; unformatted measurements=185-55-22-14=x ; hind foot with claw=22 mm; tail length=55 mm; ear from notch=14 mm; total length=185 mm									Microtus montanus nanus							Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Arvicolinae;	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Microtus		montanus	nanus					ICZN			
UCM	UCM Mammals Collection	University of Colorado Museum of Natural History Mammals Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_mammals	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	88d8974c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	urn:occurrence:Arctos:UCM:Mamm:11998:2527212									11998	North America			United States		Larimer County	1966	19									323	wild caught	1966-11-19												Todd Fielder	1966-11-19 00:00:00.0				unverified			North America, United States, Colorado, Larimer County				A			legacy	J. Brown	1										8 miles W of Bellvue	Todd Fielder		LatLongRemarks: TRS Data: 8N, 71W, 27; Confidence Value: 4; UTM Zone: 13; Confidence Value: 4; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 472673; UTM_NS: 4497118										11		urn:occurrence:Arctos:UCM:Mamm:11998:2527212			http://arctos.database.museum/guid/UCM:Mamm:11998				collector number=JB 12; original identifier=Colorado State University: CSU 11572		skull; study skin	<i>Tamiasciurus hudsonicus fremonti</i> (accepted ID) identified by J. Brown on 1966; method: legacy	Collector(s): J. Brown	JB 12				male		Colorado						19 November 1966		Colorado, Larimer county, 8 miles W of Bellvue				1966	PhysicalObject	2014-12-05 09:57:19.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Mamm:11998	urn:lsid:biocol.org:col:34854	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		sex=male ; weight=247 g; reproductive data=testes abdominal ; hind foot with claw=35 mm; ear from notch=22 mm; tail length=145 mm; unformatted measurements=330-145-35-22-247 ; total length=330 mm									Tamiasciurus hudsonicus fremonti							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Sciurinae;	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamiasciurus		hudsonicus	fremonti					ICZN			
UCM	UCM Mammals Collection	University of Colorado Museum of Natural History Mammals Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_mammals	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	88d8974c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	urn:occurrence:Arctos:UCM:Mamm:11996:2527211									11996	North America			United States		Larimer County	1966	12									316	wild caught	1966-11-12												Todd Fielder	1966-11-12 00:00:00.0				unverified			North America, United States, Colorado, Larimer County				A			legacy	J. W. Heister	1										8 miles W of Bellvue	Todd Fielder		LatLongRemarks: TRS Data: 8N, 71W, 27; Confidence Value: 4; UTM Zone: 13; Confidence Value: 4; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 472673; UTM_NS: 4497118										11		urn:occurrence:Arctos:UCM:Mamm:11996:2527211			http://arctos.database.museum/guid/UCM:Mamm:11996				original identifier=Colorado State University: CSU 11570		skull; study skin	<i>Tamiasciurus hudsonicus fremonti</i> (accepted ID) identified by J. W. Heister on 1966; method: legacy	Collector(s): J. W. Heister					female		Colorado						12 November 1966		Colorado, Larimer county, 8 miles W of Bellvue				1966	PhysicalObject	2014-12-05 09:57:19.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Mamm:11996	urn:lsid:biocol.org:col:34854	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		sex=female ; weight=246 g; hind foot with claw=45 mm; ear from notch=24 mm; tail length=122 mm; unformatted measurements=307-122-45-24-246g ; total length=307 mm									Tamiasciurus hudsonicus fremonti							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Sciurinae;	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamiasciurus		hudsonicus	fremonti					ICZN			
UCM	UCM Mammals Collection	University of Colorado Museum of Natural History Mammals Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_mammals	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	88d8974c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	urn:occurrence:Arctos:UCM:Mamm:11995:2527210									11995	North America			United States		Larimer County	1966	27									300	wild caught	1966-10-27												Todd Fielder	1966-10-27 00:00:00.0				unverified			North America, United States, Colorado, Larimer County				A			legacy	J. W. Heister	1										8 miles W of Bellvue	Todd Fielder		LatLongRemarks: TRS Data: 8N, 71W, 27; Confidence Value: 4; UTM Zone: 13; Confidence Value: 4; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 472673; UTM_NS: 4497118										10		urn:occurrence:Arctos:UCM:Mamm:11995:2527210			http://arctos.database.museum/guid/UCM:Mamm:11995				collector number=JWH 11; original identifier=Colorado State University: CSU 11568		skull; study skin	<i>Tamiasciurus hudsonicus fremonti</i> (accepted ID) identified by J. W. Heister on 1966; method: legacy	Collector(s): J. W. Heister	JWH 11				female		Colorado						27 October 1966		Colorado, Larimer county, 8 miles W of Bellvue				1966	PhysicalObject	2014-12-05 09:57:19.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Mamm:11995	urn:lsid:biocol.org:col:34854	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		sex=female ; weight=220 g; hind foot with claw=45 mm; ear from notch=17 mm; tail length=128 mm; unformatted measurements=298-128-45-17-220g ; total length=298 mm									Tamiasciurus hudsonicus fremonti							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Sciurinae;	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamiasciurus		hudsonicus	fremonti					ICZN			
UCM	UCM Mammals Collection	University of Colorado Museum of Natural History Mammals Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_mammals	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	88d8974c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	urn:occurrence:Arctos:UCM:Mamm:11984:2527209									11984	North America			United States		Larimer County	1966	02									306	wild caught	1966-11-02												Todd Fielder	1966-11-02 00:00:00.0				unverified			North America, United States, Colorado, Larimer County				A			legacy	D. B. McAlfee	1										8 miles W of Bellvue	Todd Fielder		LatLongRemarks: TRS Data: 8N, 71W, 27; Confidence Value: 4; UTM Zone: 13; Confidence Value: 4; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 472673; UTM_NS: 4497118										11		urn:occurrence:Arctos:UCM:Mamm:11984:2527209			http://arctos.database.museum/guid/UCM:Mamm:11984				original identifier=Colorado State University: CSU 11496		skull; study skin	<i>Tamiasciurus hudsonicus fremonti</i> (accepted ID) identified by D. B. McAlfee on 1966; method: legacy	Collector(s): D. B. McAlfee					male		Colorado						2 November 1966		Colorado, Larimer county, 8 miles W of Bellvue				1966	PhysicalObject	2014-12-05 09:57:19.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Mamm:11984	urn:lsid:biocol.org:col:34854	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		sex=male ; weight=192.5 g; hind foot with claw=42 mm; ear from notch=18 mm; tail length=140 mm; unformatted measurements=375-140-42-18-192.5 g ; total length=375 mm									Tamiasciurus hudsonicus fremonti							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Sciurinae;	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamiasciurus		hudsonicus	fremonti					ICZN			
UCM	UCM Mammals Collection	University of Colorado Museum of Natural History Mammals Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_mammals	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	88d8974c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	urn:occurrence:Arctos:UCM:Mamm:15815:2529911									15815	North America			United States		Montezuma County	1978	26									146	wild caught	1978-05-26												J. Freeman	1978-05-26 00:00:00.0				unverified			North America, United States, Colorado, Montezuma County				A			legacy	J. Freeman	1										McElmo Canyon, McElmo Creek, 0.5 miles north of Carbon Dioxide Plant, T36N, R18W	J. Freeman												05		urn:occurrence:Arctos:UCM:Mamm:15815:2529911	Cataloged by: D. Freeman, 28 April 1983		http://arctos.database.museum/guid/UCM:Mamm:15815				institutional catalog number=Colo 218; original identifier=Department of Wildlife: DOW 451		skull; study skin	<i>Lasionycteris noctivagans</i> (accepted ID) identified by J. Freeman on 1978; method: legacy	Collector(s): J. Freeman					male		Colorado						26 May 1978		Colorado, Montezuma county, McElmo Canyon, McElmo Creek, 0.5 miles north of Carbon Dioxide Plant, T36N, R18W				1978	PhysicalObject	2014-12-05 09:57:20.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Mamm:15815	urn:lsid:biocol.org:col:34854	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		sex=male ; hind foot with claw=8.4 mm; reproductive data=testes abdominal ; ear from notch=14.4 mm; tail length=39.5 mm; total length=105 mm; unformatted measurements=105.0-39.5-8.4-14.4=10g, FA 42 ; forearm length=42 mm; weight=10 g									Lasionycteris noctivagans							Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Lasionycteris		noctivagans						ICZN			
UCM	UCM Mammals Collection	University of Colorado Museum of Natural History Mammals Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_mammals	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	88d8974c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	urn:occurrence:Arctos:UCM:Mamm:13135:2526366									13135	North America			United States		Larimer County	1962	16									289	wild caught	1962-10-16												Todd Fielder	1962-10-16 00:00:00.0				unverified			North America, United States, Colorado, Larimer County				A			legacy	S. Gill	1										3/4 Mi N Dixon Canyon Dam, 2 Mi W Ft Collins, 5,200 ft	Todd Fielder		Locality originally recorded as Dixon Dam; LatLongRemarks: TRS Data: 7N, 69W, 20; Confidence Value: 4; UTM Zone: 13; Confidence Value: 4; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 487517; UTM_NS: 4490311					1584.96				1584.96	10		urn:occurrence:Arctos:UCM:Mamm:13135:2526366			http://arctos.database.museum/guid/UCM:Mamm:13135				original identifier=Colorado State University: CSU 10043		skull; study skin	<i>Sylvilagus audubonii baileyi</i> (accepted ID) identified by S. Gill on 1962; method: legacy	Collector(s): S. Gill, K. Seidelii					female		Colorado						16 October 1962		Colorado, Larimer county, 3/4 Mi N Dixon Canyon Dam, 2 Mi W Ft Collins, 5,200 ft				1962	PhysicalObject	2014-12-05 09:57:19.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Mamm:13135	urn:lsid:biocol.org:col:34854	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		ear from notch=7 in; weight=880 g; sex=female ; hind foot with claw=9 in; tail length=3.2 in; total length=34 in; unformatted measurements=34-3.2-9-7 in 880 gm									Sylvilagus audubonii baileyi							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus		audubonii	baileyi					ICZN			
UCM	UCM Mammals Collection	University of Colorado Museum of Natural History Mammals Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_mammals	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	88d8974c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	urn:occurrence:Arctos:UCM:Mamm:7575:2536632									7575	North America			United States		Alamosa County	1961	09									252	wild caught	1961-09-09												Todd Fielder	1961-09-09 00:00:00.0				unverified			North America, United States, Colorado, Alamosa County				A			legacy	C. F. Nadler	1										Sand Dunes National Monument, 8100'	Todd Fielder		LatLongRemarks: TRS Data: 27S, 73W, 5; Confidence Value: 5; UTM Zone: 13; Confidence Value: 5; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 450614; UTM_NS: 4175112					2468.88				2468.88	09		urn:occurrence:Arctos:UCM:Mamm:7575:2536632			http://arctos.database.museum/guid/UCM:Mamm:7575				collector number=CFN 45; preparator number=SMS 663		skull; study skin	<i>Tamias quadrivittatus quadrivittatus</i> (accepted ID) identified by C. F. Nadler on 1961; method: legacy	Collector(s): C. F. Nadler	CFN 45				female		Colorado						9 September 1961		Colorado, Alamosa county, Sand Dunes National Monument, 8100'				1961	PhysicalObject	2014-12-05 09:57:22.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Mamm:7575	urn:lsid:biocol.org:col:34854	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		sex=female ; ear from notch=18 mm; weight=56 g; tail length=95 mm; hind foot with claw=35 mm; total length=218 mm; unformatted measurements=L-218mm, T-95mm, HF-35mm, E-18mm, Wt. 56 g									Tamias quadrivittatus quadrivittatus							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Sciurinae;	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		quadrivittatus	quadrivittatus					ICZN			
UCM	UCM Mammals Collection	University of Colorado Museum of Natural History Mammals Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_mammals	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	88d8974c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	urn:occurrence:Arctos:UCM:Mamm:7568:2536502									7568	North America			United States		Alamosa County	1961	09									252	wild caught	1961-09-09												Todd Fielder	1961-09-09 00:00:00.0				unverified			North America, United States, Colorado, Alamosa County				A			legacy	C. F. Nadler	1										Sand Dunes National Monument, 8100'	Todd Fielder		LatLongRemarks: TRS Data: 27S, 73W, 5; Confidence Value: 5; UTM Zone: 13; Confidence Value: 5; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 450614; UTM_NS: 4175112					2468.88				2468.88	09		urn:occurrence:Arctos:UCM:Mamm:7568:2536502			http://arctos.database.museum/guid/UCM:Mamm:7568				collector number=CFN 41; preparator number=SMS 662		skull; study skin; baculum	<i>Tamias quadrivittatus quadrivittatus</i> (accepted ID) identified by C. F. Nadler on 1961; method: legacy	Collector(s): C. F. Nadler	CFN 41				male		Colorado						9 September 1961		Colorado, Alamosa county, Sand Dunes National Monument, 8100'				1961	PhysicalObject	2014-12-05 09:57:22.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Mamm:7568	urn:lsid:biocol.org:col:34854	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		sex=male ; ear from notch=20 mm; weight=64 g; tail length=81 mm; hind foot with claw=35 mm; total length=207 mm; unformatted measurements=L-207mm, T-81mm, HF-35mm, E-20mm, Wt. 64 g									Tamias quadrivittatus quadrivittatus							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Sciurinae;	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		quadrivittatus	quadrivittatus					ICZN			
UCM	UCM Mammals Collection	University of Colorado Museum of Natural History Mammals Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_mammals	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	88d8974c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_mammals	urn:occurrence:Arctos:UCM:Mamm:7567:2536418									7567	North America			United States		Alamosa County	1961	06									249	wild caught	1961-09-06												Todd Fielder	1961-09-06 00:00:00.0				unverified		pinon, juniper	North America, United States, Colorado, Alamosa County				A			legacy	C. F. Nadler	1										Sand Dunes National Monument, 8100'	Todd Fielder		LatLongRemarks: TRS Data: 27S, 73W, 5; Confidence Value: 5; UTM Zone: 13; Confidence Value: 5; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 450614; UTM_NS: 4175112					2468.88				2468.88	09		urn:occurrence:Arctos:UCM:Mamm:7567:2536418			http://arctos.database.museum/guid/UCM:Mamm:7567				collector number=CFN 42; preparator number=SMS 661		skull; study skin; baculum	<i>Tamias quadrivittatus quadrivittatus</i> (accepted ID) identified by C. F. Nadler on 1961; method: legacy	Collector(s): C. F. Nadler	CFN 42				male		Colorado						6 September 1961		Colorado, Alamosa county, Sand Dunes National Monument, 8100'				1961	PhysicalObject	2014-12-05 09:57:22.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Mamm:7567	urn:lsid:biocol.org:col:34854	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		sex=male ; ear from notch=19 mm; weight=61 g; tail length=93 mm; hind foot with claw=34 mm; total length=210 mm; unformatted measurements=L-210mm, T-93mm, HF-34mm, E-19mm, Wt. 61 g									Tamias quadrivittatus quadrivittatus							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Sciurinae;	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		quadrivittatus	quadrivittatus					ICZN			
