NCSM	NCSM Vertebrate Paleontology Collection	North Carolina Museum of Natural Sciences Vertebrate Paleontology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_vertpaleo	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_vertpaleo	http://creativecommons.org/publicdomain/zero/1.0	5f1568db-5d5b-4597-9c66-dfbd0d7ddd7b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	0B13401E-A5E1-45FA-ACDD-650EFABABDCB									1	North America			United States	US	Onslow					In Collections			Pleistocene	Cenozoic	Quaternary								NCPALEO6701																								1					Pleistocene	Cenozoic	Quaternary			Bed of small stream, Walton Farm, 5 miles west of Jacksonville															0B13401E-A5E1-45FA-ACDD-650EFABABDCB	original number 569(superscript 6 underlined) 67(superscript J*)              Citation: Hay, Oliver P. 1923.  The Pleistocene of North America and its Vertebrated Animals from the States East of the Mississippi River and from the Canadian Provinces East of Longitude 95?.  Carnegie Institution of Washington. Pub. No. 322. Washington. Page 116.  Found in Pleistocene muck bed.						See occurrenceRemarks		tibia		TW Addickes							North Carolina												1910	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 1 - North Carolina Museum of Natural Sciences Vertebrate Paleontology	http://collections.naturalsciences.org/specimenVertPaleo.aspx?ID=1	http://grbio.org/cool/aasf-rm4s		NCSM-VertPaleoDWC	NCSM	NCSM-VertPaleo	NCSM Vertebrate Paleontology Collection	NCSM	FossilSpecimen												Mammut americanum								Animalia	Chordata	Mammalia	Proboscidea	Mammutidae	Mammut		americanum		specificEpithet							
NCSM	NCSM Vertebrate Paleontology Collection	North Carolina Museum of Natural Sciences Vertebrate Paleontology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_vertpaleo	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_vertpaleo	http://creativecommons.org/publicdomain/zero/1.0	5f1568db-5d5b-4597-9c66-dfbd0d7ddd7b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	7E0624BA-9146-44FE-A50F-70B78A7D0795									2	North America			United States	US	Onslow					In Collections			Pleistocene	Cenozoic	Quaternary								NCPALEO6701																								1					Pleistocene	Cenozoic	Quaternary			Bed of small stream, Walton Farm, 5 miles west of Jacksonville															7E0624BA-9146-44FE-A50F-70B78A7D0795	original number 569(superscript 6 underlined) 67(superscript J*) Hay, Oliver P. 1923.  The Pleistocene of North America and its Vertebrated Animals from the States East    of the Mississippi River and from the Canadian Provinces East of Longitude 95?.  Carnegie Institution of Washington. Pub. No. 322. Washington. (page 116)						See occurrenceRemarks		distal end of fibula		TW Addickes							North Carolina												1910	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 2 - North Carolina Museum of Natural Sciences Vertebrate Paleontology	http://collections.naturalsciences.org/specimenVertPaleo.aspx?ID=2	http://grbio.org/cool/aasf-rm4s		NCSM-VertPaleoDWC	NCSM	NCSM-VertPaleo	NCSM Vertebrate Paleontology Collection	NCSM	FossilSpecimen												Mammut americanum								Animalia	Chordata	Mammalia	Proboscidea	Mammutidae	Mammut		americanum		specificEpithet							
NCSM	NCSM Vertebrate Paleontology Collection	North Carolina Museum of Natural Sciences Vertebrate Paleontology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_vertpaleo	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_vertpaleo	http://creativecommons.org/publicdomain/zero/1.0	5f1568db-5d5b-4597-9c66-dfbd0d7ddd7b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	05D44156-83A9-4AE8-8553-B087582B5F3C									3	North America			United States	US	Onslow					In Collections			Pleistocene	Cenozoic	Quaternary								NCPALEO6701																								1					Pleistocene	Cenozoic	Quaternary			Bed of small stream, Walton Farm, 5 miles west of Jacksonville															05D44156-83A9-4AE8-8553-B087582B5F3C	original number 569(superscript 6 underlined) 67(superscript J)        Hay, Oliver P. 1923.  The Pleistocene of North America and its Vertebrated Animals from the States East    of the Mississippi River and from the Canadian Provinces East of Longitude 95?.  Carnegie Institution of Washington. Pub. No. 322. Washington. 499. (page 116)						See occurrenceRemarks		humerus (missing proximal end)		TW Addickes							North Carolina												1910	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 3 - North Carolina Museum of Natural Sciences Vertebrate Paleontology	http://collections.naturalsciences.org/specimenVertPaleo.aspx?ID=3	http://grbio.org/cool/aasf-rm4s		NCSM-VertPaleoDWC	NCSM	NCSM-VertPaleo	NCSM Vertebrate Paleontology Collection	NCSM	FossilSpecimen												Mammut americanum								Animalia	Chordata	Mammalia	Proboscidea	Mammutidae	Mammut		americanum		specificEpithet							
NCSM	NCSM Vertebrate Paleontology Collection	North Carolina Museum of Natural Sciences Vertebrate Paleontology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_vertpaleo	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_vertpaleo	http://creativecommons.org/publicdomain/zero/1.0	5f1568db-5d5b-4597-9c66-dfbd0d7ddd7b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	34EE670E-4408-4CB5-BFB8-6D3CED709999									4	North America			United States	US	Onslow					In Collections			Pleistocene	Cenozoic	Quaternary								NCPALEO6701																								1					Pleistocene	Cenozoic	Quaternary			Bed of small stream, Walton Farm, 5 miles west of Jacksonville															34EE670E-4408-4CB5-BFB8-6D3CED709999	original number 569(superscript 6 underlined) 67(superscript J)      Hay, Oliver P. 1923.  The Pleistocene of North America and its Vertebrated Animals from the States East    of the Mississippi River and from the Canadian Provinces East of Longitude 95?.  Carnegie Institution of Washington. Pub. No. 322. Washington. 499. Page 116)						See occurrenceRemarks		astragalus		TW Addickes							North Carolina												1910	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 4 - North Carolina Museum of Natural Sciences Vertebrate Paleontology	http://collections.naturalsciences.org/specimenVertPaleo.aspx?ID=4	http://grbio.org/cool/aasf-rm4s		NCSM-VertPaleoDWC	NCSM	NCSM-VertPaleo	NCSM Vertebrate Paleontology Collection	NCSM	FossilSpecimen												Mammut americanum								Animalia	Chordata	Mammalia	Proboscidea	Mammutidae	Mammut		americanum		specificEpithet							
NCSM	NCSM Vertebrate Paleontology Collection	North Carolina Museum of Natural Sciences Vertebrate Paleontology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_vertpaleo	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_vertpaleo	http://creativecommons.org/publicdomain/zero/1.0	5f1568db-5d5b-4597-9c66-dfbd0d7ddd7b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	088F2F69-A0E3-4A40-9E47-371F3FDE18B8									5	North America			United States	US	Onslow					Exhibits			Pleistocene	Cenozoic	Quaternary								NCPALEO6701																								1					Pleistocene	Cenozoic	Quaternary			Bed of small stream, Walton Farm, 5 miles west of Jacksonville															088F2F69-A0E3-4A40-9E47-371F3FDE18B8	original number 569(superscript 6 underlined) 67(superscript J)    Hay, Oliver P. 1923.  The Pleistocene of North America and its Vertebrated Animals from the States East    of the Mississippi River and from the Canadian Provinces East of Longitude 95?.  Carnegie Institution of Washington. Pub. No. 322. Washington. 499. (page 116)						See occurrenceRemarks		femur		TW Addickes							North Carolina												1910	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 5 - North Carolina Museum of Natural Sciences Vertebrate Paleontology	http://collections.naturalsciences.org/specimenVertPaleo.aspx?ID=5	http://grbio.org/cool/aasf-rm4s		NCSM-VertPaleoDWC	NCSM	NCSM-VertPaleo	NCSM Vertebrate Paleontology Collection	NCSM	FossilSpecimen												Mammut americanum								Animalia	Chordata	Mammalia	Proboscidea	Mammutidae	Mammut		americanum		specificEpithet							
NCSM	NCSM Vertebrate Paleontology Collection	North Carolina Museum of Natural Sciences Vertebrate Paleontology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_vertpaleo	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_vertpaleo	http://creativecommons.org/publicdomain/zero/1.0	5f1568db-5d5b-4597-9c66-dfbd0d7ddd7b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	E65EA741-AAAA-4EC5-BEBE-36B29A7877C6									6	North America			United States	US	Onslow					In Collections			Pleistocene	Cenozoic	Quaternary								NCPALEO6701																								1					Pleistocene	Cenozoic	Quaternary			Bed of small stream, Walton Farm, 5 miles west of Jacksonville															E65EA741-AAAA-4EC5-BEBE-36B29A7877C6	original number 569(superscript 6 underlined) 67(superscript J)    Hay, Oliver P. 1923.  The Pleistocene of North America and its Vertebrated Animals from the States East    of the Mississippi River and from the Canadian Provinces East of Longitude 95?.  Carnegie Institution of Washington. Pub. No. 322. Washington. 499.  (page 116)						See occurrenceRemarks		ulna		TW Addickes							North Carolina												1910	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 6 - North Carolina Museum of Natural Sciences Vertebrate Paleontology	http://collections.naturalsciences.org/specimenVertPaleo.aspx?ID=6	http://grbio.org/cool/aasf-rm4s		NCSM-VertPaleoDWC	NCSM	NCSM-VertPaleo	NCSM Vertebrate Paleontology Collection	NCSM	FossilSpecimen												Mammut americanum								Animalia	Chordata	Mammalia	Proboscidea	Mammutidae	Mammut		americanum		specificEpithet							
NCSM	NCSM Vertebrate Paleontology Collection	North Carolina Museum of Natural Sciences Vertebrate Paleontology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_vertpaleo	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_vertpaleo	http://creativecommons.org/publicdomain/zero/1.0	5f1568db-5d5b-4597-9c66-dfbd0d7ddd7b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	FBFC4C82-9D67-4B21-9198-344FA65EF91D									7	North America			United States	US	Onslow					Exhibits			Pleistocene	Cenozoic	Quaternary								NCPALEO6701																								1					Pleistocene	Cenozoic	Quaternary			Bed of small stream, Walton Farm, 5 miles west of Jacksonville															FBFC4C82-9D67-4B21-9198-344FA65EF91D	original number 569(superscript 6 underlined) 67(superscript J)     Hay, Oliver P. 1923.  The Pleistocene of North America and its Vertebrated Animals from the States East    of the Mississippi River and from the Canadian Provinces East of Longitude 95?.  Carnegie Institution of Washington. Pub. No. 322. Washington. 499.  Page 116.  Pleistocene megafauna exhibit, NRC						See occurrenceRemarks		tusk		TW Addickes							North Carolina												1910	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 7 - North Carolina Museum of Natural Sciences Vertebrate Paleontology	http://collections.naturalsciences.org/specimenVertPaleo.aspx?ID=7	http://grbio.org/cool/aasf-rm4s		NCSM-VertPaleoDWC	NCSM	NCSM-VertPaleo	NCSM Vertebrate Paleontology Collection	NCSM	FossilSpecimen												Mammut americanum								Animalia	Chordata	Mammalia	Proboscidea	Mammutidae	Mammut		americanum		specificEpithet							
NCSM	NCSM Vertebrate Paleontology Collection	North Carolina Museum of Natural Sciences Vertebrate Paleontology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_vertpaleo	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_vertpaleo	http://creativecommons.org/publicdomain/zero/1.0	5f1568db-5d5b-4597-9c66-dfbd0d7ddd7b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	787B3DCC-F620-4FAD-8DF8-B8047CD9B58E									8	North America			United States	US	Onslow					Exhibits			Pleistocene	Cenozoic	Quaternary								NCPALEO6701																								1					Pleistocene	Cenozoic	Quaternary			Bed of small stream, Walton Farm, 5 miles west of Jacksonville															787B3DCC-F620-4FAD-8DF8-B8047CD9B58E	original number 569(superscript 6 underlined) 67(superscript J)    Hay, Oliver P. 1923.  The Pleistocene of North America and its Vertebrated Animals from the States East    of the Mississippi River and from the Canadian Provinces East of Longitude 95?.  Carnegie Institution of Washington. Pub. No. 322. Washington. 499.  (page 116).  Pleistocene megafauna exhibit, NRC						See occurrenceRemarks		tusk		TW Addickes							North Carolina												1910	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 8 - North Carolina Museum of Natural Sciences Vertebrate Paleontology	http://collections.naturalsciences.org/specimenVertPaleo.aspx?ID=8	http://grbio.org/cool/aasf-rm4s		NCSM-VertPaleoDWC	NCSM	NCSM-VertPaleo	NCSM Vertebrate Paleontology Collection	NCSM	FossilSpecimen												Mammut americanum								Animalia	Chordata	Mammalia	Proboscidea	Mammutidae	Mammut		americanum		specificEpithet							
NCSM	NCSM Vertebrate Paleontology Collection	North Carolina Museum of Natural Sciences Vertebrate Paleontology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_vertpaleo	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_vertpaleo	http://creativecommons.org/publicdomain/zero/1.0	5f1568db-5d5b-4597-9c66-dfbd0d7ddd7b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	6CDD2250-982D-4FBB-86BF-2B3DF9A2F17A									9	North America			United States	US	Onslow					Exhibits			Pleistocene	Cenozoic	Quaternary								NCPALEO6701																								1					Pleistocene	Cenozoic	Quaternary			Bed of small stream, Walton Farm, 5 miles west of Jacksonville															6CDD2250-982D-4FBB-86BF-2B3DF9A2F17A	original number 569(superscript 6 underlined) 67(superscript J)    Hay, Oliver P. 1923.  The Pleistocene of North America and its Vertebrated Animals from the States East    of the Mississippi River and from the Canadian Provinces East of Longitude 95?.  Carnegie Institution of Washington. Pub. No. 322. Washington. 499.  (page 116)  This tooth has been placed back into lower jaw NCSM 015 and restored.  Pleistocene megafauna exhibit, NRC						See occurrenceRemarks		tooth (left lower M2) (poor condition)		TW Addickes							North Carolina												1910	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 9 - North Carolina Museum of Natural Sciences Vertebrate Paleontology	http://collections.naturalsciences.org/specimenVertPaleo.aspx?ID=9	http://grbio.org/cool/aasf-rm4s		NCSM-VertPaleoDWC	NCSM	NCSM-VertPaleo	NCSM Vertebrate Paleontology Collection	NCSM	FossilSpecimen												Mammut americanum								Animalia	Chordata	Mammalia	Proboscidea	Mammutidae	Mammut		americanum		specificEpithet							
NCSM	NCSM Vertebrate Paleontology Collection	North Carolina Museum of Natural Sciences Vertebrate Paleontology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_vertpaleo	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_vertpaleo	http://creativecommons.org/publicdomain/zero/1.0	5f1568db-5d5b-4597-9c66-dfbd0d7ddd7b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_vertpaleo	8A3D26FF-5705-4546-9A8D-BAD27C29FF63									10	North America			United States	US	Onslow					Exhibits			Pleistocene	Cenozoic	Quaternary								NCPALEO6701																								1					Pleistocene	Cenozoic	Quaternary			Bed of small stream, Walton Farm, 5 miles west of Jacksonville															8A3D26FF-5705-4546-9A8D-BAD27C29FF63	original number 569(superscript 6 underlined) 67(superscript J)    Hay, Oliver P. 1923.  The Pleistocene of North America and its Vertebrated Animals from the States East    of the Mississippi River and from the Canadian Provinces East of Longitude 95?.  Carnegie Institution of Washington. Pub. No. 322. Washington. 499.  (page 116)  This tooth has been placed back into upper jaw NCSM 013 and restored.  Pleistocene megafauna exhibit, NRC						See occurrenceRemarks		tooth (right upper M2) (poor condition)		TW Addickes							North Carolina												1910	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 10 - North Carolina Museum of Natural Sciences Vertebrate Paleontology	http://collections.naturalsciences.org/specimenVertPaleo.aspx?ID=10	http://grbio.org/cool/aasf-rm4s		NCSM-VertPaleoDWC	NCSM	NCSM-VertPaleo	NCSM Vertebrate Paleontology Collection	NCSM	FossilSpecimen												Mammut americanum								Animalia	Chordata	Mammalia	Proboscidea	Mammutidae	Mammut		americanum		specificEpithet							
