OMNH	Mammals Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=mammals	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=mammals	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	84aefc7e-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	urn:catalog:OMNH:Mammals:7323									7323	North America			United States		Dona Ana		19			In collection								1969-01-19				Yes													Needs georeferencing																						9.4 mi W Las Cruces													04		urn:catalog:OMNH:Mammals:7323									skin, skull		Elder, F. F. B.	TLB , 2611	4 embs, 3L, 1R, 8 mm			F		New Mexico						19 04 1969		9.4 mi W Las Cruces, Dona Ana Co., New Mexico				1969		2015-01-25	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Mammals			Preserved Specimen												Chaetodipus eremicus								Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		eremicus					Chihuahuan Pocket Mouse				
OMNH	Mammals Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=mammals	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=mammals	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	84aefc7e-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	urn:catalog:OMNH:Mammals:7324									7324	North America			United States		Dona Ana		19			In collection								1969-01-19				Yes													Needs georeferencing																						9.4 mi W Las Cruces													04		urn:catalog:OMNH:Mammals:7324									skin, skull		Elder, F. F. B.	TLB , 2612	4 embs, 1L, 3R, 18 mm			F		New Mexico						19 04 1969		9.4 mi W Las Cruces, Dona Ana Co., New Mexico				1969		2015-01-25	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Mammals			Preserved Specimen												Chaetodipus eremicus								Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		eremicus					Chihuahuan Pocket Mouse				
OMNH	Mammals Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=mammals	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=mammals	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	84aefc7e-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	urn:catalog:OMNH:Mammals:7325									7325	North America		969	United States		Dona Ana		19	32	-106	In collection								1969-01-19				No						WGS84				GEOLocate [www.museum.tulane.edu/geolocate/]			Verified by data custodian																						1 mi E Tortugas Mountain, T23S, R3E, Sec 19													03		urn:catalog:OMNH:Mammals:7325									skin, skull		Elder, F. F. B.	FFBE , 453				F		New Mexico						19 03 1969		1 mi. E. tortiGAs pk. DONA ANA CO. NEW MEXICO 123S R3E SEC 19.				1969		2015-04-17	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Mammals			Preserved Specimen												Chaetodipus eremicus								Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		eremicus					Chihuahuan Pocket Mouse				
OMNH	Mammals Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=mammals	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=mammals	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	84aefc7e-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	urn:catalog:OMNH:Mammals:7326									7326	North America		969	United States		Dona Ana		19	32	-106	In collection								1969-01-19				No						WGS84				GEOLocate [www.museum.tulane.edu/geolocate/]			Verified by data custodian																						1 mi E Tortugas Mountain, T23S, R3E, Sec 19													03		urn:catalog:OMNH:Mammals:7326									skin, skull		Elder, F. F. B.	FFBE , 454	T=8			M		New Mexico						19 03 1969		1 mi. E. tortiGAs pk. DONA ANA CO. NEW MEXICO 123S R3E SEC 19.				1969		2015-04-17	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Mammals			Preserved Specimen												Chaetodipus eremicus								Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		eremicus					Chihuahuan Pocket Mouse				
OMNH	Mammals Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=mammals	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=mammals	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	84aefc7e-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	urn:catalog:OMNH:Mammals:7327									7327	North America		969	United States		Dona Ana		19	32	-106	In collection								1969-01-19				No						WGS84				GEOLocate [www.museum.tulane.edu/geolocate/]			Verified by data custodian																						1 mi E Tortugas Mountain, T23S, R3E, Sec 19													03		urn:catalog:OMNH:Mammals:7327									skin, skull		Elder, F. F. B.	FFBE , 455	T=9			M		New Mexico						19 03 1969		1 mi. E. tortiGAs pk. DONA ANA CO. NEW MEXICO 123S R3E SEC 19.				1969		2015-04-17	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Mammals			Preserved Specimen												Chaetodipus eremicus								Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		eremicus					Chihuahuan Pocket Mouse				
OMNH	Mammals Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=mammals	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=mammals	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	84aefc7e-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	urn:catalog:OMNH:Mammals:7328									7328	North America		969	United States		Dona Ana		19	32	-106	In collection								1969-01-19				No						WGS84				GEOLocate [www.museum.tulane.edu/geolocate/]			Verified by data custodian																						1 mi E Tortugas Mountain, T23S, R3E, Sec 19													03		urn:catalog:OMNH:Mammals:7328									skin, skull		Elder, F. F. B.	FFBE , 456				M		New Mexico						19 03 1969		1 mi. E. tortuGAS pk. DONA ANA CO. NEW MEXICO T23S, R3E SEC 19				1969		2015-04-17	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Mammals			Preserved Specimen												Chaetodipus eremicus								Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		eremicus					Chihuahuan Pocket Mouse				
OMNH	Mammals Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=mammals	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=mammals	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	84aefc7e-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	urn:catalog:OMNH:Mammals:7329									7329	North America		969	United States		Dona Ana		20	32	-106	In collection								1969-01-20				Yes						WGS84				GEOLocate [www.museum.tulane.edu/geolocate/]			Verified by data custodian																						1 mi S Tortugas Mountain													03		urn:catalog:OMNH:Mammals:7329									skin, skull		Elder, F. F. B.	TLB , 2613				M		New Mexico						20 03 1969		1 mi S Tortugas Peak Dona Ana Co., New Mexico				1969		2015-04-17	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Mammals			Preserved Specimen												Chaetodipus eremicus								Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		eremicus					Chihuahuan Pocket Mouse				
OMNH	Mammals Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=mammals	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=mammals	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	84aefc7e-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	urn:catalog:OMNH:Mammals:7330									7330	North America		969	United States		Dona Ana		20	32	-106	In collection								1969-01-20				Yes						WGS84				GEOLocate [www.museum.tulane.edu/geolocate/]			Verified by data custodian																						1 mi S Tortugas Mountain													03		urn:catalog:OMNH:Mammals:7330									skin, skull		Elder, F. F. B.	TLB , 2614				F		New Mexico						20 03 1969		1 mi S Tortugas Peak Dona Ana Co., New Mexico				1969		2015-04-17	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Mammals			Preserved Specimen												Chaetodipus eremicus								Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		eremicus					Chihuahuan Pocket Mouse				
OMNH	Mammals Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=mammals	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=mammals	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	84aefc7e-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	urn:catalog:OMNH:Mammals:7331									7331	North America		969	United States		Dona Ana		20	32	-106	In collection								1969-01-20				Yes						WGS84				GEOLocate [www.museum.tulane.edu/geolocate/]			Verified by data custodian																						1 mi S Tortugas Mountain													03		urn:catalog:OMNH:Mammals:7331									skin, skull		Elder, F. F. B.	TLB , 2615				M		New Mexico						20 03 1969		1 mi S Tortugas Peak Dona Ana Co., New Mexico				1969		2015-04-17	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Mammals			Preserved Specimen												Chaetodipus eremicus								Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		eremicus					Chihuahuan Pocket Mouse				
OMNH	Mammals Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=mammals	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=mammals	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	84aefc7e-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=mammals	urn:catalog:OMNH:Mammals:7332									7332	North America		969	United States		Dona Ana		20	32	-106	In collection								1969-01-20				Yes						WGS84				GEOLocate [www.museum.tulane.edu/geolocate/]			Verified by data custodian																						1 mi S Tortugas Mountain													03		urn:catalog:OMNH:Mammals:7332									skin, skull		Elder, F. F. B.	TLB , 2616				M		New Mexico						20 03 1969		1 mi S Tortugas Peak Dona Ana Co., New Mexico				1969		2015-04-17	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Mammals			Preserved Specimen												Chaetodipus eremicus								Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		eremicus					Chihuahuan Pocket Mouse				
