KSTC	Schmidt Museum of Natural History_Birds	Schmidt Museum of Natural History, Emporia State University (KSTC)	Bill Jensen	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_birds	wjensen1@emporia.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_birds	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	65b917b5-fa35-4a4e-8f89-857eea810033	9bcba4e4-a10d-4484-9c5e-36a059a0c9cd			2013-03-15	ORNIS,VertNet	United States	Schmidt Museum of Natural History, Emporia State University	Kansas	Fri Dec 21 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	KSTC:BirdsGeneral:B-501									B-501	North America			United States	US	Barton		29			in collection						272	native	9/29/1957																				North America;United States;Kansas;Barton;;;;									1										Hoisington Sewer Marsh, Barton Co.													9		KSTC:BirdsGeneral:B-501		present							skin		R. Schmidt; R. Schmidt					male	272	Kansas						Sep. 29, 1957						1957	PhysicalObject	2013-04-12	en									KSTC	BirdsGeneral			PreservedSpecimen												Cistothorus palustris							Animalia;Chordata;Aves;Passeriformes;Troglodytidae;Cistothorus	Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Cistothorus		palustris		species			Long-Billed Wren	ICZN			
KSTC	Schmidt Museum of Natural History_Birds	Schmidt Museum of Natural History, Emporia State University (KSTC)	Bill Jensen	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_birds	wjensen1@emporia.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_birds	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	65b917b5-fa35-4a4e-8f89-857eea810033	9bcba4e4-a10d-4484-9c5e-36a059a0c9cd			2013-03-15	ORNIS,VertNet	United States	Schmidt Museum of Natural History, Emporia State University	Kansas	Fri Dec 21 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	KSTC:BirdsGeneral:B-590									B-590	North America			United States	US	Barton		29			in collection						272	native	9/29/1957																				North America;United States;Kansas;Barton;;;;									1										Barton Co., KS			Hoisington Marsh										9		KSTC:BirdsGeneral:B-590		present							skin		R. Schmidt; R. Schmidt					unknown	272	Kansas						Sep. 29, 1957						1957	PhysicalObject	2013-04-12	en									KSTC	BirdsGeneral			PreservedSpecimen												Calidris fuscicollis							Animalia;Chordata;Aves;Charadriiformes;Scolopacidae;Calidris	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris		fuscicollis		species			White-rumped Sandpiper	ICZN			
KSTC	Schmidt Museum of Natural History_Birds	Schmidt Museum of Natural History, Emporia State University (KSTC)	Bill Jensen	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_birds	wjensen1@emporia.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_birds	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	65b917b5-fa35-4a4e-8f89-857eea810033	9bcba4e4-a10d-4484-9c5e-36a059a0c9cd			2013-03-15	ORNIS,VertNet	United States	Schmidt Museum of Natural History, Emporia State University	Kansas	Fri Dec 21 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	KSTC:BirdsGeneral:B-508									B-508	North America			United States	US	Douglas		25			in collection						269	native	9/25/1956																				North America;United States;Kansas;Douglas;;;;									1										Douglas Co., KS													9		KSTC:BirdsGeneral:B-508		present							skin		H.B. Tordoff; H.B. Tordoff					male	269	Kansas						Sep. 25, 1956						1956	PhysicalObject	2013-04-12	en									KSTC	BirdsGeneral			PreservedSpecimen			mass in grams: 45.3									Agelaius phoeniceus							Animalia;Chordata;Aves;Passeriformes;Icteridae;Agelaius	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoeniceus		species			Red-wing	ICZN			
KSTC	Schmidt Museum of Natural History_Birds	Schmidt Museum of Natural History, Emporia State University (KSTC)	Bill Jensen	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_birds	wjensen1@emporia.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_birds	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	65b917b5-fa35-4a4e-8f89-857eea810033	9bcba4e4-a10d-4484-9c5e-36a059a0c9cd			2013-03-15	ORNIS,VertNet	United States	Schmidt Museum of Natural History, Emporia State University	Kansas	Fri Dec 21 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	KSTC:BirdsGeneral:B-354									B-354	North America			United States	US	Lyon		24			in collection						268	native	9/24/1956																				North America;United States;Kansas;Lyon;;;;									1										near Neosho Rapids, Lyon Co.													9		KSTC:BirdsGeneral:B-354		present							skin		R. Schmidt; R. Schmidt					male	268	Kansas						Sep. 24, 1956						1956	PhysicalObject	2013-04-12	en									KSTC	BirdsGeneral			PreservedSpecimen												Lanius ludovicianus							Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius	Animalia	Chordata	Aves	Passeriformes	Laniidae	Lanius		ludovicianus		species			Loggerhead Shrike	ICZN			
KSTC	Schmidt Museum of Natural History_Birds	Schmidt Museum of Natural History, Emporia State University (KSTC)	Bill Jensen	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_birds	wjensen1@emporia.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_birds	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	65b917b5-fa35-4a4e-8f89-857eea810033	9bcba4e4-a10d-4484-9c5e-36a059a0c9cd			2013-03-15	ORNIS,VertNet	United States	Schmidt Museum of Natural History, Emporia State University	Kansas	Fri Dec 21 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	KSTC:BirdsGeneral:B-333									B-333	North America			United States	US						in collection							native																					North America;United States;Colorado;Marion;;;;									1										Marion County															KSTC:BirdsGeneral:B-333		present							skin		R. Schmidt; R. Schmidt					female		Colorado						Summer, 1955							PhysicalObject	2013-04-12	en									KSTC	BirdsGeneral			PreservedSpecimen												Agelaius phoenicus							Animalia;Chordata;Aves;Passeriformes;Icteridae;Agelaius	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoenicus		species			Red-winged Blackbird	ICZN			
KSTC	Schmidt Museum of Natural History_Birds	Schmidt Museum of Natural History, Emporia State University (KSTC)	Bill Jensen	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_birds	wjensen1@emporia.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_birds	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	65b917b5-fa35-4a4e-8f89-857eea810033	9bcba4e4-a10d-4484-9c5e-36a059a0c9cd			2013-03-15	ORNIS,VertNet	United States	Schmidt Museum of Natural History, Emporia State University	Kansas	Fri Dec 21 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	KSTC:BirdsGeneral:B-334									B-334	North America			United States	US	Marion					in collection							native																					North America;United States;Kansas;Marion;;;;									1										Marion County			Shelterbelts												KSTC:BirdsGeneral:B-334		present							skin		R. Schmidt; R. Schmidt					male		Kansas						Summer, 1955							PhysicalObject	2013-04-12	en									KSTC	BirdsGeneral			PreservedSpecimen												Molothrus ater							Animalia;Chordata;Aves;Passeriformes;Icteridae;Molothrus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater		species			Eastern Cowbird	ICZN			
KSTC	Schmidt Museum of Natural History_Birds	Schmidt Museum of Natural History, Emporia State University (KSTC)	Bill Jensen	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_birds	wjensen1@emporia.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_birds	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	65b917b5-fa35-4a4e-8f89-857eea810033	9bcba4e4-a10d-4484-9c5e-36a059a0c9cd			2013-03-15	ORNIS,VertNet	United States	Schmidt Museum of Natural History, Emporia State University	Kansas	Fri Dec 21 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	KSTC:BirdsGeneral:B-335									B-335	North America			United States	US	Marion					in collection							native																					North America;United States;Kansas;Marion;;;;									1										Marion County			Shelterbelts												KSTC:BirdsGeneral:B-335		present							skin		R. Schmidt; R. Schmidt					male		Kansas						Summer, 1955							PhysicalObject	2013-04-12	en									KSTC	BirdsGeneral			PreservedSpecimen												Agelaius phoenicus							Animalia;Chordata;Aves;Passeriformes;Icteridae;Agelaius	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoenicus		species			Red wing	ICZN			
KSTC	Schmidt Museum of Natural History_Birds	Schmidt Museum of Natural History, Emporia State University (KSTC)	Bill Jensen	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_birds	wjensen1@emporia.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_birds	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	65b917b5-fa35-4a4e-8f89-857eea810033	9bcba4e4-a10d-4484-9c5e-36a059a0c9cd			2013-03-15	ORNIS,VertNet	United States	Schmidt Museum of Natural History, Emporia State University	Kansas	Fri Dec 21 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	KSTC:BirdsGeneral:B-1568									B-1568	North America			United States	US	Jefferson					in collection							native																					North America;United States;Colorado;Jefferson Co;;;;									1										Blue Mt. Rd.															KSTC:BirdsGeneral:B-1568		present							skin		R. H. Schmidt					unknown		Colorado						Summer 1988							PhysicalObject	2013-04-12	en									KSTC	BirdsGeneral			PreservedSpecimen												Wilsonia pusilla							Animalia;Chordata;Aves;Passeriformes;Parulidae;Wilsonia	Animalia	Chordata	Aves	Passeriformes	Parulidae	Wilsonia		pusilla		species				ICZN			
KSTC	Schmidt Museum of Natural History_Birds	Schmidt Museum of Natural History, Emporia State University (KSTC)	Bill Jensen	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_birds	wjensen1@emporia.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_birds	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	65b917b5-fa35-4a4e-8f89-857eea810033	9bcba4e4-a10d-4484-9c5e-36a059a0c9cd			2013-03-15	ORNIS,VertNet	United States	Schmidt Museum of Natural History, Emporia State University	Kansas	Fri Dec 21 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	KSTC:BirdsGeneral:B-1569									B-1569	North America			United States	US	Jefferson					in collection							native																					North America;United States;Colorado;Jefferson Co;;;;									1										Blue Mt. Rd															KSTC:BirdsGeneral:B-1569		present							skin		R. H. Schmidt					unknown		Colorado						Summer 1988							PhysicalObject	2013-04-12	en									KSTC	BirdsGeneral			PreservedSpecimen												Troglodytes aedon							Animalia;Chordata;Aves;Passeriformes;Troglodytidae;Troglodytes	Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Troglodytes		aedon		species				ICZN			
KSTC	Schmidt Museum of Natural History_Birds	Schmidt Museum of Natural History, Emporia State University (KSTC)	Bill Jensen	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_birds	wjensen1@emporia.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_birds	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	65b917b5-fa35-4a4e-8f89-857eea810033	9bcba4e4-a10d-4484-9c5e-36a059a0c9cd			2013-03-15	ORNIS,VertNet	United States	Schmidt Museum of Natural History, Emporia State University	Kansas	Fri Dec 21 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_birds	KSTC:BirdsGeneral:B-587									B-587	North America			United States	US	Lyon					in collection							native																					North America;United States;Kansas;Lyon;;;;									1										Lyon Co., KS															KSTC:BirdsGeneral:B-587		present							skin		M. Langrehr					female		Kansas						Spring 1958							PhysicalObject	2013-04-12	en									KSTC	BirdsGeneral			PreservedSpecimen												Cyanocitta cristata							Animalia;Chordata;Aves;Passeriformes;Corvidae;Cyanocitta	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta		cristata		species			Blue Jay	ICZN			
