FMNH	Field Museum of Natural History (Zoology) Bird Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	36f15a36-6b45-442e-9c31-cd633423aee0	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Wed Apr 18 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	36567623-d87a-41ce-a1f3-0afbca2bb977									492678	North America			USA		Cook Co		11																															North America, USA, Illinois, Cook Co, Chicago: 3448 N Broadway																			Chicago, 3448 N Broadway													9		36567623-d87a-41ce-a1f3-0afbca2bb977									skel,tiss			S13-1588					11	Illinois					-							2013	PhysicalObject	2015-3-6T15:37:51.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-13-may-2015	FMNH	Birds		FMNH	PreservedSpecimen												Catharus minimus minimus							Animalia Chordata Aves Passeriformes Turdidae	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus		minimus	minimus					ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	36f15a36-6b45-442e-9c31-cd633423aee0	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Wed Apr 18 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	9978f4c9-3b05-4092-b12f-91081c9da5b4									7608																																																																									9978f4c9-3b05-4092-b12f-91081c9da5b4																							-								PhysicalObject	2014-6-25T13:24:01.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-13-may-2015	FMNH	Birds		FMNH	PreservedSpecimen																																	ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	36f15a36-6b45-442e-9c31-cd633423aee0	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Wed Apr 18 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	2277ef63-7237-40d1-9f33-8cffda50c4a7									495350	North America			USA		Cook Co		29																															North America, USA, Illinois, Cook Co, Chicago: 333 W Wacker																			Chicago, 333 W Wacker													9		2277ef63-7237-40d1-9f33-8cffda50c4a7									skel,tiss			S13-2831					29	Illinois					-							2013	PhysicalObject	2015-3-6T15:09:20.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-13-may-2015	FMNH	Birds		FMNH	PreservedSpecimen												Catharus ustulatus swainsoni							Animalia Chordata Aves Passeriformes Turdidae	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus		ustulatus	swainsoni					ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	36f15a36-6b45-442e-9c31-cd633423aee0	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Wed Apr 18 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	9ccee39a-909f-4852-869a-36593129ec3b									494107	North America			USA		Cook Co		18	41.853433	-87.612236																													North America, USA, Illinois, Cook Co, Chicago: McCormick Place																			Chicago, McCormick Place													10		9ccee39a-909f-4852-869a-36593129ec3b									skel,tiss			MCP13-547					18	Illinois					-							2013	PhysicalObject	2015-3-6T15:32:28.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-13-may-2015	FMNH	Birds		FMNH	PreservedSpecimen												Catharus guttatus faxoni							Animalia Chordata Aves Passeriformes Turdidae	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus		guttatus	faxoni					ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	36f15a36-6b45-442e-9c31-cd633423aee0	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Wed Apr 18 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	b600e1f9-199c-459a-98ea-effbaf275dc2									494094	North America			USA		Cook Co		2																															North America, USA, Illinois, Cook Co, Chicago: S Wacker																			Chicago, S Wacker													10		b600e1f9-199c-459a-98ea-effbaf275dc2									skel,tiss			S13-2543					2	Illinois					-							2013	PhysicalObject	2015-3-6T15:39:08.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-13-may-2015	FMNH	Birds		FMNH	PreservedSpecimen												Catharus guttatus faxoni							Animalia Chordata Aves Passeriformes Turdidae	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus		guttatus	faxoni					ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	36f15a36-6b45-442e-9c31-cd633423aee0	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Wed Apr 18 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	7452a6da-af47-490b-9466-4db6caccb660									493356	North America			USA		Brown Co		20																															North America, USA, Wisconsin, Brown Co: Green Bay, Fox Run Circle																			Green Bay, Fox Run Circle													9		7452a6da-af47-490b-9466-4db6caccb660									skel,tiss			GB-4463					20	Wisconsin					-							2009	PhysicalObject	2015-3-3T13:48:14.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-13-may-2015	FMNH	Birds		FMNH	PreservedSpecimen												Geothlypis agilis							Animalia Chordata Aves Passeriformes Emberizidae	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Geothlypis		agilis						ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	36f15a36-6b45-442e-9c31-cd633423aee0	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Wed Apr 18 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	311e2de4-3454-422b-883f-36e4b26b7a22									493276	North America			USA		Cook Co		22																															North America, USA, Illinois, Cook Co, Chicago: 30 W Monroe																			Chicago, 30 W Monroe													5		311e2de4-3454-422b-883f-36e4b26b7a22									skel,tiss			S11-4029					22	Illinois					-							2011	PhysicalObject	2015-3-3T13:49:31.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-13-may-2015	FMNH	Birds		FMNH	PreservedSpecimen												Dendroica castanea							Animalia Chordata Aves Passeriformes Emberizidae	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Dendroica		castanea						ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	36f15a36-6b45-442e-9c31-cd633423aee0	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Wed Apr 18 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	95465748-dfd4-4d55-8468-26bc6d324e3c									494108	North America			USA		Cook Co		18	41.853433	-87.612236																													North America, USA, Illinois, Cook Co, Chicago: McCormick Place																			Chicago, McCormick Place													10		95465748-dfd4-4d55-8468-26bc6d324e3c									skel,tiss			MCP13-548					18	Illinois					-							2013	PhysicalObject	2015-3-6T15:31:21.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-13-may-2015	FMNH	Birds		FMNH	PreservedSpecimen												Catharus guttatus faxoni							Animalia Chordata Aves Passeriformes Turdidae	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus		guttatus	faxoni					ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	36f15a36-6b45-442e-9c31-cd633423aee0	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Wed Apr 18 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	3559dcee-1bdf-4ad6-b7b8-766a86e834da									494917	North America			USA		Cook Co		1																															North America, USA, Illinois, Cook Co, Chicago: 500 W Superior																			Chicago, 500 W Superior													10		3559dcee-1bdf-4ad6-b7b8-766a86e834da									skel,tiss			S11-4101					1	Illinois					-							2011	PhysicalObject	2015-3-3T13:51:01.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-13-may-2015	FMNH	Birds		FMNH	PreservedSpecimen												Seiurus noveboracensis							Animalia Chordata Aves Passeriformes Emberizidae	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Seiurus		noveboracensis						ICZN			
FMNH	Field Museum of Natural History (Zoology) Bird Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fm_birds	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fm_birds	Copyright © 2012 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	36f15a36-6b45-442e-9c31-cd633423aee0	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Field Museum of Natural History	Illinois	Wed Apr 18 00:00:00 UTC 2012	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fm_birds	e40554ee-5c5e-4db3-ab98-8e4604738024									493291	North America			USA		Cook Co		3																															North America, USA, Illinois, Cook Co, Chicago: 1633 W Rascher Ave																			Chicago, 1633 W Rascher Ave													5		e40554ee-5c5e-4db3-ab98-8e4604738024									skel,tiss			S12-141					3	Illinois					-							2012	PhysicalObject	2015-3-3T13:52:51.000CMT	English			http://fieldmuseum.org/about/copyright-information			http://biocol.org/urn:lsid:biocol.org:col:34795	http://grbio.org/cool/91hw-75rx	birds-13-may-2015	FMNH	Birds		FMNH	PreservedSpecimen												Seiurus aurocapillus							Animalia Chordata Aves Passeriformes Emberizidae	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Seiurus		aurocapillus						ICZN			
