UAFMC	UAFMC Herps		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_herps	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	9dc5adb8-b4c0-4642-b1ed-b7c5b0a8c552	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	HerpNET,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	urn:catalog:UAFMC:Herps:0068-0735-1214									0068-0735-1214	North America			United States	US	Garland		5									125	native	1939-05-05																				| USA | ARKANSAS | GARLAND |  |  |  |									1										CEDAR GLADE													5		urn:catalog:UAFMC:Herps:0068-0735-1214	GOOD CONDITION AS OF ACCESSIONING	present							alcoholic		LYNCH & HOLDER T						125	Arkansas						05 MAY 1939		USA | ARKANSAS | GARLAND | CEDAR GLADE				1939	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/herps?id=0068-0735-1214				UAFMC	Herps			PreservedSpecimen												Anaxyrus americanus							ANURA | BUFONIDAE | ANAXYRUS	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus		americanus		species			AMERICAN TOAD	ICZN			
UAFMC	UAFMC Herps		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_herps	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	9dc5adb8-b4c0-4642-b1ed-b7c5b0a8c552	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	HerpNET,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	urn:catalog:UAFMC:Herps:0068-0735-1215									0068-0735-1215	North America			United States	US	Garland		8									128	native	1939-05-08																				| USA | ARKANSAS | GARLAND |  |  |  |									1										3 MI NNW OF BUCKVILLE													5		urn:catalog:UAFMC:Herps:0068-0735-1215	FAIR CONDITION AS OF ACCESSIONING	present							alcoholic		GARRETT & HOLDER T						128	Arkansas						08 MAY 1939		USA | ARKANSAS | GARLAND | 3 MI NNW OF BUCKVILLE				1939	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/herps?id=0068-0735-1215				UAFMC	Herps			PreservedSpecimen												Anaxyrus americanus							ANURA | BUFONIDAE | ANAXYRUS	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus		americanus		species			AMERICAN TOAD	ICZN			
UAFMC	UAFMC Herps		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_herps	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	9dc5adb8-b4c0-4642-b1ed-b7c5b0a8c552	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	HerpNET,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	urn:catalog:UAFMC:Herps:0068-0735-1216									0068-0735-1216	North America			United States	US	Garland		9									129	native	1939-05-09																				| USA | ARKANSAS | GARLAND |  |  |  |									1										ADAIR FARM 3 MI NW OF BUCKVILLE													5		urn:catalog:UAFMC:Herps:0068-0735-1216	FAIR CONDITION AS OF ACCESSIONING	present							alcoholic		ROBERTSON & T HOLDER						129	Arkansas						09 MAY 1939		USA | ARKANSAS | GARLAND | ADAIR FARM 3 MI NW OF BUCKVILLE				1939	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/herps?id=0068-0735-1216				UAFMC	Herps			PreservedSpecimen												Anaxyrus americanus							ANURA | BUFONIDAE | ANAXYRUS	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus		americanus		species			AMERICAN TOAD	ICZN			
UAFMC	UAFMC Herps		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_herps	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	9dc5adb8-b4c0-4642-b1ed-b7c5b0a8c552	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	HerpNET,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	urn:catalog:UAFMC:Herps:0068-0735-1217									0068-0735-1217	North America			United States	US	Newton		16									136	native	1953-05-16																				| USA | ARKANSAS | NEWTON |  |  |  |									1										BOXLEY LAKE													5		urn:catalog:UAFMC:Herps:0068-0735-1217	GOOD CONDITION AS OF ACCESSIONING; 1217-1219 IN SAME JAR= APR 06	present							alcoholic		U OF A HERPETOLOGY CLASS						136	Arkansas						16 MAY 1953		USA | ARKANSAS | NEWTON | BOXLEY LAKE				1953	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/herps?id=0068-0735-1217				UAFMC	Herps			PreservedSpecimen												Anaxyrus americanus							ANURA | BUFONIDAE | ANAXYRUS	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus		americanus		species			AMERICAN TOAD	ICZN			
UAFMC	UAFMC Herps		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_herps	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	9dc5adb8-b4c0-4642-b1ed-b7c5b0a8c552	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	HerpNET,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	urn:catalog:UAFMC:Herps:0068-0735-1218									0068-0735-1218	North America			United States	US	Newton		19									139	native	1953-05-19																				| USA | ARKANSAS | NEWTON |  |  |  |									1										BOXLEY													5		urn:catalog:UAFMC:Herps:0068-0735-1218	GOOD CONDITION AS OF ACCESSIONING; 1217-1219 IN SAME JAR= APR 06	present							alcoholic		U OF A HERPETOLOGY CLASS						139	Arkansas						19 MAY 1953		USA | ARKANSAS | NEWTON | BOXLEY				1953	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/herps?id=0068-0735-1218				UAFMC	Herps			PreservedSpecimen												Anaxyrus americanus							ANURA | BUFONIDAE | ANAXYRUS	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus		americanus		species			AMERICAN TOAD	ICZN			
UAFMC	UAFMC Herps		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_herps	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	9dc5adb8-b4c0-4642-b1ed-b7c5b0a8c552	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	HerpNET,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	urn:catalog:UAFMC:Herps:0068-0735-1219									0068-0735-1219	North America			United States	US	Newton		16									136	native	1953-05-16																				| USA | ARKANSAS | NEWTON |  |  |  |									1										5 MI EAST OF PONCA													5		urn:catalog:UAFMC:Herps:0068-0735-1219	GOOD CONDITION AS OF ACCESSIONING; 1217-1219 IN SAME JAR= APR 06	present							alcoholic		U OF A HERPETOLOGY CLASS						136	Arkansas						16 MAY 1953		USA | ARKANSAS | NEWTON | 5 MI EAST OF PONCA				1953	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/herps?id=0068-0735-1219				UAFMC	Herps			PreservedSpecimen												Anaxyrus americanus							ANURA | BUFONIDAE | ANAXYRUS	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus		americanus		species			AMERICAN TOAD	ICZN			
UAFMC	UAFMC Herps		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_herps	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	9dc5adb8-b4c0-4642-b1ed-b7c5b0a8c552	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	HerpNET,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	urn:catalog:UAFMC:Herps:0068-0735-1223									0068-0735-1223	North America			United States	US	Montgomery		1									244	native	1939-09-01																				| USA | ARKANSAS | MONTGOMERY |  |  |  |									1										0.5 MI SE PINE RIDGE DICK HADDINGTON'S FISHING LODGE													9		urn:catalog:UAFMC:Herps:0068-0735-1223	GOOD CONDITION AS OF ACCESSIONING; LARGE JAR WITH 1223-1231; MAY 06=LISTED IN DATABASE AS BUFO TERRESTRIS, BUFO SP ON CATALOG CARD SO AS DON'T KNOW WHO DID THIS CHANGE, REVERTING TO BUFO SP=NMCC; MARCH 2010 ID BY J E JOHNSON AS BUFO AMERICANUS AND SEPARAT	present							alcoholic		HOLDER T						244	Arkansas						01 SEP 1939		USA | ARKANSAS | MONTGOMERY | 0.5 MI SE PINE RIDGE DICK HADDINGTON'S FISHING LODGE				1939	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/herps?id=0068-0735-1223				UAFMC	Herps			PreservedSpecimen												Anaxyrus americanus							ANURA | BUFONIDAE | ANAXYRUS	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus		americanus		species			AMERICAN TOAD	ICZN			
UAFMC	UAFMC Herps		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_herps	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	9dc5adb8-b4c0-4642-b1ed-b7c5b0a8c552	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	HerpNET,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	urn:catalog:UAFMC:Herps:0068-0735-1224									0068-0735-1224	North America			United States	US	Montgomery		17									229	native	1939-08-17																				| USA | ARKANSAS | MONTGOMERY |  |  |  |									1										1 MI NORTH OF PINE RIDGE HOLE IN GROUND													8		urn:catalog:UAFMC:Herps:0068-0735-1224	GOOD CONDITION AS OF ACCESSIONING; LARGE JAR WITH 1223-1231; MAY 06=LISTED IN DATABASE AS BUFO TERRESTRIS, BUFO SP ON CATALOG CARD SO AS DON'T KNOW WHO DID THIS CHANGE, REVERTING TO BUFO SP=NMCC; MARCH 2010 ID BY J E JOHNSON AS BUFO AMERICANUS AND SEPARAT	present							alcoholic		HOLDER T						229	Arkansas						17 AUG 1939		USA | ARKANSAS | MONTGOMERY | 1 MI NORTH OF PINE RIDGE HOLE IN GROUND				1939	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/herps?id=0068-0735-1224				UAFMC	Herps			PreservedSpecimen												Anaxyrus americanus							ANURA | BUFONIDAE | ANAXYRUS	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus		americanus		species			AMERICAN TOAD	ICZN			
UAFMC	UAFMC Herps		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_herps	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	9dc5adb8-b4c0-4642-b1ed-b7c5b0a8c552	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	HerpNET,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	urn:catalog:UAFMC:Herps:0068-0735-1225									0068-0735-1225	North America			United States	US	Montgomery		23									235	native	1939-08-23																				| USA | ARKANSAS | MONTGOMERY |  |  |  |									3										LITTLE BRUSHY CREEK 2.5 MI NW OF ODEN													8		urn:catalog:UAFMC:Herps:0068-0735-1225	GOOD CONDITION AS OF ACCESSIONING; LARGE JAR WITH 1223-1231; MAY 06=LISTED IN DATABASE AS BUFO TERRESTRIS, BUFO SP ON CATALOG CARD SO AS DON'T KNOW WHO DID THIS CHANGE, REVERTING TO BUFO SP=NMCC; MARCH 2010 ID BY J E JOHNSON AS BUFO AMERICANUS AND SEPARAT	present							alcoholic		HOLDER T						235	Arkansas						23 AUG 1939		USA | ARKANSAS | MONTGOMERY | LITTLE BRUSHY CREEK 2.5 MI NW OF ODEN				1939	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/herps?id=0068-0735-1225				UAFMC	Herps			PreservedSpecimen												Anaxyrus americanus							ANURA | BUFONIDAE | ANAXYRUS	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus		americanus		species			AMERICAN TOAD	ICZN			
UAFMC	UAFMC Herps		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_herps	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	9dc5adb8-b4c0-4642-b1ed-b7c5b0a8c552	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	HerpNET,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_herps	urn:catalog:UAFMC:Herps:0068-0735-1226									0068-0735-1226	North America			United States	US	Montgomery		2									245	native	1939-09-02																				| USA | ARKANSAS | MONTGOMERY |  |  |  |									1										1.5 MI EAST OF PINE RIDGE													9		urn:catalog:UAFMC:Herps:0068-0735-1226	GOOD CONDITION AS OF ACCESSIONING; LARGE JAR WITH 1223-1231; MAY 06=LISTED IN DATABASE AS BUFO TERRESTRIS, BUFO SP ON CATALOG CARD SO AS DON'T KNOW WHO DID THIS CHANGE, REVERTING TO BUFO SP=NMCC; MARCH 2010 ID BY J E JOHNSON AS BUFO AMERICANUS AND SEPARAT	present							alcoholic		HOLDER T						245	Arkansas						02 SEP 1939		USA | ARKANSAS | MONTGOMERY | 1.5 MI EAST OF PINE RIDGE				1939	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/herps?id=0068-0735-1226				UAFMC	Herps			PreservedSpecimen												Anaxyrus americanus							ANURA | BUFONIDAE | ANAXYRUS	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus		americanus		species			AMERICAN TOAD	ICZN			
