ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	00160859-3907-4efe-80e3-235d2d0715ca									AVES-100109	Africa			Tanzania		Mvomero District		2	-6.0500000000	37.4797222222									2004-10-02 00:00:00.0000000																																					Adult		Nguru South Forest Reserve			Maskati/Kwegoba camp									2000.0000000000	10		00160859-3907-4efe-80e3-235d2d0715ca	Bloodcode: JK,9,20-10-2004. Tissue number: 136250. Notes: 30.5g.								Skin		Kiure, Jacob					F-verified		Morogoro Region												2004		2011-03-30 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Modulatrix stictigula										Aves	Passeriformes	Sylviidae	Modulatrix		stictigula									
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	0016282d-9f35-4aa3-96b8-946848d11e93									AVES-136560	Africa			Tanzania				25	-6.7833333333	36.5333333333									2002-11-25 00:00:00.0000000																																					Adult		Mafwemiro Forest												1890.0000000000	11		0016282d-9f35-4aa3-96b8-946848d11e93	Bloodcode: JF,22,25-11-2002. Tissue number: 131033								Bones		Kiure, Jacob																			2002		2011-04-14 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Cossypha anomala grotei										Aves	Passeriformes	Muscicapidae	Cossypha		anomala	grotei								
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	0019d556-3c85-45eb-a911-9a6159c8b945									AVES-092452	Africa			Tanzania				16	-6.1997222222	29.8297222222									1949-10-16 00:00:00.0000000																																					Adult		Mahale Mts.													10		0019d556-3c85-45eb-a911-9a6159c8b945									Skin		Thorkild Andersen					M-gonads														1949		2011-03-07 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Nectarinia regia anderseni										Aves	Passeriformes	Nectariniidae	Nectarinia		regia	anderseni								
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	001b2d7f-6e51-4b3c-8f7e-65071f467269									AVES-136313	Africa			Tanzania		Kilolo District		11	-7.8000000000	36.5000000000									2007-07-11 00:00:00.0000000																																					Adult		Ndundulu Forest			Matumbo camp									1430.0000000000	7	Udzungwa Mts.	001b2d7f-6e51-4b3c-8f7e-65071f467269	Bloodcode: JK,14,11-07-2007. Tissue number: 140414								Bones		Kiure, Jacob					M-gonads		Iringa Region												2007		2011-04-15 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Andropadus milanjensis striifacies										Aves	Passeriformes	Pycnonotidae	Andropadus		milanjensis	striifacies								
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	001fe6ac-62c0-4598-93dd-07cc00ae29f9									AVES-071629	Africa			Tanzania				10	-10.2797222222	40.1197222222									1962-10-10 00:00:00.0000000																																					Adult		Mikindani												0E-10	10		001fe6ac-62c0-4598-93dd-07cc00ae29f9									Skin		Thorkild Andersen					Unknown														1962		2011-03-07 00:00:00.0000000									60	ZMUC	Ciconiiformes			PreservedSpecimen												Cursorius temminckii										Aves	Ciconiiformes	Glareolidae	Cursorius		temminckii									
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	00258de9-68cd-408a-b891-5ebc439bf08f									AVES-136417	Africa			Tanzania				17	-6.2000000000	37.5166666666									2003-06-17 00:00:00.0000000																																					Adult		Nguru South Forest Reserve													6		00258de9-68cd-408a-b891-5ebc439bf08f	Bloodcode: JK,21,17-06-2003. Tissue number: 132899								Bones		Kiure, Jacob					M-gonads														2003		2011-04-04 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Trochocercus albonotatus subcaerulea										Aves	Passeriformes	Corvidae	Trochocercus		albonotatus	subcaerulea								
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	0025bc40-ad9d-4e69-9b16-08425dfb6f49									AVES-054991	Africa			Tanzania				26	-6.8297222222	38.8697222222									1961-07-26 00:00:00.0000000																																					Adult		Soga												150.0000000000	7		0025bc40-ad9d-4e69-9b16-08425dfb6f49									Skin		Thorkild Andersen					F-gonads														1961		2011-03-09 00:00:00.0000000									60	ZMUC	Columbiformes			PreservedSpecimen												Treron calva granti										Aves	Columbiformes	Columbidae	Treron		calva	granti								
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	0025dfba-ee68-4ab6-b2c8-b5c0d7fb6b62									AVES-101083	Africa			Tanzania				7	-7.8800000000	36.4197222222									2003-03-07 00:00:00.0000000																																					Juvenile		Ukami Forest			Udzungwa Mts.									1080.0000000000	3		0025dfba-ee68-4ab6-b2c8-b5c0d7fb6b62	Bloodcode: JK,5,07-03-2003								Skin		Kiure, Jacob					F-gonads														2003		2011-04-14 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Cossypha natalensis intensa										Aves	Passeriformes	Muscicapidae	Cossypha		natalensis	intensa								
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	00284ff3-999f-42a7-90e7-081f6e5038e6									AVES-092373	Africa			Tanzania				2	-6.6197222222	37.7597222222									1961-08-02 00:00:00.0000000																																					Adult		Kingolwira													8		00284ff3-999f-42a7-90e7-081f6e5038e6									Skin		Thorkild Andersen					M-gonads														1961		2011-03-18 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Nectarinia bifasciata microrhyncha										Aves	Passeriformes	Nectariniidae	Nectarinia		bifasciata	microrhyncha								
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	002f30d1-5a75-4c27-80e2-5ceeee12446b									AVES-105848	Africa			Tanzania		Kilolo District		26	-7.8000000000	36.5000000000									2007-08-26 00:00:00.0000000																																					Unknown		Ndundulu Forest			Matumbo camp									1470.0000000000	8	Udzungwa Mts.	002f30d1-5a75-4c27-80e2-5ceeee12446b									Alcohol		Kiure, Jacob					Unknown		Iringa Region												2007		2011-04-15 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Cisticola chinianus										Aves	Passeriformes	Cisticolidae	Cisticola		chinianus									
