CSIRO	CSIRO Ichthyology provider for OZCAM		alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=csiro_fish	alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=csiro_fish	http://creativecommons.org/licenses/by/3.0/au/	18c93d12-34fb-4d3f-903c-b77215a1dcc9	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	FishNet,VertNet,OZCAM	Australia	Commonwealth Scientific and Industrial Research Organization	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr349	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=csiro_fish	c813f303-34bb-499e-b774-e379f3864eb4									A1027	Oceania			New Zealand	NZ													native																					| New Zealand |  |  |  |  |  |																																		c813f303-34bb-499e-b774-e379f3864eb4		present																								New Zealand			South Pacific Ocean		PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csiro/fish?id=a1027				CSIRO	Fish			PreservedSpecimen												Forsterygion varium							|  |  |  | Tripterygiidae | Forsterygion	Animalia	Chordata	Actinopterygii	Perciformes	Tripterygiidae	Forsterygion		varium		species				ICZN			
CSIRO	CSIRO Ichthyology provider for OZCAM		alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=csiro_fish	alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=csiro_fish	http://creativecommons.org/licenses/by/3.0/au/	18c93d12-34fb-4d3f-903c-b77215a1dcc9	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	FishNet,VertNet,OZCAM	Australia	Commonwealth Scientific and Industrial Research Organization	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr349	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=csiro_fish	81bef102-e412-442a-a7b4-243cf8ffdd81									A1028	Oceania			New Zealand	NZ													native																					| New Zealand |  |  |  |  |  |																																		81bef102-e412-442a-a7b4-243cf8ffdd81		present																								New Zealand			South Pacific Ocean		PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csiro/fish?id=a1028				CSIRO	Fish			PreservedSpecimen												Forsterygion varium							|  |  |  | Tripterygiidae | Forsterygion	Animalia	Chordata	Actinopterygii	Perciformes	Tripterygiidae	Forsterygion		varium		species				ICZN			
CSIRO	CSIRO Ichthyology provider for OZCAM		alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=csiro_fish	alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=csiro_fish	http://creativecommons.org/licenses/by/3.0/au/	18c93d12-34fb-4d3f-903c-b77215a1dcc9	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	FishNet,VertNet,OZCAM	Australia	Commonwealth Scientific and Industrial Research Organization	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr349	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=csiro_fish	78973679-b2a6-46b5-9de4-f4afa2d8089c									A1029	Oceania			New Zealand	NZ													native																					| New Zealand |  |  |  |  |  |																																		78973679-b2a6-46b5-9de4-f4afa2d8089c		present																								New Zealand			South Pacific Ocean		PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csiro/fish?id=a1029				CSIRO	Fish			PreservedSpecimen												Forsterygion varium							|  |  |  | Tripterygiidae | Forsterygion	Animalia	Chordata	Actinopterygii	Perciformes	Tripterygiidae	Forsterygion		varium		species				ICZN			
CSIRO	CSIRO Ichthyology provider for OZCAM		alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=csiro_fish	alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=csiro_fish	http://creativecommons.org/licenses/by/3.0/au/	18c93d12-34fb-4d3f-903c-b77215a1dcc9	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	FishNet,VertNet,OZCAM	Australia	Commonwealth Scientific and Industrial Research Organization	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr349	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=csiro_fish	cc1cbfb0-01da-4bbd-affe-fb69ad00958d									A103	Oceania	0.001		Papua New Guinea	PG			11	-9.75	147.5							285	native	1948-10-11										not recorded (forced WGS84)							requires verification			| PNG |  |  |  |  |  |																																10		cc1cbfb0-01da-4bbd-affe-fb69ad00958d		present															285									PNG				1948	PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csiro/fish?id=a103				CSIRO	Fish			PreservedSpecimen												Gerres baconensis							|  |  |  | Gerreidae | Gerres	Animalia	Chordata	Actinopterygii	Perciformes	Gerreidae	Gerres		baconensis		species				ICZN			
CSIRO	CSIRO Ichthyology provider for OZCAM		alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=csiro_fish	alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=csiro_fish	http://creativecommons.org/licenses/by/3.0/au/	18c93d12-34fb-4d3f-903c-b77215a1dcc9	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	FishNet,VertNet,OZCAM	Australia	Commonwealth Scientific and Industrial Research Organization	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr349	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=csiro_fish	4e71697f-e2c7-4135-a392-b21406a97485									A1030	Australasia			Australia	AU			12									163	native	1950-06-12																				| Australia | Queensland |  |  |  |  |																																6		4e71697f-e2c7-4135-a392-b21406a97485		present															163	Queensland								Australia | Queensland				1950	PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csiro/fish?id=a1030				CSIRO	Fish			PreservedSpecimen												Repomucenus calcaratus							|  |  |  | Callionymidae | Repomucenus	Animalia	Chordata	Actinopterygii	Perciformes	Callionymidae	Repomucenus		calcaratus		species				ICZN			
CSIRO	CSIRO Ichthyology provider for OZCAM		alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=csiro_fish	alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=csiro_fish	http://creativecommons.org/licenses/by/3.0/au/	18c93d12-34fb-4d3f-903c-b77215a1dcc9	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	FishNet,VertNet,OZCAM	Australia	Commonwealth Scientific and Industrial Research Organization	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr349	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=csiro_fish	8f54b8ad-ad7e-4759-9843-7c02642b7316									A1031	Australasia			Australia	AU			12									163	native	1950-06-12																				| Australia | Queensland |  |  |  |  |																																6		8f54b8ad-ad7e-4759-9843-7c02642b7316		present															163	Queensland								Australia | Queensland				1950	PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csiro/fish?id=a1031				CSIRO	Fish			PreservedSpecimen												Pegasus volitans							|  |  |  | Pegasidae | Pegasus	Animalia	Chordata	Actinopterygii	Gasterosteiformes	Pegasidae	Pegasus		volitans		species				ICZN			
CSIRO	CSIRO Ichthyology provider for OZCAM		alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=csiro_fish	alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=csiro_fish	http://creativecommons.org/licenses/by/3.0/au/	18c93d12-34fb-4d3f-903c-b77215a1dcc9	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	FishNet,VertNet,OZCAM	Australia	Commonwealth Scientific and Industrial Research Organization	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr349	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=csiro_fish	c0dd63c1-9439-4c45-ab0e-f9df04450618									A1032	Australasia			Australia	AU			12									163	native	1950-06-12																				| Australia | Queensland |  |  |  |  |																																6		c0dd63c1-9439-4c45-ab0e-f9df04450618		present															163	Queensland								Australia | Queensland				1950	PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csiro/fish?id=a1032				CSIRO	Fish			PreservedSpecimen												Pegasus volitans							|  |  |  | Pegasidae | Pegasus	Animalia	Chordata	Actinopterygii	Gasterosteiformes	Pegasidae	Pegasus		volitans		species				ICZN			
CSIRO	CSIRO Ichthyology provider for OZCAM		alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=csiro_fish	alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=csiro_fish	http://creativecommons.org/licenses/by/3.0/au/	18c93d12-34fb-4d3f-903c-b77215a1dcc9	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	FishNet,VertNet,OZCAM	Australia	Commonwealth Scientific and Industrial Research Organization	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr349	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=csiro_fish	a30c621d-372e-4024-b900-6a549b65cc49									A1033	Australasia			Australia	AU			12									163	native	1950-06-12																				| Australia | Queensland |  |  |  |  |																																6		a30c621d-372e-4024-b900-6a549b65cc49		present															163	Queensland								Australia | Queensland				1950	PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csiro/fish?id=a1033				CSIRO	Fish			PreservedSpecimen												Pegasus volitans							|  |  |  | Pegasidae | Pegasus	Animalia	Chordata	Actinopterygii	Gasterosteiformes	Pegasidae	Pegasus		volitans		species				ICZN			
CSIRO	CSIRO Ichthyology provider for OZCAM		alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=csiro_fish	alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=csiro_fish	http://creativecommons.org/licenses/by/3.0/au/	18c93d12-34fb-4d3f-903c-b77215a1dcc9	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	FishNet,VertNet,OZCAM	Australia	Commonwealth Scientific and Industrial Research Organization	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr349	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=csiro_fish	49f092cc-830e-4695-9739-cbeacf50dc3d									A1034	Australasia			Australia	AU			12									163	native	1950-06-12																				| Australia | Queensland |  |  |  |  |																																6		49f092cc-830e-4695-9739-cbeacf50dc3d		present															163	Queensland								Australia | Queensland				1950	PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csiro/fish?id=a1034				CSIRO	Fish			PreservedSpecimen												Pegasus volitans							|  |  |  | Pegasidae | Pegasus	Animalia	Chordata	Actinopterygii	Gasterosteiformes	Pegasidae	Pegasus		volitans		species				ICZN			
CSIRO	CSIRO Ichthyology provider for OZCAM		alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=csiro_fish	alastair.graham@csiro.au	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=csiro_fish	http://creativecommons.org/licenses/by/3.0/au/	18c93d12-34fb-4d3f-903c-b77215a1dcc9	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	FishNet,VertNet,OZCAM	Australia	Commonwealth Scientific and Industrial Research Organization	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr349	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=csiro_fish	75478ab7-0a86-4f4a-a745-1c454765b5bb									A1035	Australasia			Australia	AU			6									157	native	1950-06-06																				| Australia | Queensland |  |  |  |  |																																6		75478ab7-0a86-4f4a-a745-1c454765b5bb		present															157	Queensland								Australia | Queensland				1950	PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csiro/fish?id=a1035				CSIRO	Fish			PreservedSpecimen												Repomucenus calcaratus							|  |  |  | Callionymidae | Repomucenus	Animalia	Chordata	Actinopterygii	Perciformes	Callionymidae	Repomucenus		calcaratus		species				ICZN			
