YPM	Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_ich	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_ich		96419bea-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	FishNet,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	urn:uuid:0000532c-b36a-4ff1-9e77-f36391a77279									YPM ICH 021359																																																1																									urn:uuid:0000532c-b36a-4ff1-9e77-f36391a77279									microslide																						PhysicalObject	2015-03-03T23:35:35.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Synaphobranchus pinnatus (YPM ICH 021359)					YPM	VZ		YPM	PreservedSpecimen												Synaphobranchus pinnatus							Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Elopomorpha; Anguilliformes; Congroidei; Synaphobranchidae; Synaphobranchinae	Animalia	Chordata	Actinopterygii	Anguilliformes	Synaphobranchidae	Synaphobranchus		pinnatus		Species		(Gronow, 1854)		ICZN			
YPM	Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_ich	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_ich		96419bea-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	FishNet,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	urn:uuid:00014c28-3987-422b-8ab0-05a254611ff2									YPM ICH 012622	North America		3959	USA		New Haven County		24	41.282905	-72.97293									1962-07-24										WGS84										North America; USA; Connecticut; New Haven County; Cove River					Dornburg, Alexis, et al. 2009. Distribution of freshwater fishes in Connecticut based on museum voucher specimens. Bulletin of the Peabody Museum of Natural History. 50 (2): 347-379.				45																							7	Cove River	urn:uuid:00014c28-3987-422b-8ab0-05a254611ff2									10% form.->70% alc.									Connecticut	hypotype											1962	PhysicalObject	2015-02-14T23:35:57.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Fundulus heteroclitus (YPM ICH 012622)					YPM	VZ		YPM	PreservedSpecimen												Fundulus heteroclitus							Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Acanthopterygii-Atherinomorpha; Cyprinodontiformes; Cyprinodontoidei; Fundulidae	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Fundulidae	Fundulus		heteroclitus		Species		(Linnaeus, 1766)		ICZN			
YPM	Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_ich	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_ich		96419bea-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	FishNet,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	urn:uuid:0001bd7e-f920-4fd5-81fe-0f5ab482ea28									YPM ICH 003675	North America			USA		Charleston County			32.7636	-79.8975									1935-10																				North America; Atlantic Ocean; USA; South Carolina; Charleston County; Charleston Harbor								Y. H. Olsen	1										off Charleston Harbor													10	Charleston Harbor	urn:uuid:0001bd7e-f920-4fd5-81fe-0f5ab482ea28									10% form.->70% alc.		F/V Geneva Moore							South Carolina											Atlantic Ocean	1935	PhysicalObject	2011-12-20T13:05:51.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Chaetodipterus faber (YPM ICH 003675)					YPM	VZ		YPM	PreservedSpecimen												Chaetodipterus faber							Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Acanthopterygii-Percomorpha; Perciformes; Acanthuroidei; Ephippidae	Animalia	Chordata	Actinopterygii	Perciformes	Ephippidae	Chaetodipterus		faber		Species		(Broussonet, 1782)		ICZN			
YPM	Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_ich	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_ich		96419bea-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	FishNet,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	urn:uuid:00036d98-b9c7-4366-9bd3-5cdcdebaf6d3									YPM ICH 027494								20	39.56770	-67.15050									2014-10-20																				Atlantic Ocean; Bear Seamount								J. A. Moore, T. Sutton	4										R/V Pisces (PC14-04: Sta 13): Shallow Night Tow: Net Depth 728m						2573.02				2698.73			10	Bear Seamount	urn:uuid:00036d98-b9c7-4366-9bd3-5cdcdebaf6d3									10% form -> 70% alc; tissue in EtOH; tissue in EtOH; tissue in EtOH; tissue in EtOH		G. J. Watkins-Colwell, T. Sutton, J. A. Moore											2698.73-2573.02 m							Atlantic Ocean	2014	PhysicalObject	2015-03-18T23:36:11.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Chiasmodon niger (YPM ICH 027494)					YPM	VZ		YPM	PreservedSpecimen												Chiasmodon niger							Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Acanthopterygii-Percomorpha; Perciformes; Trachinoidei; Chiasmodontidae	Animalia	Chordata	Actinopterygii	Perciformes	Chiasmodontidae	Chiasmodon		niger		Species		Johnson, 1864		ICZN			
YPM	Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_ich	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_ich		96419bea-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	FishNet,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	urn:uuid:00043278-6329-4872-96c6-d62fba839a8a									YPM ICH 017538	North America			USA		Houston County		12	36.297383	-87.549600									2007-04-12					RCH07-25															North America; USA; Tennessee; Houston County; Erin								J. G. Garner	4										Cumberland Drainage: Yellow Creek @ Williamson Branch Rd ~17km E of Erin (RCH07-25)													4	Erin	urn:uuid:00043278-6329-4872-96c6-d62fba839a8a									10% form.->70% alc.		R. C. Harrington, B. P. Keck							Tennessee												2007	PhysicalObject	2015-02-28T23:36:00.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Etheostoma caeruleum (YPM ICH 017538)					YPM	VZ		YPM	PreservedSpecimen												Etheostoma caeruleum							Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Acanthopterygii-Percomorpha; Perciformes; Percoidei; Percoidea; Percidae	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma		caeruleum		Species		Storer, 1845		ICZN			
YPM	Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_ich	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_ich		96419bea-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	FishNet,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	urn:uuid:00057f94-41cd-4975-928c-d8590d352cf4									YPM ICH 025323	North America																																						North America; Atlantic Ocean; Gulf of Maine									1																								Gulf of Maine	urn:uuid:00057f94-41cd-4975-928c-d8590d352cf4									10% form -> 70% alc																				Atlantic Ocean		PhysicalObject	2015-03-30T23:35:39.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Myoxocephalus scorpius (YPM ICH 025323)					YPM	VZ		YPM	PreservedSpecimen												Myoxocephalus scorpius							Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Acanthopterygii-Percomorpha; Scorpaeniformes; Cottoidei; Cottoidea; Cottidae	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Cottidae	Myoxocephalus		scorpius		Species		(Linnaeus, 1758)		ICZN			
YPM	Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_ich	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_ich		96419bea-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	FishNet,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	urn:uuid:0006758d-39b5-4a72-8363-df9f5ba827d0									YPM ICH 006349			1047	Seychelles Islands				9	-4.739748	55.523458									1957-11-09										WGS84										Indian Ocean; Seychelles Islands; Mahe Island								J. E. Morrow	3										Royal Bay, north end (south side of Sel Pt.) S-21													11	Mahe Island	urn:uuid:0006758d-39b5-4a72-8363-df9f5ba827d0									10% form.->70% alc.		W. D. Hartman, J. E. Morrow, Yale Seychelles Expedition (YSE) 1957-1958																		Indian Ocean	1957	PhysicalObject	2015-02-14T23:35:57.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Thalassoma hebraicum (YPM ICH 006349)					YPM	VZ		YPM	PreservedSpecimen												Thalassoma hebraicum							Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Acanthopterygii-Percomorpha; Perciformes; Labroidei; Labridae	Animalia	Chordata	Actinopterygii	Perciformes	Labridae	Thalassoma		hebraicum		Species		(Lacepede, 1801)		ICZN			
YPM	Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_ich	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_ich		96419bea-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	FishNet,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	urn:uuid:0008abf5-f5e8-42c6-993b-4b94bf3476b2									YPM ICH 010783	North America		2127	USA				29	41.350207	-70.790277									1970-10-29										WGS84										North America; Atlantic Ocean; USA; Massachusetts; Martha's Vineyard								J. M. Reinhart	1										SW Menemsha Bight, N of Gay Head Light													10	Martha's Vineyard	urn:uuid:0008abf5-f5e8-42c6-993b-4b94bf3476b2									10% form.->70% alc.		W. C. Summers, J. J. McMahon							Massachusetts											Atlantic Ocean	1970	PhysicalObject	2015-02-14T23:35:57.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Selar crumenophthalmus (YPM ICH 010783)					YPM	VZ		YPM	PreservedSpecimen												Selar crumenophthalmus							Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Acanthopterygii-Percomorpha; Perciformes; Percoidei; Percoidea; Carangidae	Animalia	Chordata	Actinopterygii	Perciformes	Carangidae	Selar		crumenophthalmus		Species		(Bloch, 1793)		ICZN			
YPM	Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_ich	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_ich		96419bea-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	FishNet,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	urn:uuid:000a45fe-92ee-411d-80fd-3781f708d777									YPM ICH 000867	Central America		3766	Panama				5	7.746393	-81.521939									1926-04-05/1926-04-06										WGS84										Central America; Pacific Ocean; Panama; Bahia Honda								C. M. Breder	1																0				0			4	Bahia Honda	urn:uuid:000a45fe-92ee-411d-80fd-3781f708d777									10% form.->70% alc.		R/V Pawnee II, R/V Pawnee II											0-0 ft							Pacific Ocean	1926	PhysicalObject	2015-02-14T23:35:57.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Remorina albescens (YPM ICH 000867)					YPM	VZ		YPM	PreservedSpecimen												Remorina albescens							Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Acanthopterygii-Percomorpha; Perciformes; Percoidei; Percoidea; Echeneidae	Animalia	Chordata	Actinopterygii	Perciformes	Echeneidae	Remorina		albescens		Species		(Temminck & Schlegel, 1845)		ICZN			
YPM	Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_ich	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_ich		96419bea-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	FishNet,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	urn:uuid:000c09d1-3f71-4bb5-b31d-9f204af52a7e									YPM ICH 011225								2											1963-07-02																													5										SOUTH CAROLINA: McClellanville, Dockside. Coll. A. Merrill, R.L. Edwards, National Marine Fisheries Service Collection													7		urn:uuid:000c09d1-3f71-4bb5-b31d-9f204af52a7e									10% form.->70% alc.		A. Merrill, R. L. Edwards																			1963	PhysicalObject	2015-03-21T23:37:12.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Leiostomus xanthurus (YPM ICH 011225)					YPM	VZ		YPM	PreservedSpecimen												Leiostomus xanthurus							Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Acanthopterygii-Percomorpha; Perciformes; Percoidei; Percoidea; Sciaenidae	Animalia	Chordata	Actinopterygii	Perciformes	Sciaenidae	Leiostomus		xanthurus		Species		Lacepede, 1802		ICZN			
YPM	Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_ich	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_ich		96419bea-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	FishNet,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich	urn:uuid:00191799-a6b6-4f16-b8e1-d272a83b8b59									YPM ICH 015582	North America			USA		Winston County		25	34.284700	-87.399650									2006-07-25					TJN06-72															North America; USA; Alabama; Winston County; Grayson								R. C. Harrington	7										Mobile Drainage: Sipsey Fork @ CR 60 ~ 8km W of Grayson (TJN06-72)													7	Grayson	urn:uuid:00191799-a6b6-4f16-b8e1-d272a83b8b59									10% form.->70% alc.		T. J. Near, R. C. Harrington, K. Heckman, R. L. Carlson							Alabama												2006	PhysicalObject	2015-03-18T23:36:11.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Hypentelium etowanum (YPM ICH 015582)					YPM	VZ		YPM	PreservedSpecimen												Hypentelium etowanum							Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Ostariophysi-Otophysi; Cypriniformes; Cobitoidea; Catostomidae	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Hypentelium		etowanum		Species		(Jordan, 1877)		ICZN			
