FHSM	FHSM Herps Collection	Fort Hays State University, Sternberg Museum of Natural History Herpetology Collection (FHSM-H)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_herps	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_herps	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e823d2-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	urn:catalog:FHSM:HERP:234									234	North America			United States	US	Ellis												native	1953					AL															North America | USA | Kansas | Ellis |  |  |  |									1																									urn:catalog:FHSM:HERP:234		present							alcoholic									Kansas			decimal degrees			99 XXX 1953		North America | USA | Kansas | Ellis				1953	PhysicalObject	2015-04-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/herp?id=234	http://grbio.org/cool/5bc7-5n0c			FHSM	HERP			PreservedSpecimen												Sceloporus consobrinus							Animalia | Chordata |  | Lacertilia | Phrynosomatidae  - Fitzinger, 1843 | Sceloporus	Animalia	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus		consobrinus		species				ICZN			
FHSM	FHSM Herps Collection	Fort Hays State University, Sternberg Museum of Natural History Herpetology Collection (FHSM-H)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_herps	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_herps	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e823d2-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	urn:catalog:FHSM:HERP:269									269	North America			United States	US	Ellis		12	38.87917	-99.32639							316	native	1962-11-12					AL					not recorded (forced WGS84)							requires verification			North America | USA | Kansas | Ellis |  |  |  |									1										HAYS													11		urn:catalog:FHSM:HERP:269		present							alcoholic								316	Kansas			decimal degrees			12 NOV 1962	38.8792	North America | USA | Kansas | Ellis	-99.3264			1962	PhysicalObject	2015-04-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/herp?id=269	http://grbio.org/cool/5bc7-5n0c			FHSM	HERP			PreservedSpecimen												Ambystoma mavortium							Animalia | Chordata |  | Caudata | Ambystomatidae  - Gray, 1850 | Ambystoma	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		mavortium		species				ICZN			
FHSM	FHSM Herps Collection	Fort Hays State University, Sternberg Museum of Natural History Herpetology Collection (FHSM-H)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_herps	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_herps	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e823d2-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	urn:catalog:FHSM:HERP:304									304	North America			United States	US	Ellis		23	38.9282	-99.3156							235	native	1962-08-23					AL					not recorded (forced WGS84)							requires verification			North America | USA | Kansas | Ellis |  |  |  |									1										2 MI N HAYS													8		urn:catalog:FHSM:HERP:304		present							alcoholic								235	Kansas			decimal degrees			23 AUG 1962	38.9282	North America | USA | Kansas | Ellis	-99.3156			1962	PhysicalObject	2015-04-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/herp?id=304	http://grbio.org/cool/5bc7-5n0c			FHSM	HERP			PreservedSpecimen												Chrysemys picta							Animalia | Chordata |  | Chelonia | Emydidae  - Gray, 1825 | Chrysemys	Animalia	Chordata	Reptilia	Testudines	Emydidae	Chrysemys		picta		species				ICZN			
FHSM	FHSM Herps Collection	Fort Hays State University, Sternberg Museum of Natural History Herpetology Collection (FHSM-H)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_herps	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_herps	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e823d2-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	urn:catalog:FHSM:HERP:14									14	North America			United States	US	Sandoval			35.887869	-106.521222								native											not recorded (forced WGS84)							requires verification			North America | USA | New Mexico | Sandoval |  |  |  |									1										4 MI S, 12 MI W LOS ALAMOS															urn:catalog:FHSM:HERP:14		present							alcoholic									New Mexico			decimal degrees				35.8879	North America | USA | New Mexico | Sandoval	-106.521				PhysicalObject	2015-04-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/herp?id=14	http://grbio.org/cool/5bc7-5n0c			FHSM	HERP			PreservedSpecimen												Plethodon neomexicanus							Animalia | Chordata |  | Caudata | Plethodontidae  - Gray, 1850 | Plethodon	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		neomexicanus		species				ICZN			
FHSM	FHSM Herps Collection	Fort Hays State University, Sternberg Museum of Natural History Herpetology Collection (FHSM-H)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_herps	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_herps	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e823d2-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	urn:catalog:FHSM:HERP:50									50	North America			United States	US	Sandoval			35.887869	-106.521222								native											not recorded (forced WGS84)							requires verification			North America | USA | New Mexico | Sandoval |  |  |  |									1										4 MI S, 12 MI W LOS ALAMOS															urn:catalog:FHSM:HERP:50		present							alcoholic									New Mexico			decimal degrees				35.8879	North America | USA | New Mexico | Sandoval	-106.521				PhysicalObject	2015-04-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/herp?id=50	http://grbio.org/cool/5bc7-5n0c			FHSM	HERP			PreservedSpecimen												Plethodon neomexicanus							Animalia | Chordata |  | Caudata | Plethodontidae  - Gray, 1850 | Plethodon	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		neomexicanus		species				ICZN			
FHSM	FHSM Herps Collection	Fort Hays State University, Sternberg Museum of Natural History Herpetology Collection (FHSM-H)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_herps	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_herps	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e823d2-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	urn:catalog:FHSM:HERP:87									87	North America			United States	US	Sandoval			35.887869	-106.521222								native											not recorded (forced WGS84)							requires verification			North America | USA | New Mexico | Sandoval |  |  |  |									1										4 MI S, 12 MI W LOS ALAMOS															urn:catalog:FHSM:HERP:87		present							alcoholic									New Mexico			decimal degrees				35.8879	North America | USA | New Mexico | Sandoval	-106.521				PhysicalObject	2015-04-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/herp?id=87	http://grbio.org/cool/5bc7-5n0c			FHSM	HERP			PreservedSpecimen												Plethodon neomexicanus							Animalia | Chordata |  | Caudata | Plethodontidae  - Gray, 1850 | Plethodon	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon		neomexicanus		species				ICZN			
FHSM	FHSM Herps Collection	Fort Hays State University, Sternberg Museum of Natural History Herpetology Collection (FHSM-H)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_herps	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_herps	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e823d2-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	urn:catalog:FHSM:HERP:123									123	North America			United States	US	Russell		2	38.8856	-98.7624							122	native	1963-05-02					AL					not recorded (forced WGS84)							requires verification			North America | USA | KANSAS | RUSSELL |  |  |  |									1										4 MI E RUSSELL													5		urn:catalog:FHSM:HERP:123		present							alcoholic								122	Kansas			decimal degrees			02 MAY 1963	38.8856	North America | USA | Kansas | Russell	-98.7624			1963	PhysicalObject	2015-04-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/herp?id=123	http://grbio.org/cool/5bc7-5n0c			FHSM	HERP			PreservedSpecimen												Pituophis catenifer							Animalia | Chordata |  | Serpentes | Colubridae  - Oppel, 1811 | Pituophis	Animalia	Chordata	Reptilia	Squamata	Colubridae	Pituophis		catenifer		species				ICZN			
FHSM	FHSM Herps Collection	Fort Hays State University, Sternberg Museum of Natural History Herpetology Collection (FHSM-H)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_herps	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_herps	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e823d2-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	urn:catalog:FHSM:HERP:161									161	North America			United States	US	Pratt												native	1951					AL															North America | USA | Kansas | Pratt |  |  |  |									1																									urn:catalog:FHSM:HERP:161	Ambiguous locality; Not mapped - Travis W. Taggart	present							alcoholic									Kansas			decimal degrees			99 FAL 1951		North America | USA | Kansas | Pratt				1951	PhysicalObject	2015-04-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/herp?id=161	http://grbio.org/cool/5bc7-5n0c			FHSM	HERP			PreservedSpecimen												Holbrookia maculata							Animalia | Chordata |  | Lacertilia | Phrynosomatidae  - Fitzinger, 1843 | Holbrookia	Animalia	Chordata	Reptilia	Squamata	Phrynosomatidae	Holbrookia		maculata		species				ICZN			
FHSM	FHSM Herps Collection	Fort Hays State University, Sternberg Museum of Natural History Herpetology Collection (FHSM-H)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_herps	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_herps	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e823d2-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	urn:catalog:FHSM:HERP:197									197	North America			United States	US	Ellis												native	1962					AL															North America | USA | Kansas | Ellis |  |  |  |									1																									urn:catalog:FHSM:HERP:197		present							alcoholic									Kansas			decimal degrees			99 XXX 1962		North America | USA | Kansas | Ellis				1962	PhysicalObject	2015-04-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/herp?id=197	http://grbio.org/cool/5bc7-5n0c			FHSM	HERP			PreservedSpecimen												Crotaphytus collaris							Animalia | Chordata |  | Lacertilia | Crotaphytidae - Smith & Brodie, 1982 | Crotaphytus	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	Crotaphytus		collaris		species				ICZN			
FHSM	FHSM Herps Collection	Fort Hays State University, Sternberg Museum of Natural History Herpetology Collection (FHSM-H)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_herps	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_herps	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e823d2-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_herps	urn:catalog:FHSM:HERP:341									341	North America			United States	US	Catron			33.31667	-108.8825								native											not recorded (forced WGS84)							requires verification			North America | USA | New Mexico | Catron |  |  |  |									1										GLENWOOD FISH HATCHERY															urn:catalog:FHSM:HERP:341		present							alcoholic									New Mexico			decimal degrees				33.3167	North America | USA | New Mexico | Catron	-108.882				PhysicalObject	2015-04-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/herp?id=341	http://grbio.org/cool/5bc7-5n0c			FHSM	HERP			PreservedSpecimen												Urosaurus ornatus							Animalia | Chordata |  | Lacertilia | Phrynosomatidae  - Fitzinger, 1843 | Urosaurus	Animalia	Chordata	Reptilia	Squamata	Phrynosomatidae	Urosaurus		ornatus		species				ICZN			
