DMNH	DMNH Eggs	Delaware Museum of Natural History (DMNH) Egg Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_eggs	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_eggs	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	0150c79f-35f3-447f-a40f-24ee9f1fb9d3	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	1ab009a4-8f07-47dd-b88e-9b813a4ba6eb									29595	South America			Chile	CL			28									333	native	1936-11-28																				South America | Chile | Metropolitana de Santiago |  |  |  |  |									5										Tobalaba, cherry orchard near Prince of Wales country club													11		1ab009a4-8f07-47dd-b88e-9b813a4ba6eb		present							eggs		Goodall, Jack D.						333	Metropolitana de Santiago						28 Nov 1936		South America | Chile | Metropolitana de Santiago | Tobalaba, cherry orchard near Prince of Wales country club				1936	PhysicalObject	2015-02-24	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/egg?id=29595	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/w6fs-cpf5		DMNH	Egg	Delaware Museum of Natural History (DMNH) Egg Collection		PreservedSpecimen												Carduelis barbata							Passeriformes | Fringillidae | Carduelis	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carduelis		barbata		species				ICZN			
DMNH	DMNH Eggs	Delaware Museum of Natural History (DMNH) Egg Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_eggs	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_eggs	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	0150c79f-35f3-447f-a40f-24ee9f1fb9d3	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	a383f204-c591-11e3-acd2-03413f76937f									23745	South America			Peru	PE			4									277	native	1913-10-04																				SOUTH AMERICA | PERU | TACNA |  |  |  |  |									3										Tacna													10		a383f204-c591-11e3-acd2-03413f76937f		present							eggs		Goodall, Jeremiah M.						277	Tacna						October 4th, 1913		South America | Peru | Tacna | Tacna				1913	PhysicalObject	2015-02-24	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/egg?id=23745	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/w6fs-cpf5		DMNH	Egg	Delaware Museum of Natural History (DMNH) Egg Collection		PreservedSpecimen												Pyrocephalus rubinus							Passeriformes | Tyrannidae | Pyrocephalus	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Pyrocephalus		rubinus		species				ICZN			
DMNH	DMNH Eggs	Delaware Museum of Natural History (DMNH) Egg Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_eggs	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_eggs	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	0150c79f-35f3-447f-a40f-24ee9f1fb9d3	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	8c189320-6d66-4532-b6b2-454a552c2a4f									10720	Africa			South Africa	ZA													native	1915																				Africa | South Africa |  |  |  |  |  |									2										no specific locality															8c189320-6d66-4532-b6b2-454a552c2a4f		present							eggs		Scaleider, Willi													1915		Africa | South Africa | no specific locality				1915	PhysicalObject	2015-02-24	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/egg?id=10720	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/w6fs-cpf5		DMNH	Egg	Delaware Museum of Natural History (DMNH) Egg Collection		PreservedSpecimen												Struthio camelus							Struthioniformes | Struthionidae | Struthio	Animalia	Chordata	Aves	Struthioniformes	Struthionidae	Struthio		camelus		species				ICZN			
DMNH	DMNH Eggs	Delaware Museum of Natural History (DMNH) Egg Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_eggs	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_eggs	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	0150c79f-35f3-447f-a40f-24ee9f1fb9d3	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	eb804e6a-44c8-441d-8b7b-47bc5352519d									33537	Africa			Ethiopia	ET													native	1898																				Africa | Ethiopia |  |  |  |  |  |									1										no specific locality															eb804e6a-44c8-441d-8b7b-47bc5352519d		present							eggs		Scaleider, Willi													1898		Africa | Ethiopia | no specific locality				1898	PhysicalObject	2015-02-24	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/egg?id=33537	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/w6fs-cpf5		DMNH	Egg	Delaware Museum of Natural History (DMNH) Egg Collection		PreservedSpecimen												Struthio camelus							Struthioniformes | Struthionidae | Struthio	Animalia	Chordata	Aves	Struthioniformes	Struthionidae	Struthio		camelus		species				ICZN			
DMNH	DMNH Eggs	Delaware Museum of Natural History (DMNH) Egg Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_eggs	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_eggs	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	0150c79f-35f3-447f-a40f-24ee9f1fb9d3	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	db985c41-6924-4f7d-9cc3-d2930a6affd4									10713	South America			Argentina	AR			28									302	native	1912-10-28																				South America | Argentina | San Luis |  |  |  |  |									17										Durazno Camp (El Durazno) ajoining Estancia La Ethel, Buena Esperanza													10		db985c41-6924-4f7d-9cc3-d2930a6affd4		present							eggs		Goodall, Jeremiah M.						302	San Luis						October 28th, 1912		South America | Argentina | San Luis | Durazno Camp (El Durazno) ajoining Estancia La Ethel, Buena Esperanza				1912	PhysicalObject	2015-02-24	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/egg?id=10713	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/w6fs-cpf5		DMNH	Egg	Delaware Museum of Natural History (DMNH) Egg Collection		PreservedSpecimen												Rhea americana							Struthioniformes | Rheidae | Rhea	Animalia	Chordata	Aves	Struthioniformes	Rheidae	Rhea		americana		species				ICZN			
DMNH	DMNH Eggs	Delaware Museum of Natural History (DMNH) Egg Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_eggs	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_eggs	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	0150c79f-35f3-447f-a40f-24ee9f1fb9d3	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	39516526-ff70-4eee-9a3f-e3925de477ea									10714	South America			Argentina	AR			1									306	native	1912-11-01																			scrub	South America | Argentina | San Luis |  |  |  |  |									7										Durazno Camp (El Durazno) ajoining Estancia La Ethel, Buena Esperanza													11		39516526-ff70-4eee-9a3f-e3925de477ea		present							eggs		Goodall, Jeremiah M.						306	San Luis						November 1st, 1912		South America | Argentina | San Luis | Durazno Camp (El Durazno) ajoining Estancia La Ethel, Buena Esperanza				1912	PhysicalObject	2015-02-24	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/egg?id=10714	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/w6fs-cpf5		DMNH	Egg	Delaware Museum of Natural History (DMNH) Egg Collection		PreservedSpecimen												Rhea americana							Struthioniformes | Rheidae | Rhea	Animalia	Chordata	Aves	Struthioniformes	Rheidae	Rhea		americana		species				ICZN			
DMNH	DMNH Eggs	Delaware Museum of Natural History (DMNH) Egg Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_eggs	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_eggs	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	0150c79f-35f3-447f-a40f-24ee9f1fb9d3	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	3f417e07-653e-4a1e-9455-2df75afc4b6a									10715	South America			Argentina	AR			18									292	native	1912-10-18																				South America | Argentina | San Luis |  |  |  |  |									1										Durazno Camp (El Durazno) ajoining Estancia La Ethel, Buena Esperanza													10		3f417e07-653e-4a1e-9455-2df75afc4b6a		present							eggs		Goodall, Jeremiah M.						292	San Luis						October 18, 1912		South America | Argentina | San Luis | Durazno Camp (El Durazno) ajoining Estancia La Ethel, Buena Esperanza				1912	PhysicalObject	2015-02-24	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/egg?id=10715	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/w6fs-cpf5		DMNH	Egg	Delaware Museum of Natural History (DMNH) Egg Collection		PreservedSpecimen												Rhea americana							Struthioniformes | Rheidae | Rhea	Animalia	Chordata	Aves	Struthioniformes	Rheidae	Rhea		americana		species				ICZN			
DMNH	DMNH Eggs	Delaware Museum of Natural History (DMNH) Egg Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_eggs	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_eggs	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	0150c79f-35f3-447f-a40f-24ee9f1fb9d3	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	7895c774-3cb6-4212-87ba-c3007dbadb3a									33538	South America			Argentina	AR			7									312	native	1912-11-07																				South America | Argentina | San Luis |  |  |  |  |									1										Durazno Camp (El Durazno) ajoining Estancia La Ethel, Buena Esperanza													11		7895c774-3cb6-4212-87ba-c3007dbadb3a		present							eggs		Goodall, Jeremiah M.						312	San Luis						7.11.12		South America | Argentina | San Luis | Durazno Camp (El Durazno) ajoining Estancia La Ethel, Buena Esperanza				1912	PhysicalObject	2015-02-24	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/egg?id=33538	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/w6fs-cpf5		DMNH	Egg	Delaware Museum of Natural History (DMNH) Egg Collection		PreservedSpecimen												Rhea americana							Struthioniformes | Rheidae | Rhea	Animalia	Chordata	Aves	Struthioniformes	Rheidae	Rhea		americana		species				ICZN			
DMNH	DMNH Eggs	Delaware Museum of Natural History (DMNH) Egg Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_eggs	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_eggs	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	0150c79f-35f3-447f-a40f-24ee9f1fb9d3	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	fe25da3f-6975-494d-a35a-e0f519917c58									10717	South America			Argentina	AR													native	1924-10																				South America | Argentina | Santa Cruz |  |  |  |  |									1										Gallegos [Rio Gallegos], near; Patagonia													10		fe25da3f-6975-494d-a35a-e0f519917c58		present							eggs		unknown							Santa Cruz						October 1924		South America | Argentina | Santa Cruz | Gallegos [Rio Gallegos], near; Patagonia				1924	PhysicalObject	2015-02-24	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/egg?id=10717	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/w6fs-cpf5		DMNH	Egg	Delaware Museum of Natural History (DMNH) Egg Collection		PreservedSpecimen												Rhea pennata							Struthioniformes | Rheidae | Rhea	Animalia	Chordata	Aves	Struthioniformes	Rheidae	Rhea		pennata		species				ICZN			
DMNH	DMNH Eggs	Delaware Museum of Natural History (DMNH) Egg Collection	Jean L. Woods, Ph.D.	http://ipt.vertnet.org:8080/ipt/archive.do?r=dmnh_eggs	jwoods@delmnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=dmnh_eggs	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	0150c79f-35f3-447f-a40f-24ee9f1fb9d3	a42867f0-813a-11dc-82e0-b8a03c50a862		CC0	2015-02-18	ORNIS,VertNet	United States	Delaware Museum of Natural History	Delaware	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_eggs	886e6f4d-c6d7-4e28-9628-75ef02c677a6									10718	South America			Argentina	AR													native	1920-10																				South America | Argentina | Santa Cruz |  |  |  |  |									1										no specific locality; Patagonia													10		886e6f4d-c6d7-4e28-9628-75ef02c677a6		present							eggs		unknown							Santa Cruz						October 1920		South America | Argentina | Santa Cruz | no specific locality; Patagonia				1920	PhysicalObject	2015-02-24	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/egg?id=10718	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/w6fs-cpf5		DMNH	Egg	Delaware Museum of Natural History (DMNH) Egg Collection		PreservedSpecimen												Rhea pennata							Struthioniformes | Rheidae | Rhea	Animalia	Chordata	Aves	Struthioniformes	Rheidae	Rhea		pennata		species				ICZN			
