UA	UAIC Ichthyological Collection	University of Alabama Ichthyological Collection (UAIC)	Randal Singer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uaic_fish	randal.a.singer@ua.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uaic_fish	http://creativecommons.org/publicdomain/zero/1.0	e90a588b-0eed-4077-8a4f-7e61da35b3f8	79324e30-d4c7-11d8-bf69-b8a03c50a862		CC0	2014-04-14	FishNet,VertNet	United States	University of Alabama Biodiversity and Systematics	Alabama	Mon Jul 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	b93ecce9-f301-11e3-8701-005056a90e32									13932.06	North America			United States	US	Tuscaloosa		26	33.2411111	-87.7819444							147		2004-5-26										not recorded (forced WGS84)							requires verification			USA, Alabama, Tuscaloosa								T.B. Kennedy											Sipsey River and at 0.4 km downstream of old US HWY 82, 2.2 mi. SW of Buhl													5		b93ecce9-f301-11e3-8701-005056a90e32		present							70% EtOH - 6		T.B. Kennedy						147	Alabama								N. America; USA; Alabama; Tuscaloosa; Sipsey River and at 0.4 km downstream of old US HWY 82, 2.2 mi. SW of Buhl				2004	PhysicalObject	2014-07-15	en						http://grbio.org/cool/8eci-0a0e			UA	UAIC	University of Alabama Ichthyology Collection		PreservedSpecimen												Notropis ammophilus							::Actinopterygii:Cypriniformes:Cyprinidae:Notropis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis		ammophilus		species				ICZN			
UA	UAIC Ichthyological Collection	University of Alabama Ichthyological Collection (UAIC)	Randal Singer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uaic_fish	randal.a.singer@ua.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uaic_fish	http://creativecommons.org/publicdomain/zero/1.0	e90a588b-0eed-4077-8a4f-7e61da35b3f8	79324e30-d4c7-11d8-bf69-b8a03c50a862		CC0	2014-04-14	FishNet,VertNet	United States	University of Alabama Biodiversity and Systematics	Alabama	Mon Jul 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	b93ecfdd-f301-11e3-8701-005056a90e32									14662.07	North America			United States	US	Chilton		27	32.6752778	-86.7363889							178		1986-6-27										not recorded (forced WGS84)							requires verification			USA, Alabama, Chilton								Kebede Beshera											Little Mulberry Creek 3.5 miles southeast of Pletcher at unpaved county road													6		b93ecfdd-f301-11e3-8701-005056a90e32		present							70% EtOH - 6		Pierson, J.						178	Alabama								N. America; USA; Alabama; Chilton; Little Mulberry Creek 3.5 miles southeast of Pletcher at unpaved county road				1986	PhysicalObject	2014-07-15	en						http://grbio.org/cool/8eci-0a0e			UA	UAIC	University of Alabama Ichthyology Collection		PreservedSpecimen												Hypentelium etowanum							::Actinopterygii:Cypriniformes:Catostomidae:Hypentelium	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Hypentelium		etowanum		species				ICZN			
UA	UAIC Ichthyological Collection	University of Alabama Ichthyological Collection (UAIC)	Randal Singer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uaic_fish	randal.a.singer@ua.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uaic_fish	http://creativecommons.org/publicdomain/zero/1.0	e90a588b-0eed-4077-8a4f-7e61da35b3f8	79324e30-d4c7-11d8-bf69-b8a03c50a862		CC0	2014-04-14	FishNet,VertNet	United States	University of Alabama Biodiversity and Systematics	Alabama	Mon Jul 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	b93ed315-f301-11e3-8701-005056a90e32									14591.06	North America			United States	US	Elmore		28									148		1997-5-28																				USA, Alabama, Elmore								KA Beshera											Tallapoosa River (Harper's)													5		b93ed315-f301-11e3-8701-005056a90e32		present							70% EtOH - 7		Pierson, J.						148	Alabama								N. America; USA; Alabama; Elmore; Tallapoosa River (Harper's)				1997	PhysicalObject	2014-07-15	en						http://grbio.org/cool/8eci-0a0e			UA	UAIC	University of Alabama Ichthyology Collection		PreservedSpecimen												Notropis ammophilus							::Actinopterygii:Cypriniformes:Cyprinidae:Notropis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis		ammophilus		species				ICZN			
UA	UAIC Ichthyological Collection	University of Alabama Ichthyological Collection (UAIC)	Randal Singer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uaic_fish	randal.a.singer@ua.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uaic_fish	http://creativecommons.org/publicdomain/zero/1.0	e90a588b-0eed-4077-8a4f-7e61da35b3f8	79324e30-d4c7-11d8-bf69-b8a03c50a862		CC0	2014-04-14	FishNet,VertNet	United States	University of Alabama Biodiversity and Systematics	Alabama	Mon Jul 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	b93eaba3-f301-11e3-8701-005056a90e32									14626.09	North America			United States	US	Autauga		10	32.3683333	-86.5286111							223		1988-8-10										not recorded (forced WGS84)							requires verification			USA, Alabama, Autauga								Kebede B											Mortar Creek, 2.0 miles S of Wadsworth													8		b93eaba3-f301-11e3-8701-005056a90e32		present							70% EtOH - 5		CA Stephenson, M. Clelland						223	Alabama								N. America; USA; Alabama; Autauga; Mortar Creek, 2.0 miles S of Wadsworth				1988	PhysicalObject	2014-07-15	en						http://grbio.org/cool/8eci-0a0e			UA	UAIC	University of Alabama Ichthyology Collection		PreservedSpecimen												Notropis texanus							::Actinopterygii:Cypriniformes:Cyprinidae:Notropis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis		texanus		species				ICZN			
UA	UAIC Ichthyological Collection	University of Alabama Ichthyological Collection (UAIC)	Randal Singer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uaic_fish	randal.a.singer@ua.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uaic_fish	http://creativecommons.org/publicdomain/zero/1.0	e90a588b-0eed-4077-8a4f-7e61da35b3f8	79324e30-d4c7-11d8-bf69-b8a03c50a862		CC0	2014-04-14	FishNet,VertNet	United States	University of Alabama Biodiversity and Systematics	Alabama	Mon Jul 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	b93ec246-f301-11e3-8701-005056a90e32									13905.01	North America			United States	US	Tuscaloosa		22	33.2411111	-87.7819444							23		2004-1-22										not recorded (forced WGS84)							requires verification			USA, Alabama, Tuscaloosa								T.B. Kennedy											Sipsey River at and 0.4km downstream of old US Hwy 82, and 2.2 mi. SW of Buhl													1		b93ec246-f301-11e3-8701-005056a90e32		present							70% EtOH - 2		T.B. Kennedy						23	Alabama								N. America; USA; Alabama; Tuscaloosa; Sipsey River at and 0.4km downstream of old US Hwy 82, and 2.2 mi. SW of Buhl				2004	PhysicalObject	2014-07-15	en						http://grbio.org/cool/8eci-0a0e			UA	UAIC	University of Alabama Ichthyology Collection		PreservedSpecimen												Percina nigrofasciata							::Actinopterygii:Perciformes:Percidae:Percina	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Percina		nigrofasciata		species				ICZN			
UA	UAIC Ichthyological Collection	University of Alabama Ichthyological Collection (UAIC)	Randal Singer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uaic_fish	randal.a.singer@ua.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uaic_fish	http://creativecommons.org/publicdomain/zero/1.0	e90a588b-0eed-4077-8a4f-7e61da35b3f8	79324e30-d4c7-11d8-bf69-b8a03c50a862		CC0	2014-04-14	FishNet,VertNet	United States	University of Alabama Biodiversity and Systematics	Alabama	Mon Jul 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	b93ec599-f301-11e3-8701-005056a90e32									05904.02	North America			United States	US	Covington		21	31.0888889	-86.5152778							80		1981-3-21										not recorded (forced WGS84)							requires verification			USA, Alabama, Covington								P.E. O'Neil											Blue Springs, tributary to Five Runs Creek, ca. 2 mi E of Open Pond camping area													3		b93ec599-f301-11e3-8701-005056a90e32		present							70% EtOH - 43		P.E. O'Neil, M.A. Macrander, C. Mueller						80	Alabama								N. America; USA; Alabama; Covington; Blue Springs, tributary to Five Runs Creek, ca. 2 mi E of Open Pond camping area				1981	PhysicalObject	2014-07-15	en						http://grbio.org/cool/8eci-0a0e			UA	UAIC	University of Alabama Ichthyology Collection		PreservedSpecimen												Notropis harperi							::Actinopterygii:Cypriniformes:Cyprinidae:Notropis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis		harperi		species				ICZN			
UA	UAIC Ichthyological Collection	University of Alabama Ichthyological Collection (UAIC)	Randal Singer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uaic_fish	randal.a.singer@ua.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uaic_fish	http://creativecommons.org/publicdomain/zero/1.0	e90a588b-0eed-4077-8a4f-7e61da35b3f8	79324e30-d4c7-11d8-bf69-b8a03c50a862		CC0	2014-04-14	FishNet,VertNet	United States	University of Alabama Biodiversity and Systematics	Alabama	Mon Jul 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	b93ed5af-f301-11e3-8701-005056a90e32									14015.09	North America			United States	US	Tuscaloosa		2	33.2411111	-87.7819444							307		2004-11-2										not recorded (forced WGS84)							requires verification			USA, Alabama, Tuscaloosa								T.B. Kennedy											Sipsey River at and 0.4 km downstream of old US HWY 82, 2.2 mi. SW of Buhl.													11		b93ed5af-f301-11e3-8701-005056a90e32		present							70% EtOH - 1		T.B. Kennedy						307	Alabama								N. America; USA; Alabama; Tuscaloosa; Sipsey River at and 0.4 km downstream of old US HWY 82, 2.2 mi. SW of Buhl.				2004	PhysicalObject	2014-07-15	en						http://grbio.org/cool/8eci-0a0e			UA	UAIC	University of Alabama Ichthyology Collection		PreservedSpecimen												Lepomis gulosus							::Actinopterygii:Perciformes:Centrarchidae:Lepomis	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Lepomis		gulosus		species				ICZN			
UA	UAIC Ichthyological Collection	University of Alabama Ichthyological Collection (UAIC)	Randal Singer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uaic_fish	randal.a.singer@ua.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uaic_fish	http://creativecommons.org/publicdomain/zero/1.0	e90a588b-0eed-4077-8a4f-7e61da35b3f8	79324e30-d4c7-11d8-bf69-b8a03c50a862		CC0	2014-04-14	FishNet,VertNet	United States	University of Alabama Biodiversity and Systematics	Alabama	Mon Jul 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	b93ed8a9-f301-11e3-8701-005056a90e32									13977.06	North America			United States	US	Tuscaloosa		26	33.2436111	-87.7777778							178		2004-6-26										not recorded (forced WGS84)							requires verification			USA, Alabama, Tuscaloosa								T.B. Kennedy											Sipsey River and at 0.4 km downstream of old US HWY 82, 2.2 mi. SW of Buhl													6		b93ed8a9-f301-11e3-8701-005056a90e32		present							70% EtOH - 1		T.B. Kennedy						178	Alabama								N. America; USA; Alabama; Tuscaloosa; Sipsey River and at 0.4 km downstream of old US HWY 82, 2.2 mi. SW of Buhl				2004	PhysicalObject	2014-07-15	en						http://grbio.org/cool/8eci-0a0e			UA	UAIC	University of Alabama Ichthyology Collection		PreservedSpecimen												Labidesthes sicculus							::Actinopterygii:Atheriniformes:Atherinidae:Labidesthes	Animalia	Chordata	Actinopterygii	Atheriniformes	Atherinopsidae	Labidesthes		sicculus		species				ICZN			
UA	UAIC Ichthyological Collection	University of Alabama Ichthyological Collection (UAIC)	Randal Singer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uaic_fish	randal.a.singer@ua.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uaic_fish	http://creativecommons.org/publicdomain/zero/1.0	e90a588b-0eed-4077-8a4f-7e61da35b3f8	79324e30-d4c7-11d8-bf69-b8a03c50a862		CC0	2014-04-14	FishNet,VertNet	United States	University of Alabama Biodiversity and Systematics	Alabama	Mon Jul 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	b93ee346-f301-11e3-8701-005056a90e32									01836.02	North America			United States	US	Marion		24	34.2838889	-87.7733333							24		1966-1-24										not recorded (forced WGS84)							requires verification			USA, Alabama, Marion																			Bear Creek, 3 mi E of Hackleburg on AL 172 (same site as UAIC 1795)													1		b93ee346-f301-11e3-8701-005056a90e32		present							70% EtOH - 10		B.R. Wall, H.T. Boschung						24	Alabama								N. America; USA; Alabama; Marion; Bear Creek, 3 mi E of Hackleburg on AL 172 (same site as UAIC 1795)				1966	PhysicalObject	2014-07-15	en						http://grbio.org/cool/8eci-0a0e			UA	UAIC	University of Alabama Ichthyology Collection		PreservedSpecimen												Pimephales notatus							::Actinopterygii:Cypriniformes:Cyprinidae:Pimephales	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Pimephales		notatus		species				ICZN			
UA	UAIC Ichthyological Collection	University of Alabama Ichthyological Collection (UAIC)	Randal Singer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uaic_fish	randal.a.singer@ua.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uaic_fish	http://creativecommons.org/publicdomain/zero/1.0	e90a588b-0eed-4077-8a4f-7e61da35b3f8	79324e30-d4c7-11d8-bf69-b8a03c50a862		CC0	2014-04-14	FishNet,VertNet	United States	University of Alabama Biodiversity and Systematics	Alabama	Mon Jul 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uaic_fish	b93f3b80-f301-11e3-8701-005056a90e32									14631.08	North America			United States	US	Elmore		27	32.4263889	-86.1430556							58		1989-2-27										not recorded (forced WGS84)							requires verification			USA, Alabama, Elmore								KA Beshera											Tallapoosa River at Albritton's Bar, 1.5 mi SW of Bingham													2		b93f3b80-f301-11e3-8701-005056a90e32		present							70% EtOH - 11		S. Krotzer, E. Tyberghein						58	Alabama								N. America; USA; Alabama; Elmore; Tallapoosa River at Albritton's Bar, 1.5 mi SW of Bingham				1989	PhysicalObject	2014-07-15	en						http://grbio.org/cool/8eci-0a0e			UA	UAIC	University of Alabama Ichthyology Collection		PreservedSpecimen												Notropis ammophilus							::Actinopterygii:Cypriniformes:Cyprinidae:Notropis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis		ammophilus		species				ICZN			
