CUMV	CUMV Reptile Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_rept	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_rept	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	b99095f3-d1e9-4902-9938-10ff1711ca5d	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	urn:occurrence:Arctos:CUMV:Rept:13385:2232587									13385	Central America			Costa Rica			1958-04-16	16	8.5333	-83.0333							106	wild caught	1958-04-16		Farm 47								World Geodetic System 1984		unknown	2014-03-03 00:00:00.0	not recorded		Georeference Source: Alexandria Digital Library Gazetteer; Georeference Date: 20050427	unverified			Central America, Costa Rica				A sp.			legacy	Harry W. Greene	1										unspecified	unknown												04		urn:occurrence:Arctos:CUMV:Rept:13385:2232587			http://arctos.database.museum/guid/CUMV:Rept:13385				Trapline ID=JOH 1958APR16; collector number=26		whole organism (unknown)	<i>Clelia sp.</i> (accepted ID) identified by Harry W. Greene on 1958-04-16; method: legacy	Collector(s): J. O. Harrison	26								8.5333/-83.0333	decimal degrees			16/4/1958		unspecified				1958	PhysicalObject	2014-06-16 16:55:20.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Rept:13385	http://grbio.org/cool/i64g-wjcr			CUMV	Reptile specimens			PreservedSpecimen												Clelia sp.							Animalia Chordata Reptilia Squamata Colubridae Clelia	Animalia	Chordata	Reptilia	Squamata	Colubridae	Clelia								ICZN			
CUMV	CUMV Reptile Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_rept	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_rept	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	b99095f3-d1e9-4902-9938-10ff1711ca5d	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	urn:occurrence:Arctos:CUMV:Rept:1652:2222664									1652	North America			United States			1933-11-10											wild caught	1933-11-10/1933-11-20			1933-11-10/1933-11-20									unknown	2014-03-03 00:00:00.0				unverified			North America, United States, Arizona				A			legacy	unknown											unknown	unknown														urn:occurrence:Arctos:CUMV:Rept:1652:2222664			http://arctos.database.museum/guid/CUMV:Rept:1652				Trapline ID=WLC 1933NOV10		whole organism (isopropanol)		Collector(s): W. L. Chapel							Arizona						Nov/1933		unknown					PhysicalObject	2014-03-05 14:46:46.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Rept:1652	http://grbio.org/cool/i64g-wjcr			CUMV	Reptile specimens			PreservedSpecimen												Sonora semiannulata							Animalia Chordata Reptilia Squamata Colubridae	Animalia	Chordata	Reptilia	Squamata	Colubridae	Sonora		semiannulata						ICZN			
CUMV	CUMV Reptile Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_rept	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_rept	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	b99095f3-d1e9-4902-9938-10ff1711ca5d	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	urn:occurrence:Arctos:CUMV:Rept:11440:2227100									11440	Asia			Philippines			1955-10											wild caught	1955-10												unknown	2014-03-03 00:00:00.0				unverified			Asia, Philippines, Bataan Province, Philippine Islands, Luzon				A			legacy	unknown	1	Luzon	Philippine Islands								Balanga	unknown												10		urn:occurrence:Arctos:CUMV:Rept:11440:2227100			http://arctos.database.museum/guid/CUMV:Rept:11440				Trapline ID=R11440; collector number=4-2		whole organism (isopropanol)	<i>Hydrosaurus pustulatus</i> (accepted ID) identified by unknown on 1955-10; method: legacy	Collector(s): unknown	4-2						Bataan Province						1955-10		Balanga				1955	PhysicalObject	2014-03-05 14:49:11.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Rept:11440	http://grbio.org/cool/i64g-wjcr			CUMV	Reptile specimens			PreservedSpecimen												Hydrosaurus pustulatus							Animalia Chordata Reptilia Squamata Agamidae	Animalia	Chordata	Reptilia	Squamata	Agamidae	Hydrosaurus		pustulatus						ICZN			
CUMV	CUMV Reptile Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_rept	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_rept	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	b99095f3-d1e9-4902-9938-10ff1711ca5d	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	urn:occurrence:Arctos:CUMV:Rept:13333:2230254									13333	North America		3048.0975359999998	United States		Cochise County	1998-08-17	17	31.4333302	-110.3031185							229	wild caught	1998-08-17		Liver sample - vouchered										unknown	2014-03-03 00:00:00.0	not recorded		Georeference Source: Terrain Navigator; Georeference Date: 20071119	unverified			North America, United States, Arizona, Cochise County				A			legacy	Kelly R. Zamudio											Comfort Spring Trail, Upper Carr Canyon, Huachuca Mtns.	unknown							2225.04				2164.08	08		urn:occurrence:Arctos:CUMV:Rept:13333:2230254			http://arctos.database.museum/guid/CUMV:Rept:13333				Trapline ID=KZ 1998AUG17A; collector number=KZ 385		whole organism (ethanol)		Collector(s): Kelly R. Zamudio	KZ 385						Arizona						17/8/1998		Comfort Spring Trail, Upper Carr Canyon, Huachuca Mtns.				1998	PhysicalObject	2014-03-07 18:11:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Rept:13333	http://grbio.org/cool/i64g-wjcr			CUMV	Reptile specimens			PreservedSpecimen												Sceloporus jarrovii							Animalia Chordata Reptilia Squamata Iguanidae Phrynosomatinae	Animalia	Chordata	Reptilia	Squamata	Iguanidae	Sceloporus		jarrovii						ICZN			
CUMV	CUMV Reptile Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_rept	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_rept	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	b99095f3-d1e9-4902-9938-10ff1711ca5d	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	urn:occurrence:Arctos:CUMV:Rept:13332:2233586									13332	North America		3048.0975359999998	United States		Cochise County	1998-08-17	17	31.4333302	-110.3031185							229	wild caught	1998-08-17		Liver sample - vouchered										unknown	2014-03-03 00:00:00.0	not recorded		Georeference Source: Terrain Navigator; Georeference Date: 20071119	unverified			North America, United States, Arizona, Cochise County				A			legacy	Kelly R. Zamudio											Comfort Spring Trail, Upper Carr Canyon, Huachuca Mtns.	unknown							2225.04				2164.08	08		urn:occurrence:Arctos:CUMV:Rept:13332:2233586			http://arctos.database.museum/guid/CUMV:Rept:13332				Trapline ID=KZ 1998AUG17; collector number=KZ 384		whole organism (ethanol)		Collector(s): Kelly R. Zamudio	KZ 384						Arizona						17/8/1998		Comfort Spring Trail, Upper Carr Canyon, Huachuca Mtns.				1998	PhysicalObject	2014-03-07 18:08:19.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Rept:13332	http://grbio.org/cool/i64g-wjcr			CUMV	Reptile specimens			PreservedSpecimen												Sceloporus jarrovii							Animalia Chordata Reptilia Squamata Iguanidae Phrynosomatinae	Animalia	Chordata	Reptilia	Squamata	Iguanidae	Sceloporus		jarrovii						ICZN			
CUMV	CUMV Reptile Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_rept	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_rept	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	b99095f3-d1e9-4902-9938-10ff1711ca5d	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	urn:occurrence:Arctos:CUMV:Rept:3190:2230602									3190	North America			United States		Lee County	1940-03-26	26	26.62262	-81.8739							86	wild caught	1940-03-26										World Geodetic System 1984		unknown	2014-03-03 00:00:00.0	not recorded		Georeference Date: 20111221	unverified			North America, United States, Florida, Lee County				A			legacy	William J. Hamilton											Fort Myers	unknown												03		urn:occurrence:Arctos:CUMV:Rept:3190:2230602			http://arctos.database.museum/guid/CUMV:Rept:3190				Trapline ID=WJH 1940MAR26		whole organism (unknown)		Collector(s): William J. Hamilton, Jr.							Florida		26.62262/-81.8739	decimal degrees			1940-03-26		Fort Myers				1940	PhysicalObject	2014-03-05 14:46:29.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Rept:3190	http://grbio.org/cool/i64g-wjcr			CUMV	Reptile specimens			PreservedSpecimen												Eumeces inexpectatus							Animalia Chordata Reptilia Squamata Scincidae	Animalia	Chordata	Reptilia	Squamata	Scincidae	Eumeces		inexpectatus						ICZN			
CUMV	CUMV Reptile Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_rept	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_rept	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	b99095f3-d1e9-4902-9938-10ff1711ca5d	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	urn:occurrence:Arctos:CUMV:Rept:2557:2224334									2557	North America			United States		Orleans County	1939-07-30	30									211	wild caught	1939-07-30												unknown	2014-03-03 00:00:00.0				unverified			North America, United States, Vermont, Orleans County				A			legacy	unknown											South slope of Mt. Pisgah	unknown		Unable to create georeference: lat or long missing. Data: dec_lat=; dec_long=; datum=; GEOREFERENCE_PROTOCOL=; GEOREFERENCE_SOURCE=Georeference Date: 0; C_MAX_ERROR_UNITS=; MAX_ERROR_DISTANCE=										07		urn:occurrence:Arctos:CUMV:Rept:2557:2224334			http://arctos.database.museum/guid/CUMV:Rept:2557				Trapline ID=HT 1939JUL30		whole organism (unknown)		Collector(s): Harold Trapido							Vermont						1939-07-30		South slope of Mt. Pisgah				1939	PhysicalObject	2014-03-07 17:24:46.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Rept:2557	http://grbio.org/cool/i64g-wjcr			CUMV	Reptile specimens			PreservedSpecimen												Thamnophis sirtalis sirtalis							Animalia Chordata Reptilia Squamata Colubridae Natricinae	Animalia	Chordata	Reptilia	Squamata	Colubridae	Thamnophis		sirtalis	sirtalis					ICZN			
CUMV	CUMV Reptile Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_rept	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_rept	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	b99095f3-d1e9-4902-9938-10ff1711ca5d	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	urn:occurrence:Arctos:CUMV:Rept:2115:2233565									2115	North America		32375.173248000003	United States		Columbia County	1936-08-14	14	42.26861	-73.67139							227	wild caught	1936-08-14												unknown	2014-03-03 00:00:00.0	not recorded		Georeference Source: Delorme Street Atlas USA 2007 Plus 1:150,000; Georeference Date: 20070625	unverified			North America, United States, New York, Columbia County				A			legacy	unknown											2.5 mi. NEE of Madaline	unknown												08		urn:occurrence:Arctos:CUMV:Rept:2115:2233565			http://arctos.database.museum/guid/CUMV:Rept:2115				Trapline ID=KFL 1936AUG14; collector number=MAH 141		whole organism (isopropanol)		Collector(s): Karl F. Lagler, M. A. Hall	MAH 141						New York						14/8/1936		2.5 mi. NEE of Madaline				1936	PhysicalObject	2014-03-07 18:12:56.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Rept:2115	http://grbio.org/cool/i64g-wjcr			CUMV	Reptile specimens			PreservedSpecimen												Chrysemys picta picta							Animalia Chordata Reptilia Testudines Emydidae	Animalia	Chordata	Reptilia	Testudines	Emydidae	Chrysemys		picta	picta					ICZN			
CUMV	CUMV Reptile Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_rept	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_rept	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	b99095f3-d1e9-4902-9938-10ff1711ca5d	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	urn:occurrence:Arctos:CUMV:Rept:5216:2236212									5216	North America			United States		Tioga County	1951-04-29	29	42.35566	-76.2006							119	wild caught	1951-04-29										World Geodetic System 1984		unknown	2014-03-03 00:00:00.0	not recorded		Georeference Source: Terrain Navigator 7.03 1:24,000; Georeference Date: 20070718	unverified			North America, United States, New York, Tioga County				A			legacy	unknown	1								adult		Richford	unknown												04		urn:occurrence:Arctos:CUMV:Rept:5216:2236212			http://arctos.database.museum/guid/CUMV:Rept:5216				Trapline ID=MMH 1951APR29; collector number=WCD 23		whole organism (isopropanol)	<i>Lampropeltis triangulum triangulum</i> (accepted ID) identified by unknown on 1951-04-29; method: legacy	Collector(s): M. Max Hensley	WCD 23						New York		42.35566/-76.2006	decimal degrees			29/4/1951		Richford				1951	PhysicalObject	2014-11-21 08:42:30.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Rept:5216	http://grbio.org/cool/i64g-wjcr			CUMV	Reptile specimens			PreservedSpecimen			age class=adult									Lampropeltis triangulum triangulum							Animalia; Chordata; Reptilia; Squamata; Colubridae;	Animalia	Chordata	Reptilia	Squamata	Colubridae	Lampropeltis		triangulum	triangulum					ICZN			
CUMV	CUMV Reptile Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_rept	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_rept	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	b99095f3-d1e9-4902-9938-10ff1711ca5d	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_rept	urn:occurrence:Arctos:CUMV:Rept:10977:2238202									10977	Australia			Australia			1860-01-01											wild caught	1860-01-01/2014-01-01			1860-01-01/2014-01-01									unknown	2014-03-03 00:00:00.0				unverified			Australia, Australia, Western Australia				A			legacy	unknown	1										Weelumurra Creek	unknown														urn:occurrence:Arctos:CUMV:Rept:10977:2238202			http://arctos.database.museum/guid/CUMV:Rept:10977				Trapline ID=DK 10977; collector number=196		whole organism (isopropanol)	<i>Amphibolurus caudicinctus</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy	Collector(s): Dennis King	196						Western Australia						0---2014-01-01		Weelumurra Creek					PhysicalObject	2014-03-05 14:48:08.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Rept:10977	http://grbio.org/cool/i64g-wjcr			CUMV	Reptile specimens			PreservedSpecimen												Amphibolurus caudicinctus							Animalia Chordata Reptilia Squamata Agamidae	Animalia	Chordata	Reptilia	Squamata	Agamidae	Amphibolurus		caudicinctus						ICZN			
