UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B1035									B1035																			date unknown																																					unknown																	urn:catalog:UAMZ:B1035	No data								skin	Nyctea scandiaca	unknown					unknown								date unknown							PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B1035					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B7926									B7926																																																1								undetermined																	urn:catalog:UAMZ:B7926	no data								mount of skin		unknown					undetermined															PhysicalObject	2014-03-24 10:55:57.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B7926					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B1034									B1034	North America			Canada															1938-02-13																				North America | Canada | Alberta																	adult		Edmonton	Canadian Geographical Names Data Base														urn:catalog:UAMZ:B1034									skin	Nyctea scandiaca	Jones, E.					female		Alberta						1938-02-13							PhysicalObject	2015-04-13 14:16:46.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B1034					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B1036									B1036	North America			Canada															1941-12-27																				North America | Canada | Alberta																	adult		Beaumont	Canadian Geographical Names Data Base														urn:catalog:UAMZ:B1036									skin	Nyctea scandiaca	Jones, E.					female		Alberta						1941-12-27							PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B1036					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B1783									B1783	North America			Canada															1962-02-27																				North America | Canada | Alberta																	unknown		Edmonton	Canadian Geographical Names Data Base														urn:catalog:UAMZ:B1783	Captive bird / Viscera removed prior to / preparation								skin	Nyctea scandiaca	Lewin, V.					female		Alberta						1962-02-27							PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B1783					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B2169									B2169	North America			Canada															1963-11-25																				North America | Canada | Alberta																	unknown		Grassland	Canadian Geographical Names Data Base														urn:catalog:UAMZ:B2169									skin	Nyctea scandiaca	Aleksiuk, Michael					female		Alberta						1963-11-25							PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B2169					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B2599									B2599																			date unknown																																					unknown																	urn:catalog:UAMZ:B2599									skull only	Nyctea scandiaca	Rowan, W.					unknown								date unknown							PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B2599					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B4695									B4695																			date unknown																																					unknown																	urn:catalog:UAMZ:B4695	no data								skull only	Nyctea scandiaca	Rowan, W.					unknown								date unknown							PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B4695					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B4914									B4914	North America			Canada															1973-03-24																				North America | Canada | Alberta																	unknown		Morinville	Canadian Geographical Names Data Base														urn:catalog:UAMZ:B4914									skeleton (complete)	Nyctea scandiaca	Lumsden, P.					female		Alberta						1973-03-24							PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B4914					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B4944									B4944	North America			Canada															1971-05-13																				North America | Canada | Alberta																	adult		Cold Lake (undet.)	Canadian Geographical Names Data Base														urn:catalog:UAMZ:B4944									skin	Nyctea scandiaca	Roberts, W.					male		Alberta						1971-05-13							PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B4944					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
