UAM	UAM Herpetology Collection (Arctos)	UAM Herpetology, University of Alaska Museum, University of Alaska Fairbanks	Andres Lopez	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_herp	jalopez2@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	9fbac577-9e5f-41b2-9edb-c2ed1d2c7020	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	HerpNET,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	urn:occurrence:Arctos:UAM:Herp:92:497676									92	South America		1041	Paraguay				27	-24.1333333333	-55.5333333333							27	wild caught	1996-01-27										unknown		unknown	2000-09-09 00:00:00.0	not recorded		unknown	unverified			South America, Paraguay, Canindeyu, Mbaracayu Reserve				A			field	Lee A. Fitzgerald	1										Mbaracayu Reserve headquarters	unknown												01		urn:occurrence:Arctos:UAM:Herp:92:497676			http://arctos.database.museum/guid/UAM:Herp:92				AF=14829; original identifier=USNM 167820		liver (frozen); muscle (frozen); liver (frozen) sample	<i>Tupinambis teguixin</i> (accepted ID) identified by Lee A. Fitzgerald; method: field	Collector(s): Lee A. Fitzgerald, James R. Dixon					male		Canindeyu		24d 8m 0s S/55d 32m 0s W	deg. min. sec.			27 Jan 1996		Mbaracayu Reserve headquarters				1996	PhysicalObject	2014-06-16 16:34:13.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Herp:92	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34848		UAM	Amphibian and reptile specimens			PreservedSpecimen			sex=male									Tupinambis teguixin							Animalia Chordata Reptilia Squamata Teiidae	Animalia	Chordata	Reptilia	Squamata	Teiidae	Tupinambis		teguixin						ICZN			
UAM	UAM Herpetology Collection (Arctos)	UAM Herpetology, University of Alaska Museum, University of Alaska Fairbanks	Andres Lopez	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_herp	jalopez2@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	9fbac577-9e5f-41b2-9edb-c2ed1d2c7020	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	HerpNET,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	urn:occurrence:Arctos:UAM:Herp:130:1822036									130	North America		100	United States			2009-10-12	05	61.4569444444	-143.7961111111							217	wild caught	2002-08-05										North American Datum 1927		Lourdes B. Barrelli	2002-08-03 00:00:00.0	not recorded		global positioning system (transcription)	unverified			North America, United States, Alaska, McCarthy Quad, Wrangell-St. Elias National Preserve				A		Follows Frost et al. 2006 - Amphibian tree of life	taxonomic revision	Andres Lopez	1										Chokosna Lake	Lourdes B. Barrelli							458				458	08		urn:occurrence:Arctos:UAM:Herp:130:1822036			http://arctos.database.museum/guid/UAM:Herp:130				AF=63138		whole organism (ethanol); whole organism (ethanol) sample	<i>Lithobates sylvaticus</i> (accepted ID) identified by Andres Lopez on 2009-10-12; method: taxonomic revision Remark: Follows Frost et al. 2006 - Amphibian tree of life<br><i>Rana sylvatica</i> identified by Stephen O. MacDonald; method: field	Collector(s): Stephen O. MacDonald, Eric C. Waltari, Lourdes B. Barrelli, Jeffrey M. Good, Kayce C. Bell, Darren Zibell					not recorded		Alaska		61d 27m 25s N/143d 47m 46s W	deg. min. sec.			05 Aug 2002		Chokosna Lake				2002	PhysicalObject	2014-11-05 15:28:31.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Herp:130	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34848		UAM	Amphibian and reptile specimens			PreservedSpecimen			sex=not recorded									Lithobates sylvaticus							Animalia; Chordata; Amphibia; Anura; Ranidae;  (LeConte, 1825)	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates		sylvaticus						ICZN			
UAM	UAM Herpetology Collection (Arctos)	UAM Herpetology, University of Alaska Museum, University of Alaska Fairbanks	Andres Lopez	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_herp	jalopez2@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	9fbac577-9e5f-41b2-9edb-c2ed1d2c7020	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	HerpNET,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	urn:occurrence:Arctos:UAM:Herp:136:35757									136	North America		100	United States			2009-10-12	04	61.4569444444	-143.7961111111							216	wild caught	2002-08-04										North American Datum 1927		Lourdes B. Barrelli	2002-08-03 00:00:00.0	not recorded		global positioning system (transcription)	unverified			North America, United States, Alaska, McCarthy Quad, Wrangell-St. Elias National Preserve				A		Follows Frost et al. 2006 - Amphibian tree of life	taxonomic revision	Andres Lopez	1										Chokosna Lake	Lourdes B. Barrelli							458				458	08		urn:occurrence:Arctos:UAM:Herp:136:35757			http://arctos.database.museum/guid/UAM:Herp:136				AF=63464		whole organism (ethanol); whole organism (ethanol) sample	<i>Lithobates sylvaticus</i> (accepted ID) identified by Andres Lopez on 2009-10-12; method: taxonomic revision Remark: Follows Frost et al. 2006 - Amphibian tree of life<br><i>Rana sylvatica</i> identified by Stephen O. MacDonald; method: field	Collector(s): Stephen O. MacDonald, Eric C. Waltari, Lourdes B. Barrelli, Jeffrey M. Good, Kayce C. Bell, Darren Zibell					unknown		Alaska		61d 27m 25s N/143d 47m 46s W	deg. min. sec.			04 Aug 2002		Chokosna Lake				2002	PhysicalObject	2014-11-05 15:28:31.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Herp:136	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34848		UAM	Amphibian and reptile specimens			PreservedSpecimen			sex=unknown									Lithobates sylvaticus							Animalia; Chordata; Amphibia; Anura; Ranidae;  (LeConte, 1825)	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates		sylvaticus						ICZN			
UAM	UAM Herpetology Collection (Arctos)	UAM Herpetology, University of Alaska Museum, University of Alaska Fairbanks	Andres Lopez	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_herp	jalopez2@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	9fbac577-9e5f-41b2-9edb-c2ed1d2c7020	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	HerpNET,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	urn:occurrence:Arctos:UAM:Herp:137:691398									137	North America		100	United States			2009-10-12	04	61.4569444444	-143.7961111111							216	wild caught	2002-08-04										North American Datum 1927		Lourdes B. Barrelli	2002-08-03 00:00:00.0	not recorded		global positioning system (transcription)	unverified			North America, United States, Alaska, McCarthy Quad, Wrangell-St. Elias National Preserve				A		Follows Frost et al. 2006 - Amphibian tree of life	taxonomic revision	Andres Lopez	1										Chokosna Lake	Lourdes B. Barrelli							458				458	08		urn:occurrence:Arctos:UAM:Herp:137:691398			http://arctos.database.museum/guid/UAM:Herp:137				AF=63367		whole organism (ethanol); whole organism (ethanol) sample	<i>Lithobates sylvaticus</i> (accepted ID) identified by Andres Lopez on 2009-10-12; method: taxonomic revision Remark: Follows Frost et al. 2006 - Amphibian tree of life<br><i>Rana sylvatica</i> identified by Stephen O. MacDonald; method: field	Collector(s): Stephen O. MacDonald, Eric C. Waltari, Lourdes B. Barrelli, Jeffrey M. Good, Kayce C. Bell, Darren Zibell					unknown		Alaska		61d 27m 25s N/143d 47m 46s W	deg. min. sec.			04 Aug 2002		Chokosna Lake				2002	PhysicalObject	2014-11-05 15:28:31.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Herp:137	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34848		UAM	Amphibian and reptile specimens			PreservedSpecimen			sex=unknown									Lithobates sylvaticus							Animalia; Chordata; Amphibia; Anura; Ranidae;  (LeConte, 1825)	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates		sylvaticus						ICZN			
UAM	UAM Herpetology Collection (Arctos)	UAM Herpetology, University of Alaska Museum, University of Alaska Fairbanks	Andres Lopez	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_herp	jalopez2@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	9fbac577-9e5f-41b2-9edb-c2ed1d2c7020	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	HerpNET,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	urn:occurrence:Arctos:UAM:Herp:129:327804									129	North America		100	United States			2009-10-12	05	61.4569444444	-143.7961111111							217	wild caught	2002-08-05										North American Datum 1927		Lourdes B. Barrelli	2002-08-03 00:00:00.0	not recorded		global positioning system (transcription)	unverified			North America, United States, Alaska, McCarthy Quad, Wrangell-St. Elias National Preserve				A		Follows Frost et al. 2006 - Amphibian tree of life	taxonomic revision	Andres Lopez	1										Chokosna Lake	Lourdes B. Barrelli							458				458	08		urn:occurrence:Arctos:UAM:Herp:129:327804			http://arctos.database.museum/guid/UAM:Herp:129				AF=63137		whole organism (ethanol); whole organism (ethanol) sample	<i>Lithobates sylvaticus</i> (accepted ID) identified by Andres Lopez on 2009-10-12; method: taxonomic revision Remark: Follows Frost et al. 2006 - Amphibian tree of life<br><i>Rana sylvatica</i> identified by Stephen O. MacDonald; method: field	Collector(s): Stephen O. MacDonald, Eric C. Waltari, Lourdes B. Barrelli, Jeffrey M. Good, Kayce C. Bell, Darren Zibell					not recorded		Alaska		61d 27m 25s N/143d 47m 46s W	deg. min. sec.			05 Aug 2002		Chokosna Lake				2002	PhysicalObject	2014-11-05 15:28:31.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Herp:129	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34848		UAM	Amphibian and reptile specimens			PreservedSpecimen			sex=not recorded									Lithobates sylvaticus							Animalia; Chordata; Amphibia; Anura; Ranidae;  (LeConte, 1825)	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates		sylvaticus						ICZN			
UAM	UAM Herpetology Collection (Arctos)	UAM Herpetology, University of Alaska Museum, University of Alaska Fairbanks	Andres Lopez	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_herp	jalopez2@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	9fbac577-9e5f-41b2-9edb-c2ed1d2c7020	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	HerpNET,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	urn:occurrence:Arctos:UAM:Herp:134:1607039									134	North America		100	United States			2009-10-12	16	63.9294444444	-151.4958333333							197	wild caught	2002-07-16										North American Datum 1927		Jeffrey M. Good	2002-07-15 00:00:00.0	not recorded		global positioning system (transcription)	unverified			North America, United States, Alaska, Mt. McKinley Quad, Denali National Preserve				A		Follows Frost et al. 2006 - Amphibian tree of life	taxonomic revision	Andres Lopez	1										Chilchukabena Lake	Jeffrey M. Good												07		urn:occurrence:Arctos:UAM:Herp:134:1607039			http://arctos.database.museum/guid/UAM:Herp:134				AF=62552		whole organism (ethanol)	<i>Lithobates sylvaticus</i> (accepted ID) identified by Andres Lopez on 2009-10-12; method: taxonomic revision Remark: Follows Frost et al. 2006 - Amphibian tree of life<br><i>Rana sylvatica</i> identified by Stephen O. MacDonald; method: field	Collector(s): Stephen O. MacDonald, Eric C. Waltari, Lourdes B. Barrelli, Jeffrey M. Good, Kayce C. Bell, Darren Zibell					unknown		Alaska		63d 55m 46s N/151d 29m 45s W	deg. min. sec.			16 Jul 2002		Chilchukabena Lake				2002	PhysicalObject	2014-11-05 15:28:31.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Herp:134	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34848		UAM	Amphibian and reptile specimens			PreservedSpecimen			sex=unknown									Lithobates sylvaticus							Animalia; Chordata; Amphibia; Anura; Ranidae;  (LeConte, 1825)	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates		sylvaticus						ICZN			
UAM	UAM Herpetology Collection (Arctos)	UAM Herpetology, University of Alaska Museum, University of Alaska Fairbanks	Andres Lopez	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_herp	jalopez2@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	9fbac577-9e5f-41b2-9edb-c2ed1d2c7020	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	HerpNET,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	urn:occurrence:Arctos:UAM:Herp:142:1212914									142	North America		100	United States			2009-10-12	15	63.9294444444	-151.4958333333							196	wild caught	2002-07-15										North American Datum 1927		Jeffrey M. Good	2002-07-15 00:00:00.0	not recorded		global positioning system (transcription)	unverified			North America, United States, Alaska, Mt. McKinley Quad, Denali National Preserve				A		Follows Frost et al. 2006 - Amphibian tree of life	taxonomic revision	Andres Lopez	1										Chilchukabena Lake	Jeffrey M. Good												07		urn:occurrence:Arctos:UAM:Herp:142:1212914			http://arctos.database.museum/guid/UAM:Herp:142				AF=62492		whole organism (ethanol)	<i>Lithobates sylvaticus</i> (accepted ID) identified by Andres Lopez on 2009-10-12; method: taxonomic revision Remark: Follows Frost et al. 2006 - Amphibian tree of life<br><i>Rana sylvatica</i> identified by Stephen O. MacDonald; method: field	Collector(s): Stephen O. MacDonald, Eric C. Waltari, Lourdes B. Barrelli, Jeffrey M. Good, Kayce C. Bell, Darren Zibell					unknown		Alaska		63d 55m 46s N/151d 29m 45s W	deg. min. sec.			15 Jul 2002		Chilchukabena Lake				2002	PhysicalObject	2014-11-05 15:28:31.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Herp:142	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34848		UAM	Amphibian and reptile specimens			PreservedSpecimen			sex=unknown ; unformatted measurements=Total Length: 461 Tail Length: 99 Hind Foot: 76 EFN: 29 Weight: 2 kg									Lithobates sylvaticus							Animalia; Chordata; Amphibia; Anura; Ranidae;  (LeConte, 1825)	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates		sylvaticus						ICZN			
UAM	UAM Herpetology Collection (Arctos)	UAM Herpetology, University of Alaska Museum, University of Alaska Fairbanks	Andres Lopez	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_herp	jalopez2@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	9fbac577-9e5f-41b2-9edb-c2ed1d2c7020	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	HerpNET,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	urn:occurrence:Arctos:UAM:Herp:131:634680									131	North America		100	United States			2009-10-12	18	63.9294444444	-151.4958333333							199	wild caught	2002-07-18										North American Datum 1927		Jeffrey M. Good	2002-07-15 00:00:00.0	not recorded		global positioning system (transcription)	unverified			North America, United States, Alaska, Mt. McKinley Quad, Denali National Preserve				A		Follows Frost et al. 2006 - Amphibian tree of life	taxonomic revision	Andres Lopez	1										Chilchukabena Lake	Jeffrey M. Good												07		urn:occurrence:Arctos:UAM:Herp:131:634680			http://arctos.database.museum/guid/UAM:Herp:131				AF=62656		whole organism (ethanol)	<i>Lithobates sylvaticus</i> (accepted ID) identified by Andres Lopez on 2009-10-12; method: taxonomic revision Remark: Follows Frost et al. 2006 - Amphibian tree of life<br><i>Rana sylvatica</i> identified by Stephen O. MacDonald; method: field	Collector(s): Stephen O. MacDonald, Eric C. Waltari, Lourdes B. Barrelli, Jeffrey M. Good, Kayce C. Bell, Darren Zibell					not recorded		Alaska		63d 55m 46s N/151d 29m 45s W	deg. min. sec.			18 Jul 2002		Chilchukabena Lake				2002	PhysicalObject	2014-11-05 15:28:31.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Herp:131	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34848		UAM	Amphibian and reptile specimens			PreservedSpecimen			sex=not recorded ; reproductive data=uterus present ; unformatted measurements=Total Length: 90 Tail Length: 40 Hind Foot: 10 EFN: x Weight: x									Lithobates sylvaticus							Animalia; Chordata; Amphibia; Anura; Ranidae;  (LeConte, 1825)	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates		sylvaticus						ICZN			
UAM	UAM Herpetology Collection (Arctos)	UAM Herpetology, University of Alaska Museum, University of Alaska Fairbanks	Andres Lopez	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_herp	jalopez2@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	9fbac577-9e5f-41b2-9edb-c2ed1d2c7020	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	HerpNET,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	urn:occurrence:Arctos:UAM:Herp:135:1614233									135	North America		100	United States			2009-10-12	16	63.9294444444	-151.4958333333							197	wild caught	2002-07-16										North American Datum 1927		Jeffrey M. Good	2002-07-15 00:00:00.0	not recorded		global positioning system (transcription)	unverified			North America, United States, Alaska, Mt. McKinley Quad, Denali National Preserve				A		Follows Frost et al. 2006 - Amphibian tree of life	taxonomic revision	Andres Lopez	1										Chilchukabena Lake	Jeffrey M. Good												07		urn:occurrence:Arctos:UAM:Herp:135:1614233			http://arctos.database.museum/guid/UAM:Herp:135				AF=62553		whole organism (ethanol)	<i>Lithobates sylvaticus</i> (accepted ID) identified by Andres Lopez on 2009-10-12; method: taxonomic revision Remark: Follows Frost et al. 2006 - Amphibian tree of life<br><i>Rana sylvatica</i> identified by Stephen O. MacDonald; method: field	Collector(s): Stephen O. MacDonald, Eric C. Waltari, Lourdes B. Barrelli, Jeffrey M. Good, Kayce C. Bell, Darren Zibell					unknown		Alaska		63d 55m 46s N/151d 29m 45s W	deg. min. sec.			16 Jul 2002		Chilchukabena Lake				2002	PhysicalObject	2014-11-05 15:28:31.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Herp:135	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34848		UAM	Amphibian and reptile specimens			PreservedSpecimen			sex=unknown									Lithobates sylvaticus							Animalia; Chordata; Amphibia; Anura; Ranidae;  (LeConte, 1825)	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates		sylvaticus						ICZN			
UAM	UAM Herpetology Collection (Arctos)	UAM Herpetology, University of Alaska Museum, University of Alaska Fairbanks	Andres Lopez	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_herp	jalopez2@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	9fbac577-9e5f-41b2-9edb-c2ed1d2c7020	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	HerpNET,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_herp	urn:occurrence:Arctos:UAM:Herp:504:2558869									504	North America			United States			2002-06-13	13	57.65	-135.07							164	wild caught	2002-06-13										unknown		Angela R. Gastaldi	2014-12-10 00:00:00.0	not recorded		not recorded	unverified			North America, United States, Alaska, Sitka Quad				A			field	Robert P. Hodge	1										Chichagof Island, Pavalof Lake area	Angela R. Gastaldi												06		urn:occurrence:Arctos:UAM:Herp:504:2558869	juv.		http://arctos.database.museum/guid/UAM:Herp:504				original identifier=AB02-0021		whole organism (50% isopropanol)	<i>Rana aurora</i> (accepted ID) identified by Robert P. Hodge on 2002-06-13; method: field	Collector(s): Nathan Schroeder							Alaska		57.65/-135.07	decimal degrees			20020613		Chichagof Island, Pavalof Lake area				2002	PhysicalObject	2014-12-16 17:05:34.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Herp:504	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34848		UAM	Amphibian and reptile specimens			PreservedSpecimen												Rana aurora							Animalia; Chordata; Amphibia; Anura; Ranidae;	Animalia	Chordata	Amphibia	Anura	Ranidae	Rana		aurora						ICZN			
