GSU	Georgia Southern University - Savannah Science Museum Herpetology Collection	The Georgia Southern University - Savannah Science Museum Herpetology Collection	Lance McBrayer	http://ipt.vertnet.org:8080/ipt/archive.do?r=gsu_herps	lancemcbrayer@georgiasouthern.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=gsu_herps	http://creativecommons.org/publicdomain/zero/1.0	28573c0a-b833-41b1-9999-56c6b9bce519	2c6e6b89-8473-44ae-803f-60267d9bf6de		CC0	2014-04-14	HerpNET,VertNet	United States	Georgia Southern University	Georgia	Fri Jun 27 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	6f8ee0ed-fae3-11e2-9ad0-70f395011fa2									24	North America			United States	US	Bryan		29									333	native	1977-11-29		no data			77.6323															North and Central America, United States of America, Georgia, Bryan																			Fort Stewart; Georgia Highway 119; 0.8 miles North East of Canoochee River													11		6f8ee0ed-fae3-11e2-9ad0-70f395011fa2		present							Alcohol - 1		Williamson, Gerald K.					unknown	333	Georgia								North and Central America; United States of America; Georgia; Bryan; ; ; Fort Stewart; Georgia Highway 119; 0.8 miles North East of Canoochee River				1977	PhysicalObject	2014-06-27	en									GSU	GSU-Herp	Georgia Southern University Herpetology Collection		PreservedSpecimen												Anolis carolinensis							Animalia:Chordata:Reptilia:Squamata:Polychrotidae:Anolis	Animalia	Chordata	Reptilia	Squamata	Polychrotidae	Anolis		carolinensis		species				ICZN			
GSU	Georgia Southern University - Savannah Science Museum Herpetology Collection	The Georgia Southern University - Savannah Science Museum Herpetology Collection	Lance McBrayer	http://ipt.vertnet.org:8080/ipt/archive.do?r=gsu_herps	lancemcbrayer@georgiasouthern.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=gsu_herps	http://creativecommons.org/publicdomain/zero/1.0	28573c0a-b833-41b1-9999-56c6b9bce519	2c6e6b89-8473-44ae-803f-60267d9bf6de		CC0	2014-04-14	HerpNET,VertNet	United States	Georgia Southern University	Georgia	Fri Jun 27 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	6f8ee21d-fae3-11e2-9ad0-70f395011fa2									25	North America			United States	US	Long		7									7	native	1978-1-7		burned pinewoods area			78.6335															North and Central America, United States of America, Georgia, Long																			Fort Stewart; Fort Stewart Road 33-A; at Fort Stewart Road 4 junction													1		6f8ee21d-fae3-11e2-9ad0-70f395011fa2		present							Alcohol - 1		Mullininx, Mark M.; Herp Club					male	7	Georgia								North and Central America; United States of America; Georgia; Long; ; ; Fort Stewart; Fort Stewart Road 33-A; at Fort Stewart Road 4 junction				1978	PhysicalObject	2014-06-27	en									GSU	GSU-Herp	Georgia Southern University Herpetology Collection		PreservedSpecimen												Anolis carolinensis							Animalia:Chordata:Reptilia:Squamata:Polychrotidae:Anolis	Animalia	Chordata	Reptilia	Squamata	Polychrotidae	Anolis		carolinensis		species				ICZN			
GSU	Georgia Southern University - Savannah Science Museum Herpetology Collection	The Georgia Southern University - Savannah Science Museum Herpetology Collection	Lance McBrayer	http://ipt.vertnet.org:8080/ipt/archive.do?r=gsu_herps	lancemcbrayer@georgiasouthern.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=gsu_herps	http://creativecommons.org/publicdomain/zero/1.0	28573c0a-b833-41b1-9999-56c6b9bce519	2c6e6b89-8473-44ae-803f-60267d9bf6de		CC0	2014-04-14	HerpNET,VertNet	United States	Georgia Southern University	Georgia	Fri Jun 27 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	6f8ee351-fae3-11e2-9ad0-70f395011fa2									26	North America			United States	US	Evans		11									42	native	1978-2-11		pinewoods area surrounding cypress pond			78.6383															North and Central America, United States of America, Georgia, Evans																			Fort Stewart; Fort Stewart Road 11; 0.7 miles West South West of Fort Stewart Road15 / Fort Stewart Road 17 junction													2		6f8ee351-fae3-11e2-9ad0-70f395011fa2		present							Alcohol - 1		Moulis, Robert A.; Williamson, Gerald K.					unknown	42	Georgia								North and Central America; United States of America; Georgia; Evans; ; ; Fort Stewart; Fort Stewart Road 11; 0.7 miles West South West of Fort Stewart Road15 / Fort Stewart Road 17 junction				1978	PhysicalObject	2014-06-27	en									GSU	GSU-Herp	Georgia Southern University Herpetology Collection		PreservedSpecimen												Anolis carolinensis							Animalia:Chordata:Reptilia:Squamata:Polychrotidae:Anolis	Animalia	Chordata	Reptilia	Squamata	Polychrotidae	Anolis		carolinensis		species				ICZN			
GSU	Georgia Southern University - Savannah Science Museum Herpetology Collection	The Georgia Southern University - Savannah Science Museum Herpetology Collection	Lance McBrayer	http://ipt.vertnet.org:8080/ipt/archive.do?r=gsu_herps	lancemcbrayer@georgiasouthern.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=gsu_herps	http://creativecommons.org/publicdomain/zero/1.0	28573c0a-b833-41b1-9999-56c6b9bce519	2c6e6b89-8473-44ae-803f-60267d9bf6de		CC0	2014-04-14	HerpNET,VertNet	United States	Georgia Southern University	Georgia	Fri Jun 27 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	6f8ee488-fae3-11e2-9ad0-70f395011fa2									27	North America			United States	US	Bryan		25									56	native	1978-2-25		under pine log on river bluff			78.6398															North and Central America, United States of America, Georgia, Bryan																			Fort Stewart; Fort Stewart Road 79 at Canoochee River bluff; B-11A													2		6f8ee488-fae3-11e2-9ad0-70f395011fa2		present							Alcohol - 1		Williamson, Gerald K.; Moulis, Robert A.					male	56	Georgia								North and Central America; United States of America; Georgia; Bryan; ; ; Fort Stewart; Fort Stewart Road 79 at Canoochee River bluff; B-11A				1978	PhysicalObject	2014-06-27	en									GSU	GSU-Herp	Georgia Southern University Herpetology Collection		PreservedSpecimen												Anolis carolinensis							Animalia:Chordata:Reptilia:Squamata:Polychrotidae:Anolis	Animalia	Chordata	Reptilia	Squamata	Polychrotidae	Anolis		carolinensis		species				ICZN			
GSU	Georgia Southern University - Savannah Science Museum Herpetology Collection	The Georgia Southern University - Savannah Science Museum Herpetology Collection	Lance McBrayer	http://ipt.vertnet.org:8080/ipt/archive.do?r=gsu_herps	lancemcbrayer@georgiasouthern.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=gsu_herps	http://creativecommons.org/publicdomain/zero/1.0	28573c0a-b833-41b1-9999-56c6b9bce519	2c6e6b89-8473-44ae-803f-60267d9bf6de		CC0	2014-04-14	HerpNET,VertNet	United States	Georgia Southern University	Georgia	Fri Jun 27 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	6f8ee5bf-fae3-11e2-9ad0-70f395011fa2								basking	28	North America			United States	US	Evans		7									66	native	1978-3-7		on pine branch			78.6413															North and Central America, United States of America, Georgia, Evans																			Fort Stewart; Fort Stewart Road 11; 1.8 miles West of Fort Stewart Road 15 / Fort Stewart Road 11 / Fort Stewart Road 17 junction													3		6f8ee5bf-fae3-11e2-9ad0-70f395011fa2		present							Alcohol - 1		Williamson, Gerald K.					unknown	66	Georgia								North and Central America; United States of America; Georgia; Evans; ; ; Fort Stewart; Fort Stewart Road 11; 1.8 miles West of Fort Stewart Road 15 / Fort Stewart Road 11 / Fort Stewart Road 17 junction				1978	PhysicalObject	2014-06-27	en									GSU	GSU-Herp	Georgia Southern University Herpetology Collection		PreservedSpecimen												Anolis carolinensis							Animalia:Chordata:Reptilia:Squamata:Polychrotidae:Anolis	Animalia	Chordata	Reptilia	Squamata	Polychrotidae	Anolis		carolinensis		species				ICZN			
GSU	Georgia Southern University - Savannah Science Museum Herpetology Collection	The Georgia Southern University - Savannah Science Museum Herpetology Collection	Lance McBrayer	http://ipt.vertnet.org:8080/ipt/archive.do?r=gsu_herps	lancemcbrayer@georgiasouthern.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=gsu_herps	http://creativecommons.org/publicdomain/zero/1.0	28573c0a-b833-41b1-9999-56c6b9bce519	2c6e6b89-8473-44ae-803f-60267d9bf6de		CC0	2014-04-14	HerpNET,VertNet	United States	Georgia Southern University	Georgia	Fri Jun 27 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	6f8ee6f0-fae3-11e2-9ad0-70f395011fa2									29	North America			United States	US	Bryan		13									72	native	1978-3-13		under pine log in pinewoods			78.644															North and Central America, United States of America, Georgia, Bryan																			Fort Stewart; Fort Stewart Road 43; 0.3 miles East of Fort Stewart Road 68/ Fort Stewart Road 43 junction													3		6f8ee6f0-fae3-11e2-9ad0-70f395011fa2		present							Alcohol - 1		Williamson, Gerald K.					unknown	72	Georgia								North and Central America; United States of America; Georgia; Bryan; ; ; Fort Stewart; Fort Stewart Road 43; 0.3 miles East of Fort Stewart Road 68/ Fort Stewart Road 43 junction				1978	PhysicalObject	2014-06-27	en									GSU	GSU-Herp	Georgia Southern University Herpetology Collection		PreservedSpecimen												Anolis carolinensis							Animalia:Chordata:Reptilia:Squamata:Polychrotidae:Anolis	Animalia	Chordata	Reptilia	Squamata	Polychrotidae	Anolis		carolinensis		species				ICZN			
GSU	Georgia Southern University - Savannah Science Museum Herpetology Collection	The Georgia Southern University - Savannah Science Museum Herpetology Collection	Lance McBrayer	http://ipt.vertnet.org:8080/ipt/archive.do?r=gsu_herps	lancemcbrayer@georgiasouthern.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=gsu_herps	http://creativecommons.org/publicdomain/zero/1.0	28573c0a-b833-41b1-9999-56c6b9bce519	2c6e6b89-8473-44ae-803f-60267d9bf6de		CC0	2014-04-14	HerpNET,VertNet	United States	Georgia Southern University	Georgia	Fri Jun 27 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	6f8ee827-fae3-11e2-9ad0-70f395011fa2									30	North America			United States	US	Evans		17									76	native	1978-3-17		under log in sandhills			78.6445															North and Central America, United States of America, Georgia, Evans																			Fort Stewart; Fort Stewart Road 17; 2.8 miles South West of Groveland													3		6f8ee827-fae3-11e2-9ad0-70f395011fa2		present							Alcohol - 1		Williamson, Gerald K.; Moulis, Robert A.					male	76	Georgia								North and Central America; United States of America; Georgia; Evans; ; ; Fort Stewart; Fort Stewart Road 17; 2.8 miles South West of Groveland				1978	PhysicalObject	2014-06-27	en									GSU	GSU-Herp	Georgia Southern University Herpetology Collection		PreservedSpecimen												Anolis carolinensis							Animalia:Chordata:Reptilia:Squamata:Polychrotidae:Anolis	Animalia	Chordata	Reptilia	Squamata	Polychrotidae	Anolis		carolinensis		species				ICZN			
GSU	Georgia Southern University - Savannah Science Museum Herpetology Collection	The Georgia Southern University - Savannah Science Museum Herpetology Collection	Lance McBrayer	http://ipt.vertnet.org:8080/ipt/archive.do?r=gsu_herps	lancemcbrayer@georgiasouthern.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=gsu_herps	http://creativecommons.org/publicdomain/zero/1.0	28573c0a-b833-41b1-9999-56c6b9bce519	2c6e6b89-8473-44ae-803f-60267d9bf6de		CC0	2014-04-14	HerpNET,VertNet	United States	Georgia Southern University	Georgia	Fri Jun 27 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	6f8ee95b-fae3-11e2-9ad0-70f395011fa2									31	North America			United States	US	Tattnall		18									77	native	1978-3-18		under tin in sandy pinewoods area			78.6456															North and Central America, United States of America, Georgia, Tattnall																			Fort Stewart; Metz Range; Fort Stewart Road 9 at Fort Stewart Road 6 near pond 16													3		6f8ee95b-fae3-11e2-9ad0-70f395011fa2		present							Alcohol - 1		Williamson, Gerald K.; Moulis, Robert A.					unknown	77	Georgia								North and Central America; United States of America; Georgia; Tattnall; ; ; Fort Stewart; Metz Range; Fort Stewart Road 9 at Fort Stewart Road 6 near pond 16				1978	PhysicalObject	2014-06-27	en									GSU	GSU-Herp	Georgia Southern University Herpetology Collection		PreservedSpecimen												Anolis carolinensis							Animalia:Chordata:Reptilia:Squamata:Polychrotidae:Anolis	Animalia	Chordata	Reptilia	Squamata	Polychrotidae	Anolis		carolinensis		species				ICZN			
GSU	Georgia Southern University - Savannah Science Museum Herpetology Collection	The Georgia Southern University - Savannah Science Museum Herpetology Collection	Lance McBrayer	http://ipt.vertnet.org:8080/ipt/archive.do?r=gsu_herps	lancemcbrayer@georgiasouthern.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=gsu_herps	http://creativecommons.org/publicdomain/zero/1.0	28573c0a-b833-41b1-9999-56c6b9bce519	2c6e6b89-8473-44ae-803f-60267d9bf6de		CC0	2014-04-14	HerpNET,VertNet	United States	Georgia Southern University	Georgia	Fri Jun 27 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	6f8eea8f-fae3-11e2-9ad0-70f395011fa2								basking	32	North America			United States	US	Bryan		19									78	native	1978-3-19		under pine bark in burned pinewoods			78.6465															North and Central America, United States of America, Georgia, Bryan																			Fort Stewart; Aerial Gunnery Range 5 between Fort Stewart Road 64, Fort Stewart Road 64-B, and Fort Stewart Road 43													3		6f8eea8f-fae3-11e2-9ad0-70f395011fa2		present							Alcohol - 1		Williamson, Gerald K.; Moulis, Robert A.					male	78	Georgia								North and Central America; United States of America; Georgia; Bryan; ; ; Fort Stewart; Aerial Gunnery Range 5 between Fort Stewart Road 64, Fort Stewart Road 64-B, and Fort Stewart Road 43				1978	PhysicalObject	2014-06-27	en									GSU	GSU-Herp	Georgia Southern University Herpetology Collection		PreservedSpecimen												Anolis carolinensis							Animalia:Chordata:Reptilia:Squamata:Polychrotidae:Anolis	Animalia	Chordata	Reptilia	Squamata	Polychrotidae	Anolis		carolinensis		species				ICZN			
GSU	Georgia Southern University - Savannah Science Museum Herpetology Collection	The Georgia Southern University - Savannah Science Museum Herpetology Collection	Lance McBrayer	http://ipt.vertnet.org:8080/ipt/archive.do?r=gsu_herps	lancemcbrayer@georgiasouthern.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=gsu_herps	http://creativecommons.org/publicdomain/zero/1.0	28573c0a-b833-41b1-9999-56c6b9bce519	2c6e6b89-8473-44ae-803f-60267d9bf6de		CC0	2014-04-14	HerpNET,VertNet	United States	Georgia Southern University	Georgia	Fri Jun 27 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=gsu_herps	6f8eebc0-fae3-11e2-9ad0-70f395011fa2									33	North America			United States	US	Liberty		25									84	native	1978-3-25		no data			78.6587															North and Central America, United States of America, Georgia, Liberty																			Fort Stewart; Fort Stewart Road 22; near Thomas Hill Cemetery													3		6f8eebc0-fae3-11e2-9ad0-70f395011fa2		present							Alcohol - 1		Williamson, Gerald K.; Moulis, Robert A.					unknown	84	Georgia								North and Central America; United States of America; Georgia; Liberty; ; ; Fort Stewart; Fort Stewart Road 22; near Thomas Hill Cemetery				1978	PhysicalObject	2014-06-27	en									GSU	GSU-Herp	Georgia Southern University Herpetology Collection		PreservedSpecimen												Anolis carolinensis							Animalia:Chordata:Reptilia:Squamata:Polychrotidae:Anolis	Animalia	Chordata	Reptilia	Squamata	Polychrotidae	Anolis		carolinensis		species				ICZN			
