USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL603794.11472394	http://collections.mnh.si.edu/media/index.php?irn=10784336								PAL603794.11472394				Germany																																			Germany, Baden-Wuerttemberg									1																									PAL603794.11472394			PAL603794															Baden-Wuerttemberg													PhysicalObject											USNM	Paleobiology			FossilSpecimen												Aeoliscus heinrichi							Animalia, Chordata, Vertebrata, Pisces, Osteichthyes, Teleostei, Acanthomorphata, Gasterosteiformes, Centriscidae	Animalia	Chordata	Osteichthyes	Gasterosteiformes	Centriscidae	Aeoliscus		heinrichi									
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL603793.11472319	http://collections.mnh.si.edu/media/index.php?irn=10784337								PAL603793.11472319				Russia																																			Russia									1																									PAL603793.11472319			PAL603793																												PhysicalObject											USNM	Paleobiology			FossilSpecimen												Sardinella engrauliformes							Animalia, Chordata, Vertebrata, Pisces, Osteichthyes, Teleostei, Clupeiformes, Clupeidae	Animalia	Chordata	Osteichthyes	Clupeiformes	Clupeidae	Sardinella		engrauliformes									
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL489776.11472915									PAL489776.11472915				United States																																			United States, Alaska									1																									PAL489776.11472915			PAL489776						Secondary microslides									Alaska													PhysicalObject											USNM	Paleobiology			FossilSpecimen												Synclydognathus geminus							Animalia, Chordata, Vertebrata, Conodonta	Animalia	Chordata	Conodonta			Synclydognathus		geminus				(Hinde)					
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL473958.3224952									PAL473958.3224952				United States																																			United States, Alaska								Dumoulin; Harris	1																									PAL473958.3224952			PAL473958						Microslide									Alaska													PhysicalObject											USNM	Paleobiology			FossilSpecimen												Synclydognathus geminus							Animalia, Chordata, Vertebrata, Conodonta	Animalia	Chordata	Conodonta			Synclydognathus		geminus				(Hinde)					
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL489788.11472928									PAL489788.11472928				United States																																			United States, Alaska									1																									PAL489788.11472928			PAL489788						Secondary microslides									Alaska													PhysicalObject											USNM	Paleobiology			FossilSpecimen												Synclydognathus geminus							Animalia, Chordata, Vertebrata, Conodonta	Animalia	Chordata	Conodonta			Synclydognathus		geminus				(Hinde)					
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL473810.3224938									PAL473810.3224938				United States																																			United States, Alaska								Dumoulin Et Al	1																									PAL473810.3224938			PAL473810						Microslide									Alaska													PhysicalObject											USNM	Paleobiology			FossilSpecimen												Synclydognathus geminus							Animalia, Chordata, Vertebrata, Conodonta	Animalia	Chordata	Conodonta			Synclydognathus		geminus				(Hinde)					
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL489778.11472925									PAL489778.11472925				United States																																			United States, Alaska									1																									PAL489778.11472925			PAL489778						Secondary microslides									Alaska													PhysicalObject											USNM	Paleobiology			FossilSpecimen												Synclydognathus geminus							Animalia, Chordata, Vertebrata, Conodonta	Animalia	Chordata	Conodonta			Synclydognathus		geminus				(Hinde)					
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL489777.11472921									PAL489777.11472921				United States																																			United States, Alaska									1																									PAL489777.11472921			PAL489777						Secondary microslides									Alaska													PhysicalObject											USNM	Paleobiology			FossilSpecimen												Synclydognathus geminus							Animalia, Chordata, Vertebrata, Conodonta	Animalia	Chordata	Conodonta			Synclydognathus		geminus				(Hinde)					
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL489789.11472929									PAL489789.11472929				United States																																			United States, Alaska									1																									PAL489789.11472929			PAL489789						Secondary microslides									Alaska													PhysicalObject											USNM	Paleobiology			FossilSpecimen												Synclydognathus geminus							Animalia, Chordata, Vertebrata, Conodonta	Animalia	Chordata	Conodonta			Synclydognathus		geminus				(Hinde)					
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL473819.3224947									PAL473819.3224947				United States																																			United States, Alaska								Dumoulin; Harris	1																									PAL473819.3224947			PAL473819						Microslide									Alaska													PhysicalObject											USNM	Paleobiology			FossilSpecimen												Synclydognathus geminus							Animalia, Chordata, Vertebrata, Conodonta	Animalia	Chordata	Conodonta			Synclydognathus		geminus				(Hinde)					
