Mon Sep 09 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_mammals	Schmidt Museum of Natural History_Mammals	KSTC	The Schmidt Museum of Natural History contains a comprehensive collection of approximately 600 taxidermy mounts of birds, mammals, reptiles, and fish from Kansas. A research collection of more than 2,500 bird and mammal skins from various parts of the U.S. is maintained for advanced study and research.  The museum mounts are the work of Richard Schmidt whose career began as a school boy in 1925 and culminated with his retirement as taxidermist at Emporia State University (then Emporia Kansas State College). The specimens in the museum are grouped taxonomically and allow visitors to see clearly the color and structural details useful in identifying species. Other interesting features include displays of rare specimens collected in Kansas, invertebrates, an egg collection, unusual color patterns of certain species, techniques for preparing museum mounts, and a tallgrass prairie diorama.	Bill Jensen	Schmidt Museum of Natural History, Emporia State University	wjensen1@emporia.edu	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	1013	Schmidt Museum of Natural History, Emporia State University (KSTC)	MaNIS	44617a38-9290-44b2-a2f4-7bb3195913b5	urn:catalog:KSTC:Mammals:AA0075						PreservedSpecimen			AA0075	Mammals		North America			United States	US	Lyon			1									305			11/1/1989																		;;KS;Lyon;;;;									1			KSTC										T19S, R6E, sec. 13 N1/2 NE 1/2; 1/2 mi. N, 3 1/2 mi. W Imdole																					11							skin			B. E. Sietman; C. B. Marchbanks										female	305	Kansas							11/1/1989		T19S, R6E, sec. 13 N1/2 NE 1/2; 1/2 mi. N, 3 1/2 mi. W Imdole			1989							present															Animalia;Chordata;Mammalia;Rodentia;Muridae;Reithrodontomys	Animalia	Chordata	Mammalia	Rodentia	Muridae	Reithrodontomys		megalotis		Reithrodontomys megalotis			species				ICZN														weight: 10 g; total length: 120 mm; tail: 55 mm; foot: 16 mm; ear: 11 mm	
Mon Sep 09 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_mammals	Schmidt Museum of Natural History_Mammals	KSTC	The Schmidt Museum of Natural History contains a comprehensive collection of approximately 600 taxidermy mounts of birds, mammals, reptiles, and fish from Kansas. A research collection of more than 2,500 bird and mammal skins from various parts of the U.S. is maintained for advanced study and research.  The museum mounts are the work of Richard Schmidt whose career began as a school boy in 1925 and culminated with his retirement as taxidermist at Emporia State University (then Emporia Kansas State College). The specimens in the museum are grouped taxonomically and allow visitors to see clearly the color and structural details useful in identifying species. Other interesting features include displays of rare specimens collected in Kansas, invertebrates, an egg collection, unusual color patterns of certain species, techniques for preparing museum mounts, and a tallgrass prairie diorama.	Bill Jensen	Schmidt Museum of Natural History, Emporia State University	wjensen1@emporia.edu	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	1013	Schmidt Museum of Natural History, Emporia State University (KSTC)	MaNIS	7d512c92-a9b4-415f-bd71-f1cc859d84a9	urn:catalog:KSTC:Mammals:AA0074						PreservedSpecimen			AA0074	Mammals		North America			United States	US	Chase			1									305			11/1/1989																		;;KS;Chase;;;;									1			KSTC										T19S, R6E, sec. 13 N1/2 NE 1/2; 1/2 mi. N, 3 1/2 mi. W Imdole																					11							skin			B. E. Sietman; C. B. Marchbanks										female	305	Kansas							11/1/1989		T19S, R6E, sec. 13 N1/2 NE 1/2; 1/2 mi. N, 3 1/2 mi. W Imdole			1989							present															Animalia;Chordata;Mammalia;Rodentia;Muridae;Peromyscus	Animalia	Chordata	Mammalia	Rodentia	Muridae	Peromyscus		leucopus		Peromyscus leucopus			species				ICZN														weight: 29 g; total length: 180 mm; tail: 82 mm; foot: 22 mm; ear: 16 mm	
Mon Sep 09 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_mammals	Schmidt Museum of Natural History_Mammals	KSTC	The Schmidt Museum of Natural History contains a comprehensive collection of approximately 600 taxidermy mounts of birds, mammals, reptiles, and fish from Kansas. A research collection of more than 2,500 bird and mammal skins from various parts of the U.S. is maintained for advanced study and research.  The museum mounts are the work of Richard Schmidt whose career began as a school boy in 1925 and culminated with his retirement as taxidermist at Emporia State University (then Emporia Kansas State College). The specimens in the museum are grouped taxonomically and allow visitors to see clearly the color and structural details useful in identifying species. Other interesting features include displays of rare specimens collected in Kansas, invertebrates, an egg collection, unusual color patterns of certain species, techniques for preparing museum mounts, and a tallgrass prairie diorama.	Bill Jensen	Schmidt Museum of Natural History, Emporia State University	wjensen1@emporia.edu	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	1013	Schmidt Museum of Natural History, Emporia State University (KSTC)	MaNIS	26e287e3-911b-4813-ad3e-b74cfaf74946	urn:catalog:KSTC:Mammals:AA0073						PreservedSpecimen			AA0073	Mammals		North America			United States	US	Chase			1									305			11/1/1989																		;;KS;Chase;;;;									1			KSTC										T19S, R6E, sec. 13 N1/2 NE 1/2; 1/2 mi. N, 3 1/2 mi. W Imdole																					11							skin			B. E. Sietman; C. B. Marchbanks										female	305	Kansas							11/1/1989		T19S, R6E, sec. 13 N1/2 NE 1/2; 1/2 mi. N, 3 1/2 mi. W Imdole			1989							present															Animalia;Chordata;Mammalia;Rodentia;Muridae;Sigmodon	Animalia	Chordata	Mammalia	Rodentia	Muridae	Sigmodon		hispidus		Sigmodon hispidus			species				ICZN														weight: 228 g; total length: 148 mm; tail: 62 mm; foot: 23 mm; ear: 13 mm	
Mon Sep 09 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_mammals	Schmidt Museum of Natural History_Mammals	KSTC	The Schmidt Museum of Natural History contains a comprehensive collection of approximately 600 taxidermy mounts of birds, mammals, reptiles, and fish from Kansas. A research collection of more than 2,500 bird and mammal skins from various parts of the U.S. is maintained for advanced study and research.  The museum mounts are the work of Richard Schmidt whose career began as a school boy in 1925 and culminated with his retirement as taxidermist at Emporia State University (then Emporia Kansas State College). The specimens in the museum are grouped taxonomically and allow visitors to see clearly the color and structural details useful in identifying species. Other interesting features include displays of rare specimens collected in Kansas, invertebrates, an egg collection, unusual color patterns of certain species, techniques for preparing museum mounts, and a tallgrass prairie diorama.	Bill Jensen	Schmidt Museum of Natural History, Emporia State University	wjensen1@emporia.edu	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	1013	Schmidt Museum of Natural History, Emporia State University (KSTC)	MaNIS	c03db348-0935-4965-be9f-9b9114aadade	urn:catalog:KSTC:Mammals:AA0072						PreservedSpecimen			AA0072	Mammals		North America			United States	US	Coffey			24									328			11/24/1989																		;;KS;Coffey;;;;									1			KSTC										edge of woodland in grass																					11							skin			A. W. Eccles; A. W. Eccles										male	328	Kansas							11/24/1989		edge of woodland in grass			1989							present															Animalia;Chordata;Mammalia;Lagomorpha;Leporidae;Sylvilagus	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus		floridanus		Sylvilagus floridanus			species				ICZN														weight: 1179 g; total length: 420 mm; tail: 60 mm; foot: 100 mm; ear: 58 mm	
Mon Sep 09 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_mammals	Schmidt Museum of Natural History_Mammals	KSTC	The Schmidt Museum of Natural History contains a comprehensive collection of approximately 600 taxidermy mounts of birds, mammals, reptiles, and fish from Kansas. A research collection of more than 2,500 bird and mammal skins from various parts of the U.S. is maintained for advanced study and research.  The museum mounts are the work of Richard Schmidt whose career began as a school boy in 1925 and culminated with his retirement as taxidermist at Emporia State University (then Emporia Kansas State College). The specimens in the museum are grouped taxonomically and allow visitors to see clearly the color and structural details useful in identifying species. Other interesting features include displays of rare specimens collected in Kansas, invertebrates, an egg collection, unusual color patterns of certain species, techniques for preparing museum mounts, and a tallgrass prairie diorama.	Bill Jensen	Schmidt Museum of Natural History, Emporia State University	wjensen1@emporia.edu	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	1013	Schmidt Museum of Natural History, Emporia State University (KSTC)	MaNIS	c47bd448-5c4a-48ed-8fd8-be7205f2b8ec	urn:catalog:KSTC:Mammals:AA0071						PreservedSpecimen			AA0071	Mammals		North America			United States	US	Coffey			25									329			11/25/1989																		;;KS;Coffey;;;;									1			KSTC										found dead in driveway																					11							skin			A. W. Eccles; A. W. Eccles										male	329	Kansas							11/25/1989		found dead in driveway			1989							present															Animalia;Chordata;Mammalia;Soricomorpha;Soricidae;Blarina	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		hylophaga		Blarina hylophaga			species				ICZN														weight: 12.7 g; total length: 95 mm; tail: 23 mm; foot: 13 mm; ear: 0 mm	
Mon Sep 09 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_mammals	Schmidt Museum of Natural History_Mammals	KSTC	The Schmidt Museum of Natural History contains a comprehensive collection of approximately 600 taxidermy mounts of birds, mammals, reptiles, and fish from Kansas. A research collection of more than 2,500 bird and mammal skins from various parts of the U.S. is maintained for advanced study and research.  The museum mounts are the work of Richard Schmidt whose career began as a school boy in 1925 and culminated with his retirement as taxidermist at Emporia State University (then Emporia Kansas State College). The specimens in the museum are grouped taxonomically and allow visitors to see clearly the color and structural details useful in identifying species. Other interesting features include displays of rare specimens collected in Kansas, invertebrates, an egg collection, unusual color patterns of certain species, techniques for preparing museum mounts, and a tallgrass prairie diorama.	Bill Jensen	Schmidt Museum of Natural History, Emporia State University	wjensen1@emporia.edu	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	1013	Schmidt Museum of Natural History, Emporia State University (KSTC)	MaNIS	951fc355-484b-4b9c-aaac-288d17e16163	urn:catalog:KSTC:Mammals:AA0070						PreservedSpecimen			AA0070	Mammals		North America			United States	US	Coffey			25									329			11/25/1989																		;;KS;Coffey;;;;									1			KSTC										grassland, near a pond																					11							skin			A. W. Eccles; A. W. Eccles										male	329	Kansas							11/25/1989		grassland, near a pond			1989							present															Animalia;Chordata;Mammalia;Rodentia;Muridae;Peromyscus	Animalia	Chordata	Mammalia	Rodentia	Muridae	Peromyscus		leucopus		Peromyscus leucopus			species				ICZN														weight: 20.5 g; total length: 150 mm; tail: 67 mm; foot: 20 mm; ear: 15 mm	
Mon Sep 09 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_mammals	Schmidt Museum of Natural History_Mammals	KSTC	The Schmidt Museum of Natural History contains a comprehensive collection of approximately 600 taxidermy mounts of birds, mammals, reptiles, and fish from Kansas. A research collection of more than 2,500 bird and mammal skins from various parts of the U.S. is maintained for advanced study and research.  The museum mounts are the work of Richard Schmidt whose career began as a school boy in 1925 and culminated with his retirement as taxidermist at Emporia State University (then Emporia Kansas State College). The specimens in the museum are grouped taxonomically and allow visitors to see clearly the color and structural details useful in identifying species. Other interesting features include displays of rare specimens collected in Kansas, invertebrates, an egg collection, unusual color patterns of certain species, techniques for preparing museum mounts, and a tallgrass prairie diorama.	Bill Jensen	Schmidt Museum of Natural History, Emporia State University	wjensen1@emporia.edu	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	1013	Schmidt Museum of Natural History, Emporia State University (KSTC)	MaNIS	fd132ecf-c1b7-4e74-8ea6-04a038e14b94	urn:catalog:KSTC:Mammals:AA0069						PreservedSpecimen			AA0069	Mammals		North America			United States	US	Jackson			23									327			11/23/1989																		;;KS;Jackson;;;;									1			KSTC										grassland																					11							skin			D. R. Porter; A. W. Eccles										male	327	Kansas							11/23/1989		grassland			1989							present															Animalia;Chordata;Mammalia;Rodentia;Muridae;Peromyscus	Animalia	Chordata	Mammalia	Rodentia	Muridae	Peromyscus		maniculatus		Peromyscus maniculatus			species				ICZN														weight: 32 g; total length: 168 mm; tail: 75 mm; foot: 20 mm; ear: 15 mm	
Mon Sep 09 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_mammals	Schmidt Museum of Natural History_Mammals	KSTC	The Schmidt Museum of Natural History contains a comprehensive collection of approximately 600 taxidermy mounts of birds, mammals, reptiles, and fish from Kansas. A research collection of more than 2,500 bird and mammal skins from various parts of the U.S. is maintained for advanced study and research.  The museum mounts are the work of Richard Schmidt whose career began as a school boy in 1925 and culminated with his retirement as taxidermist at Emporia State University (then Emporia Kansas State College). The specimens in the museum are grouped taxonomically and allow visitors to see clearly the color and structural details useful in identifying species. Other interesting features include displays of rare specimens collected in Kansas, invertebrates, an egg collection, unusual color patterns of certain species, techniques for preparing museum mounts, and a tallgrass prairie diorama.	Bill Jensen	Schmidt Museum of Natural History, Emporia State University	wjensen1@emporia.edu	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	1013	Schmidt Museum of Natural History, Emporia State University (KSTC)	MaNIS	93ef4991-acdc-42ba-b836-3d1404b5ba00	urn:catalog:KSTC:Mammals:AA0068						PreservedSpecimen			AA0068	Mammals		North America			United States	US	Lyon			6									310			11/6/1989																		;;KS;Lyon;;;;									1			KSTC										grassland																					11							skin			T. L. Leakey; A. W. Eccles										female	310	Kansas							11/6/1989		grassland			1989							present															Animalia;Chordata;Mammalia;Rodentia;Muridae;Sigmodon	Animalia	Chordata	Mammalia	Rodentia	Muridae	Sigmodon		hispidus		Sigmodon hispidus			species				ICZN														weight: 68.5 g; total length: 200 mm; tail: 80 mm; foot: 25 mm; ear: 16 mm	
Mon Sep 09 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_mammals	Schmidt Museum of Natural History_Mammals	KSTC	The Schmidt Museum of Natural History contains a comprehensive collection of approximately 600 taxidermy mounts of birds, mammals, reptiles, and fish from Kansas. A research collection of more than 2,500 bird and mammal skins from various parts of the U.S. is maintained for advanced study and research.  The museum mounts are the work of Richard Schmidt whose career began as a school boy in 1925 and culminated with his retirement as taxidermist at Emporia State University (then Emporia Kansas State College). The specimens in the museum are grouped taxonomically and allow visitors to see clearly the color and structural details useful in identifying species. Other interesting features include displays of rare specimens collected in Kansas, invertebrates, an egg collection, unusual color patterns of certain species, techniques for preparing museum mounts, and a tallgrass prairie diorama.	Bill Jensen	Schmidt Museum of Natural History, Emporia State University	wjensen1@emporia.edu	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	1013	Schmidt Museum of Natural History, Emporia State University (KSTC)	MaNIS	d5686983-91c6-4722-91f2-08e75ad4d142	urn:catalog:KSTC:Mammals:AA0067						PreservedSpecimen			AA0067	Mammals		North America			United States	US	Lyon			2									336			12/2/1989																		;;KS;Lyon;;;;									1			KSTC										woodland																					12							skin			A. W. Eccles; A. W. Eccles										male	336	Kansas							12/2/1989		woodland			1989							present															Animalia;Chordata;Mammalia;Rodentia;Muridae;Neotoma	Animalia	Chordata	Mammalia	Rodentia	Muridae	Neotoma		floridana		Neotoma floridana			species				ICZN														weight: 334 g; total length: 345 mm; tail: 140 mm; foot: 39 mm; ear: 25 mm	
Mon Sep 09 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=kstc_schmidt_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=kstc_schmidt_mammals	Schmidt Museum of Natural History_Mammals	KSTC	The Schmidt Museum of Natural History contains a comprehensive collection of approximately 600 taxidermy mounts of birds, mammals, reptiles, and fish from Kansas. A research collection of more than 2,500 bird and mammal skins from various parts of the U.S. is maintained for advanced study and research.  The museum mounts are the work of Richard Schmidt whose career began as a school boy in 1925 and culminated with his retirement as taxidermist at Emporia State University (then Emporia Kansas State College). The specimens in the museum are grouped taxonomically and allow visitors to see clearly the color and structural details useful in identifying species. Other interesting features include displays of rare specimens collected in Kansas, invertebrates, an egg collection, unusual color patterns of certain species, techniques for preparing museum mounts, and a tallgrass prairie diorama.	Bill Jensen	Schmidt Museum of Natural History, Emporia State University	wjensen1@emporia.edu	The Schmidt Museum of Natural History at Emporia State University (KSTC) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the KSTC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the KSTC notified. The KSTC and its staff are not responsible for damages, injury or loss due to the use of these data.	1013	Schmidt Museum of Natural History, Emporia State University (KSTC)	MaNIS	faded6da-1c23-4fa8-9e91-b44fc023ea83	urn:catalog:KSTC:Mammals:AA0066						PreservedSpecimen			AA0066	Mammals		North America			United States	US																																		;;KS;-----;;;;									1			KSTC																																						skin			S. Munsch; W. B. Fothergill										male		Kansas																			present															Animalia;Chordata;Mammalia;Rodentia;Muridae;Ondatra	Animalia	Chordata	Mammalia	Rodentia	Muridae	Ondatra		zibethicus		Ondatra zibethicus			species				ICZN														weight: 939 g; total length: 510 mm; tail: 235 mm; foot: 70 mm; ear: 13 mm	
